tick,type,tempo,time,meta,track,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
31104,note_on,,384,0,5,,,,,,,,10,,,59,0
31104,note_on,,30912,0,7,,,,,,,,12,,,60,75
31296,note_on,,0,0,7,,,,,,,,12,,,63,75
31296,note_on,,0,0,9,,,,,,,,14,,,51,75
31296,note_on,,192,0,9,,,,,,,,14,,,48,0
31296,note_on,,192,0,2,,,,,,,,1,,,63,0
31296,note_on,,192,0,3,,,,,,,,2,,,60,0
31296,note_on,,0,0,12,,,,,,,,8,,,63,75
31296,note_on,,192,0,6,,,,,,,,11,,,63,0
31296,note_on,,192,0,5,,,,,,,,10,,,67,0
31296,note_on,,0,0,5,,,,,,,,10,,,72,92
31296,note_on,,192,0,7,,,,,,,,12,,,60,0
31296,note_on,,0,0,6,,,,,,,,11,,,67,92
31296,note_on,,192,0,8,,,,,,,,13,,,60,0
31296,note_on,,192,0,12,,,,,,,,8,,,60,0
31296,note_on,,0,0,8,,,,,,,,13,,,63,75
31296,note_on,,0,0,2,,,,,,,,1,,,67,92
31296,note_on,,0,0,3,,,,,,,,2,,,63,92
31584,note_on,,288,0,6,,,,,,,,11,,,67,0
31584,note_on,,0,0,6,,,,,,,,11,,,65,92
31584,note_on,,288,0,2,,,,,,,,1,,,67,0
31584,note_on,,288,0,8,,,,,,,,13,,,63,0
31584,note_on,,0,0,8,,,,,,,,13,,,62,75
31584,note_on,,0,0,2,,,,,,,,1,,,65,92
31584,note_on,,288,0,9,,,,,,,,14,,,51,0
31584,note_on,,288,0,3,,,,,,,,2,,,63,0
31584,note_on,,0,0,3,,,,,,,,2,,,62,92
31584,note_on,,288,0,7,,,,,,,,12,,,63,0
31584,note_on,,0,0,9,,,,,,,,14,,,50,75
31584,note_on,,0,0,12,,,,,,,,8,,,62,75
31584,note_on,,288,0,12,,,,,,,,8,,,63,0
31584,note_on,,0,0,7,,,,,,,,12,,,62,75
31680,note_on,,96,0,9,,,,,,,,14,,,50,0
31680,note_on,,96,0,3,,,,,,,,2,,,62,0
31680,note_on,,0,0,3,,,,,,,,2,,,60,92
31680,note_on,,96,0,6,,,,,,,,11,,,65,0
31680,note_on,,0,0,6,,,,,,,,11,,,63,92
31680,note_on,,96,0,8,,,,,,,,13,,,62,0
31680,note_on,,96,0,2,,,,,,,,1,,,65,0
31680,note_on,,0,0,2,,,,,,,,1,,,63,92
31680,note_on,,0,0,7,,,,,,,,12,,,60,75
31680,note_on,,0,0,8,,,,,,,,13,,,60,75
31680,note_on,,0,0,9,,,,,,,,14,,,48,75
31680,note_on,,96,0,7,,,,,,,,12,,,62,0
31680,note_on,,96,0,12,,,,,,,,8,,,62,0
31680,note_on,,0,0,12,,,,,,,,8,,,60,75
31872,program_change,,0,0,1,,,,,,,52,0,,,,
31872,note_on,,0,0,2,,,,,,,,1,,,67,92
31872,note_on,,1152,0,1,,,,,,,,0,,,67,0
31872,program_change,,14400,0,11,,,,,,,68,7,,,,
31872,note_on,,0,0,6,,,,,,,,11,,,67,92
31872,note_on,,192,0,6,,,,,,,,11,,,63,0
31872,note_on,,0,0,3,,,,,,,,2,,,63,92
31872,note_on,,0,0,12,,,,,,,,8,,,60,75
31872,note_on,,192,0,8,,,,,,,,13,,,60,0
31872,note_on,,0,0,8,,,,,,,,13,,,60,75
31872,note_on,,0,0,9,,,,,,,,14,,,48,75
31872,note_on,,192,0,2,,,,,,,,1,,,63,0
31872,note_on,,192,0,9,,,,,,,,14,,,48,0
31872,note_on,,0,0,7,,,,,,,,12,,,63,75
31872,note_on,,192,0,7,,,,,,,,12,,,60,0
31872,note_on,,192,0,12,,,,,,,,8,,,60,0
31872,note_on,,192,0,3,,,,,,,,2,,,60,0
32064,control_change,,192,0,1,,,,,,,,0,10,24,,
32064,control_change,,192,0,11,,,,,,,,7,10,104,,
32160,note_on,,288,0,6,,,,,,,,11,,,67,0
32160,note_on,,0,0,6,,,,,,,,11,,,65,92
32160,note_on,,0,0,2,,,,,,,,1,,,65,92
32160,note_on,,288,0,3,,,,,,,,2,,,63,0
32160,note_on,,0,0,3,,,,,,,,2,,,62,92
32160,note_on,,0,0,7,,,,,,,,12,,,62,75
32160,note_on,,288,0,7,,,,,,,,12,,,63,0
32160,note_on,,288,0,2,,,,,,,,1,,,67,0
32256,note_on,,0,0,7,,,,,,,,12,,,60,75
32256,note_on,,96,0,7,,,,,,,,12,,,62,0
32256,note_on,,384,0,12,,,,,,,,8,,,60,0
32256,note_on,,0,0,12,,,,,,,,8,,,48,75
32256,note_on,,32064,0,10,,,,,,,,5,,,67,92
32256,note_on,,192,0,1,,,,,,,,0,,,67,92
32256,note_on,,32064,0,4,,,,,,,,3,,,48,92
32256,note_on,,384,0,8,,,,,,,,13,,,60,0
32256,note_on,,384,0,9,,,,,,,,14,,,48,0
32256,note_on,,0,0,9,,,,,,,,14,,,36,75
32256,note_on,,96,0,6,,,,,,,,11,,,65,0
32256,note_on,,0,0,6,,,,,,,,11,,,63,92
32256,note_on,,192,0,11,,,,,,,,7,,,67,92
32256,note_on,,96,0,3,,,,,,,,2,,,62,0
32256,note_on,,0,0,8,,,,,,,,13,,,48,75
32256,note_on,,0,0,2,,,,,,,,1,,,63,92
32256,note_on,,0,0,3,,,,,,,,2,,,60,92
32256,note_on,,96,0,2,,,,,,,,1,,,65,0
32256,note_on,,960,0,5,,,,,,,,10,,,72,0
32256,note_on,,0,0,5,,,,,,,,10,,,67,92
32448,note_on,,192,0,9,,,,,,,,14,,,36,0
32448,note_on,,0,0,9,,,,,,,,14,,,39,75
32448,note_on,,192,0,5,,,,,,,,10,,,67,0
32448,note_on,,0,0,4,,,,,,,,3,,,51,92
32448,note_on,,192,0,1,,,,,,,,0,,,67,0
32448,note_on,,0,0,1,,,,,,,,0,,,79,92
32448,note_on,,0,0,12,,,,,,,,8,,,51,75
32448,note_on,,192,0,3,,,,,,,,2,,,60,0
32448,note_on,,192,0,7,,,,,,,,12,,,60,0
32448,note_on,,192,0,11,,,,,,,,7,,,67,0
32448,note_on,,0,0,11,,,,,,,,7,,,79,92
32448,note_on,,0,0,7,,,,,,,,12,,,55,75
32448,note_on,,0,0,5,,,,,,,,10,,,55,92
32448,note_on,,0,0,3,,,,,,,,2,,,55,92
32448,note_on,,192,0,12,,,,,,,,8,,,48,0
32448,note_on,,0,0,8,,,,,,,,13,,,51,75
32448,note_on,,192,0,10,,,,,,,,5,,,67,0
32448,note_on,,0,0,10,,,,,,,,5,,,79,92
32448,note_on,,0,0,2,,,,,,,,1,,,60,92
32448,note_on,,192,0,2,,,,,,,,1,,,63,0
32448,note_on,,0,0,6,,,,,,,,11,,,55,92
32448,note_on,,192,0,6,,,,,,,,11,,,63,0
32448,note_on,,192,0,4,,,,,,,,3,,,48,0
32448,note_on,,192,0,8,,,,,,,,13,,,48,0
32736,note_on,,0,0,7,,,,,,,,12,,,56,75
32736,note_on,,288,0,3,,,,,,,,2,,,55,0
32736,note_on,,0,0,3,,,,,,,,2,,,56,92
32736,note_on,,0,0,4,,,,,,,,3,,,50,92
32736,note_on,,288,0,11,,,,,,,,7,,,79,0
32736,note_on,,0,0,1,,,,,,,,0,,,77,92
32736,note_on,,288,0,1,,,,,,,,0,,,79,0
32736,note_on,,0,0,10,,,,,,,,5,,,77,92
32736,note_on,,0,0,11,,,,,,,,7,,,77,92
32736,note_on,,288,0,8,,,,,,,,13,,,51,0
32736,note_on,,0,0,8,,,,,,,,13,,,50,75
32736,note_on,,0,0,9,,,,,,,,14,,,38,75
32736,note_on,,288,0,9,,,,,,,,14,,,39,0
32736,note_on,,288,0,2,,,,,,,,1,,,60,0
32736,note_on,,288,0,4,,,,,,,,3,,,51,0
32736,note_on,,0,0,2,,,,,,,,1,,,59,92
32736,note_on,,288,0,12,,,,,,,,8,,,51,0
32736,note_on,,0,0,12,,,,,,,,8,,,50,75
32736,note_on,,288,0,10,,,,,,,,5,,,79,0
32736,note_on,,288,0,7,,,,,,,,12,,,55,0
32832,note_on,,96,0,2,,,,,,,,1,,,59,0
32832,note_on,,0,0,3,,,,,,,,2,,,55,92
32832,note_on,,0,0,1,,,,,,,,0,,,75,92
32832,note_on,,0,0,2,,,,,,,,1,,,60,92
32832,note_on,,96,0,10,,,,,,,,5,,,77,0
32832,note_on,,0,0,10,,,,,,,,5,,,75,92
32832,note_on,,96,0,3,,,,,,,,2,,,56,0
32832,note_on,,96,0,1,,,,,,,,0,,,77,0
32832,note_on,,0,0,7,,,,,,,,12,,,55,75
32832,note_on,,96,0,9,,,,,,,,14,,,38,0
32832,note_on,,0,0,8,,,,,,,,13,,,48,75
32832,note_on,,96,0,8,,,,,,,,13,,,50,0
32832,note_on,,96,0,4,,,,,,,,3,,,50,0
32832,note_on,,0,0,4,,,,,,,,3,,,48,92
32832,note_on,,0,0,11,,,,,,,,7,,,75,92
32832,note_on,,96,0,7,,,,,,,,12,,,56,0
32832,note_on,,96,0,11,,,,,,,,7,,,77,0
32832,note_on,,0,0,9,,,,,,,,14,,,36,75
32832,note_on,,96,0,12,,,,,,,,8,,,50,0
32832,note_on,,0,0,12,,,,,,,,8,,,48,75
33024,note_on,,0,0,11,,,,,,,,7,,,79,92
33024,note_on,,192,0,11,,,,,,,,7,,,75,0
33024,note_on,,192,0,7,,,,,,,,12,,,55,0
33024,note_on,,192,0,4,,,,,,,,3,,,48,0
33024,note_on,,0,0,3,,,,,,,,2,,,60,92
33024,note_on,,0,0,1,,,,,,,,0,,,79,92
33024,note_on,,0,0,10,,,,,,,,5,,,79,92
33024,note_on,,192,0,3,,,,,,,,2,,,55,0
33024,note_on,,0,0,4,,,,,,,,3,,,51,92
33024,note_on,,0,0,8,,,,,,,,13,,,51,75
33024,note_on,,192,0,1,,,,,,,,0,,,75,0
33024,note_on,,192,0,10,,,,,,,,5,,,75,0
33024,note_on,,0,0,9,,,,,,,,14,,,39,75
33024,note_on,,192,0,9,,,,,,,,14,,,36,0
33024,note_on,,0,0,12,,,,,,,,8,,,51,75
33024,note_on,,192,0,12,,,,,,,,8,,,48,0
33024,note_on,,0,0,2,,,,,,,,1,,,67,92
33024,note_on,,192,0,2,,,,,,,,1,,,60,0
33024,note_on,,192,0,8,,,,,,,,13,,,48,0
33024,note_on,,0,0,7,,,,,,,,12,,,60,75
33312,note_on,,288,0,4,,,,,,,,3,,,51,0
33312,note_on,,288,0,9,,,,,,,,14,,,39,0
33312,note_on,,0,0,8,,,,,,,,13,,,50,75
33312,note_on,,288,0,1,,,,,,,,0,,,79,0
33312,note_on,,0,0,4,,,,,,,,3,,,50,92
33312,note_on,,0,0,9,,,,,,,,14,,,38,75
33312,note_on,,0,0,1,,,,,,,,0,,,77,92
33312,note_on,,288,0,8,,,,,,,,13,,,51,0
33312,note_on,,0,0,12,,,,,,,,8,,,50,75
33312,note_on,,288,0,12,,,,,,,,8,,,51,0
33312,note_on,,0,0,11,,,,,,,,7,,,77,92
33312,note_on,,288,0,11,,,,,,,,7,,,79,0
33312,note_on,,0,0,3,,,,,,,,2,,,62,92
33312,note_on,,0,0,10,,,,,,,,5,,,77,92
33312,note_on,,288,0,10,,,,,,,,5,,,79,0
33312,note_on,,288,0,3,,,,,,,,2,,,60,0
33312,note_on,,288,0,7,,,,,,,,12,,,60,0
33312,note_on,,0,0,7,,,,,,,,12,,,62,75
33408,note_on,,96,0,7,,,,,,,,12,,,62,0
33408,note_on,,0,0,7,,,,,,,,12,,,63,75
33408,note_on,,0,0,12,,,,,,,,8,,,48,75
33408,note_on,,0,0,8,,,,,,,,13,,,48,75
33408,note_on,,384,0,2,,,,,,,,1,,,67,0
33408,note_on,,0,0,2,,,,,,,,1,,,67,92
33408,note_on,,0,0,1,,,,,,,,0,,,75,92
33408,note_on,,96,0,1,,,,,,,,0,,,77,0
33408,note_on,,96,0,12,,,,,,,,8,,,50,0
33408,note_on,,96,0,8,,,,,,,,13,,,50,0
33408,note_on,,96,0,3,,,,,,,,2,,,62,0
33408,note_on,,960,0,5,,,,,,,,10,,,55,0
33408,note_on,,0,0,3,,,,,,,,2,,,63,92
33408,note_on,,96,0,9,,,,,,,,14,,,38,0
33408,note_on,,0,0,9,,,,,,,,14,,,36,75
33408,note_on,,96,0,10,,,,,,,,5,,,77,0
33408,note_on,,0,0,10,,,,,,,,5,,,75,92
33408,note_on,,96,0,11,,,,,,,,7,,,77,0
33408,note_on,,0,0,4,,,,,,,,3,,,48,92
33408,note_on,,96,0,4,,,,,,,,3,,,50,0
33408,note_on,,0,0,5,,,,,,,,10,,,72,92
33408,note_on,,0,0,11,,,,,,,,7,,,75,92
33600,note_on,,0,0,9,,,,,,,,14,,,43,75
33600,note_on,,192,0,8,,,,,,,,13,,,48,0
33600,note_on,,192,0,5,,,,,,,,10,,,72,0
33600,note_on,,0,0,1,,,,,,,,0,,,74,92
33600,note_on,,192,0,2,,,,,,,,1,,,67,0
33600,note_on,,192,0,11,,,,,,,,7,,,75,0
33600,note_on,,192,0,9,,,,,,,,14,,,36,0
33600,note_on,,0,0,11,,,,,,,,7,,,74,92
33600,note_on,,0,0,5,,,,,,,,10,,,71,92
33600,note_on,,0,0,8,,,,,,,,13,,,55,75
33600,note_on,,192,0,1,,,,,,,,0,,,75,0
33600,note_on,,0,0,2,,,,,,,,1,,,67,92
33600,note_on,,0,0,12,,,,,,,,8,,,55,75
33600,note_on,,192,0,10,,,,,,,,5,,,75,0
33600,note_on,,0,0,10,,,,,,,,5,,,74,92
33600,note_on,,0,0,4,,,,,,,,3,,,55,92
33600,note_on,,0,0,7,,,,,,,,12,,,62,75
33600,note_on,,192,0,3,,,,,,,,2,,,63,0
33600,note_on,,0,0,6,,,,,,,,11,,,67,92
33600,note_on,,0,0,3,,,,,,,,2,,,59,92
33600,note_on,,1152,0,6,,,,,,,,11,,,55,0
33600,note_on,,192,0,7,,,,,,,,12,,,63,0
33600,note_on,,192,0,12,,,,,,,,8,,,48,0
33600,note_on,,192,0,4,,,,,,,,3,,,48,0
33888,note_on,,0,0,4,,,,,,,,3,,,55,92
33888,note_on,,288,0,4,,,,,,,,3,,,55,0
33888,note_on,,288,0,1,,,,,,,,0,,,74,0
33888,note_on,,0,0,3,,,,,,,,2,,,57,92
33888,note_on,,288,0,3,,,,,,,,2,,,59,0
33888,note_on,,288,0,5,,,,,,,,10,,,71,0
33888,note_on,,0,0,1,,,,,,,,0,,,72,92
33888,note_on,,0,0,11,,,,,,,,7,,,72,92
33888,note_on,,0,0,2,,,,,,,,1,,,67,92
33888,note_on,,0,0,5,,,,,,,,10,,,69,92
33888,note_on,,288,0,7,,,,,,,,12,,,62,0
33888,note_on,,0,0,7,,,,,,,,12,,,60,75
33888,note_on,,288,0,11,,,,,,,,7,,,74,0
33888,note_on,,0,0,10,,,,,,,,5,,,72,92
33888,note_on,,288,0,2,,,,,,,,1,,,67,0
33888,note_on,,288,0,10,,,,,,,,5,,,74,0
33984,note_on,,0,0,10,,,,,,,,5,,,74,92
33984,note_on,,384,0,12,,,,,,,,8,,,55,0
33984,note_on,,96,0,10,,,,,,,,5,,,72,0
33984,note_on,,0,0,9,,,,,,,,14,,,31,75
33984,note_on,,96,0,11,,,,,,,,7,,,72,0
33984,note_on,,0,0,12,,,,,,,,8,,,43,75
33984,note_on,,0,0,11,,,,,,,,7,,,74,92
33984,note_on,,384,0,9,,,,,,,,14,,,43,0
33984,note_on,,96,0,7,,,,,,,,12,,,60,0
33984,note_on,,0,0,5,,,,,,,,10,,,71,92
33984,note_on,,0,0,7,,,,,,,,12,,,62,75
33984,note_on,,0,0,8,,,,,,,,13,,,43,75
33984,note_on,,96,0,4,,,,,,,,3,,,55,0
33984,note_on,,0,0,2,,,,,,,,1,,,67,92
33984,note_on,,0,0,1,,,,,,,,0,,,74,92
33984,note_on,,384,0,8,,,,,,,,13,,,55,0
33984,note_on,,0,0,4,,,,,,,,3,,,55,92
33984,note_on,,96,0,5,,,,,,,,10,,,69,0
33984,note_on,,96,0,2,,,,,,,,1,,,67,0
33984,note_on,,0,0,3,,,,,,,,2,,,59,92
33984,note_on,,96,0,3,,,,,,,,2,,,57,0
33984,note_on,,96,0,1,,,,,,,,0,,,72,0
34176,note_on,,192,0,5,,,,,,,,10,,,71,0
34176,note_on,,0,0,12,,,,,,,,8,,,55,75
34176,note_on,,192,0,12,,,,,,,,8,,,43,0
34176,note_on,,192,0,1,,,,,,,,0,,,74,0
34176,note_on,,192,0,9,,,,,,,,14,,,31,0
34176,note_on,,192,0,8,,,,,,,,13,,,43,0
34176,note_on,,0,0,8,,,,,,,,13,,,55,75
34176,note_on,,192,0,11,,,,,,,,7,,,74,0
34176,note_on,,0,0,6,,,,,,,,11,,,59,92
34176,note_on,,0,0,9,,,,,,,,14,,,43,75
34176,note_on,,0,0,7,,,,,,,,12,,,55,75
34176,note_on,,192,0,7,,,,,,,,12,,,62,0
34176,note_on,,192,0,3,,,,,,,,2,,,59,0
34176,note_on,,192,0,4,,,,,,,,3,,,55,0
34176,note_on,,192,0,10,,,,,,,,5,,,74,0
34176,note_on,,0,0,5,,,,,,,,10,,,62,92
34176,note_on,,576,0,6,,,,,,,,11,,,67,0
34176,note_on,,192,0,2,,,,,,,,1,,,67,0
34464,note_on,,288,0,6,,,,,,,,11,,,59,0
34464,note_on,,0,0,6,,,,,,,,11,,,57,92
34464,note_on,,288,0,5,,,,,,,,10,,,62,0
34464,note_on,,0,0,5,,,,,,,,10,,,60,92
34560,note_on,,384,0,9,,,,,,,,14,,,43,0
34560,note_on,,384,0,12,,,,,,,,8,,,55,0
34560,note_on,,384,0,8,,,,,,,,13,,,55,0
34560,note_on,,0,0,8,,,,,,,,13,,,43,75
34560,note_on,,0,0,5,,,,,,,,10,,,62,92
34560,note_on,,96,0,5,,,,,,,,10,,,60,0
34560,note_on,,96,0,6,,,,,,,,11,,,57,0
34560,note_on,,0,0,6,,,,,,,,11,,,59,92
34560,note_on,,0,0,9,,,,,,,,14,,,31,75
34560,note_on,,0,0,12,,,,,,,,8,,,43,75
34752,note_on,,576,0,1,,,,,,,,0,,,72,92
34752,note_on,,192,0,6,,,,,,,,11,,,59,0
34752,note_on,,576,0,4,,,,,,,,3,,,56,92
34752,note_on,,576,0,2,,,,,,,,1,,,63,92
34752,note_on,,0,0,9,,,,,,,,14,,,44,75
34752,note_on,,192,0,9,,,,,,,,14,,,31,0
34752,note_on,,192,0,12,,,,,,,,8,,,43,0
34752,note_on,,0,0,12,,,,,,,,8,,,56,75
34752,note_on,,576,0,11,,,,,,,,7,,,72,92
34752,note_on,,576,0,7,,,,,,,,12,,,55,0
34752,note_on,,576,0,10,,,,,,,,5,,,72,92
34752,note_on,,192,0,5,,,,,,,,10,,,62,0
34752,note_on,,576,0,3,,,,,,,,2,,,56,92
34752,note_on,,0,0,8,,,,,,,,13,,,56,75
34752,note_on,,192,0,8,,,,,,,,13,,,43,0
34944,note_on,,192,0,2,,,,,,,,1,,,63,0
34944,note_on,,0,0,9,,,,,,,,14,,,41,75
34944,note_on,,192,0,9,,,,,,,,14,,,44,0
34944,note_on,,0,0,2,,,,,,,,1,,,62,92
34944,note_on,,192,0,1,,,,,,,,0,,,72,0
34944,note_on,,192,0,10,,,,,,,,5,,,72,0
34944,note_on,,192,0,11,,,,,,,,7,,,72,0
34944,note_on,,192,0,3,,,,,,,,2,,,56,0
34944,note_on,,0,0,11,,,,,,,,7,,,68,92
34944,note_on,,192,0,8,,,,,,,,13,,,56,0
34944,note_on,,0,0,8,,,,,,,,13,,,53,75
34944,note_on,,0,0,3,,,,,,,,2,,,56,92
34944,note_on,,192,0,4,,,,,,,,3,,,56,0
34944,note_on,,0,0,1,,,,,,,,0,,,68,92
34944,note_on,,192,0,12,,,,,,,,8,,,56,0
34944,note_on,,0,0,10,,,,,,,,5,,,68,92
34944,note_on,,0,0,12,,,,,,,,8,,,53,75
34944,note_on,,0,0,4,,,,,,,,3,,,53,92
35232,note_on,,0,0,11,,,,,,,,7,,,67,92
35232,note_on,,288,0,11,,,,,,,,7,,,68,0
35232,note_on,,0,0,9,,,,,,,,14,,,39,75
35232,note_on,,288,0,9,,,,,,,,14,,,41,0
35232,note_on,,288,0,1,,,,,,,,0,,,68,0
35232,note_on,,0,0,12,,,,,,,,8,,,51,75
35232,note_on,,288,0,12,,,,,,,,8,,,53,0
35232,note_on,,0,0,1,,,,,,,,0,,,67,92
35232,note_on,,288,0,8,,,,,,,,13,,,53,0
35232,note_on,,288,0,4,,,,,,,,3,,,53,0
35232,note_on,,0,0,4,,,,,,,,3,,,51,92
35232,note_on,,0,0,8,,,,,,,,13,,,51,75
35232,note_on,,288,0,10,,,,,,,,5,,,68,0
35232,note_on,,0,0,10,,,,,,,,5,,,67,92
35328,note_on,,0,0,12,,,,,,,,8,,,51,75
35328,note_on,,0,0,2,,,,,,,,1,,,63,92
35328,note_on,,0,0,1,,,,,,,,0,,,67,92
35328,note_on,,0,0,9,,,,,,,,14,,,39,75
35328,note_on,,96,0,9,,,,,,,,14,,,39,0
35328,note_on,,384,0,2,,,,,,,,1,,,62,0
35328,note_on,,96,0,8,,,,,,,,13,,,51,0
35328,note_on,,0,0,8,,,,,,,,13,,,51,75
35328,note_on,,96,0,12,,,,,,,,8,,,51,0
35328,note_on,,0,0,10,,,,,,,,5,,,67,92
35328,note_on,,96,0,1,,,,,,,,0,,,67,0
35328,note_on,,0,0,4,,,,,,,,3,,,51,92
35328,note_on,,96,0,4,,,,,,,,3,,,51,0
35328,note_on,,384,0,3,,,,,,,,2,,,56,0
35328,note_on,,0,0,3,,,,,,,,2,,,58,92
35328,note_on,,96,0,10,,,,,,,,5,,,67,0
35328,note_on,,96,0,11,,,,,,,,7,,,67,0
35328,note_on,,0,0,11,,,,,,,,7,,,67,92
35904,note_on,,576,0,10,,,,,,,,5,,,67,0
35904,note_on,,576,0,1,,,,,,,,0,,,67,0
35904,note_on,,576,0,11,,,,,,,,7,,,67,0
35904,note_on,,1152,0,7,,,,,,,,12,,,51,75
35904,note_on,,576,0,8,,,,,,,,13,,,51,0
35904,note_on,,576,0,4,,,,,,,,3,,,51,0
35904,note_on,,1152,0,5,,,,,,,,10,,,60,92
35904,note_on,,1152,0,6,,,,,,,,11,,,56,92
35904,note_on,,576,0,3,,,,,,,,2,,,58,0
35904,note_on,,576,0,2,,,,,,,,1,,,63,0
35904,note_on,,576,0,9,,,,,,,,14,,,39,0
35904,note_on,,0,0,9,,,,,,,,14,,,32,75
35904,note_on,,0,0,12,,,,,,,,8,,,44,75
35904,note_on,,576,0,12,,,,,,,,8,,,51,0
35904,note_on,,0,0,8,,,,,,,,13,,,44,75
36096,note_on,,0,0,6,,,,,,,,11,,,56,92
36096,note_on,,0,0,8,,,,,,,,13,,,41,75
36096,note_on,,192,0,7,,,,,,,,12,,,51,0
36096,note_on,,0,0,5,,,,,,,,10,,,62,92
36096,note_on,,192,0,8,,,,,,,,13,,,44,0
36096,note_on,,192,0,6,,,,,,,,11,,,56,0
36096,note_on,,192,0,5,,,,,,,,10,,,60,0
36096,note_on,,0,0,12,,,,,,,,8,,,41,75
36096,note_on,,0,0,9,,,,,,,,14,,,29,75
36096,note_on,,192,0,9,,,,,,,,14,,,32,0
36096,note_on,,192,0,12,,,,,,,,8,,,44,0
36096,note_on,,0,0,7,,,,,,,,12,,,53,75
36384,note_on,,0,0,6,,,,,,,,11,,,55,92
36384,note_on,,0,0,8,,,,,,,,13,,,39,75
36384,note_on,,288,0,8,,,,,,,,13,,,41,0
36384,note_on,,0,0,12,,,,,,,,8,,,39,75
36384,note_on,,0,0,9,,,,,,,,14,,,27,75
36384,note_on,,0,0,5,,,,,,,,10,,,63,92
36384,note_on,,288,0,5,,,,,,,,10,,,62,0
36384,note_on,,288,0,12,,,,,,,,8,,,41,0
36384,note_on,,288,0,7,,,,,,,,12,,,53,0
36384,note_on,,0,0,7,,,,,,,,12,,,58,75
36384,note_on,,288,0,6,,,,,,,,11,,,56,0
36384,note_on,,288,0,9,,,,,,,,14,,,29,0
36480,note_on,,96,0,9,,,,,,,,14,,,27,0
36480,note_on,,0,0,9,,,,,,,,14,,,27,75
36480,note_on,,96,0,6,,,,,,,,11,,,55,0
36480,note_on,,0,0,6,,,,,,,,11,,,55,92
36480,note_on,,0,0,7,,,,,,,,12,,,58,75
36480,note_on,,96,0,7,,,,,,,,12,,,58,0
36480,note_on,,96,0,12,,,,,,,,8,,,39,0
36480,note_on,,0,0,5,,,,,,,,10,,,63,92
36480,note_on,,96,0,5,,,,,,,,10,,,63,0
36480,note_on,,0,0,8,,,,,,,,13,,,39,75
36480,note_on,,96,0,8,,,,,,,,13,,,39,0
36480,note_on,,0,0,12,,,,,,,,8,,,39,75
36864,note_on,,384,0,12,,,,,,,,8,,,39,0
36864,note_on,,0,0,12,,,,,,,,8,,,60,75
36864,note_on,,384,0,5,,,,,,,,10,,,63,0
36864,note_on,,960,0,4,,,,,,,,3,,,60,92
36864,note_on,,384,0,7,,,,,,,,12,,,58,0
36864,note_on,,384,0,9,,,,,,,,14,,,27,0
36864,note_on,,960,0,2,,,,,,,,1,,,67,92
36864,note_on,,384,0,8,,,,,,,,13,,,39,0
36864,note_on,,0,0,8,,,,,,,,13,,,60,75
36864,note_on,,384,0,6,,,,,,,,11,,,55,0
36864,note_on,,960,0,3,,,,,,,,2,,,63,92
36864,note_on,,0,0,9,,,,,,,,14,,,48,75
37056,note_on,,192,0,9,,,,,,,,14,,,48,0
37056,note_on,,0,0,9,,,,,,,,14,,,46,75
37056,note_on,,0,0,2,,,,,,,,1,,,67,92
37056,note_on,,192,0,3,,,,,,,,2,,,63,0
37056,note_on,,0,0,3,,,,,,,,2,,,62,92
37056,note_on,,192,0,4,,,,,,,,3,,,60,0
37056,note_on,,192,0,12,,,,,,,,8,,,60,0
37056,note_on,,0,0,12,,,,,,,,8,,,58,75
37056,note_on,,192,0,2,,,,,,,,1,,,67,0
37056,note_on,,0,0,4,,,,,,,,3,,,58,92
37056,note_on,,192,0,8,,,,,,,,13,,,60,0
37056,note_on,,0,0,8,,,,,,,,13,,,58,75
37344,note_on,,288,0,2,,,,,,,,1,,,67,0
37344,note_on,,0,0,2,,,,,,,,1,,,68,92
37344,note_on,,0,0,4,,,,,,,,3,,,60,92
37344,note_on,,288,0,4,,,,,,,,3,,,58,0
37344,note_on,,288,0,3,,,,,,,,2,,,62,0
37344,note_on,,0,0,3,,,,,,,,2,,,63,92
37440,note_on,,96,0,2,,,,,,,,1,,,68,0
37440,note_on,,0,0,2,,,,,,,,1,,,65,92
37440,note_on,,0,0,4,,,,,,,,3,,,56,92
37440,note_on,,96,0,4,,,,,,,,3,,,60,0
37440,note_on,,96,0,3,,,,,,,,2,,,63,0
37440,note_on,,0,0,9,,,,,,,,14,,,44,75
37440,note_on,,384,0,9,,,,,,,,14,,,46,0
37440,note_on,,0,0,8,,,,,,,,13,,,56,75
37440,note_on,,0,0,3,,,,,,,,2,,,60,92
37440,note_on,,384,0,8,,,,,,,,13,,,58,0
37440,note_on,,384,0,12,,,,,,,,8,,,58,0
37440,note_on,,0,0,12,,,,,,,,8,,,56,75
37632,note_on,,192,0,9,,,,,,,,14,,,44,0
37632,note_on,,0,0,12,,,,,,,,8,,,55,75
37632,note_on,,192,0,12,,,,,,,,8,,,56,0
37632,note_on,,192,0,4,,,,,,,,3,,,56,0
37632,note_on,,0,0,4,,,,,,,,3,,,55,92
37632,note_on,,0,0,2,,,,,,,,1,,,67,92
37632,note_on,,0,0,9,,,,,,,,14,,,43,75
37632,note_on,,192,0,2,,,,,,,,1,,,65,0
37632,note_on,,0,0,3,,,,,,,,2,,,59,92
37632,note_on,,192,0,3,,,,,,,,2,,,60,0
37632,note_on,,0,0,8,,,,,,,,13,,,55,75
