tick,type,tempo,time,meta,track,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
25728,note_on,,96,0,2,,,,,,,,11,,,66,0
25728,note_on,,384,0,14,,,,,,,,8,,,55,0
25728,note_on,,0,0,14,,,,,,,,8,,,67,75
26112,note_on,,0,0,1,,,,,,,,10,,,67,108
26112,note_on,,0,0,13,,,,,,,,7,,,86,0
26112,note_on,,0,0,13,,,,,,,,7,,,79,92
26112,note_on,,384,0,1,,,,,,,,10,,,74,0
26112,note_on,,0,0,2,,,,,,,,11,,,62,108
26112,note_on,,384,0,2,,,,,,,,11,,,67,0
26112,note_on,,384,0,13,,,,,,,,7,,,83,0
26112,note_on,,0,0,14,,,,,,,,8,,,59,75
26112,note_on,,384,0,14,,,,,,,,8,,,67,0
26496,note_on,,384,0,1,,,,,,,,10,,,67,0
26496,note_on,,0,0,13,,,,,,,,7,,,81,92
26496,note_on,,0,0,2,,,,,,,,11,,,66,108
26496,note_on,,384,0,2,,,,,,,,11,,,62,0
26496,note_on,,0,0,13,,,,,,,,7,,,78,92
26496,note_on,,384,0,13,,,,,,,,7,,,79,0
26496,note_on,,0,0,1,,,,,,,,10,,,69,108
26496,note_on,,384,0,14,,,,,,,,8,,,59,0
26496,note_on,,0,0,14,,,,,,,,8,,,62,75
26592,note_on,,0,0,13,,,,,,,,7,,,81,0
26592,note_on,,0,0,13,,,,,,,,7,,,79,92
26592,note_on,,0,0,13,,,,,,,,7,,,83,92
26592,note_on,,96,0,2,,,,,,,,11,,,66,0
26592,note_on,,96,0,1,,,,,,,,10,,,69,0
26592,note_on,,0,0,1,,,,,,,,10,,,71,108
26592,note_on,,96,0,13,,,,,,,,7,,,78,0
26592,note_on,,0,0,2,,,,,,,,11,,,67,108
26688,note_on,,0,0,13,,,,,,,,7,,,83,0
26688,note_on,,96,0,1,,,,,,,,10,,,71,0
26688,note_on,,96,0,13,,,,,,,,7,,,79,0
26688,note_on,,0,0,13,,,,,,,,7,,,84,92
26688,note_on,,0,0,1,,,,,,,,10,,,72,108
26688,note_on,,0,0,13,,,,,,,,7,,,81,92
26688,note_on,,0,0,2,,,,,,,,11,,,69,108
26688,note_on,,96,0,2,,,,,,,,11,,,67,0
26784,note_on,,0,0,2,,,,,,,,11,,,71,108
26784,note_on,,0,0,1,,,,,,,,10,,,74,108
26784,note_on,,96,0,1,,,,,,,,10,,,72,0
26784,note_on,,96,0,13,,,,,,,,7,,,81,0
26784,note_on,,0,0,13,,,,,,,,7,,,84,0
26784,note_on,,96,0,2,,,,,,,,11,,,69,0
26784,note_on,,0,0,13,,,,,,,,7,,,86,92
26784,note_on,,0,0,13,,,,,,,,7,,,83,92
26880,note_on,,0,0,13,,,,,,,,7,,,81,92
26880,note_on,,0,0,13,,,,,,,,7,,,86,0
26880,note_on,,96,0,13,,,,,,,,7,,,83,0
26880,note_on,,96,0,1,,,,,,,,10,,,74,0
26880,note_on,,96,0,2,,,,,,,,11,,,71,0
26880,note_on,,0,0,1,,,,,,,,10,,,72,108
26880,note_on,,0,0,13,,,,,,,,7,,,84,92
26880,note_on,,0,0,14,,,,,,,,8,,,54,75
26880,note_on,,0,0,2,,,,,,,,11,,,69,108
26880,note_on,,384,0,14,,,,,,,,8,,,62,0
27072,note_on,,0,0,1,,,,,,,,10,,,71,108
27072,note_on,,192,0,13,,,,,,,,7,,,81,0
27072,note_on,,192,0,1,,,,,,,,10,,,72,0
27072,note_on,,0,0,13,,,,,,,,7,,,83,92
27072,note_on,,0,0,13,,,,,,,,7,,,79,92
27072,note_on,,0,0,2,,,,,,,,11,,,67,108
27072,note_on,,192,0,2,,,,,,,,11,,,69,0
27072,note_on,,192,0,14,,,,,,,,8,,,54,0
27072,note_on,,0,0,13,,,,,,,,7,,,84,0
27072,note_on,,0,0,14,,,,,,,,8,,,55,75
27264,note_on,,0,0,13,,,,,,,,7,,,83,0
27264,note_on,,0,0,13,,,,,,,,7,,,78,92
27264,note_on,,0,0,13,,,,,,,,7,,,81,92
27264,note_on,,0,0,2,,,,,,,,11,,,66,108
27264,note_on,,192,0,2,,,,,,,,11,,,67,0
27264,note_on,,0,0,1,,,,,,,,10,,,69,108
27264,note_on,,192,0,1,,,,,,,,10,,,71,0
27264,note_on,,192,0,14,,,,,,,,8,,,55,0
27264,note_on,,192,0,13,,,,,,,,7,,,79,0
27264,note_on,,0,0,14,,,,,,,,8,,,62,75
27360,note_on,,0,0,14,,,,,,,,8,,,60,75
27360,note_on,,96,0,14,,,,,,,,8,,,62,0
27456,note_on,,0,0,14,,,,,,,,8,,,62,75
27456,note_on,,96,0,14,,,,,,,,8,,,60,0
27552,note_on,,0,0,14,,,,,,,,8,,,64,75
27552,note_on,,96,0,14,,,,,,,,8,,,62,0
27648,note_on,,0,0,14,,,,,,,,8,,,62,75
27648,note_on,,96,0,14,,,,,,,,8,,,64,0
27744,note_on,,0,0,14,,,,,,,,8,,,60,75
27744,note_on,,96,0,14,,,,,,,,8,,,62,0
27840,note_on,,96,0,14,,,,,,,,8,,,60,0
27840,note_on,,0,0,14,,,,,,,,8,,,59,75
27936,note_on,,0,0,14,,,,,,,,8,,,57,75
27936,note_on,,96,0,14,,,,,,,,8,,,59,0
28032,note_on,,0,0,14,,,,,,,,8,,,55,75
28032,note_on,,96,0,14,,,,,,,,8,,,57,0
28032,note_on,,0,0,2,,,,,,,,11,,,67,108
28032,note_on,,768,0,2,,,,,,,,11,,,66,0
28032,note_on,,768,0,13,,,,,,,,7,,,78,0
28032,note_on,,0,0,13,,,,,,,,7,,,81,0
28032,note_on,,0,0,13,,,,,,,,7,,,83,92
28032,note_on,,768,0,1,,,,,,,,10,,,69,0
28032,note_on,,0,0,1,,,,,,,,10,,,71,108
28128,note_on,,96,0,1,,,,,,,,10,,,71,0
28128,note_on,,0,0,2,,,,,,,,11,,,69,108
28128,note_on,,0,0,1,,,,,,,,10,,,72,108
28128,note_on,,0,0,13,,,,,,,,7,,,84,92
28128,note_on,,0,0,13,,,,,,,,7,,,81,92
28128,note_on,,96,0,13,,,,,,,,7,,,83,0
28128,note_on,,96,0,2,,,,,,,,11,,,67,0
28224,note_on,,0,0,13,,,,,,,,7,,,83,92
28224,note_on,,96,0,13,,,,,,,,7,,,81,0
28224,note_on,,0,0,1,,,,,,,,10,,,74,108
28224,note_on,,96,0,1,,,,,,,,10,,,72,0
28224,note_on,,0,0,2,,,,,,,,11,,,71,108
28224,note_on,,0,0,13,,,,,,,,7,,,86,92
28224,note_on,,96,0,2,,,,,,,,11,,,69,0
28224,note_on,,0,0,13,,,,,,,,7,,,84,0
28320,note_on,,96,0,2,,,,,,,,11,,,71,0
28320,note_on,,0,0,13,,,,,,,,7,,,84,92
28320,note_on,,0,0,13,,,,,,,,7,,,86,0
28320,note_on,,96,0,13,,,,,,,,7,,,83,0
28320,note_on,,0,0,13,,,,,,,,7,,,88,92
28320,note_on,,0,0,2,,,,,,,,11,,,72,108
28320,note_on,,96,0,1,,,,,,,,10,,,74,0
28320,note_on,,0,0,1,,,,,,,,10,,,76,108
28416,note_on,,0,0,13,,,,,,,,7,,,88,0
28416,note_on,,0,0,1,,,,,,,,10,,,74,108
28416,note_on,,96,0,1,,,,,,,,10,,,76,0
28416,note_on,,384,0,14,,,,,,,,8,,,55,0
28416,note_on,,0,0,14,,,,,,,,8,,,67,75
28416,note_on,,96,0,2,,,,,,,,11,,,72,0
28416,note_on,,96,0,13,,,,,,,,7,,,84,0
28416,note_on,,0,0,13,,,,,,,,7,,,83,92
28416,note_on,,0,0,2,,,,,,,,11,,,71,108
28416,note_on,,0,0,13,,,,,,,,7,,,86,92
28608,note_on,,0,0,2,,,,,,,,11,,,71,108
28608,note_on,,192,0,2,,,,,,,,11,,,71,0
28608,note_on,,192,0,13,,,,,,,,7,,,83,0
28608,note_on,,0,0,13,,,,,,,,7,,,86,0
28608,note_on,,0,0,1,,,,,,,,10,,,74,108
28608,note_on,,0,0,13,,,,,,,,7,,,86,92
28608,note_on,,0,0,14,,,,,,,,8,,,67,75
28608,note_on,,0,0,13,,,,,,,,7,,,83,92
28608,note_on,,192,0,1,,,,,,,,10,,,74,0
28608,note_on,,192,0,14,,,,,,,,8,,,67,0
28800,note_on,,192,0,2,,,,,,,,11,,,71,0
28800,note_on,,192,0,1,,,,,,,,10,,,74,0
28800,note_on,,0,0,1,,,,,,,,10,,,79,108
28800,note_on,,192,0,13,,,,,,,,7,,,83,0
28800,note_on,,0,0,2,,,,,,,,11,,,74,108
28800,note_on,,0,0,13,,,,,,,,7,,,91,92
28800,note_on,,0,0,13,,,,,,,,7,,,86,0
28800,note_on,,0,0,14,,,,,,,,8,,,71,75
28800,note_on,,192,0,14,,,,,,,,8,,,67,0
28800,note_on,,0,0,13,,,,,,,,7,,,86,92
28896,note_on,,0,0,14,,,,,,,,8,,,69,75
28896,note_on,,96,0,14,,,,,,,,8,,,71,0
28992,note_on,,0,0,14,,,,,,,,8,,,71,75
28992,note_on,,96,0,14,,,,,,,,8,,,69,0
29088,note_on,,96,0,14,,,,,,,,8,,,71,0
29088,note_on,,0,0,14,,,,,,,,8,,,72,75
29184,note_on,,0,0,14,,,,,,,,8,,,71,75
29184,note_on,,0,0,13,,,,,,,,7,,,86,92
29184,note_on,,0,0,13,,,,,,,,7,,,83,92
29184,note_on,,0,0,13,,,,,,,,7,,,91,0
29184,note_on,,384,0,13,,,,,,,,7,,,86,0
29184,note_on,,96,0,14,,,,,,,,8,,,72,0
29376,note_on,,576,0,2,,,,,,,,11,,,74,0
29376,note_on,,0,0,2,,,,,,,,11,,,71,108
29376,note_on,,0,0,14,,,,,,,,8,,,67,75
29376,note_on,,192,0,14,,,,,,,,8,,,71,0
29376,note_on,,576,0,1,,,,,,,,10,,,79,0
29376,note_on,,0,0,1,,,,,,,,10,,,74,108
29568,note_on,,384,0,13,,,,,,,,7,,,83,0
29568,note_on,,0,0,2,,,,,,,,11,,,69,108
29568,note_on,,192,0,2,,,,,,,,11,,,71,0
29568,note_on,,0,0,13,,,,,,,,7,,,86,0
29568,note_on,,0,0,1,,,,,,,,10,,,72,108
29568,note_on,,0,0,13,,,,,,,,7,,,84,92
29568,note_on,,192,0,14,,,,,,,,8,,,67,0
29568,note_on,,0,0,14,,,,,,,,8,,,66,75
29568,note_on,,192,0,1,,,,,,,,10,,,74,0
29760,note_on,,192,0,1,,,,,,,,10,,,72,0
29760,note_on,,192,0,14,,,,,,,,8,,,66,0
29760,note_on,,0,0,14,,,,,,,,8,,,67,75
29760,note_on,,192,0,2,,,,,,,,11,,,69,0
29760,note_on,,0,0,2,,,,,,,,11,,,67,108
29760,note_on,,0,0,1,,,,,,,,10,,,71,108
29760,note_on,,0,0,13,,,,,,,,7,,,83,92
29760,note_on,,192,0,13,,,,,,,,7,,,84,0
29856,note_on,,0,0,1,,,,,,,,10,,,72,108
29856,note_on,,96,0,1,,,,,,,,10,,,71,0
29856,note_on,,0,0,2,,,,,,,,11,,,69,108
29856,note_on,,96,0,2,,,,,,,,11,,,67,0
29856,note_on,,96,0,13,,,,,,,,7,,,83,0
29856,note_on,,0,0,13,,,,,,,,7,,,81,92
29952,note_on,,0,0,2,,,,,,,,11,,,66,108
29952,note_on,,96,0,1,,,,,,,,10,,,72,0
29952,note_on,,0,0,1,,,,,,,,10,,,69,108
29952,note_on,,96,0,2,,,,,,,,11,,,69,0
29952,note_on,,0,0,13,,,,,,,,7,,,81,92
29952,note_on,,192,0,14,,,,,,,,8,,,67,0
29952,note_on,,0,0,14,,,,,,,,8,,,62,75
29952,note_on,,96,0,13,,,,,,,,7,,,81,0
30144,note_on,,192,0,14,,,,,,,,8,,,62,0
30144,note_on,,0,0,14,,,,,,,,8,,,50,75
30240,note_on,,288,0,2,,,,,,,,11,,,66,0
30240,note_on,,0,0,13,,,,,,,,7,,,79,92
30240,note_on,,288,0,13,,,,,,,,7,,,81,0
30240,note_on,,0,0,2,,,,,,,,11,,,67,108
30240,note_on,,288,0,1,,,,,,,,10,,,69,0
30240,note_on,,0,0,1,,,,,,,,10,,,67,108
30336,note_on,,0,0,1,,,,,,,,10,,,67,108
30336,note_on,,0,0,14,,,,,,,,8,,,55,75
30336,note_on,,192,0,14,,,,,,,,8,,,50,0
30336,note_on,,96,0,2,,,,,,,,11,,,67,0
30336,note_on,,0,0,2,,,,,,,,11,,,67,108
30336,note_on,,96,0,1,,,,,,,,10,,,67,0
30336,note_on,,0,0,13,,,,,,,,7,,,79,92
30336,note_on,,96,0,13,,,,,,,,7,,,79,0
31104,note_on,,0,0,1,,,,,,,,10,,,74,108
31104,note_on,,768,0,13,,,,,,,,7,,,79,0
31104,note_on,,0,0,13,,,,,,,,7,,,83,92
31104,set_tempo,500000,6144,1,0,,,,,,,,,,,,
31104,note_on,,0,0,13,,,,,,,,7,,,86,92
31104,note_on,,768,0,2,,,,,,,,11,,,67,0
31104,note_on,,0,0,2,,,,,,,,11,,,67,108
31104,note_on,,0,0,14,,,,,,,,8,,,67,75
31104,note_on,,768,0,14,,,,,,,,8,,,55,0
31104,note_on,,768,0,1,,,,,,,,10,,,67,0
31488,note_on,,0,0,1,,,,,,,,10,,,71,108
31488,note_on,,384,0,2,,,,,,,,11,,,67,0
31488,note_on,,0,0,2,,,,,,,,11,,,67,108
31488,note_on,,384,0,14,,,,,,,,8,,,67,0
31488,note_on,,0,0,14,,,,,,,,8,,,55,75
31488,note_on,,0,0,13,,,,,,,,7,,,83,92
31488,note_on,,0,0,13,,,,,,,,7,,,79,92
31488,note_on,,0,0,13,,,,,,,,7,,,86,0
31488,note_on,,384,0,13,,,,,,,,7,,,83,0
31488,note_on,,384,0,1,,,,,,,,10,,,74,0
31776,note_on,,0,0,1,,,,,,,,10,,,72,108
31776,note_on,,288,0,2,,,,,,,,11,,,67,0
31776,note_on,,0,0,13,,,,,,,,7,,,84,92
31776,note_on,,0,0,13,,,,,,,,7,,,81,92
31776,note_on,,0,0,13,,,,,,,,7,,,83,0
31776,note_on,,288,0,1,,,,,,,,10,,,71,0
31776,note_on,,0,0,2,,,,,,,,11,,,66,108
31776,note_on,,288,0,13,,,,,,,,7,,,79,0
31872,note_on,,0,0,14,,,,,,,,8,,,67,75
31872,note_on,,96,0,13,,,,,,,,7,,,81,0
31872,note_on,,96,0,1,,,,,,,,10,,,72,0
31872,note_on,,0,0,1,,,,,,,,10,,,74,108
31872,note_on,,0,0,2,,,,,,,,11,,,67,108
31872,note_on,,96,0,2,,,,,,,,11,,,66,0
31872,note_on,,384,0,14,,,,,,,,8,,,55,0
31872,note_on,,0,0,13,,,,,,,,7,,,84,0
31872,note_on,,0,0,13,,,,,,,,7,,,83,92
31872,note_on,,0,0,13,,,,,,,,7,,,86,92
32256,note_on,,0,0,13,,,,,,,,7,,,86,0
32256,note_on,,384,0,1,,,,,,,,10,,,74,0
32256,note_on,,0,0,1,,,,,,,,10,,,67,108
32256,note_on,,384,0,14,,,,,,,,8,,,67,0
32256,note_on,,0,0,14,,,,,,,,8,,,59,75
32256,note_on,,0,0,13,,,,,,,,7,,,79,92
32256,note_on,,384,0,2,,,,,,,,11,,,67,0
32256,note_on,,0,0,2,,,,,,,,11,,,62,108
32256,note_on,,384,0,13,,,,,,,,7,,,83,0
32640,note_on,,384,0,13,,,,,,,,7,,,79,0
32640,note_on,,0,0,13,,,,,,,,7,,,78,92
32640,note_on,,0,0,13,,,,,,,,7,,,81,92
32640,note_on,,0,0,14,,,,,,,,8,,,62,75
32640,note_on,,0,0,2,,,,,,,,11,,,66,108
32640,note_on,,384,0,1,,,,,,,,10,,,67,0
32640,note_on,,0,0,1,,,,,,,,10,,,69,108
32640,note_on,,384,0,2,,,,,,,,11,,,62,0
32640,note_on,,384,0,14,,,,,,,,8,,,59,0
32736,note_on,,0,0,2,,,,,,,,11,,,67,108
32736,note_on,,96,0,1,,,,,,,,10,,,69,0
32736,note_on,,0,0,1,,,,,,,,10,,,71,108
32736,note_on,,96,0,2,,,,,,,,11,,,66,0
32736,note_on,,96,0,13,,,,,,,,7,,,78,0
32736,note_on,,0,0,13,,,,,,,,7,,,81,0
32736,note_on,,0,0,13,,,,,,,,7,,,79,92
32736,note_on,,0,0,13,,,,,,,,7,,,83,92
32832,note_on,,0,0,13,,,,,,,,7,,,84,92
32832,note_on,,0,0,13,,,,,,,,7,,,81,92
32832,note_on,,0,0,13,,,,,,,,7,,,83,0
32832,note_on,,0,0,2,,,,,,,,11,,,69,108
32832,note_on,,0,0,1,,,,,,,,10,,,72,108
32832,note_on,,96,0,1,,,,,,,,10,,,71,0
32832,note_on,,96,0,13,,,,,,,,7,,,79,0
32832,note_on,,96,0,2,,,,,,,,11,,,67,0
32928,note_on,,0,0,13,,,,,,,,7,,,84,0
32928,note_on,,0,0,13,,,,,,,,7,,,83,92
32928,note_on,,0,0,2,,,,,,,,11,,,71,108
32928,note_on,,96,0,2,,,,,,,,11,,,69,0
32928,note_on,,96,0,13,,,,,,,,7,,,81,0
32928,note_on,,96,0,1,,,,,,,,10,,,72,0
32928,note_on,,0,0,1,,,,,,,,10,,,74,108
32928,note_on,,0,0,13,,,,,,,,7,,,86,92
33024,note_on,,0,0,13,,,,,,,,7,,,86,0
33024,note_on,,0,0,13,,,,,,,,7,,,81,92
33024,note_on,,0,0,13,,,,,,,,7,,,84,92
33024,note_on,,0,0,2,,,,,,,,11,,,69,108
33024,note_on,,96,0,2,,,,,,,,11,,,71,0
33024,note_on,,96,0,13,,,,,,,,7,,,83,0
33024,note_on,,384,0,14,,,,,,,,8,,,62,0
33024,note_on,,0,0,14,,,,,,,,8,,,54,75
33024,note_on,,96,0,1,,,,,,,,10,,,74,0
33024,note_on,,0,0,1,,,,,,,,10,,,72,108
33216,note_on,,0,0,2,,,,,,,,11,,,67,108
33216,note_on,,192,0,2,,,,,,,,11,,,69,0
33216,note_on,,0,0,1,,,,,,,,10,,,71,108
33216,note_on,,192,0,14,,,,,,,,8,,,54,0
33216,note_on,,192,0,1,,,,,,,,10,,,72,0
33216,note_on,,0,0,13,,,,,,,,7,,,83,92
33216,note_on,,0,0,13,,,,,,,,7,,,79,92
33216,note_on,,0,0,13,,,,,,,,7,,,84,0
33216,note_on,,192,0,13,,,,,,,,7,,,81,0
33216,note_on,,0,0,14,,,,,,,,8,,,55,75
33408,note_on,,0,0,13,,,,,,,,7,,,81,92
33408,note_on,,192,0,1,,,,,,,,10,,,71,0
33408,note_on,,0,0,13,,,,,,,,7,,,78,92
33408,note_on,,0,0,13,,,,,,,,7,,,83,0
33408,note_on,,192,0,13,,,,,,,,7,,,79,0
33408,note_on,,192,0,2,,,,,,,,11,,,67,0
33408,note_on,,0,0,2,,,,,,,,11,,,66,108
33408,note_on,,0,0,1,,,,,,,,10,,,69,108
33408,note_on,,0,0,14,,,,,,,,8,,,62,75
33408,note_on,,192,0,14,,,,,,,,8,,,55,0
33504,note_on,,96,0,14,,,,,,,,8,,,62,0
33504,note_on,,0,0,14,,,,,,,,8,,,60,75
33600,note_on,,96,0,14,,,,,,,,8,,,60,0
33600,note_on,,0,0,14,,,,,,,,8,,,62,75
33696,note_on,,96,0,14,,,,,,,,8,,,62,0
33696,note_on,,0,0,14,,,,,,,,8,,,64,75
33792,note_on,,96,0,14,,,,,,,,8,,,64,0
33792,note_on,,0,0,14,,,,,,,,8,,,62,75
33888,note_on,,96,0,14,,,,,,,,8,,,62,0
33888,note_on,,0,0,14,,,,,,,,8,,,60,75
33984,note_on,,0,0,14,,,,,,,,8,,,59,75
33984,note_on,,96,0,14,,,,,,,,8,,,60,0
34080,note_on,,96,0,14,,,,,,,,8,,,59,0
34080,note_on,,0,0,14,,,,,,,,8,,,57,75
34176,note_on,,768,0,1,,,,,,,,10,,,69,0
34176,note_on,,0,0,13,,,,,,,,7,,,83,92
34176,note_on,,768,0,2,,,,,,,,11,,,66,0
34176,note_on,,0,0,2,,,,,,,,11,,,67,108
34176,note_on,,768,0,13,,,,,,,,7,,,78,0
34176,note_on,,0,0,14,,,,,,,,8,,,55,75
34176,note_on,,96,0,14,,,,,,,,8,,,57,0
34176,note_on,,0,0,1,,,,,,,,10,,,71,108
34176,note_on,,0,0,13,,,,,,,,7,,,81,0
34272,note_on,,0,0,1,,,,,,,,10,,,72,108
34272,note_on,,0,0,2,,,,,,,,11,,,69,108
34272,note_on,,0,0,13,,,,,,,,7,,,84,92
34272,note_on,,96,0,13,,,,,,,,7,,,83,0
34272,note_on,,96,0,2,,,,,,,,11,,,67,0
34272,note_on,,0,0,13,,,,,,,,7,,,81,92
34272,note_on,,96,0,1,,,,,,,,10,,,71,0
34368,note_on,,96,0,1,,,,,,,,10,,,72,0
34368,note_on,,0,0,1,,,,,,,,10,,,74,108
34368,note_on,,0,0,13,,,,,,,,7,,,83,92
34368,note_on,,0,0,13,,,,,,,,7,,,84,0
34368,note_on,,96,0,13,,,,,,,,7,,,81,0
34368,note_on,,0,0,13,,,,,,,,7,,,86,92
34368,note_on,,0,0,2,,,,,,,,11,,,71,108
34368,note_on,,96,0,2,,,,,,,,11,,,69,0
34464,note_on,,0,0,13,,,,,,,,7,,,86,0
34464,note_on,,0,0,2,,,,,,,,11,,,72,108
34464,note_on,,96,0,2,,,,,,,,11,,,71,0
34464,note_on,,96,0,13,,,,,,,,7,,,83,0
34464,note_on,,96,0,1,,,,,,,,10,,,74,0
34464,note_on,,0,0,13,,,,,,,,7,,,88,92
34464,note_on,,0,0,1,,,,,,,,10,,,76,108
34464,note_on,,0,0,13,,,,,,,,7,,,84,92
34560,note_on,,96,0,13,,,,,,,,7,,,84,0
34560,note_on,,0,0,13,,,,,,,,7,,,86,92
34560,note_on,,0,0,13,,,,,,,,7,,,88,0
34560,note_on,,384,0,14,,,,,,,,8,,,55,0
34560,note_on,,0,0,14,,,,,,,,8,,,67,75
34560,note_on,,0,0,2,,,,,,,,11,,,71,108
34560,note_on,,0,0,1,,,,,,,,10,,,74,108
34560,note_on,,96,0,1,,,,,,,,10,,,76,0
34560,note_on,,0,0,13,,,,,,,,7,,,83,92
34560,note_on,,96,0,2,,,,,,,,11,,,72,0
34752,note_on,,192,0,2,,,,,,,,11,,,71,0
34752,note_on,,0,0,2,,,,,,,,11,,,71,108
34752,note_on,,192,0,1,,,,,,,,10,,,74,0
34752,note_on,,192,0,13,,,,,,,,7,,,83,0
34752,note_on,,192,0,14,,,,,,,,8,,,67,0
34752,note_on,,0,0,14,,,,,,,,8,,,67,75
34752,note_on,,0,0,13,,,,,,,,7,,,86,92
34752,note_on,,0,0,13,,,,,,,,7,,,83,92
34752,note_on,,0,0,13,,,,,,,,7,,,86,0
34752,note_on,,0,0,1,,,,,,,,10,,,74,108
34944,note_on,,0,0,13,,,,,,,,7,,,91,92
34944,note_on,,0,0,13,,,,,,,,7,,,86,92
34944,note_on,,192,0,13,,,,,,,,7,,,83,0
34944,note_on,,0,0,13,,,,,,,,7,,,86,0
34944,note_on,,0,0,2,,,,,,,,11,,,74,108
34944,note_on,,192,0,14,,,,,,,,8,,,67,0
34944,note_on,,0,0,14,,,,,,,,8,,,71,75
34944,note_on,,192,0,1,,,,,,,,10,,,74,0
34944,note_on,,0,0,1,,,,,,,,10,,,79,108
34944,note_on,,192,0,2,,,,,,,,11,,,71,0
35040,note_on,,96,0,14,,,,,,,,8,,,71,0
35040,note_on,,0,0,14,,,,,,,,8,,,69,75
35136,note_on,,0,0,14,,,,,,,,8,,,71,75
35136,note_on,,96,0,14,,,,,,,,8,,,69,0
35232,note_on,,0,0,14,,,,,,,,8,,,72,75
35232,note_on,,96,0,14,,,,,,,,8,,,71,0
35328,note_on,,0,0,14,,,,,,,,8,,,71,75
35328,note_on,,384,0,13,,,,,,,,7,,,86,0
35328,note_on,,0,0,13,,,,,,,,7,,,91,0
35328,note_on,,0,0,13,,,,,,,,7,,,83,92
35328,note_on,,0,0,13,,,,,,,,7,,,86,92
35328,note_on,,96,0,14,,,,,,,,8,,,72,0
35520,note_on,,576,0,2,,,,,,,,11,,,74,0
35520,note_on,,0,0,14,,,,,,,,8,,,67,75
35520,note_on,,0,0,2,,,,,,,,11,,,71,108
35520,note_on,,192,0,14,,,,,,,,8,,,71,0
35520,note_on,,576,0,1,,,,,,,,10,,,79,0
35520,note_on,,0,0,1,,,,,,,,10,,,74,108
35712,note_on,,0,0,2,,,,,,,,11,,,69,108
35712,note_on,,192,0,1,,,,,,,,10,,,74,0
35712,note_on,,0,0,1,,,,,,,,10,,,72,108
35712,note_on,,192,0,14,,,,,,,,8,,,67,0
35712,note_on,,384,0,13,,,,,,,,7,,,83,0
35712,note_on,,0,0,13,,,,,,,,7,,,86,0
35712,note_on,,0,0,13,,,,,,,,7,,,84,92
35712,note_on,,192,0,2,,,,,,,,11,,,71,0
35712,note_on,,0,0,14,,,,,,,,8,,,66,75
35904,note_on,,192,0,13,,,,,,,,7,,,84,0
35904,note_on,,0,0,13,,,,,,,,7,,,83,92
35904,note_on,,0,0,14,,,,,,,,8,,,67,75
35904,note_on,,192,0,1,,,,,,,,10,,,72,0
35904,note_on,,192,0,14,,,,,,,,8,,,66,0
35904,note_on,,0,0,1,,,,,,,,10,,,71,108
35904,note_on,,192,0,2,,,,,,,,11,,,69,0
35904,note_on,,0,0,2,,,,,,,,11,,,67,108
36000,note_on,,0,0,2,,,,,,,,11,,,69,108
36000,note_on,,0,0,1,,,,,,,,10,,,72,108
36000,note_on,,96,0,1,,,,,,,,10,,,71,0
36000,note_on,,96,0,2,,,,,,,,11,,,67,0
36000,note_on,,0,0,13,,,,,,,,7,,,81,92
36000,note_on,,96,0,13,,,,,,,,7,,,83,0
36096,note_on,,96,0,13,,,,,,,,7,,,81,0
36096,note_on,,192,0,14,,,,,,,,8,,,67,0
36096,note_on,,96,0,1,,,,,,,,10,,,72,0
36096,note_on,,0,0,1,,,,,,,,10,,,69,108
36096,note_on,,0,0,14,,,,,,,,8,,,62,75
36096,note_on,,96,0,2,,,,,,,,11,,,69,0
36096,note_on,,0,0,2,,,,,,,,11,,,66,108
36096,note_on,,0,0,13,,,,,,,,7,,,81,92
36288,note_on,,0,0,14,,,,,,,,8,,,50,75
36288,note_on,,192,0,14,,,,,,,,8,,,62,0
36384,note_on,,288,0,2,,,,,,,,11,,,66,0
36384,note_on,,0,0,2,,,,,,,,11,,,67,108
36384,note_on,,288,0,13,,,,,,,,7,,,81,0
36384,note_on,,0,0,13,,,,,,,,7,,,79,92
36384,note_on,,0,0,1,,,,,,,,10,,,67,108
36384,note_on,,288,0,1,,,,,,,,10,,,69,0
36480,note_on,,0,0,14,,,,,,,,8,,,55,75
36480,note_on,,96,0,13,,,,,,,,7,,,79,0
36480,note_on,,0,0,13,,,,,,,,7,,,79,92
36480,note_on,,0,0,2,,,,,,,,11,,,67,108
36480,note_on,,96,0,2,,,,,,,,11,,,67,0
36480,note_on,,0,0,1,,,,,,,,10,,,67,108
36480,note_on,,96,0,1,,,,,,,,10,,,67,0
36480,note_on,,192,0,14,,,,,,,,8,,,50,0
37248,note_on,,0,0,2,,,,,,,,11,,,67,108
37248,note_on,,768,0,2,,,,,,,,11,,,67,0
37248,note_on,,768,0,1,,,,,,,,10,,,67,0
37248,note_on,,0,0,14,,,,,,,,8,,,55,75
37248,note_on,,0,0,13,,,,,,,,7,,,83,92
37248,note_on,,0,0,13,,,,,,,,7,,,79,92
37248,note_on,,768,0,13,,,,,,,,7,,,79,0
37248,note_on,,0,0,1,,,,,,,,10,,,71,108
37248,note_on,,768,0,14,,,,,,,,8,,,55,0
37344,note_on,,96,0,2,,,,,,,,11,,,67,0
37344,note_on,,0,0,13,,,,,,,,7,,,81,92
37344,note_on,,0,0,13,,,,,,,,7,,,78,92
37344,note_on,,0,0,13,,,,,,,,7,,,83,0
