tick,type,tempo,time,meta,track,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
12864,note_on,,0,0,6,,,,,,,,5,,,70,108
12864,note_on,,96,0,6,,,,,,,,5,,,72,0
12864,note_on,,96,0,5,,,,,,,,4,,,75,0
12864,note_on,,0,0,9,,,,,,,,8,,,46,75
12864,note_on,,0,0,10,,,,,,,,10,,,74,92
12864,note_on,,96,0,10,,,,,,,,10,,,75,0
12864,note_on,,96,0,9,,,,,,,,8,,,41,0
12864,note_on,,0,0,5,,,,,,,,4,,,74,108
12864,note_on,,0,0,8,,,,,,,,7,,,58,92
12864,note_on,,0,0,11,,,,,,,,11,,,74,92
12864,note_on,,96,0,8,,,,,,,,7,,,53,0
12864,note_on,,0,0,7,,,,,,,,6,,,65,92
12864,note_on,,96,0,7,,,,,,,,6,,,65,0
12864,note_on,,96,0,12,,,,,,,,12,,,53,0
12864,note_on,,0,0,12,,,,,,,,12,,,58,92
12864,note_on,,96,0,11,,,,,,,,11,,,75,0
12960,note_on,,96,0,8,,,,,,,,7,,,58,0
12960,note_on,,0,0,8,,,,,,,,7,,,57,92
12960,note_on,,0,0,9,,,,,,,,8,,,45,75
12960,note_on,,96,0,9,,,,,,,,8,,,46,0
12960,note_on,,0,0,12,,,,,,,,12,,,57,92
12960,note_on,,96,0,12,,,,,,,,12,,,58,0
13056,note_on,,192,0,10,,,,,,,,10,,,74,0
13056,note_on,,0,0,5,,,,,,,,4,,,62,108
13056,note_on,,0,0,12,,,,,,,,12,,,55,92
13056,note_on,,96,0,12,,,,,,,,12,,,57,0
13056,note_on,,96,0,9,,,,,,,,8,,,45,0
13056,note_on,,192,0,6,,,,,,,,5,,,70,0
13056,note_on,,192,0,11,,,,,,,,11,,,74,0
13056,note_on,,192,0,5,,,,,,,,4,,,74,0
13056,note_on,,0,0,11,,,,,,,,11,,,62,92
13056,note_on,,0,0,6,,,,,,,,5,,,58,108
13056,note_on,,96,0,8,,,,,,,,7,,,57,0
13056,note_on,,0,0,10,,,,,,,,10,,,62,92
13056,note_on,,192,0,7,,,,,,,,6,,,65,0
13056,note_on,,0,0,7,,,,,,,,6,,,55,92
13056,note_on,,0,0,9,,,,,,,,8,,,43,75
13056,note_on,,0,0,8,,,,,,,,7,,,55,92
13152,note_on,,0,0,12,,,,,,,,12,,,53,92
13152,note_on,,96,0,12,,,,,,,,12,,,55,0
13152,note_on,,96,0,9,,,,,,,,8,,,43,0
13152,note_on,,0,0,8,,,,,,,,7,,,53,92
13152,note_on,,0,0,9,,,,,,,,8,,,41,75
13152,note_on,,96,0,8,,,,,,,,7,,,55,0
13248,note_on,,0,0,8,,,,,,,,7,,,55,92
13248,note_on,,96,0,9,,,,,,,,8,,,41,0
13248,note_on,,96,0,8,,,,,,,,7,,,53,0
13248,note_on,,192,0,10,,,,,,,,10,,,62,0
13248,note_on,,192,0,6,,,,,,,,5,,,58,0
13248,note_on,,0,0,12,,,,,,,,12,,,55,92
13248,note_on,,192,0,11,,,,,,,,11,,,62,0
13248,note_on,,96,0,12,,,,,,,,12,,,53,0
13248,note_on,,192,0,7,,,,,,,,6,,,55,0
13248,note_on,,192,0,5,,,,,,,,4,,,62,0
13248,note_on,,0,0,9,,,,,,,,8,,,43,75
13344,note_on,,96,0,10,,,,,,,,10,,,74,92
13344,note_on,,0,0,12,,,,,,,,12,,,50,92
13344,note_on,,96,0,5,,,,,,,,4,,,74,108
13344,note_on,,96,0,11,,,,,,,,11,,,74,92
13344,note_on,,0,0,9,,,,,,,,8,,,38,75
13344,note_on,,96,0,9,,,,,,,,8,,,43,0
13344,note_on,,0,0,8,,,,,,,,7,,,50,92
13344,note_on,,96,0,8,,,,,,,,7,,,55,0
13344,note_on,,96,0,12,,,,,,,,12,,,55,0
13344,note_on,,96,0,7,,,,,,,,6,,,58,92
13344,note_on,,96,0,6,,,,,,,,5,,,65,108
13440,note_on,,0,0,5,,,,,,,,4,,,72,108
13440,note_on,,96,0,9,,,,,,,,8,,,38,0
13440,note_on,,0,0,9,,,,,,,,8,,,39,75
13440,note_on,,0,0,12,,,,,,,,12,,,51,92
13440,note_on,,96,0,5,,,,,,,,4,,,74,0
13440,note_on,,0,0,10,,,,,,,,10,,,72,92
13440,note_on,,96,0,10,,,,,,,,10,,,74,0
13440,note_on,,96,0,7,,,,,,,,6,,,58,0
13440,note_on,,0,0,7,,,,,,,,6,,,67,92
13440,note_on,,0,0,8,,,,,,,,7,,,51,92
13440,note_on,,96,0,8,,,,,,,,7,,,50,0
13440,note_on,,96,0,12,,,,,,,,12,,,50,0
13440,note_on,,96,0,6,,,,,,,,5,,,65,0
13440,note_on,,0,0,6,,,,,,,,5,,,63,108
13440,note_on,,0,0,11,,,,,,,,11,,,72,92
13440,note_on,,96,0,11,,,,,,,,11,,,74,0
13536,note_on,,96,0,12,,,,,,,,12,,,51,0
13536,note_on,,96,0,5,,,,,,,,4,,,72,0
13536,note_on,,0,0,6,,,,,,,,5,,,62,108
13536,note_on,,96,0,7,,,,,,,,6,,,67,0
13536,note_on,,96,0,6,,,,,,,,5,,,63,0
13536,note_on,,0,0,12,,,,,,,,12,,,46,92
13536,note_on,,0,0,7,,,,,,,,6,,,65,92
13536,note_on,,96,0,10,,,,,,,,10,,,72,0
13536,note_on,,0,0,10,,,,,,,,10,,,70,92
13536,note_on,,0,0,11,,,,,,,,11,,,70,92
13536,note_on,,96,0,11,,,,,,,,11,,,72,0
13536,note_on,,0,0,8,,,,,,,,7,,,46,92
13536,note_on,,96,0,8,,,,,,,,7,,,51,0
13536,note_on,,0,0,9,,,,,,,,8,,,34,75
13536,note_on,,96,0,9,,,,,,,,8,,,39,0
13536,note_on,,0,0,5,,,,,,,,4,,,70,108
13632,note_on,,96,0,9,,,,,,,,8,,,34,0
13632,note_on,,96,0,12,,,,,,,,12,,,46,0
13632,note_on,,0,0,12,,,,,,,,12,,,53,92
13632,note_on,,0,0,9,,,,,,,,8,,,41,75
13632,note_on,,0,0,6,,,,,,,,5,,,60,108
13632,note_on,,96,0,7,,,,,,,,6,,,65,0
13632,note_on,,0,0,10,,,,,,,,10,,,69,92
13632,note_on,,96,0,8,,,,,,,,7,,,46,0
13632,note_on,,96,0,10,,,,,,,,10,,,70,0
13632,note_on,,0,0,7,,,,,,,,6,,,65,92
13632,note_on,,96,0,6,,,,,,,,5,,,62,0
13632,note_on,,0,0,8,,,,,,,,7,,,53,92
13632,note_on,,96,0,11,,,,,,,,11,,,70,0
13632,note_on,,0,0,11,,,,,,,,11,,,69,92
13632,note_on,,0,0,5,,,,,,,,4,,,69,108
13632,note_on,,96,0,5,,,,,,,,4,,,70,0
13728,note_on,,0,0,8,,,,,,,,7,,,51,92
13728,note_on,,96,0,8,,,,,,,,7,,,53,0
13728,note_on,,96,0,9,,,,,,,,8,,,41,0
13728,note_on,,0,0,12,,,,,,,,12,,,51,92
13728,note_on,,0,0,9,,,,,,,,8,,,39,75
13728,note_on,,96,0,12,,,,,,,,12,,,53,0
13824,note_on,,96,0,8,,,,,,,,7,,,51,0
13824,note_on,,96,0,12,,,,,,,,12,,,51,0
13824,note_on,,0,0,12,,,,,,,,12,,,53,92
13824,note_on,,96,0,9,,,,,,,,8,,,39,0
13824,note_on,,0,0,9,,,,,,,,8,,,41,75
13824,note_on,,0,0,8,,,,,,,,7,,,53,92
13920,note_on,,96,0,8,,,,,,,,7,,,53,0
13920,note_on,,96,0,9,,,,,,,,8,,,41,0
13920,note_on,,0,0,8,,,,,,,,7,,,41,92
13920,note_on,,0,0,7,,,,,,,,6,,,65,92
13920,note_on,,288,0,7,,,,,,,,6,,,65,0
13920,note_on,,0,0,12,,,,,,,,12,,,41,92
13920,note_on,,96,0,12,,,,,,,,12,,,53,0
13920,note_on,,288,0,5,,,,,,,,4,,,69,0
13920,note_on,,0,0,5,,,,,,,,4,,,70,108
13920,note_on,,0,0,10,,,,,,,,10,,,70,92
13920,note_on,,0,0,11,,,,,,,,11,,,70,92
13920,note_on,,288,0,11,,,,,,,,11,,,69,0
13920,note_on,,0,0,6,,,,,,,,5,,,65,108
13920,note_on,,288,0,6,,,,,,,,5,,,60,0
13920,note_on,,0,0,9,,,,,,,,8,,,29,75
13920,note_on,,288,0,10,,,,,,,,10,,,69,0
14016,note_on,,96,0,12,,,,,,,,12,,,41,0
14016,note_on,,0,0,12,,,,,,,,12,,,46,92
14016,note_on,,0,0,9,,,,,,,,8,,,34,75
14016,note_on,,96,0,11,,,,,,,,11,,,70,0
14016,note_on,,0,0,11,,,,,,,,11,,,70,92
14016,note_on,,0,0,10,,,,,,,,10,,,70,92
14016,note_on,,96,0,10,,,,,,,,10,,,70,0
14016,note_on,,0,0,6,,,,,,,,5,,,62,108
14016,note_on,,0,0,8,,,,,,,,7,,,46,92
14016,note_on,,96,0,8,,,,,,,,7,,,41,0
14016,note_on,,96,0,6,,,,,,,,5,,,65,0
14016,note_on,,96,0,7,,,,,,,,6,,,65,0
14016,note_on,,0,0,5,,,,,,,,4,,,70,108
14016,note_on,,96,0,5,,,,,,,,4,,,70,0
14016,note_on,,96,0,9,,,,,,,,8,,,29,0
14016,note_on,,0,0,7,,,,,,,,6,,,65,92
14208,note_on,,192,0,5,,,,,,,,4,,,70,0
14208,note_on,,192,0,10,,,,,,,,10,,,70,0
14208,note_on,,192,0,11,,,,,,,,11,,,70,0
14304,note_on,,0,0,7,,,,,,,,6,,,66,92
14304,note_on,,0,0,6,,,,,,,,5,,,72,108
14304,note_on,,288,0,12,,,,,,,,12,,,46,0
14304,note_on,,288,0,6,,,,,,,,5,,,62,0
14304,note_on,,288,0,7,,,,,,,,6,,,65,0
14304,note_on,,288,0,9,,,,,,,,8,,,34,0
14304,note_on,,0,0,9,,,,,,,,8,,,45,75
14304,note_on,,0,0,8,,,,,,,,7,,,57,92
14304,note_on,,288,0,8,,,,,,,,7,,,46,0
14304,note_on,,0,0,12,,,,,,,,12,,,57,92
14400,note_on,,2352,0,3,,,,,,,,2,,,62,127
14400,note_on,,192,0,10,,,,,,,,10,,,74,92
14400,note_on,,96,0,6,,,,,,,,5,,,72,0
14400,note_on,,0,0,6,,,,,,,,5,,,70,108
14400,note_on,,0,0,7,,,,,,,,6,,,67,92
14400,note_on,,96,0,7,,,,,,,,6,,,66,0
14400,note_on,,192,0,5,,,,,,,,4,,,74,108
14400,note_on,,2352,0,2,,,,,,,,1,,,70,127
14400,note_on,,0,0,9,,,,,,,,8,,,43,75
14400,note_on,,2352,0,1,,,,,,,,0,,,74,127
14400,note_on,,96,0,9,,,,,,,,8,,,45,0
14400,note_on,,192,0,11,,,,,,,,11,,,74,92
14400,note_on,,0,0,12,,,,,,,,12,,,55,92
14400,note_on,,2352,0,4,,,,,,,,3,,,55,127
14400,note_on,,96,0,12,,,,,,,,12,,,57,0
14400,note_on,,96,0,8,,,,,,,,7,,,57,0
14400,note_on,,0,0,8,,,,,,,,7,,,55,92
14496,note_on,,96,0,9,,,,,,,,8,,,43,0
14496,note_on,,0,0,9,,,,,,,,8,,,42,75
14496,note_on,,0,0,8,,,,,,,,7,,,54,92
14496,note_on,,96,0,8,,,,,,,,7,,,55,0
14496,note_on,,96,0,12,,,,,,,,12,,,55,0
14496,note_on,,0,0,7,,,,,,,,6,,,69,92
14496,note_on,,96,0,7,,,,,,,,6,,,67,0
14496,note_on,,0,0,12,,,,,,,,12,,,54,92
14496,note_on,,0,0,6,,,,,,,,5,,,69,108
14496,note_on,,96,0,6,,,,,,,,5,,,70,0
14560,note_on,,160,0,1,,,,,,,,0,,,74,0
14560,note_on,,160,0,4,,,,,,,,3,,,55,0
14560,note_on,,160,0,3,,,,,,,,2,,,62,0
14560,note_on,,160,0,2,,,,,,,,1,,,70,0
14592,note_on,,192,0,11,,,,,,,,11,,,74,0
14592,note_on,,96,0,6,,,,,,,,5,,,69,0
14592,note_on,,0,0,6,,,,,,,,5,,,70,108
14592,note_on,,96,0,8,,,,,,,,7,,,54,0
14592,note_on,,0,0,8,,,,,,,,7,,,55,92
14592,note_on,,0,0,5,,,,,,,,4,,,79,108
14592,note_on,,192,0,10,,,,,,,,10,,,74,0
14592,note_on,,0,0,10,,,,,,,,10,,,79,92
14592,note_on,,0,0,11,,,,,,,,11,,,79,92
14592,note_on,,96,0,7,,,,,,,,6,,,69,0
14592,note_on,,192,0,5,,,,,,,,4,,,74,0
14592,note_on,,0,0,7,,,,,,,,6,,,62,92
14592,note_on,,32,0,2,,,,,,,,1,,,70,127
14592,note_on,,0,0,9,,,,,,,,8,,,43,75
14592,note_on,,96,0,9,,,,,,,,8,,,42,0
14592,note_on,,32,0,3,,,,,,,,2,,,62,127
14592,note_on,,0,0,12,,,,,,,,12,,,55,92
14592,note_on,,32,0,1,,,,,,,,0,,,79,127
14592,note_on,,96,0,12,,,,,,,,12,,,54,0
14592,note_on,,32,0,4,,,,,,,,3,,,55,127
14688,note_on,,0,0,9,,,,,,,,8,,,45,75
14688,note_on,,96,0,6,,,,,,,,5,,,70,0
14688,note_on,,0,0,6,,,,,,,,5,,,72,108
14688,note_on,,96,0,12,,,,,,,,12,,,55,0
14688,note_on,,0,0,12,,,,,,,,12,,,57,92
14688,note_on,,0,0,8,,,,,,,,7,,,57,92
14688,note_on,,96,0,8,,,,,,,,7,,,55,0
14688,note_on,,96,0,9,,,,,,,,8,,,43,0
14784,note_on,,96,0,8,,,,,,,,7,,,57,0
14784,note_on,,0,0,12,,,,,,,,12,,,58,92
14784,note_on,,0,0,8,,,,,,,,7,,,58,92
14784,note_on,,0,0,9,,,,,,,,8,,,46,75
14784,note_on,,96,0,9,,,,,,,,8,,,45,0
14784,note_on,,96,0,6,,,,,,,,5,,,72,0
14784,note_on,,0,0,6,,,,,,,,5,,,74,108
14784,note_on,,96,0,12,,,,,,,,12,,,57,0
14880,note_on,,0,0,6,,,,,,,,5,,,75,108
14880,note_on,,0,0,8,,,,,,,,7,,,60,92
14880,note_on,,96,0,6,,,,,,,,5,,,74,0
14880,note_on,,96,0,8,,,,,,,,7,,,58,0
14880,note_on,,96,0,9,,,,,,,,8,,,46,0
14880,note_on,,0,0,9,,,,,,,,8,,,48,75
14880,note_on,,96,0,12,,,,,,,,12,,,58,0
14880,note_on,,0,0,12,,,,,,,,12,,,60,92
14928,note_on,,336,0,2,,,,,,,,1,,,70,0
14928,note_on,,336,0,4,,,,,,,,3,,,55,0
14928,note_on,,336,0,1,,,,,,,,0,,,79,0
14928,note_on,,336,0,3,,,,,,,,2,,,62,0
14976,note_on,,384,0,5,,,,,,,,4,,,79,0
14976,note_on,,48,0,2,,,,,,,,1,,,69,127
14976,note_on,,0,0,7,,,,,,,,6,,,62,92
14976,note_on,,0,0,11,,,,,,,,11,,,78,92
14976,note_on,,0,0,5,,,,,,,,4,,,78,108
14976,note_on,,0,0,6,,,,,,,,5,,,69,108
14976,note_on,,96,0,6,,,,,,,,5,,,75,0
14976,note_on,,96,0,8,,,,,,,,7,,,60,0
14976,note_on,,96,0,12,,,,,,,,12,,,60,0
14976,note_on,,0,0,12,,,,,,,,12,,,62,92
14976,note_on,,48,0,4,,,,,,,,3,,,50,127
14976,note_on,,384,0,11,,,,,,,,11,,,79,0
14976,note_on,,0,0,9,,,,,,,,8,,,50,75
14976,note_on,,96,0,9,,,,,,,,8,,,48,0
14976,note_on,,384,0,10,,,,,,,,10,,,79,0
14976,note_on,,48,0,1,,,,,,,,0,,,78,127
14976,note_on,,48,0,3,,,,,,,,2,,,62,127
14976,note_on,,0,0,10,,,,,,,,10,,,78,92
14976,note_on,,0,0,8,,,,,,,,7,,,62,92
14976,note_on,,384,0,7,,,,,,,,6,,,62,0
15072,note_on,,0,0,8,,,,,,,,7,,,50,92
15072,note_on,,0,0,9,,,,,,,,8,,,38,75
15072,note_on,,96,0,12,,,,,,,,12,,,62,0
15072,note_on,,0,0,12,,,,,,,,12,,,50,92
15072,note_on,,0,0,6,,,,,,,,5,,,74,108
15072,note_on,,96,0,6,,,,,,,,5,,,69,0
15072,note_on,,96,0,9,,,,,,,,8,,,50,0
15072,note_on,,96,0,8,,,,,,,,7,,,62,0
15136,note_on,,160,0,4,,,,,,,,3,,,50,0
15136,note_on,,160,0,2,,,,,,,,1,,,69,0
15136,note_on,,160,0,1,,,,,,,,0,,,78,0
15136,note_on,,160,0,3,,,,,,,,2,,,62,0
15168,note_on,,192,0,5,,,,,,,,4,,,78,0
15168,note_on,,0,0,5,,,,,,,,4,,,79,108
15168,note_on,,192,0,10,,,,,,,,10,,,78,0
15168,note_on,,32,0,4,,,,,,,,3,,,51,127
15168,note_on,,0,0,7,,,,,,,,6,,,58,92
15168,note_on,,192,0,7,,,,,,,,6,,,62,0
15168,note_on,,32,0,1,,,,,,,,0,,,79,127
15168,note_on,,32,0,3,,,,,,,,2,,,58,127
15168,note_on,,0,0,10,,,,,,,,10,,,79,92
15168,note_on,,0,0,11,,,,,,,,11,,,79,92
15168,note_on,,96,0,12,,,,,,,,12,,,50,0
15168,note_on,,0,0,12,,,,,,,,12,,,51,92
15168,note_on,,96,0,9,,,,,,,,8,,,38,0
15168,note_on,,32,0,2,,,,,,,,1,,,67,127
15168,note_on,,0,0,9,,,,,,,,8,,,39,75
15168,note_on,,192,0,11,,,,,,,,11,,,78,0
15168,note_on,,96,0,6,,,,,,,,5,,,74,0
15168,note_on,,0,0,6,,,,,,,,5,,,67,108
15168,note_on,,96,0,8,,,,,,,,7,,,50,0
15168,note_on,,0,0,8,,,,,,,,7,,,51,92
15264,note_on,,96,0,9,,,,,,,,8,,,39,0
15264,note_on,,0,0,7,,,,,,,,6,,,57,92
15264,note_on,,96,0,7,,,,,,,,6,,,58,0
15264,note_on,,96,0,6,,,,,,,,5,,,67,0
15264,note_on,,0,0,8,,,,,,,,7,,,53,92
15264,note_on,,96,0,8,,,,,,,,7,,,51,0
15264,note_on,,0,0,9,,,,,,,,8,,,41,75
15264,note_on,,0,0,6,,,,,,,,5,,,69,108
15264,note_on,,0,0,12,,,,,,,,12,,,53,92
15264,note_on,,96,0,12,,,,,,,,12,,,51,0
15360,note_on,,0,0,8,,,,,,,,7,,,55,92
15360,note_on,,96,0,7,,,,,,,,6,,,57,0
15360,note_on,,0,0,9,,,,,,,,8,,,43,75
15360,note_on,,96,0,9,,,,,,,,8,,,41,0
15360,note_on,,96,0,8,,,,,,,,7,,,53,0
15360,note_on,,0,0,7,,,,,,,,6,,,55,92
15360,note_on,,96,0,12,,,,,,,,12,,,53,0
15360,note_on,,0,0,12,,,,,,,,12,,,55,92
15360,note_on,,96,0,6,,,,,,,,5,,,69,0
15360,note_on,,0,0,6,,,,,,,,5,,,70,108
15456,note_on,,0,0,6,,,,,,,,5,,,72,108
15456,note_on,,0,0,9,,,,,,,,8,,,45,75
15456,note_on,,96,0,6,,,,,,,,5,,,70,0
15456,note_on,,96,0,9,,,,,,,,8,,,43,0
15456,note_on,,96,0,8,,,,,,,,7,,,55,0
15456,note_on,,0,0,12,,,,,,,,12,,,57,92
15456,note_on,,96,0,12,,,,,,,,12,,,55,0
15456,note_on,,0,0,8,,,,,,,,7,,,57,92
15504,note_on,,336,0,1,,,,,,,,0,,,79,0
15504,note_on,,336,0,4,,,,,,,,3,,,51,0
15504,note_on,,336,0,3,,,,,,,,2,,,58,0
15504,note_on,,336,0,2,,,,,,,,1,,,67,0
15552,note_on,,96,0,8,,,,,,,,7,,,57,0
15552,note_on,,96,0,9,,,,,,,,8,,,45,0
15552,note_on,,0,0,10,,,,,,,,10,,,74,92
15552,note_on,,0,0,9,,,,,,,,8,,,46,75
15552,note_on,,192,0,7,,,,,,,,6,,,55,0
15552,note_on,,96,0,6,,,,,,,,5,,,72,0
15552,note_on,,0,0,12,,,,,,,,12,,,58,92
15552,note_on,,96,0,12,,,,,,,,12,,,57,0
15552,note_on,,0,0,11,,,,,,,,11,,,74,92
15552,note_on,,0,0,6,,,,,,,,5,,,74,108
15552,note_on,,0,0,8,,,,,,,,7,,,58,92
15552,note_on,,0,0,7,,,,,,,,6,,,67,92
15552,note_on,,384,0,11,,,,,,,,11,,,79,0
15552,note_on,,48,0,3,,,,,,,,2,,,62,127
15552,note_on,,0,0,5,,,,,,,,4,,,74,108
15552,note_on,,48,0,2,,,,,,,,1,,,67,127
15552,note_on,,384,0,5,,,,,,,,4,,,79,0
15552,note_on,,48,0,1,,,,,,,,0,,,74,127
15552,note_on,,384,0,10,,,,,,,,10,,,79,0
15552,note_on,,48,0,4,,,,,,,,3,,,46,127
15648,note_on,,96,0,6,,,,,,,,5,,,74,0
15648,note_on,,96,0,8,,,,,,,,7,,,58,0
15648,note_on,,0,0,6,,,,,,,,5,,,70,108
15648,note_on,,0,0,8,,,,,,,,7,,,46,92
15648,note_on,,96,0,12,,,,,,,,12,,,58,0
15648,note_on,,0,0,12,,,,,,,,12,,,46,92
15648,note_on,,96,0,9,,,,,,,,8,,,46,0
15648,note_on,,0,0,9,,,,,,,,8,,,34,75
15712,note_on,,160,0,2,,,,,,,,1,,,67,0
15712,note_on,,160,0,3,,,,,,,,2,,,62,0
15712,note_on,,160,0,4,,,,,,,,3,,,46,0
15712,note_on,,160,0,1,,,,,,,,0,,,74,0
15744,note_on,,96,0,12,,,,,,,,12,,,46,0
15744,note_on,,192,0,5,,,,,,,,4,,,74,0
15744,note_on,,32,0,2,,,,,,,,1,,,69,127
15744,note_on,,0,0,8,,,,,,,,7,,,48,92
15744,note_on,,96,0,8,,,,,,,,7,,,46,0
15744,note_on,,192,0,11,,,,,,,,11,,,74,0
15744,note_on,,32,0,3,,,,,,,,2,,,63,127
15744,note_on,,0,0,11,,,,,,,,11,,,72,92
15744,note_on,,0,0,5,,,,,,,,4,,,72,108
15744,note_on,,0,0,12,,,,,,,,12,,,48,92
15744,note_on,,0,0,9,,,,,,,,8,,,36,75
15744,note_on,,32,0,4,,,,,,,,3,,,48,127
15744,note_on,,0,0,6,,,,,,,,5,,,63,108
15744,note_on,,192,0,10,,,,,,,,10,,,74,0
15744,note_on,,96,0,6,,,,,,,,5,,,70,0
15744,note_on,,96,0,9,,,,,,,,8,,,34,0
15744,note_on,,0,0,7,,,,,,,,6,,,69,92
15744,note_on,,192,0,7,,,,,,,,6,,,67,0
15744,note_on,,32,0,1,,,,,,,,0,,,72,127
15744,note_on,,0,0,10,,,,,,,,10,,,72,92
15840,note_on,,0,0,9,,,,,,,,8,,,38,75
15840,note_on,,0,0,8,,,,,,,,7,,,50,92
15840,note_on,,0,0,6,,,,,,,,5,,,62,108
15840,note_on,,96,0,12,,,,,,,,12,,,48,0
15840,note_on,,0,0,12,,,,,,,,12,,,50,92
15840,note_on,,96,0,8,,,,,,,,7,,,48,0
15840,note_on,,96,0,6,,,,,,,,5,,,63,0
15840,note_on,,96,0,9,,,,,,,,8,,,36,0
15936,note_on,,96,0,12,,,,,,,,12,,,50,0
15936,note_on,,0,0,12,,,,,,,,12,,,51,92
15936,note_on,,0,0,9,,,,,,,,8,,,39,75
15936,note_on,,96,0,9,,,,,,,,8,,,38,0
15936,note_on,,96,0,8,,,,,,,,7,,,50,0
15936,note_on,,96,0,6,,,,,,,,5,,,62,0
15936,note_on,,0,0,8,,,,,,,,7,,,51,92
15936,note_on,,0,0,6,,,,,,,,5,,,60,108
16032,note_on,,96,0,6,,,,,,,,5,,,60,0
16032,note_on,,0,0,8,,,,,,,,7,,,53,92
16032,note_on,,96,0,12,,,,,,,,12,,,51,0
16032,note_on,,0,0,12,,,,,,,,12,,,53,92
16032,note_on,,0,0,9,,,,,,,,8,,,41,75
16032,note_on,,96,0,9,,,,,,,,8,,,39,0
16032,note_on,,0,0,6,,,,,,,,5,,,63,108
16032,note_on,,96,0,8,,,,,,,,7,,,51,0
16080,note_on,,336,0,1,,,,,,,,0,,,72,0
16080,note_on,,336,0,2,,,,,,,,1,,,69,0
16080,note_on,,336,0,4,,,,,,,,3,,,48,0
16080,note_on,,336,0,3,,,,,,,,2,,,63,0
16128,note_on,,0,0,8,,,,,,,,7,,,55,92
16128,note_on,,96,0,6,,,,,,,,5,,,63,0
16128,note_on,,384,0,7,,,,,,,,6,,,69,0
16128,note_on,,0,0,7,,,,,,,,6,,,67,92
16128,note_on,,384,0,10,,,,,,,,10,,,72,0
16128,note_on,,0,0,10,,,,,,,,10,,,70,92
16128,note_on,,96,0,9,,,,,,,,8,,,41,0
16128,note_on,,48,0,1,,,,,,,,0,,,70,127
16128,note_on,,0,0,12,,,,,,,,12,,,55,92
16128,note_on,,96,0,12,,,,,,,,12,,,53,0
16128,note_on,,48,0,3,,,,,,,,2,,,62,127
16128,note_on,,0,0,11,,,,,,,,11,,,70,92
16128,note_on,,384,0,11,,,,,,,,11,,,72,0
16128,note_on,,0,0,5,,,,,,,,4,,,70,108
16128,note_on,,384,0,5,,,,,,,,4,,,72,0
16128,note_on,,48,0,2,,,,,,,,1,,,67,127
16128,note_on,,0,0,6,,,,,,,,5,,,62,108
16128,note_on,,96,0,8,,,,,,,,7,,,53,0
16128,note_on,,48,0,4,,,,,,,,3,,,55,127
16128,note_on,,0,0,9,,,,,,,,8,,,43,75
16224,note_on,,96,0,9,,,,,,,,8,,,43,0
16224,note_on,,96,0,6,,,,,,,,5,,,62,0
16224,note_on,,0,0,8,,,,,,,,7,,,43,92
16224,note_on,,0,0,6,,,,,,,,5,,,67,108
16224,note_on,,96,0,7,,,,,,,,6,,,67,0
16224,note_on,,0,0,7,,,,,,,,6,,,62,92
16224,note_on,,96,0,8,,,,,,,,7,,,55,0
16224,note_on,,0,0,12,,,,,,,,12,,,43,92
16224,note_on,,96,0,12,,,,,,,,12,,,55,0
16224,note_on,,0,0,9,,,,,,,,8,,,31,75
16272,note_on,,144,0,5,,,,,,,,4,,,70,0
16272,note_on,,0,0,5,,,,,,,,4,,,69,108
16272,note_on,,144,0,10,,,,,,,,10,,,70,0
16272,note_on,,0,0,11,,,,,,,,11,,,69,92
16272,note_on,,0,0,10,,,,,,,,10,,,69,92
16272,note_on,,144,0,11,,,,,,,,11,,,70,0
16288,note_on,,160,0,3,,,,,,,,2,,,62,0
16288,note_on,,160,0,1,,,,,,,,0,,,70,0
16288,note_on,,160,0,4,,,,,,,,3,,,55,0
16288,note_on,,160,0,2,,,,,,,,1,,,67,0
16320,note_on,,48,0,11,,,,,,,,11,,,69,0
16320,note_on,,96,0,6,,,,,,,,5,,,67,0
16320,note_on,,0,0,6,,,,,,,,5,,,66,108
16320,note_on,,32,0,4,,,,,,,,3,,,50,127
16320,note_on,,32,0,2,,,,,,,,1,,,66,127
16320,note_on,,48,0,5,,,,,,,,4,,,69,0
16320,note_on,,0,0,5,,,,,,,,4,,,69,108
16320,note_on,,0,0,12,,,,,,,,12,,,50,92
16320,note_on,,32,0,1,,,,,,,,0,,,69,127
16320,note_on,,96,0,8,,,,,,,,7,,,43,0
16320,note_on,,96,0,7,,,,,,,,6,,,62,0
16320,note_on,,32,0,3,,,,,,,,2,,,62,127
16320,note_on,,96,0,9,,,,,,,,8,,,31,0
16320,note_on,,48,0,10,,,,,,,,10,,,69,0
16320,note_on,,0,0,9,,,,,,,,8,,,38,75
16320,note_on,,0,0,10,,,,,,,,10,,,69,92
16320,note_on,,96,0,12,,,,,,,,12,,,43,0
16320,note_on,,0,0,7,,,,,,,,6,,,62,92
16320,note_on,,0,0,11,,,,,,,,11,,,69,92
16320,note_on,,0,0,8,,,,,,,,7,,,50,92
16416,note_on,,96,0,9,,,,,,,,8,,,38,0
16416,note_on,,0,0,8,,,,,,,,7,,,57,92
16416,note_on,,0,0,9,,,,,,,,8,,,45,75
16416,note_on,,96,0,12,,,,,,,,12,,,50,0
16416,note_on,,96,0,8,,,,,,,,7,,,50,0
16416,note_on,,0,0,12,,,,,,,,12,,,57,92
