tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,key,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,control,value,note,velocity
1139,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,56,0
1139,note_on,,59,0,8,,,,,,,,,,,,,,,11,,,59,0
1139,note_on,,59,0,11,,,,,,,,,,,,,,,15,,,44,0
1140,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,59,48
1140,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,44,48
1140,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,65,48
1140,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,44,48
1140,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,44,48
1140,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,56,48
1140,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,56,48
1169,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,65,0
1170,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
1199,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,65,0
1199,note_on,,59,0,8,,,,,,,,,,,,,,,11,,,59,0
1199,note_on,,59,0,11,,,,,,,,,,,,,,,15,,,71,0
1199,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,68,0
1199,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,44,0
1199,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
1199,note_on,,59,0,10,,,,,,,,,,,,,,,13,,,44,0
1199,note_on,,59,0,5,,,,,,,,,,,,,,,2,,,44,0
1199,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,56,0
1199,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,56,0
1200,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,44,48
1200,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,56,48
1200,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,65,48
1200,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,44,48
1200,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,71,48
1200,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,77,48
1200,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,80,48
1200,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,56,48
1200,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,59,48
1200,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,44,48
1229,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,65,0
1230,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
1259,note_on,,59,0,8,,,,,,,,,,,,,,,11,,,56,0
1259,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,59,0
1259,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
1260,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,56,48
1260,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,65,48
1260,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,59,48
1289,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,65,0
1290,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
1319,note_on,,119,0,11,,,,,,,,,,,,,,,15,,,44,0
1319,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,56,0
1319,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,80,0
1319,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,77,0
1319,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,71,0
1319,note_on,,119,0,5,,,,,,,,,,,,,,,2,,,44,0
1319,note_on,,119,0,10,,,,,,,,,,,,,,,13,,,44,0
1319,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,59,0
1319,note_on,,59,0,8,,,,,,,,,,,,,,,11,,,56,0
1319,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
1320,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,56,48
1320,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,65,48
1320,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,59,48
1349,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,65,0
1350,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
1379,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
1379,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,59,0
1379,note_on,,59,0,8,,,,,,,,,,,,,,,11,,,56,0
1380,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,65,48
1380,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,59,48
1380,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,56,48
1409,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,65,0
1410,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
1439,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,59,0
1439,note_on,,59,0,8,,,,,,,,,,,,,,,11,,,56,0
1439,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
1440,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,54,48
1440,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,66,48
1440,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,70,48
1440,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,73,48
1440,note_on,,121,0,11,,,,,,,,,,,,,,,15,,,46,48
1440,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
1440,note_on,,121,0,5,,,,,,,,,,,,,,,2,,,46,48
1440,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,61,48
1440,note_on,,121,0,10,,,,,,,,,,,,,,,13,,,46,48
1440,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,66,48
1469,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
1469,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,66,0
1470,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,67,48
1470,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,64,48
1499,note_on,,59,0,5,,,,,,,,,,,,,,,2,,,46,0
1499,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,61,0
1499,note_on,,59,0,10,,,,,,,,,,,,,,,13,,,46,0
1499,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,54,0
1499,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,67,0
1499,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,64,0
1499,note_on,,59,0,11,,,,,,,,,,,,,,,15,,,46,0
1500,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,46,48
1500,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
1500,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,66,48
1500,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,46,48
1500,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,61,48
1500,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,46,48
1500,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,54,48
1529,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,66,0
1529,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
1530,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,64,48
1530,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,67,48
1559,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,64,0
1559,note_on,,59,0,10,,,,,,,,,,,,,,,13,,,46,0
1559,note_on,,59,0,11,,,,,,,,,,,,,,,15,,,46,0
1559,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,61,0
1559,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,54,0
1559,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,67,0
1559,note_on,,59,0,5,,,,,,,,,,,,,,,2,,,46,0
1560,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,46,48
1560,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,46,48
1560,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,61,48
1560,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,54,48
1560,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,46,48
1560,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
1560,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,66,48
1589,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
1589,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,66,0
1590,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,67,48
1590,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,64,48
1619,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,61,0
1619,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,67,0
1619,note_on,,59,0,10,,,,,,,,,,,,,,,13,,,46,0
1619,note_on,,59,0,11,,,,,,,,,,,,,,,15,,,46,0
1619,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,54,0
1619,note_on,,59,0,5,,,,,,,,,,,,,,,2,,,46,0
1619,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,64,0
1620,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,66,48
1620,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,54,48
1620,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,61,48
1620,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,46,48
1620,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,46,48
1620,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,46,48
1620,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
1649,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
1649,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,66,0
1650,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,67,48
1650,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,64,48
1679,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,61,0
1679,note_on,,59,0,10,,,,,,,,,,,,,,,13,,,46,0
1679,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,54,0
1679,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,66,0
1679,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,70,0
1679,note_on,,59,0,11,,,,,,,,,,,,,,,15,,,73,0
1679,note_on,,59,0,5,,,,,,,,,,,,,,,2,,,46,0
1679,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,46,0
1679,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,67,0
1679,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,64,0
1680,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,66,48
1680,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,54,48
1680,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,58,48
1680,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,48
1680,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
1680,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,46,48
1680,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,61,48
1680,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,66,48
1680,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,46,48
1680,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,46,48
1709,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,66,0
1709,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
1710,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,64,48
1710,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,67,48
1739,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,64,0
1739,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,67,0
1740,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,66,48
1740,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
1769,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
1769,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,66,0
1770,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,64,48
1770,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,67,48
1799,note_on,,119,0,11,,,,,,,,,,,,,,,15,,,46,0
1799,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,58,0
1799,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,0
1799,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,66,0
1799,note_on,,119,0,5,,,,,,,,,,,,,,,2,,,46,0
1799,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,54,0
1799,note_on,,119,0,10,,,,,,,,,,,,,,,13,,,46,0
1799,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,67,0
1799,note_on,,119,0,9,,,,,,,,,,,,,,,12,,,61,0
1799,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,64,0
1800,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
1800,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,66,48
1829,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,66,0
1829,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
1830,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,64,48
1830,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,67,48
1859,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,64,0
1859,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,67,0
1860,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,66,48
1860,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
1889,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
1889,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,66,0
1890,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,67,48
1890,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,64,48
1919,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,67,0
1919,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,64,0
1920,note_on,,121,0,10,,,,,,,,,,,,,,,13,,,47,48
1920,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,62,48
1920,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,59,48
1920,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,74,48
1920,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,71,48
1920,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,66,48
1920,note_on,,121,0,5,,,,,,,,,,,,,,,2,,,47,48
1920,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
1920,note_on,,121,0,9,,,,,,,,,,,,,,,12,,,59,48
1920,note_on,,121,0,11,,,,,,,,,,,,,,,15,,,47,48
1979,note_on,,59,0,5,,,,,,,,,,,,,,,2,,,47,0
1979,note_on,,59,0,7,,,,,,,,,,,,,,,10,,,66,0
1979,note_on,,59,0,10,,,,,,,,,,,,,,,13,,,47,0
1979,note_on,,59,0,8,,,,,,,,,,,,,,,11,,,62,0
1979,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,59,0
1979,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,66,0
1979,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,74,0
1979,note_on,,59,0,11,,,,,,,,,,,,,,,15,,,47,0
1979,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,59,0
1979,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,71,0
1980,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,52,48
1980,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,64,48
1980,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,67,48
1980,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,52,48
1980,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,61,48
1980,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,52,48
1980,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,76,48
1980,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,71,48
1980,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,61,48
1980,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,55,48
2009,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,64,0
2009,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,61,0
2010,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,59,48
2010,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,62,48
2039,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,61,0
2039,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,59,0
2039,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,62,0
2039,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,71,0
2039,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,67,0
2039,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,55,0
2039,note_on,,59,0,10,,,,,,,,,,,,,,,13,,,52,0
2039,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,76,0
2039,note_on,,59,0,11,,,,,,,,,,,,,,,15,,,52,0
2039,note_on,,59,0,5,,,,,,,,,,,,,,,2,,,52,0
2040,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,58,48
2040,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,61,48
2040,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,48
2040,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,70,48
2040,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,54,48
2040,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,54,48
2040,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,73,48
2040,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,54,48
2040,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,54,48
2054,note_on,,14,0,8,,,,,,,,,,,,,,,11,,,58,0
2054,note_on,,14,0,7,,,,,,,,,,,,,,,10,,,61,0
2055,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,59,48
2055,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,62,48
2069,note_on,,14,0,8,,,,,,,,,,,,,,,11,,,59,0
2069,note_on,,14,0,7,,,,,,,,,,,,,,,10,,,62,0
2070,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,58,48
2070,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,61,48
2084,note_on,,14,0,8,,,,,,,,,,,,,,,11,,,58,0
2084,note_on,,14,0,7,,,,,,,,,,,,,,,10,,,61,0
2085,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,62,48
2085,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,59,48
2099,note_on,,14,0,7,,,,,,,,,,,,,,,10,,,62,0
2099,note_on,,59,0,5,,,,,,,,,,,,,,,2,,,54,0
2099,note_on,,59,0,11,,,,,,,,,,,,,,,15,,,54,0
2099,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,54,0
2099,note_on,,14,0,8,,,,,,,,,,,,,,,11,,,59,0
2099,note_on,,59,0,10,,,,,,,,,,,,,,,13,,,54,0
2099,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,0
2100,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,55,48
2100,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,42,48
2100,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,59,48
2100,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,66,48
2100,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,54,48
2100,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,42,48
2100,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,42,48
2100,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,54,48
2114,note_on,,14,0,8,,,,,,,,,,,,,,,11,,,55,0
2114,note_on,,14,0,7,,,,,,,,,,,,,,,10,,,59,0
2115,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,61,48
2115,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,58,48
2129,note_on,,14,0,7,,,,,,,,,,,,,,,10,,,61,0
2129,note_on,,14,0,8,,,,,,,,,,,,,,,11,,,58,0
2130,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,59,48
2130,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,59,48
2159,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,70,0
2159,note_on,,59,0,5,,,,,,,,,,,,,,,2,,,42,0
2159,note_on,,59,0,11,,,,,,,,,,,,,,,15,,,73,0
2159,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,42,0
2159,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,54,0
2159,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,66,0
2159,note_on,,59,0,10,,,,,,,,,,,,,,,13,,,42,0
2159,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,54,0
2159,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,59,0
2159,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,59,0
2160,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,66,48
2160,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,59,48
2160,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,47,48
2160,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,47,48
2160,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,71,48
2160,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,48
2160,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,59,48
2160,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,47,48
2160,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,54,48
2160,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,54,48
2279,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,59,0
2279,note_on,,119,0,10,,,,,,,,,,,,,,,13,,,47,0
2279,end_of_track,,0,1,5,,,,,,,,,,,,,,,,,,,
2279,note_on,,119,0,5,,,,,,,,,,,,,,,2,,,47,0
2279,note_on,,119,0,7,,,,,,,,,,,,,,,10,,,59,0
2279,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,54,0
2279,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,0
2279,note_on,,119,0,9,,,,,,,,,,,,,,,12,,,54,0
2279,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,66,0
2279,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,71,0
2279,note_on,,119,0,11,,,,,,,,,,,,,,,15,,,47,0
2280,note_on,,0,0,6,,,,,,,,,,,,,,,8,,,54,67
2280,control_change,,2280,0,6,,,,,,,,,,,,,,,8,7,96,,
2369,note_on,,89,0,6,,,,,,,,,,,,,,,8,,,54,0
2370,note_on,,1,0,6,,,,,,,,,,,,,,,8,,,54,67
2399,note_on,,29,0,6,,,,,,,,,,,,,,,8,,,54,0
2400,note_on,,1,0,6,,,,,,,,,,,,,,,8,,,59,61
2400,note_on,,121,0,7,,,,,,,,,,,,,,,10,,,59,48
2400,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,48
2400,note_on,,121,0,10,,,,,,,,,,,,,,,13,,,59,48
2400,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,66,48
2400,note_on,,121,0,11,,,,,,,,,,,,,,,15,,,59,48
2429,note_on,,29,0,10,,,,,,,,,,,,,,,13,,,59,0
2429,note_on,,29,0,11,,,,,,,,,,,,,,,15,,,59,0
2429,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,59,0
2429,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,0
2430,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,61,48
2430,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,58,48
2430,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,48
2430,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,58,48
2459,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,61,0
2459,note_on,,29,0,10,,,,,,,,,,,,,,,13,,,58,0
2459,note_on,,29,0,11,,,,,,,,,,,,,,,15,,,58,0
2459,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,0
2460,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,48
2460,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,59,48
2460,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,59,48
2460,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,59,48
2489,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,0
2489,note_on,,29,0,10,,,,,,,,,,,,,,,13,,,59,0
2489,note_on,,29,0,11,,,,,,,,,,,,,,,15,,,59,0
2489,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,59,0
2490,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,61,48
2490,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,48
2490,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,58,48
2490,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,58,48
2519,note_on,,29,0,10,,,,,,,,,,,,,,,13,,,58,0
2519,note_on,,29,0,11,,,,,,,,,,,,,,,15,,,58,0
2519,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,0
2519,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,61,0
2519,note_on,,119,0,6,,,,,,,,,,,,,,,8,,,59,0
2520,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,48
2520,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,59,48
2520,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,59,48
2520,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,59,48
2549,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,0
2549,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,59,0
2549,note_on,,29,0,10,,,,,,,,,,,,,,,13,,,59,0
2549,note_on,,29,0,11,,,,,,,,,,,,,,,15,,,59,0
2550,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,58,48
2550,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,48
2550,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,61,48
2550,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,58,48
2579,note_on,,29,0,10,,,,,,,,,,,,,,,13,,,58,0
2579,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,61,0
2579,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,0
2579,note_on,,29,0,11,,,,,,,,,,,,,,,15,,,58,0
2580,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,59,48
2580,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,59,48
2580,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,59,48
2580,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,48
2609,note_on,,29,0,11,,,,,,,,,,,,,,,15,,,59,0
2609,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,0
2609,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,59,0
2609,note_on,,29,0,10,,,,,,,,,,,,,,,13,,,59,0
2610,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,58,48
2610,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,61,48
2610,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,58,48
2610,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,48
2639,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,0
2639,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,58,0
2639,note_on,,29,0,11,,,,,,,,,,,,,,,15,,,66,0
2639,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,61,0
2639,note_on,,29,0,10,,,,,,,,,,,,,,,13,,,58,0
