tick,type,data,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
37184,note_on,,320,0,2,,,,,,,,,,1,,55,0
37184,note_on,,0,0,2,,,,,,,,,,1,,43,0
37184,note_on,,0,0,2,,,,,,,,,,1,,47,0
37184,note_on,,0,0,2,,,,,,,,,,1,,50,0
37244,note_on,,92,0,1,,,,,,,,,,0,,72,0
37248,note_on,,64,0,2,,,,,,,,,,1,,31,100
37248,note_on,,0,0,2,,,,,,,,,,1,,43,100
37248,note_on,,4,0,1,,,,,,,,,,0,,71,100
37388,note_on,,140,0,1,,,,,,,,,,0,,71,0
37392,note_on,,4,0,1,,,,,,,,,,0,,72,100
37532,note_on,,140,0,1,,,,,,,,,,0,,72,0
37536,note_on,,4,0,1,,,,,,,,,,0,,74,100
37628,note_on,,92,0,1,,,,,,,,,,0,,74,0
37632,note_on,,4,0,1,,,,,,,,,,0,,67,100
37772,note_on,,140,0,1,,,,,,,,,,0,,67,0
37776,note_on,,4,0,1,,,,,,,,,,0,,69,100
37916,note_on,,140,0,1,,,,,,,,,,0,,69,0
37920,note_on,,4,0,1,,,,,,,,,,0,,71,100
37920,note_on,,672,0,2,,,,,,,,,,1,,43,0
37920,note_on,,0,0,2,,,,,,,,,,1,,31,0
38012,note_on,,92,0,1,,,,,,,,,,0,,71,0
38016,note_on,,4,0,1,,,,,,,,,,0,,69,100
38016,note_on,,96,0,2,,,,,,,,,,1,,54,100
38016,note_on,,0,0,2,,,,,,,,,,1,,57,100
38016,note_on,,0,0,2,,,,,,,,,,1,,62,100
38156,note_on,,140,0,1,,,,,,,,,,0,,69,0
38160,note_on,,4,0,1,,,,,,,,,,0,,71,100
38300,note_on,,140,0,1,,,,,,,,,,0,,71,0
38304,note_on,,4,0,1,,,,,,,,,,0,,73,100
38336,note_on,,0,0,2,,,,,,,,,,1,,54,0
38336,note_on,,0,0,2,,,,,,,,,,1,,57,0
38336,note_on,,320,0,2,,,,,,,,,,1,,62,0
38396,note_on,,92,0,1,,,,,,,,,,0,,73,0
38400,note_on,,64,0,2,,,,,,,,,,1,,42,100
38400,note_on,,0,0,2,,,,,,,,,,1,,50,100
38400,note_on,,4,0,1,,,,,,,,,,0,,74,100
38400,note_on,,0,0,2,,,,,,,,,,1,,54,100
38400,note_on,,0,0,2,,,,,,,,,,1,,45,100
38540,note_on,,140,0,1,,,,,,,,,,0,,74,0
38544,note_on,,4,0,1,,,,,,,,,,0,,76,100
38684,note_on,,140,0,1,,,,,,,,,,0,,76,0
38688,note_on,,4,0,1,,,,,,,,,,0,,78,100
38780,note_on,,92,0,1,,,,,,,,,,0,,78,0
38784,note_on,,4,0,1,,,,,,,,,,0,,76,100
38924,note_on,,140,0,1,,,,,,,,,,0,,76,0
38928,note_on,,4,0,1,,,,,,,,,,0,,78,100
39068,note_on,,140,0,1,,,,,,,,,,0,,78,0
39072,note_on,,4,0,1,,,,,,,,,,0,,74,100
39072,note_on,,0,0,2,,,,,,,,,,1,,50,0
39072,note_on,,0,0,2,,,,,,,,,,1,,45,0
39072,note_on,,0,0,2,,,,,,,,,,1,,42,0
39072,note_on,,672,0,2,,,,,,,,,,1,,54,0
39164,note_on,,92,0,1,,,,,,,,,,0,,74,0
39168,note_on,,0,0,2,,,,,,,,,,1,,55,100
39168,note_on,,96,0,2,,,,,,,,,,1,,52,100
39168,note_on,,4,0,1,,,,,,,,,,0,,79,100
39168,note_on,,0,0,2,,,,,,,,,,1,,64,100
39168,note_on,,0,0,2,,,,,,,,,,1,,59,100
39308,note_on,,140,0,1,,,,,,,,,,0,,79,0
39312,note_on,,4,0,1,,,,,,,,,,0,,81,100
39452,note_on,,140,0,1,,,,,,,,,,0,,81,0
39456,note_on,,4,0,1,,,,,,,,,,0,,83,100
39488,note_on,,320,0,2,,,,,,,,,,1,,64,0
39488,note_on,,0,0,2,,,,,,,,,,1,,52,0
39488,note_on,,0,0,2,,,,,,,,,,1,,55,0
39488,note_on,,0,0,2,,,,,,,,,,1,,59,0
39548,note_on,,92,0,1,,,,,,,,,,0,,83,0
39552,note_on,,4,0,1,,,,,,,,,,0,,73,100
39552,note_on,,64,0,2,,,,,,,,,,1,,57,100
39552,note_on,,0,0,2,,,,,,,,,,1,,61,100
39692,note_on,,140,0,1,,,,,,,,,,0,,73,0
39696,note_on,,4,0,1,,,,,,,,,,0,,74,100
39836,note_on,,140,0,1,,,,,,,,,,0,,74,0
39840,note_on,,4,0,1,,,,,,,,,,0,,76,100
39932,note_on,,92,0,1,,,,,,,,,,0,,76,0
39936,note_on,,4,0,1,,,,,,,,,,0,,69,100
40076,note_on,,140,0,1,,,,,,,,,,0,,69,0
40080,note_on,,4,0,1,,,,,,,,,,0,,81,100
40220,note_on,,140,0,1,,,,,,,,,,0,,81,0
40224,note_on,,0,0,2,,,,,,,,,,1,,57,0
40224,note_on,,672,0,2,,,,,,,,,,1,,61,0
40224,note_on,,4,0,1,,,,,,,,,,0,,79,100
40316,note_on,,92,0,1,,,,,,,,,,0,,79,0
40320,note_on,,96,0,2,,,,,,,,,,1,,50,100
40320,note_on,,4,0,1,,,,,,,,,,0,,78,100
40320,note_on,,0,0,2,,,,,,,,,,1,,57,100
40320,note_on,,0,0,2,,,,,,,,,,1,,62,100
40460,note_on,,140,0,1,,,,,,,,,,0,,78,0
40464,note_on,,4,0,1,,,,,,,,,,0,,79,100
40604,note_on,,140,0,1,,,,,,,,,,0,,79,0
40608,note_on,,4,0,1,,,,,,,,,,0,,81,100
40640,note_on,,320,0,2,,,,,,,,,,1,,62,0
40640,note_on,,0,0,2,,,,,,,,,,1,,57,0
40640,note_on,,0,0,2,,,,,,,,,,1,,50,0
40700,note_on,,92,0,1,,,,,,,,,,0,,81,0
40704,note_on,,64,0,2,,,,,,,,,,1,,54,100
40704,note_on,,0,0,2,,,,,,,,,,1,,57,100
40704,note_on,,0,0,2,,,,,,,,,,1,,62,100
40704,note_on,,4,0,1,,,,,,,,,,0,,74,100
40844,note_on,,140,0,1,,,,,,,,,,0,,74,0
40848,note_on,,4,0,1,,,,,,,,,,0,,76,100
40988,note_on,,140,0,1,,,,,,,,,,0,,76,0
40992,note_on,,4,0,1,,,,,,,,,,0,,78,100
41084,note_on,,92,0,1,,,,,,,,,,0,,78,0
41088,note_on,,4,0,1,,,,,,,,,,0,,69,100
41228,note_on,,140,0,1,,,,,,,,,,0,,69,0
41232,note_on,,4,0,1,,,,,,,,,,0,,71,100
41372,note_on,,140,0,1,,,,,,,,,,0,,71,0
41376,note_on,,4,0,1,,,,,,,,,,0,,72,100
41376,note_on,,0,0,2,,,,,,,,,,1,,57,0
41376,note_on,,672,0,2,,,,,,,,,,1,,62,0
41376,note_on,,0,0,2,,,,,,,,,,1,,54,0
41468,note_on,,92,0,1,,,,,,,,,,0,,72,0
41472,note_on,,4,0,1,,,,,,,,,,0,,71,100
41472,note_on,,0,0,2,,,,,,,,,,1,,62,100
41472,note_on,,0,0,2,,,,,,,,,,1,,59,100
41472,note_on,,96,0,2,,,,,,,,,,1,,55,100
41612,note_on,,140,0,1,,,,,,,,,,0,,71,0
41616,note_on,,4,0,1,,,,,,,,,,0,,72,100
41756,note_on,,140,0,1,,,,,,,,,,0,,72,0
41760,note_on,,4,0,1,,,,,,,,,,0,,74,100
41792,note_on,,320,0,2,,,,,,,,,,1,,62,0
41792,note_on,,0,0,2,,,,,,,,,,1,,59,0
41792,note_on,,0,0,2,,,,,,,,,,1,,55,0
41852,note_on,,92,0,1,,,,,,,,,,0,,74,0
41856,note_on,,0,0,2,,,,,,,,,,1,,59,100
41856,note_on,,64,0,2,,,,,,,,,,1,,47,100
41856,note_on,,0,0,2,,,,,,,,,,1,,50,100
41856,note_on,,0,0,2,,,,,,,,,,1,,55,100
41856,note_on,,4,0,1,,,,,,,,,,0,,67,100
41996,note_on,,140,0,1,,,,,,,,,,0,,67,0
42000,note_on,,4,0,1,,,,,,,,,,0,,69,100
42140,note_on,,140,0,1,,,,,,,,,,0,,69,0
42144,note_on,,4,0,1,,,,,,,,,,0,,71,100
42236,note_on,,92,0,1,,,,,,,,,,0,,71,0
42240,note_on,,4,0,1,,,,,,,,,,0,,62,100
42380,note_on,,140,0,1,,,,,,,,,,0,,62,0
42384,note_on,,4,0,1,,,,,,,,,,0,,64,100
42524,note_on,,140,0,1,,,,,,,,,,0,,64,0
42528,note_on,,672,0,2,,,,,,,,,,1,,59,0
42528,note_on,,0,0,2,,,,,,,,,,1,,55,0
42528,note_on,,0,0,2,,,,,,,,,,1,,50,0
42528,note_on,,0,0,2,,,,,,,,,,1,,47,0
42528,note_on,,4,0,1,,,,,,,,,,0,,66,100
42620,note_on,,92,0,1,,,,,,,,,,0,,66,0
42624,note_on,,96,0,2,,,,,,,,,,1,,48,100
42624,note_on,,0,0,2,,,,,,,,,,1,,55,100
42624,note_on,,4,0,1,,,,,,,,,,0,,64,100
42624,note_on,,0,0,2,,,,,,,,,,1,,52,100
42764,note_on,,140,0,1,,,,,,,,,,0,,64,0
42768,note_on,,4,0,1,,,,,,,,,,0,,66,100
42908,note_on,,140,0,1,,,,,,,,,,0,,66,0
42912,note_on,,4,0,1,,,,,,,,,,0,,67,100
42944,note_on,,0,0,2,,,,,,,,,,1,,48,0
42944,note_on,,0,0,2,,,,,,,,,,1,,52,0
42944,note_on,,320,0,2,,,,,,,,,,1,,55,0
43004,note_on,,92,0,1,,,,,,,,,,0,,67,0
43008,note_on,,0,0,2,,,,,,,,,,1,,54,100
43008,note_on,,0,0,2,,,,,,,,,,1,,48,100
43008,note_on,,0,0,1,,,,,,,,,,0,,60,100
43008,note_on,,4,0,1,,,,,,,,,,0,,66,100
43008,note_on,,64,0,2,,,,,,,,,,1,,45,100
43148,note_on,,140,0,1,,,,,,,,,,0,,66,0
43152,note_on,,4,0,1,,,,,,,,,,0,,67,100
43292,note_on,,140,0,1,,,,,,,,,,0,,67,0
43296,note_on,,4,0,1,,,,,,,,,,0,,69,100
43328,note_on,,32,0,1,,,,,,,,,,0,,60,0
43328,note_on,,320,0,2,,,,,,,,,,1,,54,0
43328,note_on,,0,0,2,,,,,,,,,,1,,45,0
43328,note_on,,0,0,2,,,,,,,,,,1,,48,0
43388,note_on,,60,0,1,,,,,,,,,,0,,69,0
43392,note_on,,64,0,2,,,,,,,,,,1,,47,100
43392,note_on,,0,0,2,,,,,,,,,,1,,50,100
43392,note_on,,0,0,2,,,,,,,,,,1,,55,100
43392,note_on,,4,0,1,,,,,,,,,,0,,67,100
43392,note_on,,0,0,1,,,,,,,,,,0,,62,100
43532,note_on,,140,0,1,,,,,,,,,,0,,67,0
43536,note_on,,4,0,1,,,,,,,,,,0,,69,100
43676,note_on,,140,0,1,,,,,,,,,,0,,69,0
43680,note_on,,4,0,1,,,,,,,,,,0,,71,100
43712,note_on,,0,0,2,,,,,,,,,,1,,47,0
43712,note_on,,0,0,2,,,,,,,,,,1,,50,0
43712,note_on,,320,0,2,,,,,,,,,,1,,55,0
43712,note_on,,32,0,1,,,,,,,,,,0,,62,0
43772,note_on,,60,0,1,,,,,,,,,,0,,71,0
43776,note_on,,0,0,1,,,,,,,,,,0,,64,100
43776,note_on,,4,0,1,,,,,,,,,,0,,69,100
43776,note_on,,0,0,2,,,,,,,,,,1,,57,100
43776,note_on,,0,0,2,,,,,,,,,,1,,52,100
43776,note_on,,64,0,2,,,,,,,,,,1,,48,100
43916,note_on,,140,0,1,,,,,,,,,,0,,69,0
43920,note_on,,4,0,1,,,,,,,,,,0,,71,100
44060,note_on,,140,0,1,,,,,,,,,,0,,71,0
44064,note_on,,4,0,1,,,,,,,,,,0,,72,100
44096,note_on,,320,0,2,,,,,,,,,,1,,57,0
44096,note_on,,0,0,2,,,,,,,,,,1,,52,0
44096,note_on,,0,0,2,,,,,,,,,,1,,48,0
44096,note_on,,32,0,1,,,,,,,,,,0,,64,0
44156,note_on,,60,0,1,,,,,,,,,,0,,72,0
44160,note_on,,0,0,2,,,,,,,,,,1,,59,100
44160,note_on,,0,0,2,,,,,,,,,,1,,55,100
44160,note_on,,4,0,1,,,,,,,,,,0,,62,100
44160,note_on,,64,0,2,,,,,,,,,,1,,50,100
44300,note_on,,140,0,1,,,,,,,,,,0,,62,0
44304,note_on,,4,0,1,,,,,,,,,,0,,64,100
44444,note_on,,140,0,1,,,,,,,,,,0,,64,0
44448,note_on,,4,0,1,,,,,,,,,,0,,66,100
44480,note_on,,0,0,2,,,,,,,,,,1,,50,0
44480,note_on,,0,0,2,,,,,,,,,,1,,55,0
44480,note_on,,320,0,2,,,,,,,,,,1,,59,0
44540,note_on,,92,0,1,,,,,,,,,,0,,66,0
44544,note_on,,4,0,1,,,,,,,,,,0,,67,100
44544,note_on,,0,0,2,,,,,,,,,,1,,57,100
44544,note_on,,64,0,2,,,,,,,,,,1,,54,100
44588,note_on,,44,0,1,,,,,,,,,,0,,67,0
44592,note_on,,4,0,1,,,,,,,,,,0,,66,100
44636,note_on,,44,0,1,,,,,,,,,,0,,66,0
44640,note_on,,4,0,1,,,,,,,,,,0,,67,100
44684,note_on,,44,0,1,,,,,,,,,,0,,67,0
44688,note_on,,4,0,1,,,,,,,,,,0,,66,100
44732,note_on,,44,0,1,,,,,,,,,,0,,66,0
44736,note_on,,4,0,1,,,,,,,,,,0,,67,100
44780,note_on,,44,0,1,,,,,,,,,,0,,67,0
44784,note_on,,4,0,1,,,,,,,,,,0,,66,100
44828,note_on,,44,0,1,,,,,,,,,,0,,66,0
44832,note_on,,4,0,1,,,,,,,,,,0,,64,100
44864,note_on,,0,0,2,,,,,,,,,,1,,54,0
44864,note_on,,320,0,2,,,,,,,,,,1,,57,0
44876,note_on,,44,0,1,,,,,,,,,,0,,64,0
44880,note_on,,4,0,1,,,,,,,,,,0,,66,100
44924,note_on,,44,0,1,,,,,,,,,,0,,66,0
44928,note_on,,0,0,2,,,,,,,,,,1,,47,100
44928,note_on,,0,0,2,,,,,,,,,,1,,50,100
44928,note_on,,4,0,1,,,,,,,,,,0,,67,100
44928,note_on,,0,0,2,,,,,,,,,,1,,55,100
44928,note_on,,64,0,2,,,,,,,,,,1,,43,100
45068,note_on,,140,0,1,,,,,,,,,,0,,67,0
45072,note_on,,4,0,1,,,,,,,,,,0,,62,100
45212,note_on,,140,0,1,,,,,,,,,,0,,62,0
45216,note_on,,4,0,1,,,,,,,,,,0,,60,100
45308,note_on,,92,0,1,,,,,,,,,,0,,60,0
45312,note_on,,4,0,1,,,,,,,,,,0,,59,100
45452,note_on,,140,0,1,,,,,,,,,,0,,59,0
45456,note_on,,4,0,1,,,,,,,,,,0,,60,100
45596,note_on,,140,0,1,,,,,,,,,,0,,60,0
45600,note_on,,4,0,1,,,,,,,,,,0,,62,100
45600,note_on,,0,0,2,,,,,,,,,,1,,50,0
45600,note_on,,0,0,2,,,,,,,,,,1,,47,0
45600,note_on,,0,0,2,,,,,,,,,,1,,43,0
45600,note_on,,672,0,2,,,,,,,,,,1,,55,0
45692,note_on,,92,0,1,,,,,,,,,,0,,62,0
45696,note_on,,96,0,2,,,,,,,,,,1,,43,100
45696,note_on,,0,0,2,,,,,,,,,,1,,55,100
45840,note_on,,148,0,1,,,,,,,,,,0,,69,100
45884,note_on,,44,0,1,,,,,,,,,,0,,69,0
45888,note_on,,4,0,1,,,,,,,,,,0,,67,100
45932,note_on,,44,0,1,,,,,,,,,,0,,67,0
45936,note_on,,4,0,1,,,,,,,,,,0,,69,100
45980,note_on,,44,0,1,,,,,,,,,,0,,69,0
45984,note_on,,4,0,1,,,,,,,,,,0,,67,100
46016,note_on,,0,0,2,,,,,,,,,,1,,43,0
46016,note_on,,320,0,2,,,,,,,,,,1,,55,0
46028,note_on,,44,0,1,,,,,,,,,,0,,67,0
46032,note_on,,4,0,1,,,,,,,,,,0,,69,100
46076,note_on,,44,0,1,,,,,,,,,,0,,69,0
46080,note_on,,4,0,1,,,,,,,,,,0,,67,100
46124,note_on,,44,0,1,,,,,,,,,,0,,67,0
46128,note_on,,4,0,1,,,,,,,,,,0,,66,100
46172,note_on,,44,0,1,,,,,,,,,,0,,66,0
46176,note_on,,4,0,1,,,,,,,,,,0,,67,100
46176,note_on,,0,0,1,,,,,,,,,,0,,71,100
46176,note_on,,0,0,1,,,,,,,,,,0,,74,100
46224,note_on,,208,0,2,,,,,,,,,,1,,62,100
46364,note_on,,140,0,2,,,,,,,,,,1,,62,0
46368,note_on,,4,0,2,,,,,,,,,,1,,60,100
46460,note_on,,92,0,2,,,,,,,,,,1,,60,0
46464,note_on,,4,0,2,,,,,,,,,,1,,59,100
46604,note_on,,140,0,2,,,,,,,,,,1,,59,0
46608,note_on,,4,0,2,,,,,,,,,,1,,60,100
46748,note_on,,140,0,2,,,,,,,,,,1,,60,0
46752,note_on,,4,0,2,,,,,,,,,,1,,62,100
46784,note_on,,0,0,1,,,,,,,,,,0,,71,0
46784,note_on,,608,0,1,,,,,,,,,,0,,74,0
46784,note_on,,0,0,1,,,,,,,,,,0,,67,0
46844,note_on,,92,0,2,,,,,,,,,,1,,62,0
46848,note_on,,64,0,1,,,,,,,,,,0,,67,100
46848,note_on,,0,0,1,,,,,,,,,,0,,71,100
46848,note_on,,0,0,1,,,,,,,,,,0,,74,100
46848,note_on,,4,0,2,,,,,,,,,,1,,55,100
46988,note_on,,140,0,2,,,,,,,,,,1,,55,0
46992,note_on,,4,0,2,,,,,,,,,,1,,57,100
47132,note_on,,140,0,2,,,,,,,,,,1,,57,0
47136,note_on,,4,0,2,,,,,,,,,,1,,59,100
47168,note_on,,0,0,1,,,,,,,,,,0,,71,0
47168,note_on,,0,0,1,,,,,,,,,,0,,67,0
47168,note_on,,320,0,1,,,,,,,,,,0,,74,0
47228,note_on,,92,0,2,,,,,,,,,,1,,59,0
47232,note_on,,4,0,2,,,,,,,,,,1,,54,100
47232,note_on,,64,0,1,,,,,,,,,,0,,62,100
47232,note_on,,0,0,1,,,,,,,,,,0,,69,100
47232,note_on,,0,0,1,,,,,,,,,,0,,74,100
47372,note_on,,140,0,2,,,,,,,,,,1,,54,0
47376,note_on,,4,0,2,,,,,,,,,,1,,55,100
47516,note_on,,140,0,2,,,,,,,,,,1,,55,0
47520,note_on,,4,0,2,,,,,,,,,,1,,57,100
47612,note_on,,92,0,2,,,,,,,,,,1,,57,0
47616,note_on,,4,0,2,,,,,,,,,,1,,50,100
47756,note_on,,140,0,2,,,,,,,,,,1,,50,0
47760,note_on,,4,0,2,,,,,,,,,,1,,62,100
47900,note_on,,140,0,2,,,,,,,,,,1,,62,0
47904,note_on,,4,0,2,,,,,,,,,,1,,61,100
47904,note_on,,0,0,1,,,,,,,,,,0,,69,0
47904,note_on,,0,0,1,,,,,,,,,,0,,62,0
47904,note_on,,672,0,1,,,,,,,,,,0,,74,0
47996,note_on,,92,0,2,,,,,,,,,,1,,61,0
48000,note_on,,4,0,2,,,,,,,,,,1,,59,100
48000,note_on,,96,0,1,,,,,,,,,,0,,66,100
48000,note_on,,0,0,1,,,,,,,,,,0,,71,100
48000,note_on,,0,0,1,,,,,,,,,,0,,74,100
48140,note_on,,140,0,2,,,,,,,,,,1,,59,0
48144,note_on,,4,0,2,,,,,,,,,,1,,61,100
48284,note_on,,140,0,2,,,,,,,,,,1,,61,0
48288,note_on,,4,0,2,,,,,,,,,,1,,62,100
48320,note_on,,320,0,1,,,,,,,,,,0,,74,0
48320,note_on,,0,0,1,,,,,,,,,,0,,66,0
48320,note_on,,0,0,1,,,,,,,,,,0,,71,0
48380,note_on,,92,0,2,,,,,,,,,,1,,62,0
48384,note_on,,0,0,1,,,,,,,,,,0,,79,100
48384,note_on,,0,0,1,,,,,,,,,,0,,74,100
48384,note_on,,0,0,1,,,,,,,,,,0,,71,100
48384,note_on,,64,0,1,,,,,,,,,,0,,67,100
48384,note_on,,4,0,2,,,,,,,,,,1,,52,100
48524,note_on,,140,0,2,,,,,,,,,,1,,52,0
48528,note_on,,4,0,2,,,,,,,,,,1,,64,100
48668,note_on,,140,0,2,,,,,,,,,,1,,64,0
48672,note_on,,4,0,2,,,,,,,,,,1,,62,100
48764,note_on,,92,0,2,,,,,,,,,,1,,62,0
48768,note_on,,4,0,2,,,,,,,,,,1,,61,100
48908,note_on,,140,0,2,,,,,,,,,,1,,61,0
48912,note_on,,4,0,2,,,,,,,,,,1,,62,100
49052,note_on,,140,0,2,,,,,,,,,,1,,62,0
49056,note_on,,4,0,2,,,,,,,,,,1,,64,100
49056,note_on,,0,0,1,,,,,,,,,,0,,67,0
49056,note_on,,672,0,1,,,,,,,,,,0,,79,0
49056,note_on,,0,0,1,,,,,,,,,,0,,74,0
49056,note_on,,0,0,1,,,,,,,,,,0,,71,0
49148,note_on,,92,0,2,,,,,,,,,,1,,64,0
49152,note_on,,96,0,1,,,,,,,,,,0,,67,100
49152,note_on,,0,0,1,,,,,,,,,,0,,73,100
49152,note_on,,0,0,1,,,,,,,,,,0,,76,100
49152,note_on,,0,0,1,,,,,,,,,,0,,79,100
49152,note_on,,4,0,2,,,,,,,,,,1,,57,100
49292,note_on,,140,0,2,,,,,,,,,,1,,57,0
49296,note_on,,4,0,2,,,,,,,,,,1,,59,100
49436,note_on,,140,0,2,,,,,,,,,,1,,59,0
49440,note_on,,4,0,2,,,,,,,,,,1,,61,100
49472,note_on,,320,0,1,,,,,,,,,,0,,79,0
49472,note_on,,0,0,1,,,,,,,,,,0,,67,0
49472,note_on,,0,0,1,,,,,,,,,,0,,76,0
49472,note_on,,0,0,1,,,,,,,,,,0,,73,0
49532,note_on,,92,0,2,,,,,,,,,,1,,61,0
49536,note_on,,0,0,1,,,,,,,,,,0,,78,100
49536,note_on,,0,0,1,,,,,,,,,,0,,74,100
49536,note_on,,64,0,1,,,,,,,,,,0,,69,100
49536,note_on,,4,0,2,,,,,,,,,,1,,62,100
49676,note_on,,140,0,2,,,,,,,,,,1,,62,0
49680,note_on,,4,0,2,,,,,,,,,,1,,57,100
49820,note_on,,140,0,2,,,,,,,,,,1,,57,0
49824,note_on,,4,0,2,,,,,,,,,,1,,55,100
49916,note_on,,92,0,2,,,,,,,,,,1,,55,0
49920,note_on,,4,0,2,,,,,,,,,,1,,54,100
50060,note_on,,140,0,2,,,,,,,,,,1,,54,0
50064,note_on,,4,0,2,,,,,,,,,,1,,55,100
50204,note_on,,140,0,2,,,,,,,,,,1,,55,0
50208,note_on,,672,0,1,,,,,,,,,,0,,78,0
50208,note_on,,0,0,1,,,,,,,,,,0,,74,0
50208,note_on,,4,0,2,,,,,,,,,,1,,57,100
50208,note_on,,0,0,1,,,,,,,,,,0,,69,0
50300,note_on,,92,0,2,,,,,,,,,,1,,57,0
50304,note_on,,96,0,1,,,,,,,,,,0,,69,100
50304,note_on,,0,0,1,,,,,,,,,,0,,74,100
50304,note_on,,4,0,2,,,,,,,,,,1,,50,100
50304,note_on,,0,0,1,,,,,,,,,,0,,78,100
50444,note_on,,140,0,2,,,,,,,,,,1,,50,0
50448,note_on,,4,0,2,,,,,,,,,,1,,52,100
50588,note_on,,140,0,2,,,,,,,,,,1,,52,0
50592,note_on,,4,0,2,,,,,,,,,,1,,54,100
50624,note_on,,320,0,1,,,,,,,,,,0,,78,0
50624,note_on,,0,0,1,,,,,,,,,,0,,69,0
50624,note_on,,0,0,1,,,,,,,,,,0,,74,0
50684,note_on,,92,0,2,,,,,,,,,,1,,54,0
50688,note_on,,64,0,1,,,,,,,,,,0,,71,100
50688,note_on,,4,0,2,,,,,,,,,,1,,47,100
50688,note_on,,0,0,1,,,,,,,,,,0,,79,100
50688,note_on,,0,0,1,,,,,,,,,,0,,74,100
50828,note_on,,140,0,2,,,,,,,,,,1,,47,0
50832,note_on,,4,0,2,,,,,,,,,,1,,48,100
50972,note_on,,140,0,2,,,,,,,,,,1,,48,0
50976,note_on,,4,0,2,,,,,,,,,,1,,50,100
51068,note_on,,92,0,2,,,,,,,,,,1,,50,0
51072,note_on,,4,0,2,,,,,,,,,,1,,43,100
51212,note_on,,140,0,2,,,,,,,,,,1,,43,0
51216,note_on,,4,0,2,,,,,,,,,,1,,55,100
51356,note_on,,140,0,2,,,,,,,,,,1,,55,0
51360,note_on,,4,0,2,,,,,,,,,,1,,54,100
51360,note_on,,672,0,1,,,,,,,,,,0,,79,0
51360,note_on,,0,0,1,,,,,,,,,,0,,74,0
51360,note_on,,0,0,1,,,,,,,,,,0,,71,0
51452,note_on,,92,0,2,,,,,,,,,,1,,54,0
51456,note_on,,96,0,1,,,,,,,,,,0,,67,100
51456,note_on,,0,0,1,,,,,,,,,,0,,71,100
51456,note_on,,0,0,1,,,,,,,,,,0,,74,100
51456,note_on,,4,0,2,,,,,,,,,,1,,55,100
51596,note_on,,140,0,2,,,,,,,,,,1,,55,0
51600,note_on,,4,0,2,,,,,,,,,,1,,57,100
51740,note_on,,140,0,2,,,,,,,,,,1,,57,0
51744,note_on,,4,0,2,,,,,,,,,,1,,59,100
51776,note_on,,0,0,1,,,,,,,,,,0,,67,0
51776,note_on,,320,0,1,,,,,,,,,,0,,74,0
51776,note_on,,0,0,1,,,,,,,,,,0,,71,0
51836,note_on,,92,0,2,,,,,,,,,,1,,59,0
51840,note_on,,4,0,2,,,,,,,,,,1,,48,100
51840,note_on,,64,0,1,,,,,,,,,,0,,67,100
51840,note_on,,0,0,1,,,,,,,,,,0,,76,100
51840,note_on,,0,0,1,,,,,,,,,,0,,72,100
51980,note_on,,140,0,2,,,,,,,,,,1,,48,0
51984,note_on,,4,0,2,,,,,,,,,,1,,60,100
52124,note_on,,140,0,2,,,,,,,,,,1,,60,0
52128,note_on,,4,0,2,,,,,,,,,,1,,59,100
52160,note_on,,320,0,1,,,,,,,,,,0,,76,0
52160,note_on,,0,0,1,,,,,,,,,,0,,72,0
52160,note_on,,0,0,1,,,,,,,,,,0,,67,0
52220,note_on,,92,0,2,,,,,,,,,,1,,59,0
52224,note_on,,4,0,2,,,,,,,,,,1,,57,100
52224,note_on,,64,0,1,,,,,,,,,,0,,69,100
52224,note_on,,0,0,1,,,,,,,,,,0,,72,100
52364,note_on,,140,0,2,,,,,,,,,,1,,57,0
52368,note_on,,4,0,2,,,,,,,,,,1,,55,100
52508,note_on,,140,0,2,,,,,,,,,,1,,55,0
52512,note_on,,4,0,2,,,,,,,,,,1,,54,100
52544,note_on,,320,0,1,,,,,,,,,,0,,72,0
52544,note_on,,0,0,1,,,,,,,,,,0,,69,0
52604,note_on,,92,0,2,,,,,,,,,,1,,54,0
52608,note_on,,4,0,2,,,,,,,,,,1,,55,100
52608,note_on,,64,0,1,,,,,,,,,,0,,67,100
52608,note_on,,0,0,1,,,,,,,,,,0,,71,100
52748,note_on,,140,0,2,,,,,,,,,,1,,55,0
52752,note_on,,4,0,2,,,,,,,,,,1,,54,100
52892,note_on,,140,0,2,,,,,,,,,,1,,54,0
52896,note_on,,4,0,2,,,,,,,,,,1,,52,100
52988,note_on,,92,0,2,,,,,,,,,,1,,52,0
52992,note_on,,4,0,2,,,,,,,,,,1,,50,100
53132,note_on,,140,0,2,,,,,,,,,,1,,50,0
53136,note_on,,4,0,2,,,,,,,,,,1,,52,100
53180,note_on,,572,0,1,,,,,,,,,,0,,71,0
53180,note_on,,0,0,1,,,,,,,,,,0,,67,0
53184,note_on,,4,0,1,,,,,,,,,,0,,69,100
53184,note_on,,0,0,1,,,,,,,,,,0,,72,100
53276,note_on,,140,0,2,,,,,,,,,,1,,52,0
53280,note_on,,4,0,2,,,,,,,,,,1,,48,100
53372,note_on,,188,0,1,,,,,,,,,,0,,72,0
53372,note_on,,0,0,1,,,,,,,,,,0,,69,0
53372,note_on,,92,0,2,,,,,,,,,,1,,48,0
53376,note_on,,4,0,1,,,,,,,,,,0,,67,100
