tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,key,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,control,value,note,velocity
5279,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,67,0
5279,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,55,0
5279,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,59,0
5279,note_on,,59,0,12,,,,,,,,,,,,,,,10,,,76,0
5280,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,73,48
5280,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,64,48
5280,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,73,48
5280,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,45,48
5280,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,45,48
5280,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,61,48
5280,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,45,48
5339,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,45,0
5339,note_on,,59,0,12,,,,,,,,,,,,,,,10,,,73,0
5339,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,45,0
5339,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,45,0
5339,note_on,,59,0,13,,,,,,,,,,,,,,,11,,,73,0
5340,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,47,48
5340,note_on,,301,0,11,,,,,,,,,,,,,,,14,,,64,62
5340,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,47,48
5340,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,74,48
5340,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,74,48
5340,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,47,48
5399,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,47,0
5399,note_on,,59,0,12,,,,,,,,,,,,,,,10,,,74,0
5399,note_on,,59,0,13,,,,,,,,,,,,,,,11,,,74,0
5399,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,47,0
5399,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,64,0
5399,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,61,0
5399,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,47,0
5399,note_on,,59,0,11,,,,,,,,,,,,,,,14,,,64,0
5400,note_on,,1,0,11,,,,,,,,,,,,,,,14,,,64,63
5400,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,76,48
5400,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,49,48
5400,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,49,48
5400,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,76,48
5400,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,48
5400,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,57,48
5400,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,49,48
5400,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,64,48
5459,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,49,0
5459,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,64,0
5459,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,49,0
5459,note_on,,59,0,12,,,,,,,,,,,,,,,10,,,76,0
5459,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,0
5459,note_on,,59,0,11,,,,,,,,,,,,,,,14,,,64,0
5459,note_on,,59,0,13,,,,,,,,,,,,,,,11,,,76,0
5459,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,49,0
5459,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,57,0
5460,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,78,48
5460,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,50,48
5460,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,50,48
5460,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,62,48
5460,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,66,48
5460,note_on,,1,0,11,,,,,,,,,,,,,,,14,,,69,67
5460,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,50,48
5460,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,78,48
5460,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,57,48
5519,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,50,0
5519,note_on,,59,0,13,,,,,,,,,,,,,,,11,,,78,0
5519,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,50,0
5519,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,50,0
5519,note_on,,59,0,12,,,,,,,,,,,,,,,10,,,78,0
5520,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,52,48
5520,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,79,48
5520,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,52,48
5520,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,52,48
5520,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,79,48
5579,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,62,0
5579,note_on,,119,0,11,,,,,,,,,,,,,,,14,,,69,0
5579,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,52,0
5579,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,52,0
5579,note_on,,59,0,13,,,,,,,,,,,,,,,11,,,79,0
5579,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,66,0
5579,note_on,,59,0,12,,,,,,,,,,,,,,,10,,,79,0
5579,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,52,0
5579,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,57,0
5580,note_on,,1,0,11,,,,,,,,,,,,,,,14,,,69,59
5580,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,78,48
5580,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,50,48
5580,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,50,48
5580,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,48
5580,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,50,48
5580,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,74,48
5580,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,78,48
5580,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,66,48
5639,note_on,,59,0,13,,,,,,,,,,,,,,,11,,,78,0
5639,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,50,0
5639,note_on,,59,0,11,,,,,,,,,,,,,,,14,,,69,0
5639,note_on,,59,0,12,,,,,,,,,,,,,,,10,,,78,0
5639,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,50,0
5639,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,0
5639,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,50,0
5639,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,66,0
5639,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,74,0
5640,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,78,48
5640,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,78,48
5640,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,57,48
5640,note_on,,1,0,11,,,,,,,,,,,,,,,14,,,64,63
5640,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,57,48
5640,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,57,48
5640,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,48
5640,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,66,48
5640,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,62,48
5699,note_on,,59,0,13,,,,,,,,,,,,,,,11,,,78,0
5699,note_on,,59,0,11,,,,,,,,,,,,,,,14,,,64,0
5699,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,66,0
5699,note_on,,59,0,12,,,,,,,,,,,,,,,10,,,78,0
5699,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,62,0
5700,note_on,,1,0,11,,,,,,,,,,,,,,,14,,,66,60
5700,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,64,48
5700,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,76,48
5700,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,61,48
5700,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,76,48
5759,note_on,,119,0,15,,,,,,,,,,,,,,,13,,,57,0
5759,note_on,,59,0,11,,,,,,,,,,,,,,,14,,,66,0
5759,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,0
5759,note_on,,59,0,12,,,,,,,,,,,,,,,10,,,76,0
5759,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,57,0
5759,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,64,0
5759,note_on,,59,0,13,,,,,,,,,,,,,,,11,,,76,0
5759,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,57,0
5759,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,61,0
5760,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,55,48
5760,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,64,48
5760,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,55,48
5760,note_on,,1,0,11,,,,,,,,,,,,,,,14,,,67,66
5760,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,48
5760,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,73,48
5819,note_on,,59,0,11,,,,,,,,,,,,,,,14,,,67,0
5819,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,55,0
5819,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,73,0
5819,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,0
5819,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,64,0
5819,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,55,0
5820,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,74,48
5820,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,54,48
5820,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,62,48
5820,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,48
5820,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,54,48
5820,note_on,,1,0,11,,,,,,,,,,,,,,,14,,,66,62
5879,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,62,0
5879,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,54,0
5879,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,54,0
5880,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,57,48
5880,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,66,48
5880,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,57,48
5939,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,57,0
5939,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,66,0
5939,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,57,0
5940,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,62,48
5940,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,48
5940,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,62,48
5999,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,62,0
5999,note_on,,179,0,11,,,,,,,,,,,,,,,14,,,66,0
5999,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,62,0
5999,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,0
5999,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,0
5999,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,74,0
6000,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,76,48
6000,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,61,48
6000,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,61,48
6000,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,64,48
6000,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,48
6000,note_on,,1,0,11,,,,,,,,,,,,,,,14,,,64,62
6119,note_on,,119,0,16,,,,,,,,,,,,,,,15,,,76,0
6119,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,61,0
6119,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,64,0
6119,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,0
6119,note_on,,119,0,15,,,,,,,,,,,,,,,13,,,61,0
6120,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,48
6120,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,73,48
6120,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,64,48
6120,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,57,48
6120,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,57,48
6179,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,57,0
6179,note_on,,179,0,11,,,,,,,,,,,,,,,14,,,64,0
6179,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,57,0
6179,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,64,0
6179,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,0
6179,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,73,0
6180,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,48
6180,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,62,48
6180,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,66,48
6180,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,62,48
6299,note_on,,119,0,16,,,,,,,,,,,,,,,15,,,62,0
6299,note_on,,119,0,15,,,,,,,,,,,,,,,13,,,62,0
6300,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,50,48
6300,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,50,48
6359,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,66,0
6359,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,0
6359,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,50,0
6359,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,50,0
6360,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,45,48
6360,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,45,48
6360,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,73,48
6360,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,48
6360,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,64,48
6419,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,45,0
6419,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,45,0
6420,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,57,48
6420,note_on,,661,0,6,,,,,,,,,,,,,,,1,,,57,48
6420,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,57,48
6450,note_on,,691,0,12,,,,,,,,,,,,,,,10,,,76,48
6450,note_on,,691,0,13,,,,,,,,,,,,,,,11,,,76,48
6479,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,57,0
6479,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,57,0
6479,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,76,0
6479,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,76,0
6479,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,57,0
6480,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,55,48
6480,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,55,48
6480,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,78,48
6480,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,78,48
6480,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,55,48
6509,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,78,0
6509,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,78,0
6510,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,79,48
6510,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,79,48
6539,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,55,0
6539,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,55,0
6539,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,79,0
6539,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,73,0
6539,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,79,0
6539,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,55,0
6539,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,64,0
6539,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,0
6540,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,81,48
6540,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,62,48
6540,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,48
6540,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,81,48
6540,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,54,48
6540,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,74,48
6540,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,54,48
6540,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,54,48
6569,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,81,0
6569,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,81,0
6570,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,83,48
6570,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,83,48
6599,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,83,0
6599,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,83,0
6600,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,81,48
6600,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,81,48
6629,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,81,0
6629,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,81,0
6630,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,69,48
6630,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,69,48
6659,note_on,,119,0,15,,,,,,,,,,,,,,,13,,,54,0
6659,note_on,,119,0,16,,,,,,,,,,,,,,,15,,,54,0
6659,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,69,0
6659,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,69,0
6659,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,54,0
6660,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,71,48
6660,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,71,48
6660,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,62,48
6660,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,62,48
6660,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,62,48
6689,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,71,0
6689,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,71,0
6690,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,69,48
6690,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,69,48
6719,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,62,0
6719,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,69,0
6719,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,62,0
6719,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,0
6719,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,74,0
6719,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,62,0
6719,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,69,0
6719,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,62,0
6720,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,79,48
6720,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,76,48
6720,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,67,48
6720,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,73,48
6720,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,52,48
6720,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,52,48
6720,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,52,48
6720,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,79,48
6749,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,79,0
6749,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,79,0
6750,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,81,48
6750,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,81,48
6779,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,81,0
6779,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,81,0
6780,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,79,48
6780,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,79,48
6809,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,79,0
6809,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,79,0
6810,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,69,48
6810,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,69,48
6839,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,69,0
6839,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,69,0
6839,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,52,0
6839,note_on,,119,0,15,,,,,,,,,,,,,,,13,,,52,0
6839,note_on,,119,0,16,,,,,,,,,,,,,,,15,,,52,0
6840,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,71,48
6840,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,61,48
6840,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,61,48
6840,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,71,48
6840,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,61,48
6869,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,71,0
6869,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,71,0
6870,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,69,48
6870,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,69,48
6899,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,61,0
6899,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,61,0
6899,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,69,0
6899,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,61,0
6899,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,73,0
6899,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,67,0
6899,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,76,0
6899,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,69,0
6900,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,66,48
6900,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,78,48
6900,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,62,48
6900,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,69,48
6900,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,62,48
6900,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,62,48
6900,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,78,48
6929,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,78,0
6929,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,78,0
6930,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,79,48
6930,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,79,48
6959,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,79,0
6959,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,79,0
6960,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,78,48
6960,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,78,48
6989,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,78,0
6989,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,78,0
6990,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,69,48
6990,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,69,48
7019,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,69,0
7019,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,62,0
7019,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,62,0
7019,note_on,,119,0,15,,,,,,,,,,,,,,,13,,,62,0
7019,note_on,,119,0,16,,,,,,,,,,,,,,,15,,,69,0
7019,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,66,0
7019,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,69,0
7020,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,71,48
7020,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,71,48
7020,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,50,48
7020,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,50,48
7020,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,48
7020,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,78,48
7020,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,74,48
7020,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,50,48
7049,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,71,0
7049,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,71,0
7050,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,69,48
7050,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,69,48
7079,note_on,,29,0,12,,,,,,,,,,,,,,,10,,,69,0
7079,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,69,0
7079,note_on,,59,0,16,,,,,,,,,,,,,,,15,,,50,0
7079,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,0
7079,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,78,0
7079,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,74,0
7079,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,50,0
7079,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,50,0
7080,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,49,48
7080,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,76,48
7080,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,49,48
7080,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,49,48
7080,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,48
7080,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,64,48
7080,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,76,48
7080,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,76,48
7139,note_on,,59,0,12,,,,,,,,,,,,,,,10,,,76,0
7139,note_on,,59,0,13,,,,,,,,,,,,,,,11,,,76,0
7140,note_on,,1,0,12,,,,,,,,,,,,,,,10,,,69,48
7140,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,69,48
7199,note_on,,119,0,16,,,,,,,,,,,,,,,15,,,76,0
7199,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,69,0
7199,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,49,0
7199,note_on,,59,0,12,,,,,,,,,,,,,,,10,,,69,0
7199,note_on,,59,0,13,,,,,,,,,,,,,,,11,,,69,0
7199,note_on,,119,0,15,,,,,,,,,,,,,,,13,,,49,0
7199,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,64,0
7199,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,49,0
7200,note_on,,1,0,16,,,,,,,,,,,,,,,15,,,69,48
7200,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,73,48
7200,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,64,48
7200,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,57,48
7200,note_on,,1021,0,11,,,,,,,,,,,,,,,14,,,69,60
7200,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,57,48
7259,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,64,0
7259,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,57,0
7259,note_on,,0,0,16,,,,,,,,,,,,,,,15,,,73,0
7259,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,57,0
