tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,note,velocity
30144,note_on,,,,,0,0,13,,,,,5,,57,100
30144,note_on,,,,,64,0,8,,,,,0,,77,100
30144,note_on,,,,,256,0,14,,,,,5,,53,100
30144,note_on,,,,,256,0,11,,,,,3,,53,80
30144,note_on,,,,,256,0,13,,,,,5,,62,100
30144,note_on,,,,,256,0,12,,,,,4,,41,80
30208,note_off,,,,,256,0,9,,,,,1,,59,100
30208,note_off,,,,,256,0,10,,,,,2,,59,100
30208,note_off,,,,,64,0,8,,,,,0,,77,100
30240,note_on,,,,,32,0,8,,,,,0,,76,100
30272,note_off,,,,,128,0,14,,,,,5,,53,100
30272,note_off,,,,,128,0,12,,,,,4,,41,100
30272,note_off,,,,,0,0,13,,,,,5,,57,100
30272,note_off,,,,,128,0,13,,,,,5,,62,100
30272,note_off,,,,,128,0,11,,,,,3,,53,100
30304,note_off,,,,,64,0,8,,,,,0,,76,100
30336,note_on,,,,,64,0,12,,,,,4,,35,80
30336,note_on,,,,,64,0,11,,,,,3,,47,80
30336,note_on,,,,,32,0,8,,,,,0,,74,100
30336,note_on,,,,,64,0,14,,,,,5,,47,100
30336,note_on,,,,,64,0,13,,,,,5,,65,100
30336,note_on,,,,,0,0,13,,,,,5,,62,100
30464,note_off,,,,,128,0,13,,,,,5,,65,100
30464,note_off,,,,,0,0,13,,,,,5,,62,100
30464,note_off,,,,,128,0,8,,,,,0,,74,100
30464,note_off,,,,,128,0,11,,,,,3,,47,100
30464,note_off,,,,,128,0,14,,,,,5,,47,100
30464,note_off,,,,,128,0,12,,,,,4,,35,100
30528,note_on,,,,,64,0,14,,,,,5,,43,100
30528,note_on,,,,,64,0,8,,,,,0,,74,100
30528,note_on,,,,,64,0,11,,,,,3,,43,80
30528,note_on,,,,,64,0,12,,,,,4,,43,80
30528,note_on,,,,,0,0,13,,,,,5,,62,100
30528,note_on,,,,,64,0,13,,,,,5,,59,100
30656,note_off,,,,,128,0,13,,,,,5,,59,100
30656,note_off,,,,,0,0,13,,,,,5,,62,100
30656,note_off,,,,,128,0,14,,,,,5,,43,100
30656,note_off,,,,,128,0,12,,,,,4,,43,100
30656,note_off,,,,,128,0,8,,,,,0,,74,100
30656,note_off,,,,,128,0,11,,,,,3,,43,100
30720,note_on,,,,,64,0,8,,,,,0,,79,100
30720,note_on,,,,,512,0,9,,,,,1,,59,80
30720,note_on,,,,,512,0,10,,,,,2,,59,80
30908,note_off,,,,,188,0,8,,,,,0,,79,100
30912,note_on,,,,,256,0,11,,,,,3,,55,80
30912,note_on,,,,,256,0,14,,,,,5,,55,100
30912,note_on,,,,,256,0,13,,,,,5,,62,100
30912,note_on,,,,,0,0,13,,,,,5,,71,100
30912,note_on,,,,,256,0,12,,,,,4,,43,80
30912,note_on,,,,,4,0,8,,,,,0,,71,100
30976,note_off,,,,,256,0,9,,,,,1,,59,100
30976,note_off,,,,,256,0,10,,,,,2,,59,100
31040,note_off,,,,,128,0,13,,,,,5,,62,100
31040,note_off,,,,,128,0,8,,,,,0,,71,100
31040,note_off,,,,,128,0,12,,,,,4,,43,100
31040,note_off,,,,,128,0,11,,,,,3,,55,100
31040,note_off,,,,,128,0,14,,,,,5,,55,100
31040,note_off,,,,,0,0,13,,,,,5,,71,100
31104,note_on,,,,,64,0,13,,,,,5,,60,100
31104,note_on,,,,,64,0,12,,,,,4,,40,81
31104,note_on,,,,,64,0,8,,,,,0,,72,100
31104,note_on,,,,,64,0,11,,,,,3,,52,81
31104,note_on,,,,,64,0,14,,,,,5,,52,100
31104,note_on,,,,,0,0,13,,,,,5,,67,100
31232,note_off,,,,,128,0,11,,,,,3,,52,100
31232,note_off,,,,,0,0,13,,,,,5,,67,100
31232,note_off,,,,,128,0,14,,,,,5,,52,100
31232,note_off,,,,,128,0,12,,,,,4,,40,100
31232,note_off,,,,,128,0,13,,,,,5,,60,100
31292,note_off,,,,,188,0,8,,,,,0,,72,100
31296,note_on,,,,,64,0,14,,,,,5,,48,100
31296,note_on,,,,,64,0,13,,,,,5,,55,100
31296,note_on,,,,,0,0,13,,,,,5,,64,100
31296,note_on,,,,,64,0,12,,,,,4,,36,82
31296,note_on,,,,,64,0,11,,,,,3,,48,82
31296,note_on,,,,,4,0,8,,,,,0,,64,100
31424,note_off,,,,,128,0,14,,,,,5,,48,100
31424,note_off,,,,,128,0,12,,,,,4,,36,100
31424,note_off,,,,,128,0,11,,,,,3,,48,100
31424,note_off,,,,,0,0,13,,,,,5,,64,100
31424,note_off,,,,,128,0,13,,,,,5,,55,100
31424,note_off,,,,,128,0,8,,,,,0,,64,100
31488,note_on,,,,,64,0,8,,,,,0,,65,100
31488,note_on,,,,,0,0,13,,,,,5,,60,100
31488,note_on,,,,,64,0,13,,,,,5,,57,100
31488,note_on,,,,,64,0,12,,,,,4,,38,84
31488,note_on,,,,,64,0,11,,,,,3,,50,84
31488,note_on,,,,,64,0,14,,,,,5,,50,100
31616,note_off,,,,,128,0,8,,,,,0,,65,100
31616,note_off,,,,,128,0,13,,,,,5,,57,100
31616,note_off,,,,,128,0,12,,,,,4,,38,100
31616,note_off,,,,,128,0,11,,,,,3,,50,100
31616,note_off,,,,,128,0,14,,,,,5,,50,100
31616,note_off,,,,,0,0,13,,,,,5,,60,100
31680,note_on,,,,,64,0,8,,,,,0,,72,100
31680,note_on,,,,,64,0,14,,,,,5,,52,100
31680,note_on,,,,,64,0,11,,,,,3,,52,85
31680,note_on,,,,,64,0,13,,,,,5,,55,100
31680,note_on,,,,,64,0,12,,,,,4,,40,85
31744,note_off,,,,,64,0,11,,,,,3,,52,100
31744,note_off,,,,,64,0,12,,,,,4,,40,100
31744,note_off,,,,,64,0,13,,,,,5,,55,100
31744,note_off,,,,,64,0,14,,,,,5,,52,100
31776,note_on,,,,,32,0,12,,,,,4,,41,86
31776,note_on,,,,,32,0,11,,,,,3,,53,86
31776,note_on,,,,,32,0,13,,,,,5,,57,100
31776,note_on,,,,,32,0,14,,,,,5,,53,100
31808,note_off,,,,,128,0,8,,,,,0,,72,100
31840,note_off,,,,,64,0,14,,,,,5,,53,100
31840,note_off,,,,,64,0,12,,,,,4,,41,100
31840,note_off,,,,,64,0,11,,,,,3,,53,100
31840,note_off,,,,,64,0,13,,,,,5,,57,100
31872,note_on,,,,,32,0,14,,,,,5,,55,100
31872,note_on,,,,,32,0,11,,,,,3,,55,87
31872,note_on,,,,,64,0,8,,,,,0,,55,100
31872,note_on,,,,,32,0,13,,,,,5,,62,100
31872,note_on,,,,,0,0,13,,,,,5,,60,100
31872,note_on,,,,,32,0,12,,,,,4,,43,87
32000,note_off,,,,,128,0,13,,,,,5,,60,100
32000,note_off,,,,,128,0,8,,,,,0,,55,100
32000,note_off,,,,,128,0,11,,,,,3,,55,100
32000,note_off,,,,,128,0,12,,,,,4,,43,100
32000,note_off,,,,,128,0,14,,,,,5,,55,100
32064,note_on,,,,,64,0,14,,,,,5,,43,100
32064,note_on,,,,,64,0,8,,,,,0,,71,100
32064,note_on,,,,,64,0,11,,,,,3,,43,88
32064,note_on,,,,,64,0,12,,,,,4,,43,88
32064,note_on,,,,,64,0,13,,,,,5,,59,100
32128,note_off,,,,,64,0,13,,,,,5,,62,100
32192,note_off,,,,,128,0,8,,,,,0,,71,100
32192,note_off,,,,,128,0,11,,,,,3,,43,100
32192,note_off,,,,,128,0,14,,,,,5,,43,100
32192,note_off,,,,,128,0,12,,,,,4,,43,100
32192,note_off,,,,,64,0,13,,,,,5,,59,100
32256,note_on,,,,,64,0,11,,,,,3,,48,89
32256,note_on,,,,,64,0,14,,,,,5,,48,100
32256,note_on,,,,,64,0,8,,,,,0,,72,100
32256,note_on,,,,,64,0,13,,,,,5,,55,100
32256,note_on,,,,,0,0,13,,,,,5,,64,100
32256,note_on,,,,,64,0,12,,,,,4,,36,89
32256,note_on,,,,,0,0,13,,,,,5,,60,100
32384,note_off,,,,,128,0,14,,,,,5,,48,100
32384,note_off,,,,,128,0,12,,,,,4,,36,100
32384,note_off,,,,,128,0,13,,,,,5,,55,100
32384,note_off,,,,,0,0,13,,,,,5,,64,100
32384,note_off,,,,,0,0,13,,,,,5,,60,100
32384,note_off,,,,,128,0,11,,,,,3,,48,100
32448,note_on,,,,,64,0,12,,,,,4,,52,70
32448,note_on,,,,,64,0,13,,,,,5,,67,100
32448,note_on,,,,,0,0,13,,,,,5,,72,100
32448,note_on,,,,,64,0,11,,,,,3,,64,70
32448,note_on,,,,,64,0,14,,,,,5,,64,100
32512,note_off,,,,,256,0,8,,,,,0,,72,100
32576,note_off,,,,,128,0,12,,,,,4,,52,100
32576,note_off,,,,,128,0,11,,,,,3,,64,100
32576,note_off,,,,,128,0,13,,,,,5,,67,100
32576,note_off,,,,,0,0,13,,,,,5,,72,100
32576,note_off,,,,,128,0,14,,,,,5,,64,100
32640,note_on,,,,,64,0,12,,,,,4,,48,66
32640,note_on,,,,,64,0,11,,,,,3,,60,66
32640,note_on,,,,,0,0,13,,,,,5,,67,100
32640,note_on,,,,,64,0,13,,,,,5,,64,100
32640,note_on,,,,,64,0,14,,,,,5,,60,100
32768,note_off,,,,,128,0,14,,,,,5,,60,100
32768,note_off,,,,,128,0,12,,,,,4,,48,100
32768,note_off,,,,,128,0,13,,,,,5,,64,100
32768,note_off,,,,,0,0,13,,,,,5,,67,100
32768,note_off,,,,,128,0,11,,,,,3,,60,100
32832,note_on,,,,,64,0,13,,,,,5,,60,100
32832,note_on,,,,,0,0,13,,,,,5,,64,100
32832,note_on,,,,,64,0,11,,,,,3,,57,61
32832,note_on,,,,,64,0,12,,,,,4,,45,61
32832,note_on,,,,,1856,0,10,,,,,2,,72,61
32832,note_on,,,,,64,0,14,,,,,5,,57,100
32832,note_on,,,,,1856,0,9,,,,,1,,76,61
32960,note_off,,,,,128,0,12,,,,,4,,45,100
32960,note_off,,,,,0,0,13,,,,,5,,64,100
32960,note_off,,,,,128,0,13,,,,,5,,60,100
32960,note_off,,,,,128,0,14,,,,,5,,57,100
32960,note_off,,,,,128,0,10,,,,,2,,72,100
32960,note_off,,,,,128,0,11,,,,,3,,57,100
32960,note_off,,,,,128,0,9,,,,,1,,76,100
33024,note_on,,,,,64,0,9,,,,,1,,76,60
33024,note_on,,,,,64,0,10,,,,,2,,72,60
33152,note_off,,,,,128,0,9,,,,,1,,76,100
33152,note_off,,,,,128,0,10,,,,,2,,72,100
33216,note_on,,,,,256,0,14,,,,,5,,57,100
33216,note_on,,,,,64,0,10,,,,,2,,69,60
33216,note_on,,,,,64,0,9,,,,,1,,72,60
33216,note_on,,,,,256,0,13,,,,,5,,60,100
33216,note_on,,,,,0,0,13,,,,,5,,64,100
33216,note_on,,,,,256,0,12,,,,,4,,45,60
33216,note_on,,,,,256,0,11,,,,,3,,57,60
33280,note_off,,,,,64,0,9,,,,,1,,72,100
33312,note_on,,,,,32,0,9,,,,,1,,74,60
33344,note_off,,,,,128,0,12,,,,,4,,45,100
33344,note_off,,,,,128,0,10,,,,,2,,69,100
33344,note_off,,,,,128,0,13,,,,,5,,60,100
33344,note_off,,,,,128,0,11,,,,,3,,57,100
33344,note_off,,,,,0,0,13,,,,,5,,64,100
33344,note_off,,,,,128,0,14,,,,,5,,57,100
33376,note_off,,,,,64,0,9,,,,,1,,74,100
33408,note_on,,,,,64,0,13,,,,,5,,64,100
33408,note_on,,,,,32,0,9,,,,,1,,76,60
33408,note_on,,,,,64,0,11,,,,,3,,60,60
33408,note_on,,,,,0,0,13,,,,,5,,69,100
33408,note_on,,,,,64,0,14,,,,,5,,60,100
33408,note_on,,,,,64,0,12,,,,,4,,48,60
33536,note_off,,,,,128,0,14,,,,,5,,60,100
33536,note_off,,,,,0,0,13,,,,,5,,69,100
33536,note_off,,,,,128,0,13,,,,,5,,64,100
33536,note_off,,,,,128,0,11,,,,,3,,60,100
33536,note_off,,,,,128,0,12,,,,,4,,48,100
33536,note_off,,,,,128,0,9,,,,,1,,76,100
33600,note_on,,,,,64,0,13,,,,,5,,60,100
33600,note_on,,,,,0,0,13,,,,,5,,64,100
33600,note_on,,,,,64,0,12,,,,,4,,45,60
33600,note_on,,,,,64,0,14,,,,,5,,57,100
33600,note_on,,,,,64,0,11,,,,,3,,57,60
33600,note_on,,,,,256,0,10,,,,,2,,72,60
33600,note_on,,,,,64,0,9,,,,,1,,76,60
33728,note_off,,,,,128,0,10,,,,,2,,72,100
33728,note_off,,,,,0,0,13,,,,,5,,64,100
33728,note_off,,,,,128,0,13,,,,,5,,60,100
33728,note_off,,,,,128,0,11,,,,,3,,57,100
33728,note_off,,,,,128,0,9,,,,,1,,76,100
33728,note_off,,,,,128,0,14,,,,,5,,57,100
33728,note_off,,,,,128,0,12,,,,,4,,45,100
33792,note_on,,,,,64,0,9,,,,,1,,76,60
33792,note_on,,,,,64,0,10,,,,,2,,72,60
33920,note_off,,,,,128,0,9,,,,,1,,76,100
33920,note_off,,,,,128,0,10,,,,,2,,72,100
33984,note_on,,,,,256,0,13,,,,,5,,60,100
33984,note_on,,,,,0,0,13,,,,,5,,64,100
33984,note_on,,,,,256,0,11,,,,,3,,57,60
33984,note_on,,,,,256,0,12,,,,,4,,45,60
33984,note_on,,,,,64,0,9,,,,,1,,72,60
33984,note_on,,,,,64,0,10,,,,,2,,69,60
33984,note_on,,,,,256,0,14,,,,,5,,57,100
34048,note_off,,,,,64,0,9,,,,,1,,72,100
34080,note_on,,,,,32,0,9,,,,,1,,74,60
34112,note_off,,,,,128,0,12,,,,,4,,45,100
34112,note_off,,,,,0,0,13,,,,,5,,64,100
34112,note_off,,,,,128,0,14,,,,,5,,57,100
34112,note_off,,,,,128,0,10,,,,,2,,69,100
34112,note_off,,,,,128,0,13,,,,,5,,60,100
34112,note_off,,,,,128,0,11,,,,,3,,57,100
34144,note_off,,,,,64,0,9,,,,,1,,74,100
34176,note_on,,,,,32,0,9,,,,,1,,76,60
34176,note_on,,,,,64,0,12,,,,,4,,48,60
34176,note_on,,,,,0,0,13,,,,,5,,69,100
34176,note_on,,,,,64,0,14,,,,,5,,60,100
34176,note_on,,,,,64,0,13,,,,,5,,64,100
34176,note_on,,,,,64,0,11,,,,,3,,60,60
34304,note_off,,,,,128,0,12,,,,,4,,48,100
34304,note_off,,,,,128,0,9,,,,,1,,76,100
34304,note_off,,,,,0,0,13,,,,,5,,69,100
34304,note_off,,,,,128,0,13,,,,,5,,64,100
34304,note_off,,,,,128,0,14,,,,,5,,60,100
34304,note_off,,,,,128,0,11,,,,,3,,60,100
34368,note_on,,,,,64,0,14,,,,,5,,57,100
34368,note_on,,,,,64,0,11,,,,,3,,57,60
34368,note_on,,,,,0,0,13,,,,,5,,64,100
34368,note_on,,,,,256,0,10,,,,,2,,72,60
34368,note_on,,,,,64,0,12,,,,,4,,45,60
34368,note_on,,,,,64,0,13,,,,,5,,60,100
34368,note_on,,,,,64,0,9,,,,,1,,76,60
34496,note_off,,,,,128,0,11,,,,,3,,57,100
34496,note_off,,,,,128,0,12,,,,,4,,45,100
34496,note_off,,,,,128,0,13,,,,,5,,60,100
34496,note_off,,,,,0,0,13,,,,,5,,64,100
34496,note_off,,,,,128,0,14,,,,,5,,57,100
34496,note_off,,,,,128,0,9,,,,,1,,76,100
34496,note_off,,,,,128,0,10,,,,,2,,72,100
34560,note_on,,,,,64,0,9,,,,,1,,76,60
34560,note_on,,,,,64,0,10,,,,,2,,72,60
34688,note_off,,,,,128,0,9,,,,,1,,76,100
34688,note_off,,,,,128,0,10,,,,,2,,72,100
34752,note_on,,,,,64,0,9,,,,,1,,77,60
34752,note_on,,,,,256,0,12,,,,,4,,45,60
34752,note_on,,,,,0,0,13,,,,,5,,64,100
34752,note_on,,,,,256,0,13,,,,,5,,60,100
34752,note_on,,,,,64,0,10,,,,,2,,69,60
34752,note_on,,,,,256,0,11,,,,,3,,57,60
34752,note_on,,,,,256,0,14,,,,,5,,57,100
34816,note_off,,,,,64,0,9,,,,,1,,77,100
34848,note_on,,,,,32,0,9,,,,,1,,79,60
34880,note_off,,,,,128,0,10,,,,,2,,69,100
34880,note_off,,,,,128,0,12,,,,,4,,45,100
34880,note_off,,,,,0,0,13,,,,,5,,64,100
34880,note_off,,,,,128,0,13,,,,,5,,60,100
34880,note_off,,,,,128,0,11,,,,,3,,57,100
34880,note_off,,,,,128,0,14,,,,,5,,57,100
34912,note_off,,,,,64,0,9,,,,,1,,79,100
34944,note_on,,,,,0,0,13,,,,,5,,69,100
34944,note_on,,,,,64,0,12,,,,,4,,48,60
34944,note_on,,,,,64,0,13,,,,,5,,64,100
34944,note_on,,,,,64,0,14,,,,,5,,60,100
34944,note_on,,,,,32,0,9,,,,,1,,81,60
34944,note_on,,,,,64,0,11,,,,,3,,60,60
35072,note_off,,,,,128,0,14,,,,,5,,60,100
35072,note_off,,,,,0,0,13,,,,,5,,69,100
35072,note_off,,,,,128,0,13,,,,,5,,64,100
35072,note_off,,,,,128,0,11,,,,,3,,60,100
35072,note_off,,,,,128,0,9,,,,,1,,81,100
35072,note_off,,,,,128,0,12,,,,,4,,48,100
35136,note_on,,,,,64,0,13,,,,,5,,60,100
35136,note_on,,,,,64,0,9,,,,,1,,79,60
35136,note_on,,,,,256,0,10,,,,,2,,72,60
35136,note_on,,,,,64,0,14,,,,,5,,57,100
35136,note_on,,,,,0,0,13,,,,,5,,64,100
35136,note_on,,,,,64,0,12,,,,,4,,45,60
35136,note_on,,,,,64,0,11,,,,,3,,57,60
35200,note_off,,,,,64,0,9,,,,,1,,79,100
35232,note_on,,,,,32,0,9,,,,,1,,77,60
35264,note_off,,,,,128,0,12,,,,,4,,45,100
35264,note_off,,,,,128,0,11,,,,,3,,57,100
35264,note_off,,,,,128,0,10,,,,,2,,72,100
35264,note_off,,,,,128,0,14,,,,,5,,57,100
35264,note_off,,,,,128,0,13,,,,,5,,60,100
35264,note_off,,,,,0,0,13,,,,,5,,64,100
35296,note_off,,,,,64,0,9,,,,,1,,77,100
35328,note_on,,,,,32,0,9,,,,,1,,76,60
35328,note_on,,,,,64,0,10,,,,,2,,69,60
35456,note_off,,,,,128,0,9,,,,,1,,76,100
35456,note_off,,,,,128,0,10,,,,,2,,69,100
35520,note_on,,,,,256,0,13,,,,,5,,64,100
35520,note_on,,,,,256,0,14,,,,,5,,57,100
35520,note_on,,,,,256,0,12,,,,,4,,45,60
35520,note_on,,,,,0,0,13,,,,,5,,72,100
35520,note_on,,,,,64,0,9,,,,,1,,74,60
35520,note_on,,,,,256,0,11,,,,,3,,57,60
35520,note_on,,,,,64,0,10,,,,,2,,64,60
35584,note_off,,,,,64,0,9,,,,,1,,74,100
35616,note_on,,,,,32,0,9,,,,,1,,72,60
35648,note_off,,,,,128,0,12,,,,,4,,45,100
35648,note_off,,,,,128,0,14,,,,,5,,57,100
35648,note_off,,,,,0,0,13,,,,,5,,72,100
35648,note_off,,,,,128,0,13,,,,,5,,64,100
35648,note_off,,,,,128,0,11,,,,,3,,57,100
35648,note_off,,,,,128,0,10,,,,,2,,64,100
35680,note_off,,,,,64,0,9,,,,,1,,72,100
35712,note_on,,,,,64,0,12,,,,,4,,44,60
35712,note_on,,,,,64,0,11,,,,,3,,56,60
35712,note_on,,,,,64,0,13,,,,,5,,62,100
35712,note_on,,,,,0,0,13,,,,,5,,71,100
35712,note_on,,,,,32,0,9,,,,,1,,71,60
35712,note_on,,,,,64,0,14,,,,,5,,56,100
35840,note_off,,,,,128,0,12,,,,,4,,44,100
35840,note_off,,,,,128,0,9,,,,,1,,71,100
35840,note_off,,,,,128,0,11,,,,,3,,56,100
35840,note_off,,,,,0,0,13,,,,,5,,71,100
35840,note_off,,,,,128,0,14,,,,,5,,56,100
35840,note_off,,,,,128,0,13,,,,,5,,62,100
35904,note_on,,,,,256,0,10,,,,,2,,68,60
35904,note_on,,,,,0,0,13,,,,,5,,68,100
35904,note_on,,,,,64,0,12,,,,,4,,40,60
35904,note_on,,,,,64,0,13,,,,,5,,59,100
35904,note_on,,,,,64,0,14,,,,,5,,52,100
35904,note_on,,,,,64,0,9,,,,,1,,76,60
35904,note_on,,,,,64,0,11,,,,,3,,52,60
36032,note_off,,,,,128,0,13,,,,,5,,59,100
36032,note_off,,,,,128,0,12,,,,,4,,40,100
36032,note_off,,,,,0,0,13,,,,,5,,68,100
36032,note_off,,,,,128,0,14,,,,,5,,52,100
36032,note_off,,,,,128,0,10,,,,,2,,68,100
36032,note_off,,,,,128,0,11,,,,,3,,52,100
36032,note_off,,,,,128,0,9,,,,,1,,76,100
36096,note_on,,,,,64,0,9,,,,,1,,72,60
36096,note_on,,,,,64,0,11,,,,,3,,45,60
36096,note_on,,,,,64,0,14,,,,,5,,45,100
36096,note_on,,,,,0,0,13,,,,,5,,69,100
36096,note_on,,,,,64,0,12,,,,,4,,33,60
36096,note_on,,,,,0,0,13,,,,,5,,64,100
36096,note_on,,,,,64,0,13,,,,,5,,60,100
36096,note_on,,,,,64,0,10,,,,,2,,64,60
36224,note_off,,,,,0,0,13,,,,,5,,64,100
36224,note_off,,,,,128,0,14,,,,,5,,45,100
36224,note_off,,,,,128,0,9,,,,,1,,72,100
36224,note_off,,,,,128,0,10,,,,,2,,64,100
36224,note_off,,,,,128,0,11,,,,,3,,45,100
36224,note_off,,,,,0,0,13,,,,,5,,69,100
36224,note_off,,,,,128,0,13,,,,,5,,60,100
36224,note_off,,,,,128,0,12,,,,,4,,33,100
36288,note_on,,,,,64,0,13,,,,,5,,64,100
36288,note_on,,,,,64,0,10,,,,,2,,60,60
36288,note_on,,,,,64,0,14,,,,,5,,57,100
36288,note_on,,,,,64,0,9,,,,,1,,69,60
36288,note_on,,,,,64,0,12,,,,,4,,45,60
36288,note_on,,,,,0,0,13,,,,,5,,72,100
36288,note_on,,,,,64,0,11,,,,,3,,57,60
36416,note_off,,,,,128,0,12,,,,,4,,45,100
36416,note_off,,,,,128,0,10,,,,,2,,60,100
36416,note_off,,,,,128,0,9,,,,,1,,69,100
36416,note_off,,,,,128,0,11,,,,,3,,57,100
36416,note_off,,,,,128,0,14,,,,,5,,57,100
36416,note_off,,,,,0,0,13,,,,,5,,72,100
36416,note_off,,,,,128,0,13,,,,,5,,64,100
36480,note_on,,,,,64,0,13,,,,,5,,69,100
36480,note_on,,,,,64,0,10,,,,,2,,60,60
36480,note_on,,,,,64,0,14,,,,,5,,60,100
36480,note_on,,,,,0,0,13,,,,,5,,76,100
36480,note_on,,,,,64,0,11,,,,,3,,60,60
36480,note_on,,,,,64,0,9,,,,,1,,69,60
36480,note_on,,,,,64,0,12,,,,,4,,48,60
36608,note_off,,,,,128,0,12,,,,,4,,48,100
36608,note_off,,,,,0,0,13,,,,,5,,76,100
36608,note_off,,,,,128,0,13,,,,,5,,69,100
36608,note_off,,,,,128,0,11,,,,,3,,60,100
36608,note_off,,,,,128,0,14,,,,,5,,60,100
36672,note_on,,,,,64,0,13,,,,,5,,64,100
36672,note_on,,,,,64,0,11,,,,,3,,57,72
36672,note_on,,,,,64,0,14,,,,,5,,57,100
36672,note_on,,,,,4160,0,8,,,,,0,,76,100
36672,note_on,,,,,0,0,13,,,,,5,,72,100
36672,note_on,,,,,64,0,12,,,,,4,,45,72
36736,note_off,,,,,256,0,9,,,,,1,,69,100
36736,note_off,,,,,256,0,10,,,,,2,,60,100
36800,note_off,,,,,128,0,11,,,,,3,,57,100
36800,note_off,,,,,128,0,13,,,,,5,,64,100
36800,note_off,,,,,128,0,8,,,,,0,,76,100
36800,note_off,,,,,128,0,12,,,,,4,,45,100
36800,note_off,,,,,128,0,14,,,,,5,,57,100
36800,note_off,,,,,0,0,13,,,,,5,,72,100
36864,note_on,,,,,64,0,8,,,,,0,,76,100
36864,note_on,,,,,128,0,9,,,,,1,,57,84
36864,note_on,,,,,128,0,10,,,,,2,,57,84
36956,note_off,,,,,92,0,8,,,,,0,,76,100
36960,note_on,,,,,4,0,8,,,,,0,,69,100
37052,note_off,,,,,92,0,8,,,,,0,,69,100
37056,note_on,,,,,256,0,13,,,,,5,,72,100
37056,note_on,,,,,0,0,13,,,,,5,,64,100
37056,note_on,,,,,256,0,12,,,,,4,,45,85
37056,note_on,,,,,256,0,14,,,,,5,,57,100
37056,note_on,,,,,256,0,11,,,,,3,,57,85
37056,note_on,,,,,4,0,8,,,,,0,,71,100
37120,note_off,,,,,256,0,10,,,,,2,,57,100
37120,note_off,,,,,256,0,9,,,,,1,,57,100
37148,note_off,,,,,92,0,8,,,,,0,,71,100
37152,note_on,,,,,4,0,8,,,,,0,,69,100
37184,note_off,,,,,128,0,12,,,,,4,,45,100
37184,note_off,,,,,128,0,14,,,,,5,,57,100
37184,note_off,,,,,0,0,13,,,,,5,,64,100
37184,note_off,,,,,128,0,13,,,,,5,,72,100
37184,note_off,,,,,128,0,11,,,,,3,,57,100
37216,note_off,,,,,64,0,8,,,,,0,,69,100
37248,note_on,,,,,32,0,8,,,,,0,,76,100
37248,note_on,,,,,64,0,14,,,,,5,,60,100
37248,note_on,,,,,0,0,13,,,,,5,,76,100
37248,note_on,,,,,64,0,13,,,,,5,,69,100
37248,note_on,,,,,64,0,12,,,,,4,,48,85
37248,note_on,,,,,64,0,11,,,,,3,,60,85
37340,note_off,,,,,92,0,8,,,,,0,,76,100
37344,note_on,,,,,4,0,8,,,,,0,,69,100
37376,note_off,,,,,128,0,11,,,,,3,,60,100
37376,note_off,,,,,128,0,14,,,,,5,,60,100
37376,note_off,,,,,128,0,12,,,,,4,,48,100
37376,note_off,,,,,128,0,13,,,,,5,,69,100
37376,note_off,,,,,0,0,13,,,,,5,,76,100
37436,note_off,,,,,92,0,8,,,,,0,,69,100
37440,note_on,,,,,64,0,14,,,,,5,,57,100
37440,note_on,,,,,4,0,8,,,,,0,,71,100
37440,note_on,,,,,64,0,12,,,,,4,,45,85
37440,note_on,,,,,64,0,13,,,,,5,,64,100
37440,note_on,,,,,64,0,11,,,,,3,,57,85
37440,note_on,,,,,0,0,13,,,,,5,,72,100
37532,note_off,,,,,92,0,8,,,,,0,,71,100
37536,note_on,,,,,4,0,8,,,,,0,,69,100
37568,note_off,,,,,128,0,14,,,,,5,,57,100
37568,note_off,,,,,0,0,13,,,,,5,,72,100
37568,note_off,,,,,128,0,11,,,,,3,,57,100
37568,note_off,,,,,128,0,13,,,,,5,,64,100
37568,note_off,,,,,128,0,12,,,,,4,,45,100
37600,note_off,,,,,64,0,8,,,,,0,,69,100
37632,note_on,,,,,512,0,9,,,,,1,,57,85
37632,note_on,,,,,512,0,10,,,,,2,,57,85
37632,note_on,,,,,32,0,8,,,,,0,,81,100
37724,note_off,,,,,92,0,8,,,,,0,,81,100
37728,note_on,,,,,4,0,8,,,,,0,,69,100
37820,note_off,,,,,92,0,8,,,,,0,,69,100
37824,note_on,,,,,256,0,12,,,,,4,,45,85
37824,note_on,,,,,256,0,13,,,,,5,,72,100
37824,note_on,,,,,256,0,14,,,,,5,,57,100
37824,note_on,,,,,256,0,11,,,,,3,,57,85
37824,note_on,,,,,0,0,13,,,,,5,,64,100
37824,note_on,,,,,4,0,8,,,,,0,,71,100
37888,note_off,,,,,256,0,10,,,,,2,,57,100
37888,note_off,,,,,256,0,9,,,,,1,,57,100
37916,note_off,,,,,92,0,8,,,,,0,,71,100
37920,note_on,,,,,4,0,8,,,,,0,,69,100
37952,note_off,,,,,128,0,12,,,,,4,,45,100
37952,note_off,,,,,0,0,13,,,,,5,,64,100
37952,note_off,,,,,128,0,13,,,,,5,,72,100
37952,note_off,,,,,128,0,14,,,,,5,,57,100
37952,note_off,,,,,128,0,11,,,,,3,,57,100
37984,note_off,,,,,64,0,8,,,,,0,,69,100
38016,note_on,,,,,0,0,13,,,,,5,,76,100
