tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
8830,note_on,94,0,2,,,,,,,,5,,,72,0
8830,note_on,94,0,3,,,,,,,,6,,,64,0
8830,note_on,94,0,4,,,,,,,,7,,,48,0
8832,note_on,2,0,4,,,,,,,,7,,,43,75
8832,note_on,2,0,2,,,,,,,,5,,,71,75
8832,note_on,2,0,3,,,,,,,,6,,,62,75
8926,note_on,94,0,4,,,,,,,,7,,,43,0
8928,note_on,96,0,2,,,,,,,,5,,,71,0
8928,note_on,2,0,4,,,,,,,,7,,,55,75
8928,note_on,0,0,2,,,,,,,,5,,,67,75
9022,note_on,94,0,4,,,,,,,,7,,,55,0
9024,note_on,96,0,2,,,,,,,,5,,,67,0
9024,note_on,0,0,2,,,,,,,,5,,,71,75
9024,note_on,2,0,4,,,,,,,,7,,,43,75
9088,note_on,256,0,3,,,,,,,,6,,,62,0
9118,note_on,94,0,4,,,,,,,,7,,,43,0
9120,note_on,32,0,3,,,,,,,,6,,,71,75
9120,note_on,2,0,4,,,,,,,,7,,,43,75
9120,note_on,96,0,2,,,,,,,,5,,,71,0
9120,note_on,0,0,2,,,,,,,,5,,,74,75
9214,note_on,94,0,4,,,,,,,,7,,,43,0
9216,note_on,96,0,2,,,,,,,,5,,,74,0
9216,note_on,0,0,2,,,,,,,,5,,,76,75
9216,note_on,2,0,4,,,,,,,,7,,,55,75
9310,note_on,94,0,4,,,,,,,,7,,,55,0
9312,note_on,2,0,4,,,,,,,,7,,,43,75
9312,note_on,96,0,2,,,,,,,,5,,,76,0
9312,note_on,0,0,2,,,,,,,,5,,,77,75
9376,note_on,256,0,3,,,,,,,,6,,,71,0
9406,note_on,94,0,4,,,,,,,,7,,,43,0
9406,note_on,94,0,2,,,,,,,,5,,,77,0
9408,note_on,2,0,2,,,,,,,,5,,,76,75
9408,note_on,2,0,4,,,,,,,,7,,,48,75
9408,note_on,32,0,3,,,,,,,,6,,,67,75
9502,note_on,94,0,4,,,,,,,,7,,,48,0
9504,note_on,2,0,4,,,,,,,,7,,,60,75
9550,note_on,142,0,2,,,,,,,,5,,,76,0
9550,note_on,142,0,3,,,,,,,,6,,,67,0
9552,note_on,2,0,2,,,,,,,,5,,,74,75
9552,note_on,2,0,3,,,,,,,,6,,,65,75
9598,note_on,46,0,3,,,,,,,,6,,,65,0
9598,note_on,46,0,2,,,,,,,,5,,,74,0
9598,note_on,94,0,4,,,,,,,,7,,,60,0
9600,note_on,2,0,2,,,,,,,,5,,,72,75
9600,note_on,2,0,4,,,,,,,,7,,,48,75
9600,note_on,2,0,3,,,,,,,,6,,,64,75
9694,note_on,94,0,4,,,,,,,,7,,,48,0
9694,note_on,94,0,3,,,,,,,,6,,,64,0
9694,note_on,94,0,2,,,,,,,,5,,,72,0
9696,note_on,2,0,4,,,,,,,,7,,,43,75
9696,note_on,2,0,3,,,,,,,,6,,,62,75
9696,note_on,2,0,2,,,,,,,,5,,,72,75
9790,note_on,94,0,3,,,,,,,,6,,,62,0
9790,note_on,94,0,4,,,,,,,,7,,,43,0
9792,note_on,2,0,3,,,,,,,,6,,,67,75
9792,note_on,2,0,4,,,,,,,,7,,,55,75
9838,note_on,142,0,2,,,,,,,,5,,,72,0
9840,note_on,2,0,2,,,,,,,,5,,,74,75
9886,note_on,94,0,4,,,,,,,,7,,,55,0
9886,note_on,94,0,3,,,,,,,,6,,,67,0
9886,note_on,46,0,2,,,,,,,,5,,,74,0
9888,note_on,2,0,2,,,,,,,,5,,,71,75
9888,note_on,2,0,4,,,,,,,,7,,,43,75
9888,note_on,2,0,3,,,,,,,,6,,,65,75
9982,note_on,94,0,4,,,,,,,,7,,,43,0
9982,note_on,94,0,3,,,,,,,,6,,,65,0
9982,note_on,94,0,2,,,,,,,,5,,,71,0
9984,note_on,2,0,2,,,,,,,,5,,,72,75
9984,note_on,2,0,4,,,,,,,,7,,,48,75
9984,note_on,2,0,3,,,,,,,,6,,,64,75
10078,note_on,94,0,4,,,,,,,,7,,,48,0
10080,note_on,2,0,4,,,,,,,,7,,,60,75
10126,note_on,142,0,3,,,,,,,,6,,,64,0
10126,note_on,142,0,2,,,,,,,,5,,,72,0
10128,note_on,2,0,2,,,,,,,,5,,,74,75
10128,note_on,2,0,3,,,,,,,,6,,,65,75
10174,note_on,46,0,3,,,,,,,,6,,,65,0
10174,note_on,46,0,2,,,,,,,,5,,,74,0
10174,note_on,94,0,4,,,,,,,,7,,,60,0
10176,note_on,2,0,2,,,,,,,,5,,,71,75
10176,note_on,2,0,3,,,,,,,,6,,,62,75
10176,note_on,2,0,4,,,,,,,,7,,,48,75
10270,note_on,94,0,3,,,,,,,,6,,,62,0
10270,note_on,94,0,4,,,,,,,,7,,,48,0
10270,note_on,94,0,2,,,,,,,,5,,,71,0
10272,note_on,2,0,3,,,,,,,,6,,,64,75
10272,note_on,2,0,4,,,,,,,,7,,,48,75
10272,note_on,2,0,2,,,,,,,,5,,,72,75
10366,note_on,94,0,4,,,,,,,,7,,,48,0
10368,note_on,2,0,4,,,,,,,,7,,,60,75
10462,note_on,94,0,4,,,,,,,,7,,,60,0
10464,note_on,2,0,4,,,,,,,,7,,,48,75
10528,note_on,256,0,2,,,,,,,,5,,,72,0
10528,note_on,256,0,3,,,,,,,,6,,,64,0
10558,note_on,94,0,4,,,,,,,,7,,,48,0
10560,note_on,32,0,3,,,,,,,,6,,,64,60
10560,note_on,10560,0,1,,,,,,,,0,,,67,92
10560,note_on,2,0,4,,,,,,,,7,,,48,60
10560,note_on,0,0,3,,,,,,,,6,,,67,60
10654,note_on,94,0,4,,,,,,,,7,,,48,0
10656,note_on,2,0,4,,,,,,,,7,,,60,60
10702,note_on,142,0,3,,,,,,,,6,,,64,0
10704,note_on,2,0,3,,,,,,,,6,,,65,60
10704,note_on,0,0,1,,,,,,,,0,,,69,92
10704,note_on,144,0,1,,,,,,,,0,,,67,0
10750,note_on,46,0,3,,,,,,,,6,,,65,0
10750,note_on,94,0,4,,,,,,,,7,,,60,0
10752,note_on,2,0,3,,,,,,,,6,,,64,60
10752,note_on,2,0,4,,,,,,,,7,,,48,60
10752,note_on,48,0,1,,,,,,,,0,,,69,0
10752,note_on,0,0,1,,,,,,,,0,,,67,92
10816,note_on,64,0,3,,,,,,,,6,,,67,0
10846,note_on,30,0,3,,,,,,,,6,,,64,0
10846,note_on,94,0,4,,,,,,,,7,,,48,0
10846,note_on,94,0,1,,,,,,,,0,,,67,0
10848,note_on,2,0,4,,,,,,,,7,,,48,60
10848,note_on,0,0,3,,,,,,,,6,,,72,60
10848,note_on,2,0,1,,,,,,,,0,,,76,92
10848,note_on,2,0,3,,,,,,,,6,,,64,60
10942,note_on,94,0,4,,,,,,,,7,,,48,0
10944,note_on,2,0,4,,,,,,,,7,,,60,60
11008,note_on,0,0,3,,,,,,,,6,,,72,0
11008,note_on,160,0,3,,,,,,,,6,,,64,0
11008,note_on,160,0,1,,,,,,,,0,,,76,0
11038,note_on,94,0,4,,,,,,,,7,,,60,0
11040,note_on,2,0,4,,,,,,,,7,,,48,60
11040,note_on,32,0,1,,,,,,,,0,,,72,92
11040,note_on,32,0,3,,,,,,,,6,,,67,60
11040,note_on,0,0,3,,,,,,,,6,,,76,60
11134,note_on,94,0,3,,,,,,,,6,,,67,0
11134,note_on,94,0,4,,,,,,,,7,,,48,0
11134,note_on,94,0,1,,,,,,,,0,,,72,0
11134,note_on,0,0,3,,,,,,,,6,,,76,0
11136,note_on,2,0,1,,,,,,,,0,,,71,92
11136,note_on,2,0,3,,,,,,,,6,,,71,60
11136,note_on,0,0,3,,,,,,,,6,,,74,60
11136,note_on,2,0,4,,,,,,,,7,,,43,60
11230,note_on,94,0,4,,,,,,,,7,,,43,0
11232,note_on,2,0,4,,,,,,,,7,,,55,60
11296,note_on,160,0,3,,,,,,,,6,,,71,0
11296,note_on,0,0,3,,,,,,,,6,,,74,0
11326,note_on,94,0,4,,,,,,,,7,,,55,0
11328,note_on,0,0,3,,,,,,,,6,,,71,60
11328,note_on,32,0,3,,,,,,,,6,,,67,60
11328,note_on,2,0,4,,,,,,,,7,,,53,60
11392,note_on,256,0,1,,,,,,,,0,,,71,0
11422,note_on,94,0,4,,,,,,,,7,,,53,0
11422,note_on,0,0,3,,,,,,,,6,,,71,0
11422,note_on,94,0,3,,,,,,,,6,,,67,0
11424,note_on,2,0,3,,,,,,,,6,,,67,60
11424,note_on,32,0,1,,,,,,,,0,,,72,92
11424,note_on,2,0,4,,,,,,,,7,,,52,60
11424,note_on,0,0,3,,,,,,,,6,,,72,60
11518,note_on,94,0,3,,,,,,,,6,,,67,0
11518,note_on,94,0,4,,,,,,,,7,,,52,0
11520,note_on,2,0,3,,,,,,,,6,,,64,60
11520,note_on,2,0,4,,,,,,,,7,,,60,60
11614,note_on,94,0,3,,,,,,,,6,,,64,0
11614,note_on,94,0,4,,,,,,,,7,,,60,0
11616,note_on,2,0,4,,,,,,,,7,,,52,60
11616,note_on,2,0,3,,,,,,,,6,,,67,60
11680,note_on,64,0,3,,,,,,,,6,,,72,0
11680,note_on,256,0,1,,,,,,,,0,,,72,0
11710,note_on,94,0,4,,,,,,,,7,,,52,0
11710,note_on,30,0,3,,,,,,,,6,,,67,0
11712,note_on,0,0,3,,,,,,,,6,,,69,60
11712,note_on,2,0,3,,,,,,,,6,,,65,60
11712,note_on,2,0,4,,,,,,,,7,,,50,60
11712,note_on,32,0,1,,,,,,,,0,,,74,92
11806,note_on,94,0,4,,,,,,,,7,,,50,0
11806,note_on,94,0,3,,,,,,,,6,,,69,0
11808,note_on,2,0,4,,,,,,,,7,,,47,60
11808,note_on,2,0,3,,,,,,,,6,,,74,60
11872,note_on,160,0,1,,,,,,,,0,,,74,0
11902,note_on,94,0,4,,,,,,,,7,,,47,0
11902,note_on,94,0,3,,,,,,,,6,,,74,0
11904,note_on,32,0,1,,,,,,,,0,,,76,92
11904,note_on,2,0,3,,,,,,,,6,,,72,60
11904,note_on,2,0,4,,,,,,,,7,,,45,60
11998,note_on,94,0,1,,,,,,,,0,,,76,0
11998,note_on,94,0,3,,,,,,,,6,,,72,0
11998,note_on,94,0,4,,,,,,,,7,,,45,0
12000,note_on,2,0,3,,,,,,,,6,,,71,60
12000,note_on,2,0,4,,,,,,,,7,,,43,60
12000,note_on,2,0,1,,,,,,,,0,,,77,92
12094,note_on,94,0,4,,,,,,,,7,,,43,0
12096,note_on,2,0,4,,,,,,,,7,,,55,60
12142,note_on,142,0,3,,,,,,,,6,,,71,0
12144,note_on,0,0,1,,,,,,,,0,,,76,92
12144,note_on,2,0,3,,,,,,,,6,,,72,60
12144,note_on,144,0,1,,,,,,,,0,,,77,0
12190,note_on,46,0,3,,,,,,,,6,,,72,0
12190,note_on,94,0,4,,,,,,,,7,,,55,0
12192,note_on,2,0,4,,,,,,,,7,,,43,60
12192,note_on,2,0,3,,,,,,,,6,,,74,60
12192,note_on,48,0,1,,,,,,,,0,,,76,0
12192,note_on,0,0,1,,,,,,,,0,,,74,92
12256,note_on,64,0,3,,,,,,,,6,,,65,0
12286,note_on,30,0,3,,,,,,,,6,,,74,0
12286,note_on,94,0,4,,,,,,,,7,,,43,0
12286,note_on,94,0,1,,,,,,,,0,,,74,0
12288,note_on,0,0,3,,,,,,,,6,,,72,60
12288,note_on,2,0,1,,,,,,,,0,,,76,92
12288,note_on,2,0,3,,,,,,,,6,,,64,60
12288,note_on,2,0,4,,,,,,,,7,,,48,60
12382,note_on,94,0,4,,,,,,,,7,,,48,0
12384,note_on,2,0,4,,,,,,,,7,,,60,60
12448,note_on,160,0,3,,,,,,,,6,,,64,0
12448,note_on,0,0,3,,,,,,,,6,,,72,0
12478,note_on,94,0,4,,,,,,,,7,,,60,0
12480,note_on,32,0,3,,,,,,,,6,,,65,60
12480,note_on,0,0,3,,,,,,,,6,,,74,60
12480,note_on,2,0,4,,,,,,,,7,,,48,60
12574,note_on,94,0,3,,,,,,,,6,,,65,0
12574,note_on,94,0,4,,,,,,,,7,,,48,0
12574,note_on,0,0,3,,,,,,,,6,,,74,0
12576,note_on,2,0,4,,,,,,,,7,,,48,60
12576,note_on,0,0,3,,,,,,,,6,,,76,60
12576,note_on,2,0,3,,,,,,,,6,,,67,60
12670,note_on,94,0,4,,,,,,,,7,,,48,0
12672,note_on,2,0,4,,,,,,,,7,,,60,60
12718,note_on,0,0,3,,,,,,,,6,,,76,0
12718,note_on,142,0,3,,,,,,,,6,,,67,0
12720,note_on,0,0,3,,,,,,,,6,,,74,60
12720,note_on,2,0,3,,,,,,,,6,,,65,60
12766,note_on,0,0,3,,,,,,,,6,,,74,0
12766,note_on,46,0,3,,,,,,,,6,,,65,0
12766,note_on,94,0,4,,,,,,,,7,,,60,0
12768,note_on,2,0,4,,,,,,,,7,,,48,60
12768,note_on,0,0,3,,,,,,,,6,,,72,60
12768,note_on,2,0,3,,,,,,,,6,,,64,60
12816,note_on,528,0,1,,,,,,,,0,,,76,0
12862,note_on,94,0,4,,,,,,,,7,,,48,0
12862,note_on,94,0,3,,,,,,,,6,,,64,0
12862,note_on,0,0,3,,,,,,,,6,,,72,0
12864,note_on,2,0,4,,,,,,,,7,,,48,60
12864,note_on,2,0,3,,,,,,,,6,,,69,60
12864,note_on,0,0,3,,,,,,,,6,,,72,60
12864,note_on,48,0,1,,,,,,,,0,,,72,92
12958,note_on,94,0,3,,,,,,,,6,,,69,0
12958,note_on,94,0,4,,,,,,,,7,,,48,0
12960,note_on,2,0,4,,,,,,,,7,,,60,60
12960,note_on,2,0,3,,,,,,,,6,,,64,60
13024,note_on,64,0,3,,,,,,,,6,,,72,0
13054,note_on,94,0,4,,,,,,,,7,,,60,0
13056,note_on,32,0,3,,,,,,,,6,,,71,60
13056,note_on,2,0,4,,,,,,,,7,,,48,60
13150,note_on,94,0,3,,,,,,,,6,,,71,0
13150,note_on,94,0,4,,,,,,,,7,,,48,0
13152,note_on,2,0,3,,,,,,,,6,,,69,60
13152,note_on,2,0,4,,,,,,,,7,,,48,60
13246,note_on,94,0,3,,,,,,,,6,,,69,0
13246,note_on,94,0,4,,,,,,,,7,,,48,0
13248,note_on,2,0,3,,,,,,,,6,,,76,60
13248,note_on,2,0,4,,,,,,,,7,,,60,60
13312,note_on,64,0,3,,,,,,,,6,,,64,0
13312,note_on,448,0,1,,,,,,,,0,,,72,0
13342,note_on,30,0,3,,,,,,,,6,,,76,0
13342,note_on,94,0,4,,,,,,,,7,,,60,0
13344,note_on,0,0,3,,,,,,,,6,,,72,60
13344,note_on,2,0,3,,,,,,,,6,,,69,60
13344,note_on,2,0,4,,,,,,,,7,,,48,60
13344,note_on,32,0,1,,,,,,,,0,,,76,92
13438,note_on,94,0,4,,,,,,,,7,,,48,0
13438,note_on,94,0,3,,,,,,,,6,,,72,0
13438,note_on,94,0,1,,,,,,,,0,,,76,0
13440,note_on,2,0,3,,,,,,,,6,,,74,60
13440,note_on,2,0,4,,,,,,,,7,,,47,60
13440,note_on,2,0,1,,,,,,,,0,,,74,92
13534,note_on,94,0,4,,,,,,,,7,,,47,0
13536,note_on,2,0,4,,,,,,,,7,,,59,60
13600,note_on,160,0,3,,,,,,,,6,,,69,0
13630,note_on,94,0,4,,,,,,,,7,,,59,0
13632,note_on,192,0,1,,,,,,,,0,,,74,0
13632,note_on,32,0,3,,,,,,,,6,,,62,60
13632,note_on,2,0,4,,,,,,,,7,,,47,60
13632,note_on,0,0,1,,,,,,,,0,,,71,92
13726,note_on,94,0,1,,,,,,,,0,,,71,0
13726,note_on,94,0,3,,,,,,,,6,,,62,0
13726,note_on,94,0,4,,,,,,,,7,,,47,0
13728,note_on,2,0,3,,,,,,,,6,,,67,60
13728,note_on,2,0,1,,,,,,,,0,,,67,92
13728,note_on,2,0,4,,,,,,,,7,,,47,60
13822,note_on,94,0,4,,,,,,,,7,,,47,0
13824,note_on,2,0,4,,,,,,,,7,,,59,60
13870,note_on,142,0,3,,,,,,,,6,,,67,0
13872,note_on,2,0,3,,,,,,,,6,,,66,60
13918,note_on,46,0,3,,,,,,,,6,,,66,0
13918,note_on,94,0,4,,,,,,,,7,,,59,0
13920,note_on,2,0,4,,,,,,,,7,,,47,60
13920,note_on,2,0,3,,,,,,,,6,,,67,60
13968,note_on,48,0,3,,,,,,,,6,,,74,0
13984,note_on,256,0,1,,,,,,,,0,,,67,0
14014,note_on,94,0,4,,,,,,,,7,,,47,0
14014,note_on,46,0,3,,,,,,,,6,,,67,0
14016,note_on,2,0,4,,,,,,,,7,,,45,60
14016,note_on,32,0,1,,,,,,,,0,,,72,92
14016,note_on,2,0,3,,,,,,,,6,,,60,60
14016,note_on,0,0,3,,,,,,,,6,,,67,60
14110,note_on,94,0,3,,,,,,,,6,,,67,0
14110,note_on,94,0,4,,,,,,,,7,,,45,0
14112,note_on,2,0,4,,,,,,,,7,,,57,60
14112,note_on,2,0,3,,,,,,,,6,,,69,60
14176,note_on,64,0,3,,,,,,,,6,,,60,0
14206,note_on,30,0,3,,,,,,,,6,,,69,0
14206,note_on,94,0,4,,,,,,,,7,,,57,0
14208,note_on,2,0,3,,,,,,,,6,,,67,60
14208,note_on,2,0,4,,,,,,,,7,,,45,60
14208,note_on,0,0,3,,,,,,,,6,,,71,60
14302,note_on,94,0,3,,,,,,,,6,,,67,0
14302,note_on,0,0,3,,,,,,,,6,,,71,0
14302,note_on,94,0,4,,,,,,,,7,,,45,0
14304,note_on,2,0,3,,,,,,,,6,,,66,60
14304,note_on,0,0,3,,,,,,,,6,,,72,60
14304,note_on,2,0,4,,,,,,,,7,,,45,60
14398,note_on,94,0,4,,,,,,,,7,,,45,0
14400,note_on,2,0,4,,,,,,,,7,,,57,60
14446,note_on,142,0,3,,,,,,,,6,,,72,0
14448,note_on,2,0,3,,,,,,,,6,,,74,60
14448,note_on,432,0,1,,,,,,,,0,,,72,0
14448,note_on,0,0,1,,,,,,,,0,,,71,92
14494,note_on,94,0,4,,,,,,,,7,,,57,0
14494,note_on,46,0,3,,,,,,,,6,,,74,0
14494,note_on,46,0,1,,,,,,,,0,,,71,0
14496,note_on,2,0,3,,,,,,,,6,,,72,60
14496,note_on,2,0,4,,,,,,,,7,,,45,60
14496,note_on,2,0,1,,,,,,,,0,,,69,92
14560,note_on,64,0,3,,,,,,,,6,,,66,0
14590,note_on,94,0,1,,,,,,,,0,,,69,0
14590,note_on,94,0,4,,,,,,,,7,,,45,0
14590,note_on,30,0,3,,,,,,,,6,,,72,0
14592,note_on,2,0,1,,,,,,,,0,,,71,92
14592,note_on,0,0,3,,,,,,,,6,,,71,60
14592,note_on,2,0,3,,,,,,,,6,,,62,60
14592,note_on,2,0,4,,,,,,,,7,,,43,60
14686,note_on,94,0,4,,,,,,,,7,,,43,0
14688,note_on,2,0,4,,,,,,,,7,,,55,60
14688,note_on,96,0,1,,,,,,,,0,,,71,0
14688,note_on,0,0,1,,,,,,,,0,,,74,92
14752,note_on,160,0,3,,,,,,,,6,,,62,0
14752,note_on,0,0,3,,,,,,,,6,,,71,0
14782,note_on,94,0,4,,,,,,,,7,,,55,0
14784,note_on,2,0,4,,,,,,,,7,,,43,60
14784,note_on,0,0,1,,,,,,,,0,,,72,92
14784,note_on,96,0,1,,,,,,,,0,,,74,0
14784,note_on,32,0,3,,,,,,,,6,,,60,60
14784,note_on,0,0,3,,,,,,,,6,,,69,60
14878,note_on,94,0,3,,,,,,,,6,,,60,0
14878,note_on,0,0,3,,,,,,,,6,,,69,0
14878,note_on,94,0,4,,,,,,,,7,,,43,0
14880,note_on,96,0,1,,,,,,,,0,,,72,0
14880,note_on,2,0,3,,,,,,,,6,,,59,60
14880,note_on,0,0,3,,,,,,,,6,,,67,60
14880,note_on,2,0,4,,,,,,,,7,,,43,60
14880,note_on,0,0,1,,,,,,,,0,,,71,108
14974,note_on,94,0,4,,,,,,,,7,,,43,0
14974,note_on,94,0,3,,,,,,,,6,,,59,0
14974,note_on,0,0,3,,,,,,,,6,,,67,0
14976,note_on,2,0,4,,,,,,,,7,,,55,60
14976,note_on,0,0,3,,,,,,,,6,,,69,60
14976,note_on,2,0,3,,,,,,,,6,,,60,60
14976,note_on,96,0,1,,,,,,,,0,,,71,0
14976,note_on,0,0,1,,,,,,,,0,,,69,108
15070,note_on,94,0,4,,,,,,,,7,,,55,0
15070,note_on,0,0,3,,,,,,,,6,,,69,0
15070,note_on,94,0,3,,,,,,,,6,,,60,0
15072,note_on,0,0,1,,,,,,,,0,,,67,108
15072,note_on,0,0,3,,,,,,,,6,,,71,60
15072,note_on,2,0,4,,,,,,,,7,,,43,60
15072,note_on,2,0,3,,,,,,,,6,,,62,60
15072,note_on,96,0,1,,,,,,,,0,,,69,0
15166,note_on,94,0,3,,,,,,,,6,,,62,0
15166,note_on,94,0,4,,,,,,,,7,,,43,0
15166,note_on,0,0,3,,,,,,,,6,,,71,0
15168,note_on,2,0,3,,,,,,,,6,,,60,60
15168,note_on,96,0,1,,,,,,,,0,,,67,0
15168,note_on,2,0,4,,,,,,,,7,,,45,60
15168,note_on,0,0,3,,,,,,,,6,,,64,60
15168,note_on,0,0,1,,,,,,,,0,,,72,108
15262,note_on,94,0,4,,,,,,,,7,,,45,0
15262,note_on,94,0,3,,,,,,,,6,,,64,0
15264,note_on,2,0,4,,,,,,,,7,,,57,60
15264,note_on,0,0,1,,,,,,,,0,,,76,108
15264,note_on,2,0,3,,,,,,,,6,,,72,60
15264,note_on,96,0,1,,,,,,,,0,,,72,0
15358,note_on,94,0,3,,,,,,,,6,,,72,0
15358,note_on,94,0,4,,,,,,,,7,,,57,0
15360,note_on,2,0,4,,,,,,,,7,,,45,60
15360,note_on,2,0,3,,,,,,,,6,,,71,60
15360,note_on,0,0,1,,,,,,,,0,,,74,108
15360,note_on,96,0,1,,,,,,,,0,,,76,0
15454,note_on,94,0,3,,,,,,,,6,,,71,0
15454,note_on,94,0,4,,,,,,,,7,,,45,0
15456,note_on,2,0,4,,,,,,,,7,,,45,60
15456,note_on,96,0,1,,,,,,,,0,,,74,0
15456,note_on,2,0,3,,,,,,,,6,,,69,60
15456,note_on,0,0,1,,,,,,,,0,,,72,127
15550,note_on,94,0,3,,,,,,,,6,,,60,0
15550,note_on,0,0,3,,,,,,,,6,,,69,0
15550,note_on,94,0,4,,,,,,,,7,,,45,0
15552,note_on,2,0,3,,,,,,,,6,,,62,60
15552,note_on,0,0,3,,,,,,,,6,,,71,60
15552,note_on,2,0,4,,,,,,,,7,,,57,60
15552,note_on,0,0,1,,,,,,,,0,,,71,127
15552,note_on,96,0,1,,,,,,,,0,,,72,0
15646,note_on,94,0,4,,,,,,,,7,,,57,0
15646,note_on,0,0,3,,,,,,,,6,,,71,0
15646,note_on,94,0,3,,,,,,,,6,,,62,0
15648,note_on,0,0,3,,,,,,,,6,,,72,60
15648,note_on,2,0,3,,,,,,,,6,,,64,60
15648,note_on,2,0,4,,,,,,,,7,,,45,60
15648,note_on,0,0,1,,,,,,,,0,,,69,127
15648,note_on,96,0,1,,,,,,,,0,,,71,0
15742,note_on,94,0,3,,,,,,,,6,,,64,0
15742,note_on,94,0,4,,,,,,,,7,,,45,0
15742,note_on,0,0,3,,,,,,,,6,,,72,0
15744,note_on,0,0,1,,,,,,,,0,,,74,127
15744,note_on,0,0,3,,,,,,,,6,,,69,60
15744,note_on,2,0,4,,,,,,,,7,,,42,60
15744,note_on,2,0,3,,,,,,,,6,,,62,60
15744,note_on,0,0,3,,,,,,,,6,,,74,60
15744,note_on,96,0,1,,,,,,,,0,,,69,0
15838,note_on,94,0,4,,,,,,,,7,,,42,0
15840,note_on,2,0,4,,,,,,,,7,,,54,60
15886,note_on,142,0,3,,,,,,,,6,,,74,0
15888,note_on,2,0,3,,,,,,,,6,,,72,60
15934,note_on,46,0,3,,,,,,,,6,,,72,0
15934,note_on,94,0,4,,,,,,,,7,,,54,0
15936,note_on,2,0,4,,,,,,,,7,,,42,60
15936,note_on,2,0,3,,,,,,,,6,,,71,60
16000,note_on,64,0,3,,,,,,,,6,,,62,0
16000,note_on,0,0,3,,,,,,,,6,,,69,0
16030,note_on,30,0,3,,,,,,,,6,,,71,0
16030,note_on,94,0,4,,,,,,,,7,,,42,0
16032,note_on,2,0,3,,,,,,,,6,,,62,60
16032,note_on,0,0,3,,,,,,,,6,,,69,60
16032,note_on,2,0,4,,,,,,,,7,,,42,60
16126,note_on,94,0,4,,,,,,,,7,,,42,0
16128,note_on,2,0,4,,,,,,,,7,,,54,60
16192,note_on,160,0,3,,,,,,,,6,,,62,0
16192,note_on,0,0,3,,,,,,,,6,,,69,0
16222,note_on,94,0,4,,,,,,,,7,,,54,0
16224,note_on,32,0,3,,,,,,,,6,,,62,60
16224,note_on,0,0,3,,,,,,,,6,,,69,60
16224,note_on,0,0,3,,,,,,,,6,,,72,60
16224,note_on,480,0,1,,,,,,,,0,,,74,0
16224,note_on,0,0,1,,,,,,,,0,,,72,127
16224,note_on,2,0,4,,,,,,,,7,,,42,60
16318,note_on,94,0,4,,,,,,,,7,,,42,0
16318,note_on,0,0,3,,,,,,,,6,,,69,0
16318,note_on,94,0,3,,,,,,,,6,,,62,0
16318,note_on,0,0,3,,,,,,,,6,,,72,0
16318,note_on,94,0,1,,,,,,,,0,,,72,0
16320,note_on,2,0,1,,,,,,,,0,,,71,127
16320,note_on,2,0,3,,,,,,,,6,,,62,60
16320,note_on,0,0,3,,,,,,,,6,,,71,60
16320,note_on,2,0,4,,,,,,,,7,,,43,60
16414,note_on,94,0,4,,,,,,,,7,,,43,0
16416,note_on,2,0,4,,,,,,,,7,,,55,60
16416,note_on,0,0,1,,,,,,,,0,,,69,127
16416,note_on,96,0,1,,,,,,,,0,,,71,0
16480,note_on,160,0,3,,,,,,,,6,,,71,0
16510,note_on,94,0,4,,,,,,,,7,,,55,0
16510,note_on,94,0,1,,,,,,,,0,,,69,0
16512,note_on,2,0,1,,,,,,,,0,,,67,127
16512,note_on,32,0,3,,,,,,,,6,,,67,60
16512,note_on,2,0,4,,,,,,,,7,,,43,60
16576,note_on,64,0,3,,,,,,,,6,,,62,0
16606,note_on,94,0,4,,,,,,,,7,,,43,0
16606,note_on,30,0,3,,,,,,,,6,,,67,0
16606,note_on,94,0,1,,,,,,,,0,,,67,0
16608,note_on,2,0,1,,,,,,,,0,,,71,108
16608,note_on,2,0,3,,,,,,,,6,,,67,60
16608,note_on,0,0,3,,,,,,,,6,,,69,60
16608,note_on,2,0,4,,,,,,,,7,,,50,60
16640,note_on,32,0,1,,,,,,,,0,,,71,0
16640,note_on,0,0,1,,,,,,,,0,,,69,108
16672,note_on,0,0,1,,,,,,,,0,,,71,108
16672,note_on,32,0,1,,,,,,,,0,,,69,0
16702,note_on,94,0,3,,,,,,,,6,,,67,0
16702,note_on,94,0,4,,,,,,,,7,,,50,0
16704,note_on,32,0,1,,,,,,,,0,,,71,0
16704,note_on,0,0,1,,,,,,,,0,,,69,108
16704,note_on,2,0,4,,,,,,,,7,,,62,60
16704,note_on,2,0,3,,,,,,,,6,,,64,60
16768,note_on,64,0,3,,,,,,,,6,,,69,0
16798,note_on,94,0,1,,,,,,,,0,,,69,0
16798,note_on,94,0,4,,,,,,,,7,,,62,0
16798,note_on,30,0,3,,,,,,,,6,,,64,0
16800,note_on,2,0,1,,,,,,,,0,,,67,108
16800,note_on,2,0,3,,,,,,,,6,,,66,60
16800,note_on,2,0,4,,,,,,,,7,,,50,60
16894,note_on,94,0,1,,,,,,,,0,,,67,0
16894,note_on,94,0,3,,,,,,,,6,,,66,0
16894,note_on,94,0,4,,,,,,,,7,,,50,0
16896,note_on,2,0,4,,,,,,,,7,,,43,92
16896,note_on,2,0,1,,,,,,,,0,,,67,92
