tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,note,velocity
21888,note_on,,,,,64,0,13,,,,,5,,69,100
21888,note_on,,,,,0,0,13,,,,,5,,71,100
21888,note_on,,,,,32,0,10,,,,,2,,59,85
21888,note_on,,,,,64,0,12,,,,,4,,40,85
21888,note_on,,,,,64,0,11,,,,,3,,52,85
21888,note_on,,,,,64,0,9,,,,,1,,76,85
21888,note_on,,,,,64,0,14,,,,,5,,52,100
22016,note_off,,,,,0,0,13,,,,,5,,71,100
22016,note_off,,,,,128,0,10,,,,,2,,59,100
22016,note_off,,,,,128,0,9,,,,,1,,76,100
22016,note_off,,,,,128,0,12,,,,,4,,40,100
22016,note_off,,,,,128,0,13,,,,,5,,69,100
22016,note_off,,,,,128,0,14,,,,,5,,52,100
22016,note_off,,,,,128,0,11,,,,,3,,52,100
22080,note_on,,,,,64,0,10,,,,,2,,59,85
22080,note_on,,,,,64,0,9,,,,,1,,80,85
22080,note_on,,,,,64,0,11,,,,,3,,40,85
22080,note_on,,,,,0,0,13,,,,,5,,68,100
22080,note_on,,,,,64,0,12,,,,,4,,40,85
22080,note_on,,,,,64,0,13,,,,,5,,59,100
22080,note_on,,,,,64,0,14,,,,,5,,40,100
22208,note_off,,,,,128,0,13,,,,,5,,59,100
22208,note_off,,,,,0,0,13,,,,,5,,68,100
22208,note_off,,,,,128,0,12,,,,,4,,40,100
22208,note_off,,,,,128,0,11,,,,,3,,40,100
22208,note_off,,,,,128,0,10,,,,,2,,59,100
22208,note_off,,,,,128,0,14,,,,,5,,40,100
22208,note_off,,,,,128,0,9,,,,,1,,80,100
22272,note_on,,,,,64,0,11,,,,,3,,57,85
22272,note_on,,,,,64,0,12,,,,,4,,45,85
22272,note_on,,,,,64,0,9,,,,,1,,81,85
22272,note_on,,,,,64,0,14,,,,,5,,57,100
22272,note_on,,,,,64,0,10,,,,,2,,60,85
22272,note_on,,,,,0,0,13,,,,,5,,69,100
22272,note_on,,,,,64,0,13,,,,,5,,60,100
22400,note_off,,,,,0,0,13,,,,,5,,69,100
22400,note_off,,,,,128,0,14,,,,,5,,57,100
22400,note_off,,,,,128,0,11,,,,,3,,57,100
22400,note_off,,,,,128,0,13,,,,,5,,60,100
22400,note_off,,,,,128,0,12,,,,,4,,45,100
22464,note_on,,,,,64,0,14,,,,,5,,59,100
22464,note_on,,,,,64,0,12,,,,,4,,47,85
22464,note_on,,,,,64,0,13,,,,,5,,71,100
22464,note_on,,,,,64,0,11,,,,,3,,59,85
22464,note_on,,,,,22464,0,8,,,,,0,,76,100
22528,note_off,,,,,256,0,9,,,,,1,,81,100
22528,note_off,,,,,256,0,10,,,,,2,,60,100
22592,note_off,,,,,128,0,8,,,,,0,,76,100
22592,note_off,,,,,128,0,14,,,,,5,,59,100
22592,note_off,,,,,128,0,11,,,,,3,,59,100
22592,note_off,,,,,128,0,12,,,,,4,,47,100
22592,note_off,,,,,128,0,13,,,,,5,,71,100
22656,note_on,,,,,64,0,14,,,,,5,,60,100
22656,note_on,,,,,64,0,8,,,,,0,,81,100
22656,note_on,,,,,64,0,11,,,,,3,,60,85
22656,note_on,,,,,64,0,12,,,,,4,,48,85
22656,note_on,,,,,64,0,13,,,,,5,,72,100
22720,note_off,,,,,64,0,8,,,,,0,,81,100
22752,note_on,,,,,32,0,8,,,,,0,,84,100
22784,note_off,,,,,128,0,11,,,,,3,,60,100
22784,note_off,,,,,128,0,13,,,,,5,,72,100
22784,note_off,,,,,128,0,14,,,,,5,,60,100
22784,note_off,,,,,128,0,12,,,,,4,,48,100
22816,note_off,,,,,64,0,8,,,,,0,,84,100
22848,note_on,,,,,64,0,13,,,,,5,,71,100
22848,note_on,,,,,64,0,14,,,,,5,,56,100
22848,note_on,,,,,64,0,12,,,,,4,,44,85
22848,note_on,,,,,32,0,8,,,,,0,,83,100
22848,note_on,,,,,64,0,11,,,,,3,,56,85
22848,note_on,,,,,0,0,13,,,,,5,,68,100
22912,note_off,,,,,64,0,8,,,,,0,,83,100
22944,note_on,,,,,32,0,8,,,,,0,,86,100
22976,note_off,,,,,128,0,12,,,,,4,,44,100
22976,note_off,,,,,128,0,11,,,,,3,,56,100
22976,note_off,,,,,128,0,13,,,,,5,,71,100
22976,note_off,,,,,0,0,13,,,,,5,,68,100
22976,note_off,,,,,128,0,14,,,,,5,,56,100
23008,note_off,,,,,64,0,8,,,,,0,,86,100
23040,note_on,,,,,32,0,8,,,,,0,,84,100
23040,note_on,,,,,64,0,11,,,,,3,,57,85
23040,note_on,,,,,64,0,13,,,,,5,,64,100
23040,note_on,,,,,0,0,13,,,,,5,,72,100
23040,note_on,,,,,64,0,14,,,,,5,,57,100
23040,note_on,,,,,64,0,12,,,,,4,,45,85
23168,note_off,,,,,128,0,13,,,,,5,,64,100
23168,note_off,,,,,0,0,13,,,,,5,,72,100
23168,note_off,,,,,128,0,8,,,,,0,,84,100
23168,note_off,,,,,128,0,14,,,,,5,,57,100
23168,note_off,,,,,128,0,11,,,,,3,,57,100
23168,note_off,,,,,128,0,12,,,,,4,,45,100
23232,note_on,,,,,64,0,12,,,,,4,,50,85
23232,note_on,,,,,0,0,13,,,,,5,,72,100
23232,note_on,,,,,64,0,14,,,,,5,,62,100
23232,note_on,,,,,64,0,11,,,,,3,,62,85
23232,note_on,,,,,64,0,13,,,,,5,,69,100
23360,note_off,,,,,0,0,13,,,,,5,,72,100
23360,note_off,,,,,128,0,13,,,,,5,,69,100
23360,note_off,,,,,128,0,12,,,,,4,,50,100
23360,note_off,,,,,128,0,11,,,,,3,,62,100
23360,note_off,,,,,128,0,14,,,,,5,,62,100
23424,note_on,,,,,64,0,13,,,,,5,,69,100
23424,note_on,,,,,64,0,11,,,,,3,,64,85
23424,note_on,,,,,256,0,8,,,,,0,,83,100
23424,note_on,,,,,0,0,13,,,,,5,,71,100
23424,note_on,,,,,64,0,14,,,,,5,,64,100
23424,note_on,,,,,64,0,12,,,,,4,,52,85
23552,note_off,,,,,128,0,8,,,,,0,,83,100
23552,note_off,,,,,128,0,11,,,,,3,,64,100
23552,note_off,,,,,128,0,12,,,,,4,,52,100
23552,note_off,,,,,128,0,14,,,,,5,,64,100
23552,note_off,,,,,128,0,13,,,,,5,,69,100
23552,note_off,,,,,0,0,13,,,,,5,,71,100
23616,note_on,,,,,64,0,11,,,,,3,,52,85
23616,note_on,,,,,64,0,14,,,,,5,,52,100
23616,note_on,,,,,64,0,13,,,,,5,,68,100
23616,note_on,,,,,0,0,13,,,,,5,,71,100
23616,note_on,,,,,64,0,12,,,,,4,,40,85
23744,note_off,,,,,128,0,14,,,,,5,,52,100
23744,note_off,,,,,128,0,11,,,,,3,,52,100
23744,note_off,,,,,128,0,13,,,,,5,,68,100
23744,note_off,,,,,128,0,12,,,,,4,,40,100
23744,note_off,,,,,0,0,13,,,,,5,,71,100
23808,note_on,,,,,0,0,13,,,,,5,,72,100
23808,note_on,,,,,0,0,13,,,,,5,,64,100
23808,note_on,,,,,64,0,13,,,,,5,,69,100
23808,note_on,,,,,64,0,14,,,,,5,,57,100
23808,note_on,,,,,256,0,8,,,,,0,,81,100
23808,note_on,,,,,64,0,11,,,,,3,,57,85
23808,note_on,,,,,64,0,12,,,,,4,,45,85
23936,note_off,,,,,128,0,13,,,,,5,,69,100
23936,note_off,,,,,0,0,13,,,,,5,,64,100
23936,note_off,,,,,0,0,13,,,,,5,,72,100
23936,note_off,,,,,128,0,11,,,,,3,,57,100
23936,note_off,,,,,128,0,14,,,,,5,,57,100
23936,note_off,,,,,128,0,12,,,,,4,,45,100
24000,note_on,,,,,64,0,14,,,,,5,,59,100
24000,note_on,,,,,64,0,12,,,,,4,,47,85
24000,note_on,,,,,64,0,11,,,,,3,,59,85
24000,note_on,,,,,64,0,13,,,,,5,,62,100
24064,note_off,,,,,256,0,8,,,,,0,,81,100
24128,note_off,,,,,128,0,14,,,,,5,,59,100
24128,note_off,,,,,128,0,11,,,,,3,,59,100
24128,note_off,,,,,128,0,12,,,,,4,,47,100
24128,note_off,,,,,128,0,13,,,,,5,,62,100
24192,note_on,,,,,64,0,12,,,,,4,,48,85
24192,note_on,,,,,64,0,13,,,,,5,,64,100
24192,note_on,,,,,64,0,11,,,,,3,,60,85
24192,note_on,,,,,64,0,14,,,,,5,,60,100
24320,note_off,,,,,128,0,12,,,,,4,,48,100
24320,note_off,,,,,128,0,11,,,,,3,,60,100
24320,note_off,,,,,128,0,14,,,,,5,,60,100
24320,note_off,,,,,128,0,13,,,,,5,,64,100
24384,note_on,,,,,64,0,13,,,,,5,,60,100
24384,note_on,,,,,0,0,13,,,,,5,,64,100
24384,note_on,,,,,64,0,12,,,,,4,,45,85
24384,note_on,,,,,64,0,14,,,,,5,,57,100
24384,note_on,,,,,64,0,11,,,,,3,,57,85
24384,note_on,,,,,320,0,8,,,,,0,,81,100
24512,note_off,,,,,128,0,12,,,,,4,,45,100
24512,note_off,,,,,128,0,8,,,,,0,,81,100
24512,note_off,,,,,0,0,13,,,,,5,,64,100
24512,note_off,,,,,128,0,14,,,,,5,,57,100
24512,note_off,,,,,128,0,13,,,,,5,,60,100
24512,note_off,,,,,128,0,11,,,,,3,,57,100
24576,note_on,,,,,64,0,14,,,,,5,,59,100
24576,note_on,,,,,64,0,12,,,,,4,,47,85
24576,note_on,,,,,64,0,11,,,,,3,,59,85
24576,note_on,,,,,64,0,8,,,,,0,,79,100
24576,note_on,,,,,0,0,13,,,,,5,,65,100
24576,note_on,,,,,64,0,13,,,,,5,,62,100
24640,note_off,,,,,64,0,8,,,,,0,,79,100
24672,note_on,,,,,32,0,8,,,,,0,,81,100
24736,note_off,,,,,64,0,8,,,,,0,,81,100
24768,note_on,,,,,32,0,8,,,,,0,,77,100
24832,note_off,,,,,256,0,12,,,,,4,,47,100
24832,note_off,,,,,0,0,13,,,,,5,,65,100
24832,note_off,,,,,256,0,13,,,,,5,,62,100
24832,note_off,,,,,256,0,11,,,,,3,,59,100
24832,note_off,,,,,64,0,8,,,,,0,,77,100
24832,note_off,,,,,256,0,14,,,,,5,,59,100
24864,note_on,,,,,32,0,8,,,,,0,,79,100
24928,note_off,,,,,64,0,8,,,,,0,,79,100
24960,note_on,,,,,128,0,11,,,,,3,,56,85
24960,note_on,,,,,32,0,8,,,,,0,,76,100
24960,note_on,,,,,128,0,13,,,,,5,,62,100
24960,note_on,,,,,0,0,13,,,,,5,,64,100
24960,note_on,,,,,128,0,14,,,,,5,,56,100
24960,note_on,,,,,128,0,12,,,,,4,,44,85
25024,note_off,,,,,64,0,8,,,,,0,,76,100
25056,note_on,,,,,32,0,8,,,,,0,,77,100
25120,note_off,,,,,64,0,8,,,,,0,,77,100
25152,note_on,,,,,32,0,8,,,,,0,,74,100
25216,note_off,,,,,64,0,8,,,,,0,,74,100
25216,note_off,,,,,256,0,11,,,,,3,,56,100
25216,note_off,,,,,256,0,12,,,,,4,,44,100
25216,note_off,,,,,256,0,13,,,,,5,,62,100
25216,note_off,,,,,0,0,13,,,,,5,,64,100
25216,note_off,,,,,256,0,14,,,,,5,,56,100
25248,note_on,,,,,32,0,8,,,,,0,,76,100
25312,note_off,,,,,64,0,8,,,,,0,,76,100
25344,note_on,,,,,128,0,12,,,,,4,,45,85
25344,note_on,,,,,128,0,11,,,,,3,,57,85
25344,note_on,,,,,128,0,13,,,,,5,,60,100
25344,note_on,,,,,0,0,13,,,,,5,,64,100
25344,note_on,,,,,128,0,14,,,,,5,,57,100
25344,note_on,,,,,32,0,8,,,,,0,,72,100
25408,note_off,,,,,64,0,8,,,,,0,,72,100
25440,note_on,,,,,32,0,8,,,,,0,,74,100
25472,note_off,,,,,128,0,14,,,,,5,,57,100
25472,note_off,,,,,128,0,12,,,,,4,,45,100
25472,note_off,,,,,0,0,13,,,,,5,,64,100
25472,note_off,,,,,128,0,11,,,,,3,,57,100
25472,note_off,,,,,128,0,13,,,,,5,,60,100
25504,note_off,,,,,64,0,8,,,,,0,,74,100
25536,note_on,,,,,64,0,11,,,,,3,,59,85
25536,note_on,,,,,64,0,13,,,,,5,,62,100
25536,note_on,,,,,32,0,8,,,,,0,,71,100
25536,note_on,,,,,64,0,14,,,,,5,,59,100
25536,note_on,,,,,64,0,12,,,,,4,,47,85
25600,note_off,,,,,64,0,8,,,,,0,,71,100
25632,note_on,,,,,32,0,8,,,,,0,,72,100
25664,note_off,,,,,128,0,11,,,,,3,,59,100
25664,note_off,,,,,128,0,14,,,,,5,,59,100
25664,note_off,,,,,128,0,13,,,,,5,,62,100
25664,note_off,,,,,128,0,12,,,,,4,,47,100
25696,note_off,,,,,64,0,8,,,,,0,,72,100
25728,note_on,,,,,64,0,11,,,,,3,,60,85
25728,note_on,,,,,64,0,13,,,,,5,,64,100
25728,note_on,,,,,64,0,14,,,,,5,,60,100
25728,note_on,,,,,64,0,12,,,,,4,,48,85
25728,note_on,,,,,32,0,8,,,,,0,,69,100
25856,note_off,,,,,128,0,13,,,,,5,,64,100
25856,note_off,,,,,128,0,11,,,,,3,,60,100
25856,note_off,,,,,128,0,8,,,,,0,,69,100
25856,note_off,,,,,128,0,12,,,,,4,,48,100
25856,note_off,,,,,128,0,14,,,,,5,,60,100
25920,note_on,,,,,64,0,12,,,,,4,,45,70
25920,note_on,,,,,0,0,13,,,,,5,,64,100
25920,note_on,,,,,64,0,13,,,,,5,,60,100
25920,note_on,,,,,64,0,11,,,,,3,,57,70
25920,note_on,,,,,64,0,14,,,,,5,,57,100
25920,note_on,,,,,64,0,8,,,,,0,,81,85
26048,note_off,,,,,0,0,13,,,,,5,,64,100
26048,note_off,,,,,128,0,13,,,,,5,,60,100
26048,note_off,,,,,128,0,11,,,,,3,,57,100
26048,note_off,,,,,128,0,12,,,,,4,,45,100
26048,note_off,,,,,128,0,14,,,,,5,,57,100
26048,note_off,,,,,128,0,8,,,,,0,,81,100
26112,note_on,,,,,0,0,13,,,,,5,,65,100
26112,note_on,,,,,64,0,14,,,,,5,,59,100
26112,note_on,,,,,64,0,11,,,,,3,,59,70
26112,note_on,,,,,64,0,8,,,,,0,,79,85
26112,note_on,,,,,64,0,12,,,,,4,,47,70
26112,note_on,,,,,64,0,13,,,,,5,,62,100
26176,note_off,,,,,64,0,8,,,,,0,,79,100
26208,note_on,,,,,32,0,8,,,,,0,,81,85
26272,note_off,,,,,64,0,8,,,,,0,,81,100
26304,note_on,,,,,32,0,8,,,,,0,,77,85
26368,note_off,,,,,256,0,14,,,,,5,,59,100
26368,note_off,,,,,0,0,13,,,,,5,,65,100
26368,note_off,,,,,256,0,13,,,,,5,,62,100
26368,note_off,,,,,256,0,12,,,,,4,,47,100
26368,note_off,,,,,256,0,11,,,,,3,,59,100
26368,note_off,,,,,64,0,8,,,,,0,,77,100
26400,note_on,,,,,32,0,8,,,,,0,,79,85
26464,note_off,,,,,64,0,8,,,,,0,,79,100
26496,note_on,,,,,128,0,14,,,,,5,,56,100
26496,note_on,,,,,32,0,8,,,,,0,,76,85
26496,note_on,,,,,128,0,11,,,,,3,,56,70
26496,note_on,,,,,128,0,12,,,,,4,,44,70
26496,note_on,,,,,128,0,13,,,,,5,,62,100
26496,note_on,,,,,0,0,13,,,,,5,,64,100
26560,note_off,,,,,64,0,8,,,,,0,,76,100
26592,note_on,,,,,32,0,8,,,,,0,,77,85
26656,note_off,,,,,64,0,8,,,,,0,,77,100
26688,note_on,,,,,32,0,8,,,,,0,,74,85
26752,note_off,,,,,256,0,12,,,,,4,,44,100
26752,note_off,,,,,64,0,8,,,,,0,,74,100
26752,note_off,,,,,256,0,13,,,,,5,,62,100
26752,note_off,,,,,256,0,11,,,,,3,,56,100
26752,note_off,,,,,256,0,14,,,,,5,,56,100
26752,note_off,,,,,0,0,13,,,,,5,,64,100
26784,note_on,,,,,32,0,8,,,,,0,,76,85
26848,note_off,,,,,64,0,8,,,,,0,,76,100
26880,note_on,,,,,32,0,8,,,,,0,,72,85
26880,note_on,,,,,0,0,13,,,,,5,,64,100
26880,note_on,,,,,128,0,13,,,,,5,,60,100
26880,note_on,,,,,128,0,11,,,,,3,,57,70
26880,note_on,,,,,128,0,14,,,,,5,,57,100
26880,note_on,,,,,128,0,12,,,,,4,,45,70
26944,note_off,,,,,64,0,8,,,,,0,,72,100
26976,note_on,,,,,32,0,8,,,,,0,,74,85
27008,note_off,,,,,128,0,13,,,,,5,,60,100
27008,note_off,,,,,128,0,14,,,,,5,,57,100
27008,note_off,,,,,128,0,12,,,,,4,,45,100
27008,note_off,,,,,0,0,13,,,,,5,,64,100
27008,note_off,,,,,128,0,11,,,,,3,,57,100
27040,note_off,,,,,64,0,8,,,,,0,,74,100
27072,note_on,,,,,64,0,13,,,,,5,,62,100
27072,note_on,,,,,64,0,12,,,,,4,,47,70
27072,note_on,,,,,32,0,8,,,,,0,,71,85
27072,note_on,,,,,64,0,11,,,,,3,,59,70
27072,note_on,,,,,64,0,14,,,,,5,,59,100
27136,note_off,,,,,64,0,8,,,,,0,,71,100
27168,note_on,,,,,32,0,8,,,,,0,,72,85
27200,note_off,,,,,128,0,11,,,,,3,,59,100
27200,note_off,,,,,128,0,14,,,,,5,,59,100
27200,note_off,,,,,128,0,13,,,,,5,,62,100
27200,note_off,,,,,128,0,12,,,,,4,,47,100
27232,note_off,,,,,64,0,8,,,,,0,,72,100
27264,note_on,,,,,64,0,12,,,,,4,,48,70
27264,note_on,,,,,32,0,8,,,,,0,,69,85
27264,note_on,,,,,64,0,14,,,,,5,,60,100
27264,note_on,,,,,64,0,11,,,,,3,,60,70
27264,note_on,,,,,64,0,13,,,,,5,,64,100
27392,note_off,,,,,128,0,13,,,,,5,,64,100
27392,note_off,,,,,128,0,8,,,,,0,,69,100
27392,note_off,,,,,128,0,14,,,,,5,,60,100
27392,note_off,,,,,128,0,11,,,,,3,,60,100
27392,note_off,,,,,128,0,12,,,,,4,,48,100
27456,note_on,,,,,64,0,11,,,,,3,,57,85
27456,note_on,,,,,64,0,13,,,,,5,,60,100
27456,note_on,,,,,64,0,8,,,,,0,,76,100
27456,note_on,,,,,64,0,14,,,,,5,,57,100
27456,note_on,,,,,0,0,13,,,,,5,,64,100
27456,note_on,,,,,64,0,12,,,,,4,,45,85
27584,note_off,,,,,128,0,8,,,,,0,,76,100
27584,note_off,,,,,128,0,11,,,,,3,,57,100
27584,note_off,,,,,128,0,12,,,,,4,,45,100
27584,note_off,,,,,0,0,13,,,,,5,,64,100
27584,note_off,,,,,128,0,13,,,,,5,,60,100
27584,note_off,,,,,128,0,14,,,,,5,,57,100
27648,note_on,,,,,64,0,11,,,,,3,,52,85
27648,note_on,,,,,0,0,13,,,,,5,,67,100
27648,note_on,,,,,64,0,12,,,,,4,,40,85
27648,note_on,,,,,64,0,13,,,,,5,,59,100
27648,note_on,,,,,64,0,8,,,,,0,,76,100
27648,note_on,,,,,64,0,14,,,,,5,,52,100
27712,note_off,,,,,64,0,8,,,,,0,,76,100
27744,note_on,,,,,32,0,8,,,,,0,,79,100
27808,note_off,,,,,64,0,8,,,,,0,,79,100
27840,note_on,,,,,32,0,8,,,,,0,,77,100
27904,note_off,,,,,256,0,12,,,,,4,,40,100
27904,note_off,,,,,256,0,14,,,,,5,,52,100
27904,note_off,,,,,64,0,8,,,,,0,,77,100
27904,note_off,,,,,256,0,13,,,,,5,,59,100
27904,note_off,,,,,256,0,11,,,,,3,,52,100
27904,note_off,,,,,0,0,13,,,,,5,,67,100
27936,note_on,,,,,32,0,8,,,,,0,,79,100
28000,note_off,,,,,64,0,8,,,,,0,,79,100
28032,note_on,,,,,32,0,8,,,,,0,,76,100
28096,note_off,,,,,64,0,8,,,,,0,,76,100
28128,note_on,,,,,32,0,8,,,,,0,,79,100
28192,note_off,,,,,64,0,8,,,,,0,,79,100
28224,note_on,,,,,32,0,8,,,,,0,,77,100
28288,note_off,,,,,64,0,8,,,,,0,,77,100
28320,note_on,,,,,32,0,8,,,,,0,,76,100
28384,note_off,,,,,64,0,8,,,,,0,,76,100
28416,note_on,,,,,512,0,13,,,,,5,,64,100
28416,note_on,,,,,512,0,11,,,,,3,,61,85
28416,note_on,,,,,512,0,14,,,,,5,,61,100
28416,note_on,,,,,0,0,13,,,,,5,,69,100
28416,note_on,,,,,32,0,8,,,,,0,,81,100
28416,note_on,,,,,512,0,12,,,,,4,,49,85
28508,note_off,,,,,92,0,8,,,,,0,,81,100
28512,note_on,,,,,4,0,8,,,,,0,,79,100
28544,note_off,,,,,0,0,13,,,,,5,,69,100
28544,note_off,,,,,128,0,14,,,,,5,,61,100
28544,note_off,,,,,128,0,11,,,,,3,,61,100
28544,note_off,,,,,128,0,12,,,,,4,,49,100
28544,note_off,,,,,128,0,13,,,,,5,,64,100
28604,note_off,,,,,92,0,8,,,,,0,,79,100
28608,note_on,,,,,64,0,13,,,,,5,,61,100
28608,note_on,,,,,64,0,12,,,,,4,,45,85
28608,note_on,,,,,64,0,11,,,,,3,,57,85
28608,note_on,,,,,0,0,13,,,,,5,,64,100
28608,note_on,,,,,4,0,8,,,,,0,,77,100
28608,note_on,,,,,64,0,14,,,,,5,,57,100
28700,note_off,,,,,92,0,8,,,,,0,,77,100
28704,note_on,,,,,4,0,8,,,,,0,,76,100
28736,note_off,,,,,128,0,12,,,,,4,,45,100
28736,note_off,,,,,0,0,13,,,,,5,,64,100
28736,note_off,,,,,128,0,11,,,,,3,,57,100
28736,note_off,,,,,128,0,13,,,,,5,,61,100
28736,note_off,,,,,128,0,14,,,,,5,,57,100
28768,note_off,,,,,64,0,8,,,,,0,,76,100
28800,note_on,,,,,64,0,14,,,,,5,,61,100
28800,note_on,,,,,0,0,13,,,,,5,,64,100
28800,note_on,,,,,64,0,13,,,,,5,,69,100
28800,note_on,,,,,32,0,8,,,,,0,,81,100
28800,note_on,,,,,64,0,12,,,,,4,,49,85
28800,note_on,,,,,64,0,11,,,,,3,,61,85
28892,note_off,,,,,92,0,8,,,,,0,,81,100
28896,note_on,,,,,4,0,8,,,,,0,,79,100
28928,note_off,,,,,128,0,14,,,,,5,,61,100
28928,note_off,,,,,128,0,11,,,,,3,,61,100
28928,note_off,,,,,128,0,13,,,,,5,,69,100
28928,note_off,,,,,0,0,13,,,,,5,,64,100
28928,note_off,,,,,128,0,12,,,,,4,,49,100
28988,note_off,,,,,92,0,8,,,,,0,,79,100
28992,note_on,,,,,64,0,13,,,,,5,,61,100
28992,note_on,,,,,0,0,13,,,,,5,,64,100
28992,note_on,,,,,64,0,14,,,,,5,,57,100
28992,note_on,,,,,4,0,8,,,,,0,,77,100
28992,note_on,,,,,64,0,11,,,,,3,,57,85
28992,note_on,,,,,64,0,12,,,,,4,,45,85
29084,note_off,,,,,92,0,8,,,,,0,,77,100
29088,note_on,,,,,4,0,8,,,,,0,,76,100
29120,note_off,,,,,128,0,12,,,,,4,,45,100
29120,note_off,,,,,128,0,14,,,,,5,,57,100
29120,note_off,,,,,128,0,11,,,,,3,,57,100
29120,note_off,,,,,128,0,13,,,,,5,,61,100
29120,note_off,,,,,0,0,13,,,,,5,,64,100
29152,note_off,,,,,64,0,8,,,,,0,,76,100
29184,note_on,,,,,64,0,13,,,,,5,,65,100
29184,note_on,,,,,0,0,13,,,,,5,,69,100
29184,note_on,,,,,32,0,8,,,,,0,,77,100
29184,note_on,,,,,64,0,14,,,,,5,,62,100
29184,note_on,,,,,64,0,12,,,,,4,,50,85
29184,note_on,,,,,64,0,11,,,,,3,,62,85
29248,note_off,,,,,64,0,8,,,,,0,,77,100
29280,note_on,,,,,32,0,8,,,,,0,,74,100
29312,note_off,,,,,128,0,14,,,,,5,,62,100
29312,note_off,,,,,128,0,11,,,,,3,,62,100
29312,note_off,,,,,128,0,12,,,,,4,,50,100
29312,note_off,,,,,0,0,13,,,,,5,,69,100
29312,note_off,,,,,128,0,13,,,,,5,,65,100
29344,note_off,,,,,64,0,8,,,,,0,,74,100
29376,note_on,,,,,64,0,12,,,,,4,,38,85
29376,note_on,,,,,64,0,14,,,,,5,,50,100
29376,note_on,,,,,0,0,13,,,,,5,,65,100
29376,note_on,,,,,64,0,13,,,,,5,,57,100
29376,note_on,,,,,32,0,8,,,,,0,,73,100
29376,note_on,,,,,64,0,11,,,,,3,,50,85
29440,note_off,,,,,64,0,8,,,,,0,,73,100
29472,note_on,,,,,32,0,8,,,,,0,,74,100
29504,note_off,,,,,128,0,11,,,,,3,,50,100
29504,note_off,,,,,0,0,13,,,,,5,,65,100
29504,note_off,,,,,128,0,13,,,,,5,,57,100
29504,note_off,,,,,128,0,14,,,,,5,,50,100
29504,note_off,,,,,128,0,12,,,,,4,,38,100
29536,note_off,,,,,64,0,8,,,,,0,,74,100
29568,note_on,,,,,32,0,8,,,,,0,,77,99
29632,note_off,,,,,64,0,8,,,,,0,,77,100
29664,note_on,,,,,32,0,8,,,,,0,,74,99
29728,note_off,,,,,64,0,8,,,,,0,,74,100
29760,note_on,,,,,32,0,8,,,,,0,,73,99
29824,note_off,,,,,64,0,8,,,,,0,,73,100
29856,note_on,,,,,32,0,8,,,,,0,,74,98
29920,note_off,,,,,64,0,8,,,,,0,,74,100
29952,note_on,,,,,0,0,13,,,,,5,,67,100
29952,note_on,,,,,448,0,13,,,,,5,,62,100
29952,note_on,,,,,448,0,14,,,,,5,,59,100
29952,note_on,,,,,448,0,12,,,,,4,,47,85
29952,note_on,,,,,32,0,8,,,,,0,,79,98
29952,note_on,,,,,448,0,11,,,,,3,,59,85
30044,note_off,,,,,92,0,8,,,,,0,,79,100
30048,note_on,,,,,4,0,8,,,,,0,,77,98
30080,note_off,,,,,128,0,11,,,,,3,,59,100
30080,note_off,,,,,128,0,12,,,,,4,,47,100
30080,note_off,,,,,128,0,14,,,,,5,,59,100
30080,note_off,,,,,0,0,13,,,,,5,,67,100
30080,note_off,,,,,128,0,13,,,,,5,,62,100
30140,note_off,,,,,92,0,8,,,,,0,,77,100
30144,note_on,,,,,64,0,11,,,,,3,,55,85
30144,note_on,,,,,4,0,8,,,,,0,,76,97
30144,note_on,,,,,64,0,13,,,,,5,,59,100
30144,note_on,,,,,64,0,14,,,,,5,,55,100
30144,note_on,,,,,0,0,13,,,,,5,,62,100
30144,note_on,,,,,64,0,12,,,,,4,,43,85
30236,note_off,,,,,92,0,8,,,,,0,,76,100
30240,note_on,,,,,4,0,8,,,,,0,,74,97
30272,note_off,,,,,128,0,13,,,,,5,,59,100
30272,note_off,,,,,0,0,13,,,,,5,,62,100
30272,note_off,,,,,128,0,14,,,,,5,,55,100
30272,note_off,,,,,128,0,12,,,,,4,,43,100
30272,note_off,,,,,128,0,11,,,,,3,,55,100
30304,note_off,,,,,64,0,8,,,,,0,,74,100
30336,note_on,,,,,64,0,14,,,,,5,,59,100
30336,note_on,,,,,32,0,8,,,,,0,,79,97
30336,note_on,,,,,0,0,13,,,,,5,,67,100
30336,note_on,,,,,64,0,11,,,,,3,,59,85
30336,note_on,,,,,64,0,12,,,,,4,,47,85
30336,note_on,,,,,64,0,13,,,,,5,,62,100
30428,note_off,,,,,92,0,8,,,,,0,,79,100
30432,note_on,,,,,4,0,8,,,,,0,,77,96
30464,note_off,,,,,128,0,12,,,,,4,,47,100
30464,note_off,,,,,128,0,14,,,,,5,,59,100
30464,note_off,,,,,128,0,11,,,,,3,,59,100
30464,note_off,,,,,128,0,13,,,,,5,,62,100
30464,note_off,,,,,0,0,13,,,,,5,,67,100
30524,note_off,,,,,92,0,8,,,,,0,,77,100
30528,note_on,,,,,0,0,13,,,,,5,,62,100
30528,note_on,,,,,64,0,13,,,,,5,,59,100
30528,note_on,,,,,64,0,11,,,,,3,,55,85
30528,note_on,,,,,4,0,8,,,,,0,,76,96
30528,note_on,,,,,64,0,12,,,,,4,,43,85
