tick,type,time,meta,track,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,port,program,channel,control,value,note,velocity
17040,note_on,2,0,6,,,,,,,,,3,,,59,60
17040,note_on,2,0,3,,,,,,,,,0,,,71,60
17040,note_on,2,0,2,,,,,,,,,6,,,59,108
17086,note_on,46,0,3,,,,,,,,,0,,,71,0
17086,note_on,46,0,1,,,,,,,,,5,,,71,0
17086,note_on,46,0,2,,,,,,,,,6,,,59,0
17086,note_on,46,0,6,,,,,,,,,3,,,59,0
17088,note_on,2,0,1,,,,,,,,,5,,,73,108
17088,note_on,2,0,6,,,,,,,,,3,,,61,60
17088,note_on,2,0,2,,,,,,,,,6,,,61,108
17088,note_on,2,0,3,,,,,,,,,0,,,73,60
17134,note_on,46,0,1,,,,,,,,,5,,,73,0
17134,note_on,46,0,3,,,,,,,,,0,,,73,0
17134,note_on,46,0,2,,,,,,,,,6,,,61,0
17134,note_on,46,0,6,,,,,,,,,3,,,61,0
17136,note_on,2,0,3,,,,,,,,,0,,,73,60
17136,note_on,2,0,2,,,,,,,,,6,,,61,108
17136,note_on,2,0,1,,,,,,,,,5,,,73,108
17136,note_on,2,0,6,,,,,,,,,3,,,61,60
17182,note_on,46,0,2,,,,,,,,,6,,,61,0
17182,note_on,46,0,1,,,,,,,,,5,,,73,0
17182,note_on,46,0,3,,,,,,,,,0,,,73,0
17182,note_on,46,0,6,,,,,,,,,3,,,61,0
17184,note_on,2,0,2,,,,,,,,,6,,,62,108
17184,note_on,2,0,1,,,,,,,,,5,,,74,108
17184,note_on,2,0,3,,,,,,,,,0,,,74,60
17184,note_on,2,0,6,,,,,,,,,3,,,62,60
17230,note_on,46,0,2,,,,,,,,,6,,,62,0
17230,note_on,46,0,1,,,,,,,,,5,,,74,0
17230,note_on,46,0,6,,,,,,,,,3,,,62,0
17230,note_on,46,0,3,,,,,,,,,0,,,74,0
17232,note_on,2,0,3,,,,,,,,,0,,,74,60
17232,note_on,2,0,1,,,,,,,,,5,,,74,108
17232,note_on,2,0,2,,,,,,,,,6,,,62,108
17232,note_on,2,0,6,,,,,,,,,3,,,62,60
17278,note_on,46,0,6,,,,,,,,,3,,,62,0
17278,note_on,46,0,3,,,,,,,,,0,,,74,0
17278,note_on,46,0,1,,,,,,,,,5,,,74,0
17278,note_on,46,0,2,,,,,,,,,6,,,62,0
17280,note_on,2,0,1,,,,,,,,,5,,,76,108
17280,note_on,2,0,3,,,,,,,,,0,,,76,60
17280,note_on,2,0,6,,,,,,,,,3,,,64,60
17280,note_on,2,0,2,,,,,,,,,6,,,64,108
17374,note_on,94,0,1,,,,,,,,,5,,,76,0
17374,note_on,94,0,6,,,,,,,,,3,,,64,0
17374,note_on,94,0,2,,,,,,,,,6,,,64,0
17374,note_on,94,0,3,,,,,,,,,0,,,76,0
17376,note_on,2,0,1,,,,,,,,,5,,,64,108
17376,note_on,2,0,2,,,,,,,,,6,,,52,108
17376,note_on,2,0,3,,,,,,,,,0,,,64,60
17376,note_on,2,0,6,,,,,,,,,3,,,52,60
17470,note_on,94,0,6,,,,,,,,,3,,,52,0
17470,note_on,94,0,2,,,,,,,,,6,,,52,0
17470,note_on,94,0,1,,,,,,,,,5,,,64,0
17470,note_on,94,0,3,,,,,,,,,0,,,64,0
17568,note_on,98,0,3,,,,,,,,,0,,,71,60
17568,note_on,98,0,1,,,,,,,,,5,,,71,108
17568,note_on,98,0,2,,,,,,,,,6,,,59,108
17568,note_on,98,0,6,,,,,,,,,3,,,59,60
17662,note_on,94,0,2,,,,,,,,,6,,,59,0
17662,note_on,94,0,6,,,,,,,,,3,,,59,0
17662,note_on,94,0,1,,,,,,,,,5,,,71,0
17662,note_on,94,0,3,,,,,,,,,0,,,71,0
17664,note_on,2,0,3,,,,,,,,,0,,,73,60
17664,note_on,2,0,1,,,,,,,,,5,,,73,108
17664,note_on,2,0,2,,,,,,,,,6,,,61,108
17664,note_on,2,0,6,,,,,,,,,3,,,61,60
17758,note_on,94,0,6,,,,,,,,,3,,,61,0
17758,note_on,94,0,3,,,,,,,,,0,,,73,0
17758,note_on,94,0,1,,,,,,,,,5,,,73,0
17758,note_on,94,0,2,,,,,,,,,6,,,61,0
17760,note_on,2,0,6,,,,,,,,,3,,,59,60
17760,note_on,2,0,1,,,,,,,,,5,,,71,108
17760,note_on,2,0,3,,,,,,,,,0,,,71,60
17760,note_on,2,0,2,,,,,,,,,6,,,59,108
17806,note_on,46,0,6,,,,,,,,,3,,,59,0
17806,note_on,46,0,1,,,,,,,,,5,,,71,0
17806,note_on,46,0,3,,,,,,,,,0,,,71,0
17806,note_on,46,0,2,,,,,,,,,6,,,59,0
17808,note_on,2,0,2,,,,,,,,,6,,,57,108
17808,note_on,2,0,6,,,,,,,,,3,,,57,60
17808,note_on,2,0,1,,,,,,,,,5,,,69,108
17808,note_on,2,0,3,,,,,,,,,0,,,69,60
17854,note_on,46,0,2,,,,,,,,,6,,,57,0
17854,note_on,46,0,3,,,,,,,,,0,,,69,0
17854,note_on,46,0,6,,,,,,,,,3,,,57,0
17854,note_on,46,0,1,,,,,,,,,5,,,69,0
17856,note_on,2,0,2,,,,,,,,,6,,,64,108
17856,note_on,2,0,6,,,,,,,,,3,,,64,60
17856,note_on,2,0,3,,,,,,,,,0,,,76,60
17856,note_on,2,0,1,,,,,,,,,5,,,76,108
17950,note_on,94,0,1,,,,,,,,,5,,,76,0
17950,note_on,94,0,2,,,,,,,,,6,,,64,0
17950,note_on,94,0,6,,,,,,,,,3,,,64,0
17950,note_on,94,0,3,,,,,,,,,0,,,76,0
17952,note_on,2,0,2,,,,,,,,,6,,,52,108
17952,note_on,2,0,1,,,,,,,,,5,,,64,108
17952,note_on,2,0,6,,,,,,,,,3,,,52,60
17952,note_on,2,0,3,,,,,,,,,0,,,64,60
18046,note_on,94,0,6,,,,,,,,,3,,,52,0
18046,note_on,94,0,2,,,,,,,,,6,,,52,0
18046,note_on,94,0,1,,,,,,,,,5,,,64,0
18046,note_on,94,0,3,,,,,,,,,0,,,64,0
18048,note_on,2,0,2,,,,,,,,,6,,,57,108
18048,note_on,2,0,1,,,,,,,,,5,,,69,108
18048,note_on,2,0,6,,,,,,,,,3,,,57,60
18048,note_on,2,0,3,,,,,,,,,0,,,69,60
18208,note_on,160,0,3,,,,,,,,,0,,,69,0
18208,note_on,160,0,2,,,,,,,,,6,,,57,0
18208,note_on,160,0,1,,,,,,,,,5,,,69,0
18208,note_on,160,0,6,,,,,,,,,3,,,57,0
18336,note_on,128,0,3,,,,,,,,,0,,,71,60
18336,note_on,128,0,6,,,,,,,,,3,,,59,60
18336,note_on,128,0,1,,,,,,,,,5,,,71,108
18336,note_on,128,0,2,,,,,,,,,6,,,59,108
18430,note_on,94,0,6,,,,,,,,,3,,,59,0
18430,note_on,94,0,1,,,,,,,,,5,,,71,0
18430,note_on,94,0,2,,,,,,,,,6,,,59,0
18430,note_on,94,0,3,,,,,,,,,0,,,71,0
18432,note_on,2,0,3,,,,,,,,,0,,,73,60
18432,note_on,2,0,6,,,,,,,,,3,,,61,60
18432,note_on,2,0,2,,,,,,,,,6,,,61,108
18432,note_on,2,0,1,,,,,,,,,5,,,73,108
18526,note_on,94,0,1,,,,,,,,,5,,,73,0
18526,note_on,94,0,6,,,,,,,,,3,,,61,0
18526,note_on,94,0,3,,,,,,,,,0,,,73,0
18526,note_on,94,0,2,,,,,,,,,6,,,61,0
18528,note_on,2,0,1,,,,,,,,,5,,,71,108
18528,note_on,2,0,6,,,,,,,,,3,,,59,60
18528,note_on,2,0,3,,,,,,,,,0,,,71,60
18528,note_on,2,0,2,,,,,,,,,6,,,59,108
18574,note_on,46,0,6,,,,,,,,,3,,,59,0
18574,note_on,46,0,3,,,,,,,,,0,,,71,0
18574,note_on,46,0,1,,,,,,,,,5,,,71,0
18574,note_on,46,0,2,,,,,,,,,6,,,59,0
18576,note_on,2,0,2,,,,,,,,,6,,,57,108
18576,note_on,2,0,6,,,,,,,,,3,,,57,60
18576,note_on,2,0,3,,,,,,,,,0,,,69,60
18576,note_on,2,0,1,,,,,,,,,5,,,69,108
18622,note_on,46,0,1,,,,,,,,,5,,,69,0
18622,note_on,46,0,2,,,,,,,,,6,,,57,0
18622,note_on,46,0,3,,,,,,,,,0,,,69,0
18622,note_on,46,0,6,,,,,,,,,3,,,57,0
18624,note_on,2,0,3,,,,,,,,,0,,,76,60
18624,note_on,2,0,1,,,,,,,,,5,,,76,108
18624,note_on,2,0,2,,,,,,,,,6,,,64,108
18624,note_on,2,0,6,,,,,,,,,3,,,64,60
18718,note_on,94,0,3,,,,,,,,,0,,,76,0
18718,note_on,94,0,1,,,,,,,,,5,,,76,0
18718,note_on,94,0,2,,,,,,,,,6,,,64,0
18718,note_on,94,0,6,,,,,,,,,3,,,64,0
18720,note_on,2,0,1,,,,,,,,,5,,,64,108
18720,note_on,0,0,1,,,,,,,,,5,,,68,108
18720,note_on,2,0,6,,,,,,,,,3,,,52,60
18720,note_on,2,0,3,,,,,,,,,0,,,64,60
18720,note_on,2,0,2,,,,,,,,,6,,,52,108
18750,note_on,30,0,3,,,,,,,,,0,,,64,0
18752,note_on,2,0,3,,,,,,,,,0,,,66,60
18782,note_on,30,0,3,,,,,,,,,0,,,66,0
18784,note_on,2,0,3,,,,,,,,,0,,,68,60
18814,note_on,30,0,3,,,,,,,,,0,,,68,0
18814,note_on,0,0,1,,,,,,,,,5,,,68,0
18814,note_on,94,0,6,,,,,,,,,3,,,52,0
18814,note_on,94,0,2,,,,,,,,,6,,,52,0
18814,note_on,94,0,1,,,,,,,,,5,,,64,0
18816,note_on,2,0,3,,,,,,,,,0,,,69,60
18816,note_on,2,0,2,,,,,,,,,6,,,45,108
18816,note_on,2,0,6,,,,,,,,,3,,,45,60
18816,note_on,2,0,1,,,,,,,,,5,,,69,108
18862,note_on,46,0,2,,,,,,,,,6,,,45,0
18862,note_on,46,0,1,,,,,,,,,5,,,69,0
18864,note_on,2,0,2,,,,,,,,,6,,,52,108
18864,note_on,2,0,1,,,,,,,,,5,,,73,108
18910,note_on,46,0,2,,,,,,,,,6,,,52,0
18910,note_on,46,0,1,,,,,,,,,5,,,73,0
18912,note_on,2,0,1,,,,,,,,,5,,,76,108
18912,note_on,2,0,2,,,,,,,,,6,,,57,108
18958,note_on,46,0,1,,,,,,,,,5,,,76,0
18958,note_on,46,0,2,,,,,,,,,6,,,57,0
18960,note_on,2,0,2,,,,,,,,,6,,,52,108
18960,note_on,2,0,1,,,,,,,,,5,,,73,108
18976,note_on,160,0,3,,,,,,,,,0,,,69,0
19006,note_on,46,0,2,,,,,,,,,6,,,52,0
19006,note_on,46,0,1,,,,,,,,,5,,,73,0
19008,note_on,2,0,2,,,,,,,,,6,,,45,108
19008,note_on,2,0,1,,,,,,,,,5,,,69,108
19054,note_on,46,0,2,,,,,,,,,6,,,45,0
19054,note_on,46,0,1,,,,,,,,,5,,,69,0
19056,note_on,2,0,1,,,,,,,,,5,,,73,108
19056,note_on,2,0,2,,,,,,,,,6,,,52,108
19102,note_on,46,0,1,,,,,,,,,5,,,73,0
19102,note_on,46,0,2,,,,,,,,,6,,,52,0
19104,note_on,2,0,1,,,,,,,,,5,,,76,108
19104,note_on,2,0,2,,,,,,,,,6,,,57,108
19150,note_on,46,0,2,,,,,,,,,6,,,57,0
19150,note_on,46,0,1,,,,,,,,,5,,,76,0
19152,note_on,2,0,1,,,,,,,,,5,,,73,108
19152,note_on,2,0,2,,,,,,,,,6,,,52,108
19198,note_on,46,0,2,,,,,,,,,6,,,52,0
19198,note_on,46,0,1,,,,,,,,,5,,,73,0
19200,note_on,2,0,2,,,,,,,,,6,,,47,108
19200,note_on,2,0,1,,,,,,,,,5,,,69,108
19246,note_on,46,0,2,,,,,,,,,6,,,47,0
19246,note_on,46,0,1,,,,,,,,,5,,,69,0
19248,note_on,2,0,2,,,,,,,,,6,,,52,108
19248,note_on,2,0,1,,,,,,,,,5,,,74,108
19294,note_on,46,0,2,,,,,,,,,6,,,52,0
19294,note_on,46,0,1,,,,,,,,,5,,,74,0
19296,note_on,2,0,2,,,,,,,,,6,,,57,108
19296,note_on,2,0,1,,,,,,,,,5,,,76,108
19342,note_on,46,0,1,,,,,,,,,5,,,76,0
19342,note_on,46,0,2,,,,,,,,,6,,,57,0
19344,note_on,2,0,1,,,,,,,,,5,,,74,108
19344,note_on,2,0,2,,,,,,,,,6,,,52,108
19390,note_on,46,0,1,,,,,,,,,5,,,74,0
19390,note_on,46,0,2,,,,,,,,,6,,,52,0
19392,note_on,2,0,2,,,,,,,,,6,,,47,108
19392,note_on,2,0,1,,,,,,,,,5,,,69,108
19438,note_on,46,0,1,,,,,,,,,5,,,69,0
19438,note_on,46,0,2,,,,,,,,,6,,,47,0
19440,note_on,2,0,1,,,,,,,,,5,,,74,108
19440,note_on,2,0,2,,,,,,,,,6,,,52,108
19486,note_on,46,0,1,,,,,,,,,5,,,74,0
19486,note_on,46,0,2,,,,,,,,,6,,,52,0
19488,note_on,2,0,1,,,,,,,,,5,,,76,108
19488,note_on,2,0,2,,,,,,,,,6,,,57,108
19534,note_on,46,0,2,,,,,,,,,6,,,57,0
19534,note_on,46,0,1,,,,,,,,,5,,,76,0
19536,note_on,2,0,2,,,,,,,,,6,,,52,108
19536,note_on,2,0,1,,,,,,,,,5,,,74,108
19582,note_on,46,0,2,,,,,,,,,6,,,52,0
19582,note_on,46,0,1,,,,,,,,,5,,,74,0
19584,note_on,2,0,2,,,,,,,,,6,,,49,108
19584,note_on,2,0,1,,,,,,,,,5,,,69,108
19630,note_on,46,0,1,,,,,,,,,5,,,69,0
19630,note_on,46,0,2,,,,,,,,,6,,,49,0
19632,note_on,2,0,2,,,,,,,,,6,,,52,108
19632,note_on,2,0,1,,,,,,,,,5,,,76,108
19678,note_on,46,0,2,,,,,,,,,6,,,52,0
19678,note_on,46,0,1,,,,,,,,,5,,,76,0
19680,note_on,2,0,2,,,,,,,,,6,,,57,108
19680,note_on,2,0,1,,,,,,,,,5,,,73,108
19726,note_on,46,0,2,,,,,,,,,6,,,57,0
19726,note_on,46,0,1,,,,,,,,,5,,,73,0
19728,note_on,2,0,1,,,,,,,,,5,,,76,108
19728,note_on,2,0,2,,,,,,,,,6,,,52,108
19774,note_on,46,0,2,,,,,,,,,6,,,52,0
19774,note_on,46,0,1,,,,,,,,,5,,,76,0
19776,note_on,2,0,1,,,,,,,,,5,,,69,108
19776,note_on,2,0,2,,,,,,,,,6,,,49,108
19822,note_on,46,0,1,,,,,,,,,5,,,69,0
19822,note_on,46,0,2,,,,,,,,,6,,,49,0
19824,note_on,2,0,2,,,,,,,,,6,,,52,108
19824,note_on,2,0,1,,,,,,,,,5,,,76,108
19870,note_on,46,0,2,,,,,,,,,6,,,52,0
19870,note_on,46,0,1,,,,,,,,,5,,,76,0
19872,note_on,2,0,2,,,,,,,,,6,,,57,108
19872,note_on,2,0,1,,,,,,,,,5,,,73,108
19918,note_on,46,0,2,,,,,,,,,6,,,57,0
19918,note_on,46,0,1,,,,,,,,,5,,,73,0
19920,note_on,2,0,1,,,,,,,,,5,,,76,108
19920,note_on,2,0,2,,,,,,,,,6,,,52,108
19966,note_on,46,0,2,,,,,,,,,6,,,52,0
19966,note_on,46,0,1,,,,,,,,,5,,,76,0
19968,note_on,2,0,1,,,,,,,,,5,,,69,108
19968,note_on,2,0,2,,,,,,,,,6,,,50,108
20014,note_on,46,0,1,,,,,,,,,5,,,69,0
20014,note_on,46,0,2,,,,,,,,,6,,,50,0
20016,note_on,2,0,2,,,,,,,,,6,,,52,108
20016,note_on,2,0,1,,,,,,,,,5,,,78,108
20062,note_on,46,0,1,,,,,,,,,5,,,78,0
20062,note_on,46,0,2,,,,,,,,,6,,,52,0
20064,note_on,2,0,1,,,,,,,,,5,,,76,108
20064,note_on,2,0,2,,,,,,,,,6,,,57,108
20110,note_on,46,0,2,,,,,,,,,6,,,57,0
20110,note_on,46,0,1,,,,,,,,,5,,,76,0
20112,note_on,2,0,2,,,,,,,,,6,,,52,108
20112,note_on,2,0,1,,,,,,,,,5,,,78,108
20158,note_on,46,0,1,,,,,,,,,5,,,78,0
20158,note_on,46,0,2,,,,,,,,,6,,,52,0
20160,note_on,2,0,2,,,,,,,,,6,,,50,108
20160,note_on,2,0,1,,,,,,,,,5,,,69,108
20206,note_on,46,0,2,,,,,,,,,6,,,50,0
20206,note_on,46,0,1,,,,,,,,,5,,,69,0
20208,note_on,2,0,1,,,,,,,,,5,,,78,108
20208,note_on,2,0,2,,,,,,,,,6,,,52,108
20254,note_on,46,0,2,,,,,,,,,6,,,52,0
20254,note_on,46,0,1,,,,,,,,,5,,,78,0
20256,note_on,2,0,1,,,,,,,,,5,,,76,108
20256,note_on,2,0,2,,,,,,,,,6,,,57,108
20302,note_on,46,0,1,,,,,,,,,5,,,76,0
20302,note_on,46,0,2,,,,,,,,,6,,,57,0
20304,note_on,2,0,2,,,,,,,,,6,,,52,108
20304,note_on,2,0,1,,,,,,,,,5,,,78,108
20350,note_on,46,0,1,,,,,,,,,5,,,78,0
20350,note_on,46,0,2,,,,,,,,,6,,,52,0
20352,note_on,2,0,2,,,,,,,,,6,,,49,108
20352,note_on,2,0,1,,,,,,,,,5,,,69,108
20398,note_on,46,0,1,,,,,,,,,5,,,69,0
20398,note_on,46,0,2,,,,,,,,,6,,,49,0
20400,note_on,2,0,1,,,,,,,,,5,,,76,108
20400,note_on,2,0,2,,,,,,,,,6,,,52,108
20446,note_on,46,0,1,,,,,,,,,5,,,76,0
20446,note_on,46,0,2,,,,,,,,,6,,,52,0
20448,note_on,2,0,2,,,,,,,,,6,,,57,108
20448,note_on,2,0,1,,,,,,,,,5,,,73,108
20494,note_on,46,0,2,,,,,,,,,6,,,57,0
20494,note_on,46,0,1,,,,,,,,,5,,,73,0
20496,note_on,2,0,2,,,,,,,,,6,,,52,108
20496,note_on,2,0,1,,,,,,,,,5,,,76,108
20542,note_on,46,0,1,,,,,,,,,5,,,76,0
20542,note_on,46,0,2,,,,,,,,,6,,,52,0
20544,note_on,2,0,1,,,,,,,,,5,,,69,108
20544,note_on,2,0,2,,,,,,,,,6,,,49,108
20590,note_on,46,0,1,,,,,,,,,5,,,69,0
20590,note_on,46,0,2,,,,,,,,,6,,,49,0
20592,note_on,2,0,1,,,,,,,,,5,,,76,108
20592,note_on,2,0,2,,,,,,,,,6,,,52,108
20638,note_on,46,0,2,,,,,,,,,6,,,52,0
20638,note_on,46,0,1,,,,,,,,,5,,,76,0
20640,note_on,2,0,1,,,,,,,,,5,,,73,108
20640,note_on,2,0,2,,,,,,,,,6,,,57,108
20686,note_on,46,0,1,,,,,,,,,5,,,73,0
20686,note_on,46,0,2,,,,,,,,,6,,,57,0
20688,note_on,2,0,2,,,,,,,,,6,,,52,108
20688,note_on,2,0,1,,,,,,,,,5,,,76,108
20734,note_on,46,0,2,,,,,,,,,6,,,52,0
20734,note_on,46,0,1,,,,,,,,,5,,,76,0
20736,note_on,2,0,2,,,,,,,,,6,,,47,108
20736,note_on,2,0,1,,,,,,,,,5,,,69,108
20782,note_on,46,0,1,,,,,,,,,5,,,69,0
20782,note_on,46,0,2,,,,,,,,,6,,,47,0
20784,note_on,2,0,1,,,,,,,,,5,,,74,108
20784,note_on,2,0,2,,,,,,,,,6,,,52,108
20830,note_on,46,0,1,,,,,,,,,5,,,74,0
20830,note_on,46,0,2,,,,,,,,,6,,,52,0
20832,note_on,2,0,1,,,,,,,,,5,,,76,108
20832,note_on,2,0,2,,,,,,,,,6,,,57,108
20878,note_on,46,0,1,,,,,,,,,5,,,76,0
20878,note_on,46,0,2,,,,,,,,,6,,,57,0
20880,note_on,2,0,1,,,,,,,,,5,,,74,108
20880,note_on,2,0,2,,,,,,,,,6,,,52,108
20926,note_on,46,0,2,,,,,,,,,6,,,52,0
20926,note_on,46,0,1,,,,,,,,,5,,,74,0
20928,note_on,2,0,1,,,,,,,,,5,,,69,108
20928,note_on,2,0,2,,,,,,,,,6,,,47,108
20974,note_on,46,0,2,,,,,,,,,6,,,47,0
20974,note_on,46,0,1,,,,,,,,,5,,,69,0
20976,note_on,2,0,1,,,,,,,,,5,,,74,108
20976,note_on,2,0,2,,,,,,,,,6,,,52,108
21022,note_on,46,0,1,,,,,,,,,5,,,74,0
21022,note_on,46,0,2,,,,,,,,,6,,,52,0
21024,note_on,2,0,1,,,,,,,,,5,,,76,108
21024,note_on,2,0,2,,,,,,,,,6,,,57,108
21070,note_on,46,0,2,,,,,,,,,6,,,57,0
21070,note_on,46,0,1,,,,,,,,,5,,,76,0
21072,note_on,2,0,1,,,,,,,,,5,,,74,108
21072,note_on,2,0,2,,,,,,,,,6,,,52,108
21118,note_on,46,0,2,,,,,,,,,6,,,52,0
21118,note_on,46,0,1,,,,,,,,,5,,,74,0
21120,note_on,2,0,1,,,,,,,,,5,,,69,108
21120,note_on,2,0,2,,,,,,,,,6,,,45,108
21166,note_on,46,0,1,,,,,,,,,5,,,69,0
21166,note_on,46,0,2,,,,,,,,,6,,,45,0
21168,note_on,2,0,2,,,,,,,,,6,,,52,108
21168,note_on,2,0,1,,,,,,,,,5,,,73,108
21214,note_on,46,0,1,,,,,,,,,5,,,73,0
21214,note_on,46,0,2,,,,,,,,,6,,,52,0
21216,note_on,2,0,2,,,,,,,,,6,,,57,108
21216,note_on,2,0,1,,,,,,,,,5,,,76,108
21262,note_on,46,0,2,,,,,,,,,6,,,57,0
21262,note_on,46,0,1,,,,,,,,,5,,,76,0
21264,note_on,2,0,2,,,,,,,,,6,,,52,108
21264,note_on,2,0,1,,,,,,,,,5,,,73,108
21310,note_on,46,0,2,,,,,,,,,6,,,52,0
21310,note_on,46,0,1,,,,,,,,,5,,,73,0
21312,note_on,2,0,1,,,,,,,,,5,,,69,108
21312,note_on,2,0,2,,,,,,,,,6,,,45,108
21358,note_on,46,0,1,,,,,,,,,5,,,69,0
21358,note_on,46,0,2,,,,,,,,,6,,,45,0
21360,note_on,2,0,2,,,,,,,,,6,,,52,108
21360,note_on,2,0,1,,,,,,,,,5,,,73,108
21406,note_on,46,0,1,,,,,,,,,5,,,73,0
21406,note_on,46,0,2,,,,,,,,,6,,,52,0
21408,note_on,2,0,2,,,,,,,,,6,,,57,108
21408,note_on,2,0,1,,,,,,,,,5,,,76,108
21454,note_on,46,0,1,,,,,,,,,5,,,76,0
21454,note_on,46,0,2,,,,,,,,,6,,,57,0
21456,note_on,2,0,1,,,,,,,,,5,,,73,108
21456,note_on,2,0,2,,,,,,,,,6,,,52,108
21502,note_on,46,0,2,,,,,,,,,6,,,52,0
21502,note_on,46,0,1,,,,,,,,,5,,,73,0
21504,note_on,2,0,1,,,,,,,,,5,,,69,108
21504,note_on,2,0,2,,,,,,,,,6,,,47,108
21550,note_on,46,0,1,,,,,,,,,5,,,69,0
21550,note_on,46,0,2,,,,,,,,,6,,,47,0
21552,note_on,2,0,2,,,,,,,,,6,,,52,108
21552,note_on,2,0,1,,,,,,,,,5,,,74,108
21598,note_on,46,0,1,,,,,,,,,5,,,74,0
21598,note_on,46,0,2,,,,,,,,,6,,,52,0
21600,note_on,2,0,2,,,,,,,,,6,,,57,108
21600,note_on,2,0,1,,,,,,,,,5,,,76,108
21646,note_on,46,0,1,,,,,,,,,5,,,76,0
21646,note_on,46,0,2,,,,,,,,,6,,,57,0
21648,note_on,2,0,1,,,,,,,,,5,,,74,108
21648,note_on,2,0,2,,,,,,,,,6,,,52,108
21694,note_on,46,0,1,,,,,,,,,5,,,74,0
21694,note_on,46,0,2,,,,,,,,,6,,,52,0
21696,note_on,2,0,1,,,,,,,,,5,,,69,108
21696,note_on,2,0,2,,,,,,,,,6,,,47,108
21742,note_on,46,0,1,,,,,,,,,5,,,69,0
21742,note_on,46,0,2,,,,,,,,,6,,,47,0
21744,note_on,2,0,2,,,,,,,,,6,,,52,108
21744,note_on,2,0,1,,,,,,,,,5,,,74,108
21790,note_on,46,0,2,,,,,,,,,6,,,52,0
21790,note_on,46,0,1,,,,,,,,,5,,,74,0
21792,note_on,2,0,1,,,,,,,,,5,,,76,108
21792,note_on,2,0,2,,,,,,,,,6,,,57,108
21838,note_on,46,0,2,,,,,,,,,6,,,57,0
21838,note_on,46,0,1,,,,,,,,,5,,,76,0
21840,note_on,2,0,1,,,,,,,,,5,,,74,108
21840,note_on,2,0,2,,,,,,,,,6,,,52,108
21886,note_on,46,0,1,,,,,,,,,5,,,74,0
21886,note_on,46,0,2,,,,,,,,,6,,,52,0
21888,note_on,2,0,1,,,,,,,,,5,,,69,108
21888,note_on,2,0,2,,,,,,,,,6,,,49,108
21934,note_on,46,0,2,,,,,,,,,6,,,49,0
21934,note_on,46,0,1,,,,,,,,,5,,,69,0
21936,note_on,2,0,2,,,,,,,,,6,,,52,108
21936,note_on,2,0,1,,,,,,,,,5,,,76,108
21982,note_on,46,0,2,,,,,,,,,6,,,52,0
21982,note_on,46,0,1,,,,,,,,,5,,,76,0
21984,note_on,2,0,2,,,,,,,,,6,,,57,108
21984,note_on,2,0,1,,,,,,,,,5,,,73,108
22030,note_on,46,0,2,,,,,,,,,6,,,57,0
22030,note_on,46,0,1,,,,,,,,,5,,,73,0
22032,note_on,2,0,1,,,,,,,,,5,,,76,108
22032,note_on,2,0,2,,,,,,,,,6,,,52,108
22078,note_on,46,0,1,,,,,,,,,5,,,76,0
22078,note_on,46,0,2,,,,,,,,,6,,,52,0
22080,note_on,2,0,2,,,,,,,,,6,,,49,108
22080,note_on,2,0,1,,,,,,,,,5,,,69,108
22126,note_on,46,0,2,,,,,,,,,6,,,49,0
22126,note_on,46,0,1,,,,,,,,,5,,,69,0
22128,note_on,2,0,2,,,,,,,,,6,,,52,108
22128,note_on,2,0,1,,,,,,,,,5,,,76,108
22174,note_on,46,0,2,,,,,,,,,6,,,52,0
22174,note_on,46,0,1,,,,,,,,,5,,,76,0
22176,note_on,2,0,1,,,,,,,,,5,,,73,108
22176,note_on,2,0,2,,,,,,,,,6,,,57,108
22222,note_on,46,0,2,,,,,,,,,6,,,57,0
22222,note_on,46,0,1,,,,,,,,,5,,,73,0
22224,note_on,2,0,1,,,,,,,,,5,,,76,108
22224,note_on,2,0,2,,,,,,,,,6,,,52,108
22270,note_on,46,0,2,,,,,,,,,6,,,52,0
22270,note_on,46,0,1,,,,,,,,,5,,,76,0
22272,note_on,2,0,2,,,,,,,,,6,,,50,108
22272,note_on,2,0,1,,,,,,,,,5,,,69,108
22318,note_on,46,0,2,,,,,,,,,6,,,50,0
22318,note_on,46,0,1,,,,,,,,,5,,,69,0
22320,note_on,2,0,1,,,,,,,,,5,,,78,108
22320,note_on,2,0,2,,,,,,,,,6,,,52,108
22366,note_on,46,0,1,,,,,,,,,5,,,78,0
22366,note_on,46,0,2,,,,,,,,,6,,,52,0
22368,note_on,2,0,1,,,,,,,,,5,,,76,108
22368,note_on,2,0,2,,,,,,,,,6,,,57,108
22414,note_on,46,0,1,,,,,,,,,5,,,76,0
22414,note_on,46,0,2,,,,,,,,,6,,,57,0
22416,note_on,2,0,1,,,,,,,,,5,,,78,108
22416,note_on,2,0,2,,,,,,,,,6,,,52,108
22462,note_on,46,0,1,,,,,,,,,5,,,78,0
22462,note_on,46,0,2,,,,,,,,,6,,,52,0
22464,note_on,2,0,2,,,,,,,,,6,,,50,108
22464,note_on,2,0,1,,,,,,,,,5,,,69,108
22510,note_on,46,0,2,,,,,,,,,6,,,50,0
22510,note_on,46,0,1,,,,,,,,,5,,,69,0
22512,note_on,2,0,2,,,,,,,,,6,,,52,108
22512,note_on,2,0,1,,,,,,,,,5,,,78,108
22558,note_on,46,0,1,,,,,,,,,5,,,78,0
22558,note_on,46,0,2,,,,,,,,,6,,,52,0
