tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
11760,note_on,2,0,1,,,,,,,,11,,,74,45
11760,note_on,2,0,2,,,,,,,,0,,,74,127
11760,note_on,2,0,3,,,,,,,,2,,,71,127
11806,note_on,94,0,6,,,,,,,,8,,,36,0
11806,note_on,94,0,5,,,,,,,,6,,,48,0
11806,note_on,46,0,1,,,,,,,,11,,,74,0
11806,note_on,46,0,3,,,,,,,,2,,,71,0
11806,note_on,46,0,2,,,,,,,,0,,,74,0
11806,note_on,94,0,4,,,,,,,,4,,,55,0
11808,note_on,2,0,1,,,,,,,,11,,,76,45
11808,note_on,2,0,3,,,,,,,,2,,,72,127
11808,note_on,2,0,5,,,,,,,,6,,,48,92
11808,note_on,2,0,6,,,,,,,,8,,,36,92
11808,note_on,2,0,2,,,,,,,,0,,,76,127
11808,note_on,2,0,4,,,,,,,,4,,,55,75
11854,note_on,46,0,1,,,,,,,,11,,,76,0
11854,note_on,46,0,2,,,,,,,,0,,,76,0
11854,note_on,46,0,3,,,,,,,,2,,,72,0
11856,note_on,2,0,3,,,,,,,,2,,,74,127
11856,note_on,2,0,1,,,,,,,,11,,,77,45
11856,note_on,2,0,2,,,,,,,,0,,,77,127
11902,note_on,46,0,3,,,,,,,,2,,,74,0
11902,note_on,46,0,1,,,,,,,,11,,,77,0
11902,note_on,94,0,6,,,,,,,,8,,,36,0
11902,note_on,46,0,2,,,,,,,,0,,,77,0
11902,note_on,94,0,4,,,,,,,,4,,,55,0
11902,note_on,94,0,5,,,,,,,,6,,,48,0
11904,note_on,2,0,6,,,,,,,,8,,,36,92
11904,note_on,2,0,2,,,,,,,,0,,,79,127
11904,note_on,2,0,4,,,,,,,,4,,,55,75
11904,note_on,2,0,5,,,,,,,,6,,,48,92
11904,note_on,2,0,3,,,,,,,,2,,,76,127
11904,note_on,2,0,1,,,,,,,,11,,,79,45
11950,note_on,46,0,3,,,,,,,,2,,,76,0
11950,note_on,46,0,1,,,,,,,,11,,,79,0
11950,note_on,46,0,2,,,,,,,,0,,,79,0
11952,note_on,2,0,3,,,,,,,,2,,,74,127
11952,note_on,2,0,1,,,,,,,,11,,,77,45
11952,note_on,2,0,2,,,,,,,,0,,,77,127
11998,note_on,46,0,2,,,,,,,,0,,,77,0
11998,note_on,46,0,1,,,,,,,,11,,,77,0
11998,note_on,94,0,6,,,,,,,,8,,,36,0
11998,note_on,94,0,4,,,,,,,,4,,,55,0
11998,note_on,46,0,3,,,,,,,,2,,,74,0
11998,note_on,94,0,5,,,,,,,,6,,,48,0
12000,note_on,2,0,3,,,,,,,,2,,,76,127
12000,note_on,2,0,1,,,,,,,,11,,,79,45
12000,note_on,2,0,4,,,,,,,,4,,,55,75
12000,note_on,2,0,6,,,,,,,,8,,,36,92
12000,note_on,2,0,5,,,,,,,,6,,,48,92
12000,note_on,2,0,2,,,,,,,,0,,,79,127
12046,note_on,46,0,1,,,,,,,,11,,,79,0
12046,note_on,46,0,3,,,,,,,,2,,,76,0
12046,note_on,46,0,2,,,,,,,,0,,,79,0
12048,note_on,2,0,1,,,,,,,,11,,,81,45
12048,note_on,2,0,3,,,,,,,,2,,,77,127
12048,note_on,2,0,2,,,,,,,,0,,,81,127
12094,note_on,46,0,2,,,,,,,,0,,,81,0
12094,note_on,94,0,5,,,,,,,,6,,,48,0
12094,note_on,94,0,6,,,,,,,,8,,,36,0
12094,note_on,94,0,4,,,,,,,,4,,,55,0
12094,note_on,46,0,3,,,,,,,,2,,,77,0
12094,note_on,46,0,1,,,,,,,,11,,,81,0
12096,note_on,2,0,3,,,,,,,,2,,,79,127
12096,note_on,2,0,2,,,,,,,,0,,,82,127
12096,note_on,2,0,1,,,,,,,,11,,,82,45
12096,note_on,2,0,4,,,,,,,,4,,,64,75
12096,note_on,2,0,6,,,,,,,,8,,,36,92
12096,note_on,2,0,5,,,,,,,,6,,,48,92
12142,note_on,46,0,2,,,,,,,,0,,,82,0
12142,note_on,46,0,1,,,,,,,,11,,,82,0
12142,note_on,46,0,3,,,,,,,,2,,,79,0
12144,note_on,2,0,1,,,,,,,,11,,,81,45
12144,note_on,2,0,2,,,,,,,,0,,,81,127
12144,note_on,2,0,3,,,,,,,,2,,,77,127
12190,note_on,46,0,3,,,,,,,,2,,,77,0
12190,note_on,94,0,6,,,,,,,,8,,,36,0
12190,note_on,94,0,4,,,,,,,,4,,,64,0
12190,note_on,94,0,5,,,,,,,,6,,,48,0
12190,note_on,46,0,1,,,,,,,,11,,,81,0
12190,note_on,46,0,2,,,,,,,,0,,,81,0
12192,note_on,2,0,3,,,,,,,,2,,,79,127
12192,note_on,2,0,1,,,,,,,,11,,,82,45
12192,note_on,2,0,2,,,,,,,,0,,,82,127
12192,note_on,2,0,4,,,,,,,,4,,,64,75
12192,note_on,2,0,6,,,,,,,,8,,,36,92
12192,note_on,2,0,5,,,,,,,,6,,,48,92
12238,note_on,46,0,3,,,,,,,,2,,,79,0
12238,note_on,46,0,2,,,,,,,,0,,,82,0
12238,note_on,46,0,1,,,,,,,,11,,,82,0
12240,note_on,2,0,3,,,,,,,,2,,,81,127
12240,note_on,2,0,2,,,,,,,,0,,,84,127
12240,note_on,2,0,1,,,,,,,,11,,,84,45
12286,note_on,94,0,5,,,,,,,,6,,,48,0
12286,note_on,94,0,6,,,,,,,,8,,,36,0
12286,note_on,46,0,1,,,,,,,,11,,,84,0
12286,note_on,46,0,3,,,,,,,,2,,,81,0
12286,note_on,94,0,4,,,,,,,,4,,,64,0
12286,note_on,46,0,2,,,,,,,,0,,,84,0
12288,note_on,2,0,3,,,,,,,,2,,,77,127
12288,note_on,2,0,1,,,,,,,,11,,,81,45
12288,note_on,2,0,4,,,,,,,,4,,,60,75
12288,note_on,2,0,2,,,,,,,,0,,,81,127
12288,note_on,2,0,5,,,,,,,,6,,,53,92
12288,note_on,2,0,6,,,,,,,,8,,,41,92
12334,note_on,46,0,1,,,,,,,,11,,,81,0
12334,note_on,46,0,3,,,,,,,,2,,,77,0
12334,note_on,46,0,2,,,,,,,,0,,,81,0
12336,note_on,2,0,2,,,,,,,,0,,,82,127
12336,note_on,2,0,1,,,,,,,,11,,,82,45
12336,note_on,2,0,3,,,,,,,,2,,,79,127
12382,note_on,94,0,4,,,,,,,,4,,,60,0
12382,note_on,94,0,5,,,,,,,,6,,,53,0
12382,note_on,46,0,2,,,,,,,,0,,,82,0
12382,note_on,46,0,3,,,,,,,,2,,,79,0
12382,note_on,94,0,6,,,,,,,,8,,,41,0
12382,note_on,46,0,1,,,,,,,,11,,,82,0
12384,note_on,2,0,2,,,,,,,,0,,,81,127
12384,note_on,2,0,5,,,,,,,,6,,,53,92
12384,note_on,2,0,4,,,,,,,,4,,,60,75
12384,note_on,2,0,1,,,,,,,,11,,,81,45
12384,note_on,2,0,6,,,,,,,,8,,,41,92
12384,note_on,2,0,3,,,,,,,,2,,,77,127
12430,note_on,46,0,2,,,,,,,,0,,,81,0
12430,note_on,46,0,3,,,,,,,,2,,,77,0
12430,note_on,46,0,1,,,,,,,,11,,,81,0
12432,note_on,2,0,2,,,,,,,,0,,,79,127
12432,note_on,2,0,1,,,,,,,,11,,,79,45
12432,note_on,2,0,3,,,,,,,,2,,,76,127
12478,note_on,46,0,3,,,,,,,,2,,,76,0
12478,note_on,94,0,6,,,,,,,,8,,,41,0
12478,note_on,46,0,1,,,,,,,,11,,,79,0
12478,note_on,94,0,5,,,,,,,,6,,,53,0
12478,note_on,46,0,2,,,,,,,,0,,,79,0
12478,note_on,94,0,4,,,,,,,,4,,,60,0
12480,note_on,2,0,2,,,,,,,,0,,,77,127
12480,note_on,2,0,6,,,,,,,,8,,,41,92
12480,note_on,2,0,5,,,,,,,,6,,,53,92
12480,note_on,2,0,3,,,,,,,,2,,,74,127
12480,note_on,2,0,1,,,,,,,,11,,,77,45
12480,note_on,2,0,4,,,,,,,,4,,,60,75
12526,note_on,46,0,2,,,,,,,,0,,,77,0
12526,note_on,46,0,3,,,,,,,,2,,,74,0
12526,note_on,46,0,1,,,,,,,,11,,,77,0
12528,note_on,2,0,2,,,,,,,,0,,,76,127
12528,note_on,2,0,1,,,,,,,,11,,,76,45
12528,note_on,2,0,3,,,,,,,,2,,,72,127
12574,note_on,46,0,2,,,,,,,,0,,,76,0
12574,note_on,94,0,6,,,,,,,,8,,,41,0
12574,note_on,94,0,5,,,,,,,,6,,,53,0
12574,note_on,94,0,4,,,,,,,,4,,,60,0
12574,note_on,46,0,3,,,,,,,,2,,,72,0
12574,note_on,46,0,1,,,,,,,,11,,,76,0
12576,note_on,2,0,1,,,,,,,,11,,,74,45
12576,note_on,2,0,3,,,,,,,,2,,,71,127
12576,note_on,2,0,4,,,,,,,,4,,,60,75
12576,note_on,2,0,6,,,,,,,,8,,,41,92
12576,note_on,2,0,2,,,,,,,,0,,,74,127
12576,note_on,2,0,5,,,,,,,,6,,,53,92
12622,note_on,46,0,3,,,,,,,,2,,,71,0
12622,note_on,46,0,2,,,,,,,,0,,,74,0
12622,note_on,46,0,1,,,,,,,,11,,,74,0
12624,note_on,2,0,3,,,,,,,,2,,,69,127
12624,note_on,2,0,2,,,,,,,,0,,,72,127
12624,note_on,2,0,1,,,,,,,,11,,,72,45
12670,note_on,94,0,5,,,,,,,,6,,,53,0
12670,note_on,46,0,3,,,,,,,,2,,,69,0
12670,note_on,94,0,6,,,,,,,,8,,,41,0
12670,note_on,46,0,1,,,,,,,,11,,,72,0
12670,note_on,46,0,2,,,,,,,,0,,,72,0
12670,note_on,94,0,4,,,,,,,,4,,,60,0
12672,note_on,2,0,5,,,,,,,,6,,,53,92
12672,note_on,2,0,1,,,,,,,,11,,,77,45
12672,note_on,2,0,3,,,,,,,,2,,,81,127
12672,note_on,2,0,6,,,,,,,,8,,,41,92
12672,note_on,2,0,2,,,,,,,,0,,,77,127
12672,note_on,2,0,4,,,,,,,,4,,,60,75
12718,note_on,46,0,1,,,,,,,,11,,,77,0
12718,note_on,46,0,3,,,,,,,,2,,,81,0
12718,note_on,46,0,2,,,,,,,,0,,,77,0
12720,note_on,2,0,2,,,,,,,,0,,,79,127
12720,note_on,2,0,1,,,,,,,,11,,,79,45
12720,note_on,2,0,3,,,,,,,,2,,,82,127
12766,note_on,46,0,1,,,,,,,,11,,,79,0
12766,note_on,94,0,4,,,,,,,,4,,,60,0
12766,note_on,94,0,6,,,,,,,,8,,,41,0
12766,note_on,46,0,2,,,,,,,,0,,,79,0
12766,note_on,46,0,3,,,,,,,,2,,,82,0
12766,note_on,94,0,5,,,,,,,,6,,,53,0
12768,note_on,2,0,5,,,,,,,,6,,,53,92
12768,note_on,2,0,2,,,,,,,,0,,,77,127
12768,note_on,2,0,4,,,,,,,,4,,,60,75
12768,note_on,2,0,1,,,,,,,,11,,,77,45
12768,note_on,2,0,6,,,,,,,,8,,,41,92
12768,note_on,2,0,3,,,,,,,,2,,,81,127
12814,note_on,46,0,2,,,,,,,,0,,,77,0
12814,note_on,46,0,3,,,,,,,,2,,,81,0
12814,note_on,46,0,1,,,,,,,,11,,,77,0
12816,note_on,2,0,2,,,,,,,,0,,,76,127
12816,note_on,2,0,1,,,,,,,,11,,,76,45
12816,note_on,2,0,3,,,,,,,,2,,,79,127
12862,note_on,46,0,2,,,,,,,,0,,,76,0
12862,note_on,94,0,4,,,,,,,,4,,,60,0
12862,note_on,94,0,5,,,,,,,,6,,,53,0
12862,note_on,94,0,6,,,,,,,,8,,,41,0
12862,note_on,46,0,1,,,,,,,,11,,,76,0
12862,note_on,46,0,3,,,,,,,,2,,,79,0
12864,note_on,2,0,2,,,,,,,,0,,,74,127
12864,note_on,2,0,4,,,,,,,,4,,,69,75
12864,note_on,2,0,5,,,,,,,,6,,,53,92
12864,note_on,2,0,6,,,,,,,,8,,,41,92
12864,note_on,2,0,3,,,,,,,,2,,,77,127
12864,note_on,2,0,1,,,,,,,,11,,,74,45
12910,note_on,46,0,3,,,,,,,,2,,,77,0
12910,note_on,46,0,2,,,,,,,,0,,,74,0
12910,note_on,46,0,1,,,,,,,,11,,,74,0
12912,note_on,2,0,1,,,,,,,,11,,,72,45
12912,note_on,2,0,3,,,,,,,,2,,,76,127
12912,note_on,2,0,2,,,,,,,,0,,,72,127
12958,note_on,46,0,3,,,,,,,,2,,,76,0
12958,note_on,94,0,6,,,,,,,,8,,,41,0
12958,note_on,94,0,5,,,,,,,,6,,,53,0
12958,note_on,46,0,1,,,,,,,,11,,,72,0
12958,note_on,94,0,4,,,,,,,,4,,,69,0
12958,note_on,46,0,2,,,,,,,,0,,,72,0
12960,note_on,2,0,4,,,,,,,,4,,,69,75
12960,note_on,2,0,3,,,,,,,,2,,,74,127
12960,note_on,2,0,6,,,,,,,,8,,,41,92
12960,note_on,2,0,2,,,,,,,,0,,,71,127
12960,note_on,2,0,1,,,,,,,,11,,,71,45
12960,note_on,2,0,5,,,,,,,,6,,,53,92
13006,note_on,46,0,2,,,,,,,,0,,,71,0
13006,note_on,46,0,1,,,,,,,,11,,,71,0
13006,note_on,46,0,3,,,,,,,,2,,,74,0
13008,note_on,2,0,3,,,,,,,,2,,,72,127
13008,note_on,2,0,2,,,,,,,,0,,,69,127
13008,note_on,2,0,1,,,,,,,,11,,,69,45
13054,note_on,94,0,6,,,,,,,,8,,,41,0
13054,note_on,46,0,2,,,,,,,,0,,,69,0
13054,note_on,46,0,1,,,,,,,,11,,,69,0
13054,note_on,46,0,3,,,,,,,,2,,,72,0
13054,note_on,94,0,4,,,,,,,,4,,,69,0
13054,note_on,94,0,5,,,,,,,,6,,,53,0
13056,note_on,2,0,6,,,,,,,,8,,,43,92
13056,note_on,2,0,2,,,,,,,,0,,,67,127
13056,note_on,2,0,3,,,,,,,,2,,,71,127
13056,note_on,2,0,4,,,,,,,,4,,,62,75
13056,note_on,2,0,5,,,,,,,,6,,,55,92
13056,note_on,2,0,1,,,,,,,,11,,,67,45
13150,note_on,94,0,4,,,,,,,,4,,,62,0
13150,note_on,94,0,6,,,,,,,,8,,,43,0
13150,note_on,94,0,2,,,,,,,,0,,,67,0
13150,note_on,94,0,5,,,,,,,,6,,,55,0
13150,note_on,94,0,3,,,,,,,,2,,,71,0
13150,note_on,94,0,1,,,,,,,,11,,,67,0
13152,note_on,2,0,2,,,,,,,,0,,,72,127
13152,note_on,2,0,3,,,,,,,,2,,,72,127
13152,note_on,2,0,1,,,,,,,,11,,,72,45
13152,note_on,2,0,6,,,,,,,,8,,,36,92
13152,note_on,2,0,4,,,,,,,,4,,,64,75
13152,note_on,2,0,5,,,,,,,,6,,,48,92
13246,note_on,94,0,2,,,,,,,,0,,,72,0
13246,note_on,94,0,3,,,,,,,,2,,,72,0
13246,note_on,94,0,1,,,,,,,,11,,,72,0
13246,note_on,94,0,5,,,,,,,,6,,,48,0
13246,note_on,94,0,6,,,,,,,,8,,,36,0
13246,note_on,94,0,4,,,,,,,,4,,,64,0
13248,note_on,2,0,4,,,,,,,,4,,,62,75
13248,note_on,2,0,3,,,,,,,,2,,,55,127
13248,note_on,2,0,1,,,,,,,,11,,,67,45
13248,note_on,2,0,6,,,,,,,,8,,,43,92
13248,note_on,2,0,2,,,,,,,,0,,,55,127
13248,note_on,2,0,5,,,,,,,,6,,,55,92
13342,note_on,94,0,6,,,,,,,,8,,,43,0
13342,note_on,94,0,1,,,,,,,,11,,,67,0
13342,note_on,94,0,4,,,,,,,,4,,,62,0
13342,note_on,94,0,5,,,,,,,,6,,,55,0
13342,note_on,94,0,3,,,,,,,,2,,,55,0
13342,note_on,94,0,2,,,,,,,,0,,,55,0
13344,note_on,2,0,5,,,,,,,,6,,,43,92
13344,note_on,2,0,6,,,,,,,,8,,,31,92
13344,note_on,2,0,3,,,,,,,,2,,,71,127
13344,note_on,2,0,4,,,,,,,,4,,,62,75
13344,note_on,2,0,1,,,,,,,,11,,,71,45
13344,note_on,2,0,2,,,,,,,,0,,,71,127
13438,note_on,94,0,6,,,,,,,,8,,,31,0
13438,note_on,94,0,3,,,,,,,,2,,,71,0
13438,note_on,94,0,2,,,,,,,,0,,,71,0
13438,note_on,94,0,1,,,,,,,,11,,,71,0
13438,note_on,94,0,5,,,,,,,,6,,,43,0
13438,note_on,94,0,4,,,,,,,,4,,,62,0
13440,note_on,2,0,2,,,,,,,,0,,,72,127
13440,note_on,2,0,5,,,,,,,,6,,,48,92
13440,note_on,2,0,1,,,,,,,,11,,,72,45
13440,note_on,2,0,6,,,,,,,,8,,,36,92
13440,note_on,2,0,4,,,,,,,,4,,,64,75
13440,note_on,2,0,3,,,,,,,,2,,,72,127
13486,note_on,46,0,2,,,,,,,,0,,,72,0
13486,note_on,46,0,1,,,,,,,,11,,,72,0
13488,note_on,2,0,2,,,,,,,,0,,,71,127
13488,note_on,2,0,1,,,,,,,,11,,,71,45
13534,note_on,94,0,5,,,,,,,,6,,,48,0
13534,note_on,46,0,1,,,,,,,,11,,,71,0
13534,note_on,94,0,6,,,,,,,,8,,,36,0
13534,note_on,94,0,4,,,,,,,,4,,,64,0
13534,note_on,46,0,2,,,,,,,,0,,,71,0
13536,note_on,2,0,2,,,,,,,,0,,,72,127
13536,note_on,2,0,6,,,,,,,,8,,,36,92
13536,note_on,2,0,4,,,,,,,,4,,,64,75
13536,note_on,2,0,5,,,,,,,,6,,,48,92
13536,note_on,2,0,1,,,,,,,,11,,,72,45
13582,note_on,46,0,2,,,,,,,,0,,,72,0
13582,note_on,46,0,1,,,,,,,,11,,,72,0
13584,note_on,2,0,2,,,,,,,,0,,,74,127
13584,note_on,2,0,1,,,,,,,,11,,,74,45
13600,note_on,160,0,3,,,,,,,,2,,,72,0
13630,note_on,46,0,1,,,,,,,,11,,,74,0
13630,note_on,46,0,2,,,,,,,,0,,,74,0
13630,note_on,94,0,4,,,,,,,,4,,,64,0
13630,note_on,94,0,6,,,,,,,,8,,,36,0
13630,note_on,94,0,5,,,,,,,,6,,,48,0
13632,note_on,2,0,1,,,,,,,,11,,,76,45
13632,note_on,2,0,6,,,,,,,,8,,,36,92
13632,note_on,2,0,2,,,,,,,,0,,,76,127
13632,note_on,32,0,3,,,,,,,,2,,,72,127
13632,note_on,2,0,5,,,,,,,,6,,,48,92
13632,note_on,2,0,4,,,,,,,,4,,,64,75
13678,note_on,46,0,1,,,,,,,,11,,,76,0
13678,note_on,46,0,2,,,,,,,,0,,,76,0
13678,note_on,46,0,3,,,,,,,,2,,,72,0
13680,note_on,2,0,1,,,,,,,,11,,,74,45
13680,note_on,2,0,2,,,,,,,,0,,,74,127
13680,note_on,2,0,3,,,,,,,,2,,,71,127
13726,note_on,46,0,3,,,,,,,,2,,,71,0
13726,note_on,94,0,5,,,,,,,,6,,,48,0
13726,note_on,46,0,1,,,,,,,,11,,,74,0
13726,note_on,46,0,2,,,,,,,,0,,,74,0
13726,note_on,94,0,4,,,,,,,,4,,,64,0
13726,note_on,94,0,6,,,,,,,,8,,,36,0
13728,note_on,2,0,1,,,,,,,,11,,,76,45
13728,note_on,2,0,4,,,,,,,,4,,,64,75
13728,note_on,2,0,2,,,,,,,,0,,,76,127
13728,note_on,2,0,5,,,,,,,,6,,,48,92
13728,note_on,2,0,3,,,,,,,,2,,,72,127
13728,note_on,2,0,6,,,,,,,,8,,,36,92
13774,note_on,46,0,3,,,,,,,,2,,,72,0
13774,note_on,46,0,1,,,,,,,,11,,,76,0
13774,note_on,46,0,2,,,,,,,,0,,,76,0
13776,note_on,2,0,3,,,,,,,,2,,,74,127
13776,note_on,2,0,1,,,,,,,,11,,,77,45
13776,note_on,2,0,2,,,,,,,,0,,,77,127
13822,note_on,94,0,4,,,,,,,,4,,,64,0
13822,note_on,94,0,5,,,,,,,,6,,,48,0
13822,note_on,46,0,1,,,,,,,,11,,,77,0
13822,note_on,94,0,6,,,,,,,,8,,,36,0
13822,note_on,46,0,3,,,,,,,,2,,,74,0
13822,note_on,46,0,2,,,,,,,,0,,,77,0
13824,note_on,2,0,2,,,,,,,,0,,,79,127
13824,note_on,2,0,1,,,,,,,,11,,,79,45
13824,note_on,2,0,5,,,,,,,,6,,,48,92
13824,note_on,2,0,4,,,,,,,,4,,,64,75
13824,note_on,2,0,6,,,,,,,,8,,,36,92
13824,note_on,2,0,3,,,,,,,,2,,,76,127
13870,note_on,46,0,2,,,,,,,,0,,,79,0
13870,note_on,46,0,3,,,,,,,,2,,,76,0
13870,note_on,46,0,1,,,,,,,,11,,,79,0
13872,note_on,2,0,1,,,,,,,,11,,,77,45
13872,note_on,2,0,2,,,,,,,,0,,,77,127
13872,note_on,2,0,3,,,,,,,,2,,,74,127
13918,note_on,94,0,4,,,,,,,,4,,,64,0
13918,note_on,46,0,1,,,,,,,,11,,,77,0
13918,note_on,46,0,2,,,,,,,,0,,,77,0
13918,note_on,94,0,6,,,,,,,,8,,,36,0
13918,note_on,94,0,5,,,,,,,,6,,,48,0
13918,note_on,46,0,3,,,,,,,,2,,,74,0
13920,note_on,2,0,4,,,,,,,,4,,,64,75
13920,note_on,2,0,6,,,,,,,,8,,,36,92
13920,note_on,2,0,3,,,,,,,,2,,,76,127
13920,note_on,2,0,1,,,,,,,,11,,,79,45
13920,note_on,2,0,5,,,,,,,,6,,,48,92
13920,note_on,2,0,2,,,,,,,,0,,,79,127
13966,note_on,46,0,3,,,,,,,,2,,,76,0
13966,note_on,46,0,1,,,,,,,,11,,,79,0
13966,note_on,46,0,2,,,,,,,,0,,,79,0
13968,note_on,2,0,3,,,,,,,,2,,,77,127
13968,note_on,2,0,2,,,,,,,,0,,,81,127
13968,note_on,2,0,1,,,,,,,,11,,,81,45
14014,note_on,46,0,3,,,,,,,,2,,,77,0
14014,note_on,94,0,4,,,,,,,,4,,,64,0
14014,note_on,46,0,2,,,,,,,,0,,,81,0
14014,note_on,46,0,1,,,,,,,,11,,,81,0
14014,note_on,94,0,5,,,,,,,,6,,,48,0
14014,note_on,94,0,6,,,,,,,,8,,,36,0
14016,note_on,2,0,2,,,,,,,,0,,,82,127
14016,note_on,2,0,6,,,,,,,,8,,,36,92
14016,note_on,2,0,1,,,,,,,,11,,,82,45
14016,note_on,2,0,4,,,,,,,,4,,,64,75
14016,note_on,2,0,5,,,,,,,,6,,,48,92
14016,note_on,2,0,3,,,,,,,,2,,,79,127
14062,note_on,46,0,2,,,,,,,,0,,,82,0
14062,note_on,46,0,1,,,,,,,,11,,,82,0
14062,note_on,46,0,3,,,,,,,,2,,,79,0
14064,note_on,2,0,3,,,,,,,,2,,,77,127
14064,note_on,2,0,1,,,,,,,,11,,,81,45
14064,note_on,2,0,2,,,,,,,,0,,,81,127
14110,note_on,46,0,2,,,,,,,,0,,,81,0
14110,note_on,94,0,4,,,,,,,,4,,,64,0
14110,note_on,46,0,3,,,,,,,,2,,,77,0
14110,note_on,94,0,6,,,,,,,,8,,,36,0
14110,note_on,46,0,1,,,,,,,,11,,,81,0
14110,note_on,94,0,5,,,,,,,,6,,,48,0
14112,note_on,2,0,3,,,,,,,,2,,,79,127
14112,note_on,2,0,6,,,,,,,,8,,,36,92
14112,note_on,2,0,2,,,,,,,,0,,,82,127
14112,note_on,2,0,4,,,,,,,,4,,,64,75
14112,note_on,2,0,5,,,,,,,,6,,,48,92
14112,note_on,2,0,1,,,,,,,,11,,,82,45
14158,note_on,46,0,3,,,,,,,,2,,,79,0
14158,note_on,46,0,2,,,,,,,,0,,,82,0
14158,note_on,46,0,1,,,,,,,,11,,,82,0
14160,note_on,2,0,2,,,,,,,,0,,,84,127
14160,note_on,2,0,3,,,,,,,,2,,,81,127
14160,note_on,2,0,1,,,,,,,,11,,,84,45
14206,note_on,46,0,2,,,,,,,,0,,,84,0
14206,note_on,46,0,1,,,,,,,,11,,,84,0
14206,note_on,94,0,6,,,,,,,,8,,,36,0
14206,note_on,46,0,3,,,,,,,,2,,,81,0
14206,note_on,94,0,4,,,,,,,,4,,,64,0
14206,note_on,94,0,5,,,,,,,,6,,,48,0
14208,note_on,2,0,6,,,,,,,,8,,,41,92
14208,note_on,2,0,5,,,,,,,,6,,,53,92
14208,note_on,2,0,4,,,,,,,,4,,,60,75
14208,note_on,2,0,3,,,,,,,,2,,,77,127
14208,note_on,2,0,2,,,,,,,,0,,,81,127
14208,note_on,2,0,1,,,,,,,,11,,,81,45
14254,note_on,46,0,2,,,,,,,,0,,,81,0
14254,note_on,46,0,3,,,,,,,,2,,,77,0
14254,note_on,46,0,1,,,,,,,,11,,,81,0
14256,note_on,2,0,2,,,,,,,,0,,,82,127
14256,note_on,2,0,3,,,,,,,,2,,,79,127
14256,note_on,2,0,1,,,,,,,,11,,,82,45
14302,note_on,94,0,6,,,,,,,,8,,,41,0
14302,note_on,46,0,2,,,,,,,,0,,,82,0
14302,note_on,46,0,3,,,,,,,,2,,,79,0
14302,note_on,46,0,1,,,,,,,,11,,,82,0
14302,note_on,94,0,5,,,,,,,,6,,,53,0
14302,note_on,94,0,4,,,,,,,,4,,,60,0
14304,note_on,2,0,5,,,,,,,,6,,,53,92
14304,note_on,2,0,6,,,,,,,,8,,,41,92
14304,note_on,2,0,2,,,,,,,,0,,,81,127
14304,note_on,2,0,1,,,,,,,,11,,,81,45
14304,note_on,2,0,3,,,,,,,,2,,,77,127
14304,note_on,2,0,4,,,,,,,,4,,,60,75
14350,note_on,46,0,1,,,,,,,,11,,,81,0
14350,note_on,46,0,3,,,,,,,,2,,,77,0
14350,note_on,46,0,2,,,,,,,,0,,,81,0
14352,note_on,2,0,1,,,,,,,,11,,,79,45
14352,note_on,2,0,3,,,,,,,,2,,,76,127
14352,note_on,2,0,2,,,,,,,,0,,,79,127
14398,note_on,94,0,5,,,,,,,,6,,,53,0
14398,note_on,46,0,3,,,,,,,,2,,,76,0
14398,note_on,94,0,4,,,,,,,,4,,,60,0
14398,note_on,46,0,2,,,,,,,,0,,,79,0
14398,note_on,46,0,1,,,,,,,,11,,,79,0
14398,note_on,94,0,6,,,,,,,,8,,,41,0
14400,note_on,2,0,2,,,,,,,,0,,,77,127
14400,note_on,2,0,6,,,,,,,,8,,,41,92
14400,note_on,2,0,5,,,,,,,,6,,,53,92
14400,note_on,2,0,1,,,,,,,,11,,,77,45
14400,note_on,2,0,4,,,,,,,,4,,,60,75
14400,note_on,2,0,3,,,,,,,,2,,,74,127
14446,note_on,46,0,2,,,,,,,,0,,,77,0
14446,note_on,46,0,3,,,,,,,,2,,,74,0
14446,note_on,46,0,1,,,,,,,,11,,,77,0
14448,note_on,2,0,1,,,,,,,,11,,,76,45
14448,note_on,2,0,3,,,,,,,,2,,,72,127
14448,note_on,2,0,2,,,,,,,,0,,,76,127
14494,note_on,46,0,3,,,,,,,,2,,,72,0
14494,note_on,94,0,5,,,,,,,,6,,,53,0
14494,note_on,46,0,1,,,,,,,,11,,,76,0
14494,note_on,46,0,2,,,,,,,,0,,,76,0
14494,note_on,94,0,4,,,,,,,,4,,,60,0
14494,note_on,94,0,6,,,,,,,,8,,,41,0
14496,note_on,2,0,4,,,,,,,,4,,,60,75
14496,note_on,2,0,6,,,,,,,,8,,,41,92
14496,note_on,2,0,5,,,,,,,,6,,,53,92
14496,note_on,2,0,3,,,,,,,,2,,,71,127
14496,note_on,2,0,1,,,,,,,,11,,,74,45
14496,note_on,2,0,2,,,,,,,,0,,,74,127
14542,note_on,46,0,2,,,,,,,,0,,,74,0
14542,note_on,46,0,1,,,,,,,,11,,,74,0
14542,note_on,46,0,3,,,,,,,,2,,,71,0
14544,note_on,2,0,2,,,,,,,,0,,,72,127
14544,note_on,2,0,1,,,,,,,,11,,,72,45
14544,note_on,2,0,3,,,,,,,,2,,,69,127
14590,note_on,46,0,2,,,,,,,,0,,,72,0
14590,note_on,46,0,3,,,,,,,,2,,,69,0
