tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,note,velocity
24064,note_off,,,,,0,0,13,,,,,6,,71,100
24064,note_off,,,,,256,0,13,,,,,6,,65,100
24092,note_off,,,,,92,0,7,,,,,0,,72,100
24096,note_on,,,,,4,0,7,,,,,0,,69,100
24160,note_off,,,,,64,0,7,,,,,0,,69,100
24192,note_on,,,,,32,0,7,,,,,0,,71,100
24284,note_off,,,,,92,0,7,,,,,0,,71,100
24288,note_on,,,,,4,0,7,,,,,0,,68,100
24352,note_off,,,,,64,0,7,,,,,0,,68,100
24384,note_on,,,,,32,0,7,,,,,0,,69,100
24476,note_off,,,,,92,0,7,,,,,0,,69,100
24480,note_on,,,,,4,0,7,,,,,0,,66,100
24544,note_off,,,,,64,0,7,,,,,0,,66,100
24576,note_on,,,,,512,0,11,,,,,4,,52,85
24576,note_on,,,,,0,0,13,,,,,6,,59,100
24576,note_on,,,,,512,0,14,,,,,6,,52,100
24576,note_on,,,,,32,0,7,,,,,0,,64,100
24576,note_on,,,,,512,0,13,,,,,6,,68,100
24676,note_off,,,,,100,0,14,,,,,6,,52,100
24676,note_off,,,,,100,0,11,,,,,4,,52,100
24768,note_on,,,,,92,0,14,,,,,6,,64,100
24768,note_on,,,,,92,0,11,,,,,4,,64,85
24832,note_off,,,,,256,0,7,,,,,0,,64,100
24868,note_off,,,,,100,0,11,,,,,4,,64,100
24868,note_off,,,,,100,0,14,,,,,6,,64,100
24960,note_on,,,,,92,0,11,,,,,4,,52,85
24960,note_on,,,,,92,0,14,,,,,6,,52,100
25060,note_off,,,,,100,0,14,,,,,6,,52,100
25060,note_off,,,,,100,0,11,,,,,4,,52,100
25088,note_off,,,,,0,0,13,,,,,6,,59,100
25088,note_off,,,,,512,0,13,,,,,6,,68,100
25152,note_on,,,,,92,0,11,,,,,4,,64,85
25152,note_on,,,,,92,0,14,,,,,6,,64,100
25152,note_on,,,,,320,0,7,,,,,0,,64,92
25216,note_off,,,,,64,0,7,,,,,0,,64,100
25248,note_on,,,,,32,0,7,,,,,0,,66,92
25252,note_off,,,,,100,0,14,,,,,6,,64,100
25252,note_off,,,,,100,0,11,,,,,4,,64,100
25312,note_off,,,,,64,0,7,,,,,0,,66,100
25344,note_on,,,,,0,0,13,,,,,6,,68,100
25344,note_on,,,,,256,0,13,,,,,6,,71,100
25344,note_on,,,,,92,0,14,,,,,6,,52,100
25344,note_on,,,,,32,0,7,,,,,0,,68,93
25344,note_on,,,,,92,0,11,,,,,4,,52,85
25408,note_off,,,,,64,0,7,,,,,0,,68,100
25440,note_on,,,,,32,0,7,,,,,0,,69,94
25504,note_off,,,,,64,0,7,,,,,0,,69,100
25536,note_on,,,,,32,0,7,,,,,0,,71,95
25600,note_off,,,,,64,0,7,,,,,0,,71,100
25600,note_off,,,,,256,0,13,,,,,6,,71,100
25600,note_off,,,,,256,0,14,,,,,6,,52,100
25600,note_off,,,,,256,0,11,,,,,4,,52,100
25600,note_off,,,,,0,0,13,,,,,6,,68,100
25632,note_on,,,,,32,0,7,,,,,0,,72,95
25696,note_off,,,,,64,0,7,,,,,0,,72,100
25728,note_on,,,,,32,0,7,,,,,0,,74,96
25828,note_off,,,,,100,0,7,,,,,0,,74,100
25920,note_on,,,,,92,0,7,,,,,0,,71,98
25920,note_on,,,,,320,0,13,,,,,6,,74,100
25920,note_on,,,,,0,0,13,,,,,6,,68,100
25920,note_on,,,,,0,0,13,,,,,6,,71,100
25920,note_on,,,,,320,0,11,,,,,4,,52,85
25920,note_on,,,,,320,0,14,,,,,6,,52,100
26020,note_off,,,,,100,0,14,,,,,6,,52,100
26020,note_off,,,,,100,0,11,,,,,4,,52,100
26020,note_off,,,,,100,0,13,,,,,6,,74,100
26020,note_off,,,,,0,0,13,,,,,6,,68,100
26020,note_off,,,,,0,0,13,,,,,6,,71,100
26020,note_off,,,,,100,0,7,,,,,0,,71,100
26112,note_on,,,,,92,0,7,,,,,0,,72,100
26112,note_on,,,,,92,0,14,,,,,6,,45,100
26112,note_on,,,,,92,0,11,,,,,4,,45,85
26112,note_on,,,,,92,0,13,,,,,6,,64,100
26112,note_on,,,,,0,0,13,,,,,6,,69,100
26112,note_on,,,,,0,0,13,,,,,6,,72,100
26212,note_off,,,,,100,0,14,,,,,6,,45,100
26212,note_off,,,,,100,0,11,,,,,4,,45,100
26300,note_off,,,,,188,0,7,,,,,0,,72,100
26304,note_on,,,,,92,0,11,,,,,4,,57,85
26304,note_on,,,,,4,0,7,,,,,0,,71,98
26304,note_on,,,,,92,0,14,,,,,6,,57,100
26404,note_off,,,,,100,0,14,,,,,6,,57,100
26404,note_off,,,,,100,0,11,,,,,4,,57,100
26492,note_off,,,,,188,0,7,,,,,0,,71,100
26496,note_on,,,,,92,0,11,,,,,4,,45,85
26496,note_on,,,,,92,0,14,,,,,6,,45,100
26496,note_on,,,,,4,0,7,,,,,0,,69,96
26596,note_off,,,,,100,0,11,,,,,4,,45,100
26596,note_off,,,,,100,0,14,,,,,6,,45,100
26624,note_off,,,,,0,0,13,,,,,6,,69,100
26624,note_off,,,,,128,0,7,,,,,0,,69,100
26624,note_off,,,,,0,0,13,,,,,6,,72,100
26624,note_off,,,,,512,0,13,,,,,6,,64,100
26688,note_on,,,,,64,0,7,,,,,0,,69,95
26688,note_on,,,,,92,0,14,,,,,6,,57,100
26688,note_on,,,,,92,0,11,,,,,4,,57,85
26752,note_off,,,,,64,0,7,,,,,0,,69,100
26784,note_on,,,,,32,0,7,,,,,0,,71,95
26788,note_off,,,,,100,0,14,,,,,6,,57,100
26788,note_off,,,,,100,0,11,,,,,4,,57,100
26848,note_off,,,,,64,0,7,,,,,0,,71,100
26880,note_on,,,,,256,0,13,,,,,6,,69,100
26880,note_on,,,,,92,0,11,,,,,4,,45,85
26880,note_on,,,,,0,0,13,,,,,6,,76,100
26880,note_on,,,,,0,0,13,,,,,6,,73,100
26880,note_on,,,,,32,0,7,,,,,0,,73,96
26880,note_on,,,,,92,0,14,,,,,6,,45,100
26944,note_off,,,,,64,0,7,,,,,0,,73,100
26976,note_on,,,,,32,0,7,,,,,0,,74,97
27040,note_off,,,,,64,0,7,,,,,0,,74,100
27072,note_on,,,,,32,0,7,,,,,0,,76,98
27136,note_off,,,,,64,0,7,,,,,0,,76,100
27136,note_off,,,,,256,0,14,,,,,6,,45,100
27136,note_off,,,,,256,0,13,,,,,6,,69,100
27136,note_off,,,,,0,0,13,,,,,6,,73,100
27136,note_off,,,,,0,0,13,,,,,6,,76,100
27136,note_off,,,,,256,0,11,,,,,4,,45,100
27168,note_on,,,,,32,0,7,,,,,0,,77,98
27232,note_off,,,,,64,0,7,,,,,0,,77,100
27264,note_on,,,,,32,0,7,,,,,0,,79,99
27364,note_off,,,,,100,0,7,,,,,0,,79,100
27456,note_on,,,,,320,0,13,,,,,6,,73,100
27456,note_on,,,,,0,0,13,,,,,6,,76,100
27456,note_on,,,,,92,0,7,,,,,0,,76,101
27456,note_on,,,,,320,0,11,,,,,4,,57,85
27456,note_on,,,,,0,0,13,,,,,6,,79,100
27456,note_on,,,,,320,0,14,,,,,6,,57,100
27556,note_off,,,,,100,0,14,,,,,6,,57,100
27556,note_off,,,,,100,0,7,,,,,0,,76,100
27556,note_off,,,,,100,0,11,,,,,4,,57,100
27584,note_off,,,,,128,0,13,,,,,6,,73,100
27584,note_off,,,,,0,0,13,,,,,6,,76,100
27584,note_off,,,,,0,0,13,,,,,6,,79,100
27648,note_on,,,,,92,0,14,,,,,6,,50,100
27648,note_on,,,,,92,0,11,,,,,4,,50,85
27648,note_on,,,,,92,0,7,,,,,0,,77,103
27648,note_on,,,,,64,0,13,,,,,6,,69,100
27648,note_on,,,,,0,0,13,,,,,6,,74,100
27648,note_on,,,,,0,0,13,,,,,6,,77,100
27748,note_off,,,,,100,0,14,,,,,6,,50,100
27748,note_off,,,,,100,0,11,,,,,4,,50,100
27836,note_off,,,,,188,0,7,,,,,0,,77,100
27840,note_on,,,,,92,0,11,,,,,4,,62,85
27840,note_on,,,,,4,0,7,,,,,0,,76,101
27840,note_on,,,,,92,0,14,,,,,6,,62,100
27904,note_off,,,,,256,0,13,,,,,6,,69,100
27904,note_off,,,,,0,0,13,,,,,6,,77,100
27904,note_off,,,,,0,0,13,,,,,6,,74,100
27940,note_off,,,,,100,0,11,,,,,4,,62,100
27940,note_off,,,,,100,0,14,,,,,6,,62,100
28028,note_off,,,,,188,0,7,,,,,0,,76,100
28032,note_on,,,,,92,0,11,,,,,4,,50,85
28032,note_on,,,,,92,0,14,,,,,6,,50,100
28032,note_on,,,,,128,0,13,,,,,6,,74,100
28032,note_on,,,,,4,0,7,,,,,0,,74,98
28032,note_on,,,,,0,0,13,,,,,6,,69,100
28032,note_on,,,,,0,0,13,,,,,6,,65,100
28132,note_off,,,,,100,0,14,,,,,6,,50,100
28132,note_off,,,,,100,0,11,,,,,4,,50,100
28160,note_off,,,,,128,0,7,,,,,0,,74,100
28224,note_on,,,,,92,0,11,,,,,4,,62,85
28224,note_on,,,,,92,0,14,,,,,6,,62,100
28224,note_on,,,,,64,0,7,,,,,0,,77,100
28288,note_off,,,,,256,0,13,,,,,6,,74,100
28288,note_off,,,,,0,0,13,,,,,6,,65,100
28288,note_off,,,,,0,0,13,,,,,6,,69,100
28324,note_off,,,,,100,0,7,,,,,0,,77,100
28324,note_off,,,,,100,0,14,,,,,6,,62,100
28324,note_off,,,,,100,0,11,,,,,4,,62,100
28416,note_on,,,,,92,0,11,,,,,4,,43,85
28416,note_on,,,,,128,0,13,,,,,6,,67,100
28416,note_on,,,,,0,0,13,,,,,6,,70,100
28416,note_on,,,,,0,0,13,,,,,6,,63,100
28416,note_on,,,,,92,0,7,,,,,0,,75,100
28416,note_on,,,,,92,0,14,,,,,6,,43,100
28480,note_off,,,,,64,0,7,,,,,0,,75,100
28512,note_on,,,,,32,0,7,,,,,0,,77,100
28516,note_off,,,,,100,0,11,,,,,4,,43,100
28516,note_off,,,,,100,0,14,,,,,6,,43,100
28576,note_off,,,,,64,0,7,,,,,0,,77,100
28608,note_on,,,,,92,0,11,,,,,4,,55,85
28608,note_on,,,,,32,0,7,,,,,0,,79,100
28608,note_on,,,,,92,0,14,,,,,6,,55,100
28672,note_off,,,,,0,0,13,,,,,6,,70,100
28672,note_off,,,,,0,0,13,,,,,6,,63,100
28672,note_off,,,,,64,0,7,,,,,0,,79,100
28672,note_off,,,,,256,0,13,,,,,6,,67,100
28704,note_on,,,,,32,0,7,,,,,0,,81,100
28708,note_off,,,,,100,0,11,,,,,4,,55,100
28708,note_off,,,,,100,0,14,,,,,6,,55,100
28768,note_off,,,,,64,0,7,,,,,0,,81,100
28800,note_on,,,,,32,0,7,,,,,0,,82,101
28800,note_on,,,,,92,0,14,,,,,6,,43,100
28800,note_on,,,,,92,0,11,,,,,4,,43,85
28800,note_on,,,,,128,0,13,,,,,6,,67,100
28800,note_on,,,,,0,0,13,,,,,6,,70,100
28800,note_on,,,,,0,0,13,,,,,6,,63,100
28900,note_off,,,,,100,0,14,,,,,6,,43,100
28900,note_off,,,,,100,0,11,,,,,4,,43,100
28900,note_off,,,,,100,0,7,,,,,0,,82,100
28992,note_on,,,,,92,0,14,,,,,6,,55,100
28992,note_on,,,,,92,0,11,,,,,4,,55,85
28992,note_on,,,,,92,0,7,,,,,0,,70,100
29056,note_off,,,,,0,0,13,,,,,6,,63,100
29056,note_off,,,,,256,0,13,,,,,6,,67,100
29056,note_off,,,,,0,0,13,,,,,6,,70,100
29092,note_off,,,,,100,0,7,,,,,0,,70,100
29092,note_off,,,,,100,0,11,,,,,4,,55,100
29092,note_off,,,,,100,0,14,,,,,6,,55,100
29184,note_on,,,,,92,0,7,,,,,0,,70,98
29184,note_on,,,,,0,0,13,,,,,6,,69,100
29184,note_on,,,,,92,0,11,,,,,4,,41,85
29184,note_on,,,,,0,0,13,,,,,6,,65,100
29184,note_on,,,,,128,0,13,,,,,6,,62,100
29184,note_on,,,,,92,0,14,,,,,6,,41,100
29284,note_off,,,,,100,0,11,,,,,4,,41,100
29284,note_off,,,,,100,0,14,,,,,6,,41,100
29372,note_off,,,,,188,0,7,,,,,0,,70,100
29376,note_on,,,,,4,0,7,,,,,0,,69,97
29376,note_on,,,,,92,0,11,,,,,4,,53,85
29376,note_on,,,,,92,0,14,,,,,6,,53,100
29440,note_off,,,,,256,0,13,,,,,6,,62,100
29440,note_off,,,,,0,0,13,,,,,6,,65,100
29440,note_off,,,,,0,0,13,,,,,6,,69,100
29476,note_off,,,,,100,0,14,,,,,6,,53,100
29476,note_off,,,,,100,0,11,,,,,4,,53,100
29568,note_on,,,,,128,0,13,,,,,6,,62,100
29568,note_on,,,,,0,0,13,,,,,6,,65,100
29568,note_on,,,,,0,0,13,,,,,6,,69,100
29568,note_on,,,,,92,0,14,,,,,6,,41,100
29568,note_on,,,,,92,0,11,,,,,4,,41,85
29632,note_off,,,,,256,0,7,,,,,0,,69,100
29668,note_off,,,,,100,0,14,,,,,6,,41,100
29668,note_off,,,,,100,0,11,,,,,4,,41,100
29760,note_on,,,,,92,0,14,,,,,6,,53,100
29760,note_on,,,,,128,0,7,,,,,0,,77,95
29760,note_on,,,,,92,0,11,,,,,4,,53,85
29824,note_off,,,,,256,0,13,,,,,6,,62,100
29824,note_off,,,,,0,0,13,,,,,6,,65,100
29824,note_off,,,,,0,0,13,,,,,6,,69,100
29860,note_off,,,,,100,0,14,,,,,6,,53,100
29860,note_off,,,,,100,0,11,,,,,4,,53,100
29860,note_off,,,,,100,0,7,,,,,0,,77,100
29952,note_on,,,,,92,0,11,,,,,4,,43,85
29952,note_on,,,,,92,0,14,,,,,6,,43,100
29952,note_on,,,,,92,0,7,,,,,0,,75,96
29952,note_on,,,,,0,0,13,,,,,6,,63,100
29952,note_on,,,,,0,0,13,,,,,6,,70,100
29952,note_on,,,,,128,0,13,,,,,6,,67,100
30016,note_off,,,,,64,0,7,,,,,0,,75,100
30048,note_on,,,,,32,0,7,,,,,0,,77,97
30052,note_off,,,,,100,0,11,,,,,4,,43,100
30052,note_off,,,,,100,0,14,,,,,6,,43,100
30112,note_off,,,,,64,0,7,,,,,0,,77,100
30144,note_on,,,,,92,0,11,,,,,4,,55,85
30144,note_on,,,,,32,0,7,,,,,0,,79,98
30144,note_on,,,,,92,0,14,,,,,6,,55,100
30208,note_off,,,,,0,0,13,,,,,6,,70,100
30208,note_off,,,,,64,0,7,,,,,0,,79,100
30208,note_off,,,,,256,0,13,,,,,6,,67,100
30208,note_off,,,,,0,0,13,,,,,6,,63,100
30240,note_on,,,,,32,0,7,,,,,0,,81,99
30244,note_off,,,,,100,0,11,,,,,4,,55,100
30244,note_off,,,,,100,0,14,,,,,6,,55,100
30304,note_off,,,,,64,0,7,,,,,0,,81,100
30336,note_on,,,,,128,0,13,,,,,6,,67,100
30336,note_on,,,,,0,0,13,,,,,6,,70,100
30336,note_on,,,,,0,0,13,,,,,6,,63,100
30336,note_on,,,,,92,0,14,,,,,6,,43,100
30336,note_on,,,,,92,0,11,,,,,4,,43,85
30336,note_on,,,,,32,0,7,,,,,0,,82,100
30436,note_off,,,,,100,0,14,,,,,6,,43,100
30436,note_off,,,,,100,0,11,,,,,4,,43,100
30436,note_off,,,,,100,0,7,,,,,0,,82,100
30528,note_on,,,,,92,0,14,,,,,6,,55,100
30528,note_on,,,,,92,0,11,,,,,4,,55,85
30528,note_on,,,,,92,0,7,,,,,0,,73,100
30592,note_off,,,,,0,0,13,,,,,6,,70,100
30592,note_off,,,,,0,0,13,,,,,6,,63,100
30592,note_off,,,,,256,0,13,,,,,6,,67,100
30628,note_off,,,,,100,0,11,,,,,4,,55,100
30628,note_off,,,,,100,0,7,,,,,0,,73,100
30628,note_off,,,,,100,0,14,,,,,6,,55,100
30720,note_on,,,,,128,0,13,,,,,6,,73,100
30720,note_on,,,,,0,0,13,,,,,6,,64,100
30720,note_on,,,,,92,0,14,,,,,6,,45,100
30720,note_on,,,,,92,0,11,,,,,4,,45,85
30720,note_on,,,,,0,0,13,,,,,6,,67,100
30720,note_on,,,,,92,0,7,,,,,0,,67,100
30820,note_off,,,,,100,0,11,,,,,4,,45,100
30820,note_off,,,,,100,0,14,,,,,6,,45,100
30912,note_on,,,,,92,0,14,,,,,6,,57,100
30912,note_on,,,,,92,0,11,,,,,4,,57,85
31012,note_off,,,,,100,0,11,,,,,4,,57,100
31012,note_off,,,,,100,0,14,,,,,6,,57,100
31104,note_on,,,,,92,0,11,,,,,4,,45,85
31104,note_on,,,,,92,0,14,,,,,6,,45,100
31180,note_off,,,,,460,0,7,,,,,0,,67,100
31200,note_on,,,,,20,0,7,,,,,0,,70,95
31204,note_off,,,,,100,0,11,,,,,4,,45,100
31204,note_off,,,,,100,0,14,,,,,6,,45,100
31232,note_off,,,,,512,0,13,,,,,6,,73,100
31232,note_off,,,,,0,0,13,,,,,6,,64,100
31232,note_off,,,,,0,0,13,,,,,6,,67,100
31264,note_off,,,,,64,0,7,,,,,0,,70,100
31296,note_on,,,,,92,0,14,,,,,6,,57,100
31296,note_on,,,,,92,0,11,,,,,4,,57,85
31296,note_on,,,,,32,0,7,,,,,0,,69,95
31360,note_off,,,,,64,0,7,,,,,0,,69,100
31392,note_on,,,,,32,0,7,,,,,0,,67,96
31396,note_off,,,,,100,0,14,,,,,6,,57,100
31396,note_off,,,,,100,0,11,,,,,4,,57,100
31456,note_off,,,,,64,0,7,,,,,0,,67,100
31488,note_on,,,,,0,0,13,,,,,6,,76,100
31488,note_on,,,,,0,0,13,,,,,6,,73,100
31488,note_on,,,,,256,0,13,,,,,6,,69,100
31488,note_on,,,,,92,0,14,,,,,6,,45,100
31488,note_on,,,,,32,0,7,,,,,0,,76,96
31488,note_on,,,,,92,0,11,,,,,4,,45,85
31580,note_off,,,,,92,0,7,,,,,0,,76,100
31584,note_on,,,,,4,0,7,,,,,0,,73,97
31676,note_off,,,,,92,0,7,,,,,0,,73,100
31680,note_on,,,,,4,0,7,,,,,0,,71,97
31744,note_off,,,,,256,0,13,,,,,6,,69,100
31744,note_off,,,,,0,0,13,,,,,6,,73,100
31744,note_off,,,,,64,0,7,,,,,0,,71,100
31744,note_off,,,,,256,0,14,,,,,6,,45,100
31744,note_off,,,,,0,0,13,,,,,6,,76,100
31744,note_off,,,,,256,0,11,,,,,4,,45,100
31776,note_on,,,,,32,0,7,,,,,0,,69,98
31840,note_off,,,,,64,0,7,,,,,0,,69,100
31872,note_on,,,,,32,0,7,,,,,0,,81,99
31964,note_off,,,,,92,0,7,,,,,0,,81,100
31968,note_on,,,,,4,0,7,,,,,0,,76,99
32060,note_off,,,,,92,0,7,,,,,0,,76,100
32064,note_on,,,,,320,0,13,,,,,6,,73,100
32064,note_on,,,,,0,0,13,,,,,6,,76,100
32064,note_on,,,,,320,0,14,,,,,6,,57,100
32064,note_on,,,,,320,0,11,,,,,4,,57,85
32064,note_on,,,,,4,0,7,,,,,0,,74,100
32128,note_off,,,,,64,0,7,,,,,0,,74,100
32160,note_on,,,,,32,0,7,,,,,0,,73,100
32164,note_off,,,,,100,0,11,,,,,4,,57,100
32164,note_off,,,,,100,0,13,,,,,6,,73,100
32164,note_off,,,,,100,0,14,,,,,6,,57,100
32164,note_off,,,,,0,0,13,,,,,6,,76,100
32224,note_off,,,,,64,0,7,,,,,0,,73,100
32256,note_on,,,,,92,0,11,,,,,4,,50,85
32256,note_on,,,,,0,0,13,,,,,6,,74,100
32256,note_on,,,,,32,0,7,,,,,0,,77,101
32256,note_on,,,,,0,0,13,,,,,6,,65,100
32256,note_on,,,,,92,0,14,,,,,6,,50,100
32256,note_on,,,,,92,0,13,,,,,6,,69,100
32348,note_off,,,,,92,0,7,,,,,0,,77,100
32352,note_on,,,,,4,0,7,,,,,0,,81,102
32356,note_off,,,,,100,0,14,,,,,6,,50,100
32356,note_off,,,,,100,0,11,,,,,4,,50,100
32444,note_off,,,,,92,0,7,,,,,0,,81,100
32448,note_on,,,,,4,0,7,,,,,0,,79,102
32448,note_on,,,,,92,0,11,,,,,4,,62,85
32448,note_on,,,,,92,0,14,,,,,6,,62,100
32512,note_off,,,,,64,0,7,,,,,0,,79,100
32544,note_on,,,,,32,0,7,,,,,0,,77,103
32548,note_off,,,,,100,0,11,,,,,4,,62,100
32548,note_off,,,,,100,0,14,,,,,6,,62,100
32608,note_off,,,,,64,0,7,,,,,0,,77,100
32636,note_off,,,,,380,0,13,,,,,6,,69,100
32640,note_on,,,,,4,0,13,,,,,6,,70,100
32640,note_on,,,,,92,0,11,,,,,4,,50,85
32640,note_on,,,,,32,0,7,,,,,0,,82,104
32640,note_on,,,,,92,0,14,,,,,6,,50,100
32740,note_off,,,,,100,0,14,,,,,6,,50,100
32740,note_off,,,,,100,0,11,,,,,4,,50,100
32768,note_off,,,,,128,0,13,,,,,6,,65,100
32768,note_off,,,,,0,0,13,,,,,6,,74,100
32828,note_off,,,,,188,0,7,,,,,0,,82,100
32832,note_on,,,,,92,0,11,,,,,4,,62,85
32832,note_on,,,,,4,0,7,,,,,0,,80,103
32832,note_on,,,,,92,0,14,,,,,6,,62,100
32896,note_off,,,,,128,0,13,,,,,6,,70,100
32896,note_off,,,,,64,0,7,,,,,0,,80,100
32928,note_on,,,,,32,0,7,,,,,0,,81,102
32932,note_off,,,,,100,0,11,,,,,4,,62,100
32932,note_off,,,,,100,0,14,,,,,6,,62,100
32992,note_off,,,,,64,0,7,,,,,0,,81,100
33024,note_on,,,,,92,0,14,,,,,6,,44,100
33024,note_on,,,,,0,0,13,,,,,6,,74,100
33024,note_on,,,,,0,0,13,,,,,6,,77,100
33024,note_on,,,,,92,0,11,,,,,4,,44,85
33024,note_on,,,,,128,0,13,,,,,6,,71,100
33024,note_on,,,,,32,0,7,,,,,0,,77,100
33212,note_off,,,,,188,0,7,,,,,0,,77,100
33216,note_on,,,,,4,0,7,,,,,0,,76,99
33280,note_off,,,,,256,0,11,,,,,4,,44,100
33280,note_off,,,,,0,0,13,,,,,6,,77,100
33280,note_off,,,,,256,0,14,,,,,6,,44,100
33280,note_off,,,,,0,0,13,,,,,6,,74,100
33280,note_off,,,,,256,0,13,,,,,6,,71,100
33280,note_off,,,,,64,0,7,,,,,0,,76,100
33312,note_on,,,,,32,0,7,,,,,0,,77,98
33376,note_off,,,,,64,0,7,,,,,0,,77,100
33408,note_on,,,,,32,0,7,,,,,0,,74,98
33596,note_off,,,,,188,0,7,,,,,0,,74,100
33600,note_on,,,,,320,0,14,,,,,6,,56,100
33600,note_on,,,,,0,0,13,,,,,6,,77,100
33600,note_on,,,,,320,0,13,,,,,6,,74,100
33600,note_on,,,,,4,0,7,,,,,0,,73,96
33600,note_on,,,,,320,0,11,,,,,4,,56,85
33664,note_off,,,,,64,0,7,,,,,0,,73,100
33696,note_on,,,,,32,0,7,,,,,0,,74,96
33700,note_off,,,,,100,0,13,,,,,6,,74,100
33700,note_off,,,,,100,0,14,,,,,6,,56,100
33700,note_off,,,,,0,0,13,,,,,6,,77,100
33700,note_off,,,,,100,0,11,,,,,4,,56,100
33760,note_off,,,,,64,0,7,,,,,0,,74,100
33792,note_on,,,,,0,0,13,,,,,6,,76,100
33792,note_on,,,,,32,0,7,,,,,0,,73,92
33792,note_on,,,,,92,0,14,,,,,6,,45,100
33792,note_on,,,,,92,0,13,,,,,6,,69,100
33792,note_on,,,,,0,0,13,,,,,6,,73,100
33792,note_on,,,,,92,0,11,,,,,4,,45,85
33884,note_off,,,,,92,0,7,,,,,0,,73,100
33888,note_on,,,,,4,0,7,,,,,0,,76,92
33892,note_off,,,,,100,0,11,,,,,4,,45,100
33892,note_off,,,,,100,0,14,,,,,6,,45,100
33952,note_off,,,,,64,0,7,,,,,0,,76,100
33984,note_on,,,,,92,0,14,,,,,6,,57,100
33984,note_on,,,,,92,0,11,,,,,4,,57,85
33984,note_on,,,,,32,0,7,,,,,0,,73,93
34048,note_off,,,,,0,0,13,,,,,6,,76,100
34048,note_off,,,,,0,0,13,,,,,6,,73,100
34048,note_off,,,,,256,0,13,,,,,6,,69,100
34076,note_off,,,,,92,0,7,,,,,0,,73,100
34080,note_on,,,,,4,0,7,,,,,0,,69,94
34084,note_off,,,,,100,0,14,,,,,6,,57,100
34084,note_off,,,,,100,0,11,,,,,4,,57,100
34144,note_off,,,,,64,0,7,,,,,0,,69,100
34176,note_on,,,,,92,0,11,,,,,4,,49,85
34176,note_on,,,,,32,0,7,,,,,0,,76,95
34176,note_on,,,,,92,0,14,,,,,6,,49,100
34176,note_on,,,,,0,0,13,,,,,6,,69,100
34176,note_on,,,,,0,0,13,,,,,6,,67,100
34176,note_on,,,,,128,0,13,,,,,6,,76,100
34268,note_off,,,,,92,0,7,,,,,0,,76,100
34272,note_on,,,,,4,0,7,,,,,0,,67,96
34276,note_off,,,,,100,0,11,,,,,4,,49,100
34276,note_off,,,,,100,0,14,,,,,6,,49,100
34336,note_off,,,,,64,0,7,,,,,0,,67,100
34368,note_on,,,,,92,0,11,,,,,4,,57,85
34368,note_on,,,,,92,0,14,,,,,6,,57,100
34368,note_on,,,,,32,0,7,,,,,0,,76,97
34432,note_off,,,,,0,0,13,,,,,6,,69,100
34432,note_off,,,,,0,0,13,,,,,6,,67,100
34432,note_off,,,,,256,0,13,,,,,6,,76,100
34460,note_off,,,,,92,0,7,,,,,0,,76,100
34464,note_on,,,,,4,0,7,,,,,0,,67,98
34468,note_off,,,,,100,0,11,,,,,4,,57,100
34468,note_off,,,,,100,0,14,,,,,6,,57,100
34528,note_off,,,,,64,0,7,,,,,0,,67,100
34560,note_on,,,,,92,0,14,,,,,6,,50,100
34560,note_on,,,,,32,0,7,,,,,0,,65,99
34560,note_on,,,,,0,0,13,,,,,6,,74,100
34560,note_on,,,,,0,0,13,,,,,6,,69,100
34560,note_on,,,,,128,0,13,,,,,6,,65,100
34560,note_on,,,,,92,0,11,,,,,4,,50,85
34652,note_off,,,,,92,0,7,,,,,0,,65,100
34656,note_on,,,,,4,0,7,,,,,0,,69,100
34660,note_off,,,,,100,0,14,,,,,6,,50,100
34660,note_off,,,,,100,0,11,,,,,4,,50,100
34660,note_off,,,,,0,0,13,,,,,6,,74,100
34660,note_off,,,,,0,0,13,,,,,6,,69,100
34660,note_off,,,,,100,0,13,,,,,6,,65,100
34720,note_off,,,,,64,0,7,,,,,0,,69,100
34752,note_on,,,,,92,0,14,,,,,6,,53,100
34752,note_on,,,,,0,0,13,,,,,6,,69,100
34752,note_on,,,,,32,0,7,,,,,0,,74,101
34752,note_on,,,,,92,0,11,,,,,4,,53,89
34752,note_on,,,,,0,0,13,,,,,6,,74,100
34752,note_on,,,,,92,0,13,,,,,6,,62,100
34844,note_off,,,,,92,0,7,,,,,0,,74,100
34848,note_on,,,,,4,0,7,,,,,0,,65,102
34852,note_off,,,,,0,0,13,,,,,6,,74,100
34852,note_off,,,,,100,0,11,,,,,4,,53,100
34852,note_off,,,,,100,0,14,,,,,6,,53,100
34852,note_off,,,,,100,0,13,,,,,6,,62,100
34852,note_off,,,,,0,0,13,,,,,6,,69,100
34912,note_off,,,,,64,0,7,,,,,0,,65,100
34944,note_on,,,,,92,0,11,,,,,4,,55,94
34944,note_on,,,,,92,0,13,,,,,6,,64,100
34944,note_on,,,,,32,0,7,,,,,0,,64,103
34944,note_on,,,,,92,0,14,,,,,6,,55,100
34944,note_on,,,,,0,0,13,,,,,6,,69,100
34944,note_on,,,,,0,0,13,,,,,6,,74,100
35036,note_off,,,,,92,0,7,,,,,0,,64,100
35040,note_on,,,,,4,0,7,,,,,0,,74,104
35044,note_off,,,,,100,0,14,,,,,6,,55,100
35044,note_off,,,,,100,0,11,,,,,4,,55,100
