tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity
14743,note_off,,,,,49,0,1,,,0,84,64
14745,note_on,,,,,2,0,1,,,0,83,48
14794,note_on,,,,,0,0,1,,,0,81,46
14794,note_off,,,,,49,0,1,,,0,83,64
14843,note_off,,,,,49,0,1,,,0,81,64
14845,note_on,,,,,2,0,1,,,0,79,42
14894,note_off,,,,,0,0,1,,,0,57,64
14894,note_off,,,,,49,0,1,,,0,79,64
14895,note_on,,,,,0,0,1,,,0,69,46
14895,note_on,,,,,1,0,1,,,0,78,48
14993,note_off,,,,,98,0,1,,,0,78,64
14995,note_on,,,,,2,0,1,,,0,76,41
15095,note_off,,,,,0,0,1,,,0,69,64
15095,note_off,,,,,100,0,1,,,0,76,64
15095,note_on,,,,,0,0,1,,,0,83,50
15095,note_on,,,,,0,0,1,,,0,59,44
15193,note_off,,,,,0,0,1,,,0,83,64
15193,note_off,,,,,98,0,1,,,0,59,64
15195,note_on,,,,,0,0,1,,,0,71,40
15195,note_on,,,,,2,0,1,,,0,74,42
15295,note_on,,,,,0,0,1,,,0,69,39
15295,note_off,,,,,0,0,1,,,0,74,64
15295,note_off,,,,,100,0,1,,,0,71,64
15295,note_on,,,,,0,0,1,,,0,73,35
15319,note_off,,,,,24,0,1,,,0,73,64
15319,note_on,,,,,0,0,1,,,0,74,33
15344,note_off,,,,,25,0,1,,,0,74,64
15346,note_on,,,,,2,0,1,,,0,73,43
15395,note_on,,,,,0,0,1,,,0,68,37
15395,note_on,,,,,0,0,1,,,0,71,37
15395,note_off,,,,,0,0,1,,,0,69,64
15395,note_off,,,,,49,0,1,,,0,73,64
15494,note_off,,,,,0,0,1,,,0,71,64
15494,note_off,,,,,99,0,1,,,0,68,64
15496,note_on,,,,,0,0,1,,,0,59,44
15496,note_on,,,,,2,0,1,,,0,81,55
15596,note_off,,,,,0,0,1,,,0,81,64
15596,note_on,,,,,0,0,1,,,0,69,42
15596,note_on,,,,,0,0,1,,,0,73,37
15596,note_off,,,,,100,0,1,,,0,59,64
15695,note_off,,,,,99,0,1,,,0,69,64
15695,note_on,,,,,0,0,1,,,0,71,35
15695,note_off,,,,,0,0,1,,,0,73,64
15696,note_on,,,,,1,0,1,,,0,68,39
15720,note_off,,,,,24,0,1,,,0,71,64
15721,note_on,,,,,1,0,1,,,0,72,33
15745,note_on,,,,,0,0,1,,,0,71,43
15745,note_off,,,,,24,0,1,,,0,72,64
15794,note_off,,,,,49,0,1,,,0,71,64
15794,note_off,,,,,0,0,1,,,0,68,64
15796,note_on,,,,,2,0,1,,,0,69,39
15796,note_on,,,,,0,0,1,,,0,66,35
15896,note_off,,,,,100,0,1,,,0,66,64
15896,note_off,,,,,0,0,1,,,0,69,64
15896,note_on,,,,,0,0,1,,,0,59,45
15896,note_on,,,,,0,0,1,,,0,80,53
15995,note_on,,,,,0,0,1,,,0,68,40
15995,note_on,,,,,0,0,1,,,0,71,37
15995,note_off,,,,,0,0,1,,,0,80,64
15995,note_off,,,,,99,0,1,,,0,59,64
16095,note_off,,,,,0,0,1,,,0,71,64
16095,note_off,,,,,100,0,1,,,0,68,64
16097,note_on,,,,,0,0,1,,,0,66,37
16097,note_on,,,,,2,0,1,,,0,69,35
16121,note_off,,,,,24,0,1,,,0,69,64
16121,note_on,,,,,0,0,1,,,0,70,33
16146,note_off,,,,,25,0,1,,,0,70,64
16148,note_on,,,,,2,0,1,,,0,69,43
16197,note_off,,,,,0,0,1,,,0,66,64
16197,note_off,,,,,49,0,1,,,0,69,64
16197,note_on,,,,,0,0,1,,,0,68,37
16197,note_on,,,,,0,0,1,,,0,64,34
16296,note_off,,,,,99,0,1,,,0,64,64
16296,note_off,,,,,0,0,1,,,0,68,64
16297,note_on,,,,,0,0,1,,,0,78,39
16297,note_on,,,,,1,0,1,,,0,59,44
16395,note_off,,,,,98,0,1,,,0,78,64
16395,note_off,,,,,0,0,1,,,0,59,64
16396,note_on,,,,,1,0,1,,,0,69,27
16396,note_on,,,,,0,0,1,,,0,66,39
16496,note_on,,,,,0,0,1,,,0,64,37
16496,note_on,,,,,0,0,1,,,0,68,35
16496,note_off,,,,,100,0,1,,,0,66,64
16496,note_off,,,,,0,0,1,,,0,69,64
16521,note_off,,,,,25,0,1,,,0,68,64
16523,note_on,,,,,2,0,1,,,0,69,33
16545,note_off,,,,,22,0,1,,,0,69,64
16547,note_on,,,,,2,0,1,,,0,68,43
16596,note_off,,,,,49,0,1,,,0,68,64
16596,note_off,,,,,0,0,1,,,0,64,64
16597,note_on,,,,,1,0,1,,,0,66,31
16597,note_on,,,,,0,0,1,,,0,63,34
16696,note_off,,,,,0,0,1,,,0,66,64
16696,note_off,,,,,99,0,1,,,0,63,64
16698,note_on,,,,,2,0,1,,,0,68,32
16698,note_on,,,,,0,0,1,,,0,64,46
16746,note_off,,,,,48,0,1,,,0,64,64
16746,note_off,,,,,0,0,1,,,0,68,64
16748,note_on,,,,,2,0,1,,,0,69,36
16748,note_on,,,,,0,0,1,,,0,66,35
16797,note_off,,,,,49,0,1,,,0,66,64
16797,note_on,,,,,0,0,1,,,0,68,41
16797,note_on,,,,,0,0,1,,,0,71,46
16797,note_off,,,,,0,0,1,,,0,69,64
16846,note_off,,,,,0,0,1,,,0,71,64
16846,note_off,,,,,49,0,1,,,0,68,64
16848,note_on,,,,,0,0,1,,,0,69,39
16848,note_on,,,,,2,0,1,,,0,73,38
16896,note_off,,,,,48,0,1,,,0,69,64
16896,note_off,,,,,0,0,1,,,0,73,64
16897,note_on,,,,,0,0,1,,,0,71,42
16897,note_on,,,,,1,0,1,,,0,75,42
16947,note_on,,,,,0,0,1,,,0,69,37
16947,note_off,,,,,50,0,1,,,0,71,64
16947,note_on,,,,,0,0,1,,,0,73,39
16947,note_off,,,,,0,0,1,,,0,75,64
16996,note_off,,,,,0,0,1,,,0,73,64
16996,note_off,,,,,49,0,1,,,0,69,64
16998,note_on,,,,,0,0,1,,,0,68,39
16998,note_on,,,,,2,0,1,,,0,71,35
17046,note_off,,,,,48,0,1,,,0,68,64
17046,note_off,,,,,0,0,1,,,0,71,64
17047,note_on,,,,,0,0,1,,,0,66,32
17047,note_on,,,,,1,0,1,,,0,69,32
17097,note_on,,,,,0,0,1,,,0,68,38
17097,note_on,,,,,0,0,1,,,0,71,37
17097,note_off,,,,,0,0,1,,,0,69,64
17097,note_off,,,,,50,0,1,,,0,66,64
17146,note_off,,,,,0,0,1,,,0,71,64
17146,note_off,,,,,49,0,1,,,0,68,64
17148,note_on,,,,,0,0,1,,,0,69,44
17148,note_on,,,,,2,0,1,,,0,73,35
17197,note_off,,,,,0,0,1,,,0,73,64
17197,note_off,,,,,49,0,1,,,0,69,64
17198,note_on,,,,,0,0,1,,,0,71,41
17198,note_on,,,,,1,0,1,,,0,75,33
17248,note_off,,,,,50,0,1,,,0,71,64
17248,note_off,,,,,0,0,1,,,0,75,64
17248,note_on,,,,,0,0,1,,,0,73,41
17248,note_on,,,,,0,0,1,,,0,76,41
17297,note_off,,,,,49,0,1,,,0,76,64
17297,note_off,,,,,0,0,1,,,0,73,64
17298,note_on,,,,,0,0,1,,,0,75,39
17298,note_on,,,,,1,0,1,,,0,78,38
17347,note_off,,,,,49,0,1,,,0,75,64
17347,note_off,,,,,0,0,1,,,0,78,64
17349,note_on,,,,,2,0,1,,,0,76,44
17349,note_on,,,,,0,0,1,,,0,73,39
17398,note_off,,,,,49,0,1,,,0,73,64
17398,note_off,,,,,0,0,1,,,0,76,64
17398,note_on,,,,,0,0,1,,,0,71,37
17398,note_on,,,,,0,0,1,,,0,75,33
17447,note_off,,,,,0,0,1,,,0,75,64
17447,note_off,,,,,49,0,1,,,0,71,64
17448,note_on,,,,,0,0,1,,,0,69,39
17448,note_on,,,,,1,0,1,,,0,73,36
17497,note_off,,,,,0,0,1,,,0,73,64
17497,note_off,,,,,49,0,1,,,0,69,64
17498,note_on,,,,,0,0,1,,,0,71,35
17498,note_on,,,,,1,0,1,,,0,75,50
17548,note_off,,,,,0,0,1,,,0,75,64
17548,note_off,,,,,50,0,1,,,0,71,64
17548,note_on,,,,,0,0,1,,,0,76,41
17548,note_on,,,,,0,0,1,,,0,73,47
17596,note_off,,,,,0,0,1,,,0,76,64
17596,note_off,,,,,48,0,1,,,0,73,64
17598,note_on,,,,,0,0,1,,,0,75,42
17598,note_on,,,,,2,0,1,,,0,78,35
17647,note_off,,,,,0,0,1,,,0,78,64
17647,note_off,,,,,49,0,1,,,0,75,64
17648,note_on,,,,,1,0,1,,,0,80,44
17648,note_on,,,,,0,0,1,,,0,76,51
17698,note_on,,,,,0,0,1,,,0,78,50
17698,note_on,,,,,0,0,1,,,0,81,44
17698,note_off,,,,,0,0,1,,,0,80,64
17698,note_off,,,,,50,0,1,,,0,76,64
17747,note_off,,,,,0,0,1,,,0,81,64
17747,note_off,,,,,49,0,1,,,0,78,64
17749,note_on,,,,,0,0,1,,,0,76,37
17749,note_on,,,,,2,0,1,,,0,80,39
17798,note_off,,,,,0,0,1,,,0,80,64
17798,note_off,,,,,49,0,1,,,0,76,64
17799,note_on,,,,,0,0,1,,,0,75,35
17799,note_on,,,,,1,0,1,,,0,78,32
17849,note_off,,,,,0,0,1,,,0,78,64
17849,note_off,,,,,50,0,1,,,0,75,64
17849,note_on,,,,,0,0,1,,,0,76,36
17849,note_on,,,,,0,0,1,,,0,73,34
17899,note_off,,,,,50,0,1,,,0,73,64
17899,note_on,,,,,0,0,1,,,0,75,34
17899,note_on,,,,,0,0,1,,,0,78,31
17899,note_off,,,,,0,0,1,,,0,76,64
17948,note_off,,,,,0,0,1,,,0,78,64
17948,note_off,,,,,49,0,1,,,0,75,64
17949,note_on,,,,,1,0,1,,,0,76,37
17950,note_on,,,,,1,0,1,,,0,73,34
17999,note_on,,,,,0,0,1,,,0,75,39
17999,note_on,,,,,0,0,1,,,0,78,35
17999,note_off,,,,,0,0,1,,,0,76,64
17999,note_off,,,,,49,0,1,,,0,73,64
18049,note_off,,,,,0,0,1,,,0,78,64
18049,note_on,,,,,0,0,1,,,0,80,34
18049,note_on,,,,,0,0,1,,,0,71,32
18049,note_off,,,,,50,0,1,,,0,75,64
18098,note_off,,,,,49,0,1,,,0,71,64
18098,note_off,,,,,0,0,1,,,0,80,64
18099,note_on,,,,,1,0,1,,,0,76,41
18099,note_on,,,,,0,0,1,,,0,73,32
18148,note_on,,,,,0,0,1,,,0,75,35
18148,note_off,,,,,49,0,1,,,0,73,64
18148,note_off,,,,,0,0,1,,,0,76,64
18148,note_on,,,,,0,0,1,,,0,71,41
18199,note_off,,,,,51,0,1,,,0,71,64
18199,note_off,,,,,0,0,1,,,0,75,64
18199,note_on,,,,,0,0,1,,,0,73,35
18199,note_on,,,,,0,0,1,,,0,76,37
18248,note_off,,,,,49,0,1,,,0,76,64
18248,note_off,,,,,0,0,1,,,0,73,64
18250,note_on,,,,,2,0,1,,,0,78,37
18250,note_on,,,,,0,0,1,,,0,66,34
18299,note_on,,,,,0,0,1,,,0,71,44
18299,note_on,,,,,0,0,1,,,0,75,39
18299,note_off,,,,,49,0,1,,,0,66,64
18299,note_off,,,,,0,0,1,,,0,78,64
18350,note_on,,,,,0,0,1,,,0,73,39
18350,note_off,,,,,0,0,1,,,0,75,64
18350,note_off,,,,,51,0,1,,,0,71,64
18350,note_on,,,,,0,0,1,,,0,76,38
18399,note_off,,,,,0,0,1,,,0,76,64
18399,note_off,,,,,49,0,1,,,0,73,64
18400,note_on,,,,,0,0,1,,,0,75,42
18400,note_on,,,,,1,0,1,,,0,78,34
18449,note_on,,,,,0,0,1,,,0,75,39
18449,note_off,,,,,0,0,1,,,0,78,64
18449,note_off,,,,,49,0,1,,,0,75,64
18449,note_on,,,,,0,0,1,,,0,71,47
18500,note_on,,,,,0,0,1,,,0,76,42
18500,note_on,,,,,0,0,1,,,0,73,37
18500,note_off,,,,,0,0,1,,,0,75,64
18500,note_off,,,,,51,0,1,,,0,71,64
18549,note_off,,,,,0,0,1,,,0,76,64
18549,note_off,,,,,49,0,1,,,0,73,64
18551,note_on,,,,,0,0,1,,,0,71,51
18551,note_on,,,,,2,0,1,,,0,75,37
18600,note_on,,,,,0,0,1,,,0,76,37
18600,note_off,,,,,0,0,1,,,0,75,64
18600,note_on,,,,,0,0,1,,,0,73,39
18600,note_off,,,,,49,0,1,,,0,71,64
18650,note_off,,,,,50,0,1,,,0,73,64
18650,note_off,,,,,0,0,1,,,0,76,64
18650,note_on,,,,,0,0,1,,,0,78,39
18650,note_on,,,,,0,0,1,,,0,66,32
18698,note_off,,,,,48,0,1,,,0,66,64
18698,note_off,,,,,0,0,1,,,0,78,64
18700,note_on,,,,,2,0,1,,,0,75,39
18700,note_on,,,,,0,0,1,,,0,71,37
18749,note_off,,,,,49,0,1,,,0,71,64
18749,note_off,,,,,0,0,1,,,0,75,64
18750,note_on,,,,,1,0,1,,,0,76,44
18751,note_on,,,,,1,0,1,,,0,73,35
18800,note_off,,,,,49,0,1,,,0,73,64
18800,note_off,,,,,0,0,1,,,0,76,64
18800,note_on,,,,,0,0,1,,,0,75,32
18800,note_on,,,,,0,0,1,,,0,78,42
18849,note_off,,,,,0,0,1,,,0,78,64
18849,note_off,,,,,49,0,1,,,0,75,64
18850,note_on,,,,,0,0,1,,,0,71,35
18850,note_on,,,,,1,0,1,,,0,75,42
18900,note_off,,,,,0,0,1,,,0,75,64
18900,note_off,,,,,50,0,1,,,0,71,64
18902,note_on,,,,,0,0,1,,,0,73,34
18902,note_on,,,,,2,0,1,,,0,76,37
18950,note_off,,,,,0,0,1,,,0,76,64
18950,note_off,,,,,48,0,1,,,0,73,64
18950,note_on,,,,,0,0,1,,,0,75,38
18950,note_on,,,,,0,0,1,,,0,71,44
18999,note_off,,,,,0,0,1,,,0,75,64
18999,note_off,,,,,49,0,1,,,0,71,64
19001,note_on,,,,,0,0,1,,,0,73,35
19001,note_on,,,,,2,0,1,,,0,76,44
19050,note_off,,,,,0,0,1,,,0,76,64
19050,note_off,,,,,49,0,1,,,0,73,64
19052,note_on,,,,,2,0,1,,,0,78,41
19052,note_on,,,,,0,0,1,,,0,66,34
19101,note_on,,,,,0,0,1,,,0,83,60
19101,note_on,,,,,0,0,1,,,0,71,44
19101,note_off,,,,,0,0,1,,,0,78,64
19101,note_off,,,,,49,0,1,,,0,66,64
19200,note_off,,,,,99,0,1,,,0,71,64
19202,note_on,,,,,2,0,1,,,0,71,39
19299,note_off,,,,,97,0,1,,,0,71,64
19301,note_on,,,,,2,0,1,,,0,71,25
19401,note_on,,,,,0,0,1,,,0,71,30
19401,note_on,,,,,0,0,1,,,0,81,57
19401,note_off,,,,,0,0,1,,,0,83,64
19401,note_off,,,,,100,0,1,,,0,71,64
19500,note_off,,,,,0,0,1,,,0,81,64
19500,note_off,,,,,99,0,1,,,0,71,64
19502,note_on,,,,,0,0,1,,,0,71,37
19502,note_on,,,,,2,0,1,,,0,80,48
19600,note_off,,,,,98,0,1,,,0,71,64
19600,note_off,,,,,0,0,1,,,0,80,64
19601,note_on,,,,,0,0,1,,,0,71,32
19601,note_on,,,,,1,0,1,,,0,77,48
19702,note_on,,,,,0,0,1,,,0,71,37
19702,note_on,,,,,0,0,1,,,0,76,44
19702,note_off,,,,,0,0,1,,,0,77,64
19702,note_off,,,,,101,0,1,,,0,71,64
19801,note_off,,,,,0,0,1,,,0,76,64
19801,note_off,,,,,99,0,1,,,0,71,64
19802,note_on,,,,,1,0,1,,,0,74,42
19802,note_on,,,,,0,0,1,,,0,71,34
19900,note_off,,,,,0,0,1,,,0,74,64
19900,note_off,,,,,98,0,1,,,0,71,64
19902,note_on,,,,,0,0,1,,,0,72,37
19902,note_on,,,,,0,0,1,,,0,71,40
19902,note_on,,,,,2,0,1,,,0,83,57
20002,note_on,,,,,0,0,1,,,0,69,25
20002,note_on,,,,,0,0,1,,,0,72,30
20002,note_off,,,,,0,0,1,,,0,83,64
20002,note_off,,,,,0,0,1,,,0,71,64
20002,note_off,,,,,100,0,1,,,0,72,64
20002,note_on,,,,,0,0,1,,,0,84,43
20050,note_off,,,,,48,0,1,,,0,84,64
20101,note_off,,,,,0,0,1,,,0,72,64
20101,note_off,,,,,51,0,1,,,0,69,64
20103,note_on,,,,,2,0,1,,,0,72,25
20103,note_on,,,,,0,0,1,,,0,69,27
20103,note_on,,,,,0,0,1,,,0,80,38
20201,note_off,,,,,0,0,1,,,0,72,64
20201,note_off,,,,,98,0,1,,,0,80,64
20201,note_off,,,,,0,0,1,,,0,69,64
20202,note_on,,,,,1,0,1,,,0,81,44
20202,note_on,,,,,0,0,1,,,0,72,27
20202,note_on,,,,,0,0,1,,,0,69,25
20302,note_off,,,,,0,0,1,,,0,81,64
20302,note_off,,,,,100,0,1,,,0,69,64
20302,note_off,,,,,0,0,1,,,0,72,64
20302,note_on,,,,,0,0,1,,,0,76,46
20302,note_on,,,,,0,0,1,,,0,69,33
20302,note_on,,,,,0,0,1,,,0,72,28
20401,note_off,,,,,99,0,1,,,0,72,64
20401,note_off,,,,,0,0,1,,,0,69,64
20401,note_off,,,,,0,0,1,,,0,76,64
20402,note_on,,,,,0,0,1,,,0,72,29
20402,note_on,,,,,0,0,1,,,0,69,31
20402,note_on,,,,,1,0,1,,,0,77,41
20503,note_on,,,,,0,0,1,,,0,69,29
20503,note_on,,,,,0,0,1,,,0,75,38
20503,note_off,,,,,0,0,1,,,0,77,64
20503,note_off,,,,,0,0,1,,,0,69,64
20503,note_off,,,,,101,0,1,,,0,72,64
20503,note_on,,,,,0,0,1,,,0,72,29
20602,note_off,,,,,0,0,1,,,0,72,64
20602,note_off,,,,,0,0,1,,,0,75,64
20602,note_on,,,,,0,0,1,,,0,76,41
20602,note_off,,,,,99,0,1,,,0,69,64
20603,note_on,,,,,0,0,1,,,0,69,31
20603,note_on,,,,,1,0,1,,,0,72,29
20702,note_off,,,,,0,0,1,,,0,76,64
20702,note_off,,,,,0,0,1,,,0,72,64
20702,note_off,,,,,99,0,1,,,0,69,64
20703,note_on,,,,,0,0,1,,,0,69,42
20703,note_on,,,,,1,0,1,,,0,82,55
20703,note_on,,,,,0,0,1,,,0,71,42
20804,note_off,,,,,101,0,1,,,0,71,64
20804,note_on,,,,,0,0,1,,,0,67,23
20804,note_on,,,,,0,0,1,,,0,71,27
20804,note_on,,,,,0,0,1,,,0,83,48
20804,note_off,,,,,0,0,1,,,0,82,64
20804,note_off,,,,,0,0,1,,,0,69,64
20852,note_off,,,,,48,0,1,,,0,83,64
20903,note_on,,,,,0,0,1,,,0,67,32
20903,note_on,,,,,0,0,1,,,0,78,39
20903,note_off,,,,,0,0,1,,,0,71,64
20903,note_off,,,,,51,0,1,,,0,67,64
20903,note_on,,,,,0,0,1,,,0,71,27
21002,note_off,,,,,0,0,1,,,0,67,64
21002,note_off,,,,,99,0,1,,,0,71,64
21002,note_off,,,,,0,0,1,,,0,78,64
21003,note_on,,,,,1,0,1,,,0,79,41
21003,note_on,,,,,0,0,1,,,0,67,30
21003,note_on,,,,,0,0,1,,,0,71,27
21103,note_off,,,,,100,0,1,,,0,71,64
21104,note_off,,,,,1,0,1,,,0,67,64
21104,note_off,,,,,0,0,1,,,0,79,64
21104,note_on,,,,,0,0,1,,,0,67,35
21104,note_on,,,,,0,0,1,,,0,71,34
21104,note_on,,,,,0,0,1,,,0,75,37
21203,note_off,,,,,99,0,1,,,0,75,64
21203,note_off,,,,,0,0,1,,,0,71,64
21203,note_off,,,,,0,0,1,,,0,67,64
21204,note_on,,,,,0,0,1,,,0,71,27
21204,note_on,,,,,0,0,1,,,0,67,31
21204,note_on,,,,,1,0,1,,,0,76,48
21303,note_off,,,,,0,0,1,,,0,76,64
21303,note_off,,,,,0,0,1,,,0,67,64
21303,note_off,,,,,99,0,1,,,0,71,64
21304,note_on,,,,,1,0,1,,,0,71,38
21304,note_on,,,,,0,0,1,,,0,67,34
21404,note_on,,,,,0,0,1,,,0,67,31
21404,note_on,,,,,0,0,1,,,0,72,40
21404,note_off,,,,,0,0,1,,,0,71,64
21404,note_off,,,,,100,0,1,,,0,67,64
21504,note_off,,,,,0,0,1,,,0,72,64
21504,note_on,,,,,0,0,1,,,0,69,30
21504,note_on,,,,,0,0,1,,,0,67,33
21504,note_on,,,,,0,0,1,,,0,80,47
21504,note_off,,,,,100,0,1,,,0,67,64
21603,note_off,,,,,0,0,1,,,0,80,64
21603,note_off,,,,,0,0,1,,,0,67,64
21603,note_off,,,,,99,0,1,,,0,69,64
21604,note_on,,,,,1,0,1,,,0,81,41
21604,note_on,,,,,0,0,1,,,0,66,26
21653,note_off,,,,,49,0,1,,,0,81,64
21704,note_on,,,,,0,0,1,,,0,69,27
21704,note_off,,,,,51,0,1,,,0,66,64
21704,note_on,,,,,0,0,1,,,0,66,31
21704,note_on,,,,,0,0,1,,,0,76,32
21804,note_off,,,,,0,0,1,,,0,76,64
21804,note_off,,,,,0,0,1,,,0,66,64
21804,note_off,,,,,100,0,1,,,0,69,64
21805,note_on,,,,,0,0,1,,,0,66,29
21805,note_on,,,,,1,0,1,,,0,78,42
21805,note_on,,,,,0,0,1,,,0,69,28
21904,note_off,,,,,0,0,1,,,0,78,64
21904,note_off,,,,,0,0,1,,,0,66,64
21904,note_off,,,,,99,0,1,,,0,69,64
21905,note_on,,,,,0,0,1,,,0,69,28
21905,note_on,,,,,0,0,1,,,0,66,30
21905,note_on,,,,,1,0,1,,,0,73,42
22005,note_on,,,,,0,0,1,,,0,76,40
22005,note_on,,,,,0,0,1,,,0,66,30
22005,note_on,,,,,0,0,1,,,0,69,26
22005,note_off,,,,,0,0,1,,,0,66,64
22005,note_off,,,,,100,0,1,,,0,69,64
22005,note_off,,,,,0,0,1,,,0,73,64
22104,note_off,,,,,0,0,1,,,0,66,64
22104,note_off,,,,,0,0,1,,,0,69,64
22104,note_off,,,,,99,0,1,,,0,76,64
22105,note_on,,,,,0,0,1,,,0,69,28
22105,note_on,,,,,1,0,1,,,0,75,39
22105,note_on,,,,,0,0,1,,,0,66,31
22203,note_off,,,,,98,0,1,,,0,69,64
22203,note_off,,,,,0,0,1,,,0,66,64
22203,note_off,,,,,0,0,1,,,0,75,64
22204,note_on,,,,,1,0,1,,,0,78,44
22204,note_on,,,,,0,0,1,,,0,66,27
22204,note_on,,,,,0,0,1,,,0,69,25
22305,note_off,,,,,101,0,1,,,0,69,64
22305,note_off,,,,,0,0,1,,,0,66,64
22305,note_off,,,,,0,0,1,,,0,78,64
22305,note_on,,,,,0,0,1,,,0,79,48
22306,note_on,,,,,1,0,1,,,0,64,38
22354,note_off,,,,,48,0,1,,,0,79,64
22356,note_on,,,,,2,0,1,,,0,71,41
22405,note_off,,,,,0,0,1,,,0,64,64
22405,note_off,,,,,49,0,1,,,0,71,64
22406,note_on,,,,,0,0,1,,,0,63,31
22406,note_on,,,,,1,0,1,,,0,72,39
22456,note_on,,,,,0,0,1,,,0,74,50
22456,note_off,,,,,50,0,1,,,0,72,64
22504,note_off,,,,,0,0,1,,,0,63,64
22504,note_off,,,,,48,0,1,,,0,74,64
22506,note_on,,,,,0,0,1,,,0,64,34
22506,note_on,,,,,2,0,1,,,0,72,48
22606,note_on,,,,,0,0,1,,,0,66,31
22606,note_off,,,,,100,0,1,,,0,64,64
22655,note_off,,,,,49,0,1,,,0,72,64
22656,note_on,,,,,1,0,1,,,0,71,41
22680,note_on,,,,,0,0,1,,,0,70,39
22680,note_off,,,,,24,0,1,,,0,71,64
22705,note_off,,,,,0,0,1,,,0,66,64
22705,note_off,,,,,25,0,1,,,0,70,64
22706,note_on,,,,,1,0,1,,,0,71,46
22706,note_on,,,,,0,0,1,,,0,67,36
22755,note_on,,,,,0,0,1,,,0,73,41
22755,note_off,,,,,49,0,1,,,0,71,64
22780,note_off,,,,,25,0,1,,,0,73,64
22782,note_on,,,,,2,0,1,,,0,74,39
22805,note_off,,,,,0,0,1,,,0,67,64
22805,note_off,,,,,23,0,1,,,0,74,64
22806,note_on,,,,,1,0,1,,,0,76,41
22806,note_on,,,,,0,0,1,,,0,66,32
22855,note_off,,,,,49,0,1,,,0,76,64
22857,note_on,,,,,2,0,1,,,0,78,48
22906,note_off,,,,,49,0,1,,,0,78,64
22906,note_off,,,,,0,0,1,,,0,66,64
22906,note_on,,,,,0,0,1,,,0,76,45
22906,note_on,,,,,0,0,1,,,0,67,35
22930,note_off,,,,,24,0,1,,,0,76,64
22932,note_on,,,,,2,0,1,,,0,78,42
22957,note_off,,,,,25,0,1,,,0,78,64
22957,note_on,,,,,0,0,1,,,0,76,46
22981,note_off,,,,,24,0,1,,,0,76,64
22981,note_on,,,,,0,0,1,,,0,78,42
23006,note_off,,,,,25,0,1,,,0,78,64
23006,note_off,,,,,0,0,1,,,0,67,64
23007,note_on,,,,,0,0,1,,,0,76,48
23007,note_on,,,,,1,0,1,,,0,69,28
23032,note_on,,,,,0,0,1,,,0,78,42
23032,note_off,,,,,25,0,1,,,0,76,64
23056,note_on,,,,,0,0,1,,,0,74,48
23056,note_off,,,,,24,0,1,,,0,78,64
23081,note_off,,,,,25,0,1,,,0,74,64
23083,note_on,,,,,2,0,1,,,0,73,46
23107,note_off,,,,,0,0,1,,,0,69,64
23107,note_on,,,,,0,0,1,,,0,71,41
23107,note_on,,,,,0,0,1,,,0,74,47
23107,note_off,,,,,24,0,1,,,0,73,64
23156,note_off,,,,,49,0,1,,,0,74,64
23158,note_on,,,,,2,0,1,,,0,76,47
23182,note_on,,,,,0,0,1,,,0,78,44
23182,note_off,,,,,24,0,1,,,0,76,64
23207,note_on,,,,,0,0,1,,,0,69,37
23207,note_on,,,,,0,0,1,,,0,79,44
23207,note_off,,,,,0,0,1,,,0,71,64
23207,note_off,,,,,25,0,1,,,0,78,64
23257,note_off,,,,,50,0,1,,,0,79,64
23257,note_on,,,,,0,0,1,,,0,81,48
23305,note_off,,,,,48,0,1,,,0,81,64
23305,note_off,,,,,0,0,1,,,0,69,64
23306,note_on,,,,,1,0,1,,,0,79,48
23306,note_on,,,,,0,0,1,,,0,71,39
23332,note_on,,,,,0,0,1,,,0,80,43
23332,note_off,,,,,26,0,1,,,0,79,64
23356,note_on,,,,,0,0,1,,,0,79,48
23356,note_off,,,,,24,0,1,,,0,80,64
23381,note_off,,,,,25,0,1,,,0,79,64
23383,note_on,,,,,2,0,1,,,0,80,43
23407,note_on,,,,,0,0,1,,,0,73,35
23407,note_off,,,,,0,0,1,,,0,71,64
23407,note_off,,,,,24,0,1,,,0,80,64
23407,note_on,,,,,0,0,1,,,0,79,52
23431,note_on,,,,,0,0,1,,,0,80,43
23431,note_off,,,,,24,0,1,,,0,79,64
23456,note_off,,,,,25,0,1,,,0,80,64
23458,note_on,,,,,2,0,1,,,0,78,49
23482,note_on,,,,,0,0,1,,,0,76,46
23482,note_off,,,,,24,0,1,,,0,78,64
23507,note_on,,,,,0,0,1,,,0,74,36
23507,note_on,,,,,0,0,1,,,0,78,49
23507,note_off,,,,,0,0,1,,,0,73,64
23507,note_off,,,,,25,0,1,,,0,76,64
23557,note_off,,,,,50,0,1,,,0,78,64
23557,note_on,,,,,0,0,1,,,0,80,51
23606,note_off,,,,,49,0,1,,,0,80,64
23606,note_off,,,,,0,0,1,,,0,74,64
23608,note_on,,,,,2,0,1,,,0,82,53
23608,note_on,,,,,0,0,1,,,0,73,32
23657,note_on,,,,,0,0,1,,,0,83,53
23657,note_off,,,,,49,0,1,,,0,82,64
23708,note_on,,,,,0,0,1,,,0,74,39
23708,note_on,,,,,0,0,1,,,0,82,55
23708,note_off,,,,,0,0,1,,,0,73,64
23708,note_off,,,,,51,0,1,,,0,83,64
23732,note_on,,,,,0,0,1,,,0,83,52
