tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,note,velocity
116224,note_off,,,,,256,0,2,,,,1,49,0
116480,note_off,,,,,256,0,2,,,,1,56,0
116480,note_on,,,,,0,0,2,,,,1,61,64
116736,note_on,,,,,1024,0,1,,,,0,73,64
116736,note_on,,,,,0,0,2,,,,1,57,64
116736,note_off,,,,,256,0,2,,,,1,61,0
116992,note_on,,,,,0,0,1,,,,0,64,64
116992,note_off,,,,,256,0,1,,,,0,73,0
117248,note_off,,,,,512,0,2,,,,1,57,0
117248,note_on,,,,,0,0,1,,,,0,73,64
117248,note_off,,,,,256,0,1,,,,0,64,0
117504,note_on,,,,,0,0,1,,,,0,76,64
117504,note_off,,,,,256,0,1,,,,0,73,0
117760,note_on,,,,,512,0,2,,,,1,52,64
117760,note_off,,,,,256,0,1,,,,0,76,0
118016,note_off,,,,,256,0,2,,,,1,52,0
118016,note_on,,,,,0,0,2,,,,1,45,64
118272,note_off,,,,,256,0,2,,,,1,45,0
118272,note_on,,,,,0,0,2,,,,1,52,64
118528,note_on,,,,,0,0,2,,,,1,57,64
118528,note_off,,,,,256,0,2,,,,1,52,0
118784,note_on,,,,,1024,0,1,,,,0,74,64
118784,note_off,,,,,256,0,2,,,,1,57,0
118784,note_on,,,,,0,0,2,,,,1,54,64
119040,note_on,,,,,0,0,1,,,,0,69,68
119040,note_off,,,,,256,0,1,,,,0,74,0
119296,note_on,,,,,0,0,1,,,,0,74,72
119296,note_off,,,,,512,0,2,,,,1,54,0
119296,note_on,,,,,0,0,2,,,,1,57,72
119296,note_off,,,,,256,0,1,,,,0,69,0
119552,note_off,,,,,256,0,2,,,,1,57,0
119552,note_off,,,,,256,0,1,,,,0,74,0
119552,note_on,,,,,0,0,2,,,,1,62,76
119552,note_on,,,,,0,0,1,,,,0,78,76
119808,note_on,,,,,0,0,2,,,,1,66,80
119808,note_off,,,,,256,0,2,,,,1,62,0
119808,note_on,,,,,0,0,1,,,,0,81,80
119808,note_off,,,,,256,0,1,,,,0,78,0
120064,note_off,,,,,256,0,2,,,,1,66,0
120064,note_on,,,,,0,0,1,,,,0,78,84
120064,note_off,,,,,256,0,1,,,,0,81,0
120064,note_on,,,,,0,0,2,,,,1,62,84
120320,note_off,,,,,256,0,2,,,,1,62,0
120320,note_on,,,,,0,0,2,,,,1,57,88
120320,note_on,,,,,0,0,1,,,,0,74,88
120320,note_off,,,,,256,0,1,,,,0,78,0
120576,note_off,,,,,256,0,1,,,,0,74,0
120576,note_on,,,,,0,0,2,,,,1,54,92
120576,note_off,,,,,256,0,2,,,,1,57,0
120576,note_on,,,,,0,0,1,,,,0,69,92
120832,note_on,,,,,0,0,1,,,,0,68,96
120832,note_off,,,,,256,0,2,,,,1,54,0
120832,note_on,,,,,0,0,2,,,,1,56,96
120832,note_off,,,,,256,0,1,,,,0,69,0
121037,note_off,,,,,205,0,2,,,,1,56,0
121088,note_on,,,,,0,0,1,,,,0,76,93
121088,note_off,,,,,256,0,1,,,,0,68,0
121344,note_on,,,,,0,0,1,,,,0,64,90
121344,note_off,,,,,256,0,1,,,,0,76,0
121344,note_on,,,,,307,0,2,,,,1,56,90
121549,note_off,,,,,205,0,2,,,,1,56,0
121600,note_on,,,,,0,0,1,,,,0,73,87
121600,note_off,,,,,256,0,1,,,,0,64,0
121856,note_on,,,,,307,0,2,,,,1,56,84
121856,note_on,,,,,0,0,1,,,,0,66,84
121856,note_off,,,,,256,0,1,,,,0,73,0
122061,note_off,,,,,205,0,2,,,,1,56,0
122112,note_off,,,,,256,0,1,,,,0,66,0
122112,note_on,,,,,0,0,1,,,,0,75,81
122368,note_on,,,,,307,0,2,,,,1,56,78
122368,note_off,,,,,256,0,1,,,,0,75,0
122368,note_on,,,,,0,0,1,,,,0,63,78
122573,note_off,,,,,205,0,2,,,,1,56,0
122624,note_off,,,,,256,0,1,,,,0,63,0
122624,note_on,,,,,0,0,1,,,,0,72,75
122880,note_on,,,,,307,0,2,,,,1,56,72
122880,note_off,,,,,256,0,1,,,,0,72,0
122880,note_on,,,,,0,0,1,,,,0,64,72
123085,note_off,,,,,205,0,2,,,,1,56,0
123136,note_off,,,,,256,0,1,,,,0,64,0
123136,note_on,,,,,0,0,1,,,,0,73,69
123392,note_on,,,,,307,0,2,,,,1,44,66
123392,note_off,,,,,256,0,1,,,,0,73,0
123392,note_on,,,,,0,0,1,,,,0,61,66
123392,note_on,,,,,0,0,1,,,,0,64,66
123392,set_tempo,,,,,123392,1,0,,550458,,,,
123392,set_tempo,,,,,0,1,0,,566037,,,,
123648,note_on,,,,,0,0,1,,,,0,68,63
123648,note_off,,,,,0,0,1,,,,0,64,0
123648,note_off,,,,,256,0,1,,,,0,61,0
123904,note_off,,,,,512,0,2,,,,1,44,0
123904,note_on,,,,,0,0,2,,,,1,44,60
123904,note_on,,,,,0,0,1,,,,0,66,60
123904,set_tempo,,,,,0,1,0,,600000,,,,
123904,note_on,,,,,0,0,1,,,,0,63,60
123904,note_off,,,,,256,0,1,,,,0,68,0
123904,set_tempo,,,,,512,1,0,,582524,,,,
124160,note_off,,,,,0,0,1,,,,0,66,0
124160,note_off,,,,,256,0,1,,,,0,63,0
124160,note_on,,,,,0,0,1,,,,0,68,57
124416,note_on,,,,,0,0,2,,,,1,44,54
124416,note_off,,,,,512,0,2,,,,1,44,0
124416,set_tempo,,,,,0,1,0,,638297,,,,
124416,set_tempo,,,,,512,1,0,,618556,,,,
124416,note_on,,,,,0,0,1,,,,0,63,54
124416,note_on,,,,,0,0,1,,,,0,60,54
124416,note_off,,,,,256,0,1,,,,0,68,0
124672,note_on,,,,,0,0,1,,,,0,68,51
124672,note_off,,,,,0,0,1,,,,0,63,0
124672,note_off,,,,,256,0,1,,,,0,60,0
124928,set_tempo,,,,,0,1,0,,697674,,,,
124928,set_tempo,,,,,512,1,0,,666666,,,,
124928,note_off,,,,,512,0,2,,,,1,44,0
124928,note_off,,,,,256,0,1,,,,0,68,0
125440,set_tempo,,,,,0,1,0,,750000,,,,
125440,set_tempo,,,,,512,1,0,,722891,,,,
125952,set_tempo,,,,,512,1,0,,779220,,,,
125952,set_tempo,,,,,0,1,0,,810810,,,,
126464,set_tempo,,,,,512,1,0,,845070,,,,
126464,set_tempo,,,,,0,1,0,,882352,,,,
126976,set_tempo,,,,,0,1,0,,491803,,,,
126976,set_tempo,,,,,0,1,0,,491803,,,,
126976,key_signature,,,,,512,1,0,Db,,,,,
126976,set_tempo,,,,,0,1,0,,508474,,,,
126976,note_on,,,,,0,0,2,,,,1,61,36
126976,note_on,,,,,2048,0,1,,,,0,65,49
126976,set_tempo,,,,,0,1,0,,526315,,,,
126976,note_on,,,,,0,0,2,,,,1,56,36
126976,note_on,,,,,2048,0,2,,,,1,49,36
127181,note_off,,,,,205,0,2,,,,1,49,0
127181,note_off,,,,,0,0,2,,,,1,61,0
127181,note_off,,,,,0,0,2,,,,1,56,0
127232,note_off,,,,,256,0,1,,,,0,65,0
127232,note_on,,,,,0,0,1,,,,0,68,49
127488,note_on,,,,,0,0,1,,,,0,70,61
127488,note_off,,,,,256,0,1,,,,0,68,0
127488,note_on,,,,,0,0,1,,,,0,66,61
127488,note_on,,,,,0,0,2,,,,1,56,36
127488,note_on,,,,,0,0,2,,,,1,61,36
127488,note_on,,,,,307,0,2,,,,1,49,36
127898,note_off,,,,,410,0,2,,,,1,49,0
127898,note_off,,,,,0,0,2,,,,1,56,0
127898,note_off,,,,,0,0,2,,,,1,61,0
128512,note_on,,,,,0,0,2,,,,1,61,36
128512,note_on,,,,,614,0,2,,,,1,49,36
128512,note_on,,,,,0,0,2,,,,1,56,36
128512,note_on,,,,,0,0,1,,,,0,68,49
128512,note_on,,,,,0,0,1,,,,0,65,49
128512,note_off,,,,,0,0,1,,,,0,70,0
128512,note_off,,,,,1024,0,1,,,,0,66,0
128717,note_off,,,,,205,0,2,,,,1,49,0
128717,note_off,,,,,0,0,2,,,,1,61,0
128717,note_off,,,,,0,0,1,,,,0,68,0
128717,note_off,,,,,205,0,1,,,,0,65,0
128717,note_off,,,,,0,0,2,,,,1,56,0
129024,note_on,,,,,307,0,1,,,,0,65,49
129024,note_on,,,,,0,0,2,,,,1,61,36
129024,note_on,,,,,307,0,2,,,,1,49,36
129024,note_on,,,,,0,0,2,,,,1,56,36
129229,note_off,,,,,205,0,2,,,,1,49,0
129229,note_off,,,,,0,0,2,,,,1,56,0
129229,note_off,,,,,0,0,2,,,,1,61,0
129280,note_on,,,,,0,0,1,,,,0,68,49
129280,note_off,,,,,256,0,1,,,,0,65,0
129536,note_on,,,,,0,0,1,,,,0,73,61
129536,note_on,,,,,0,0,1,,,,0,70,61
129536,note_on,,,,,0,0,1,,,,0,66,61
129536,note_off,,,,,256,0,1,,,,0,68,0
129536,note_on,,,,,307,0,2,,,,1,49,36
129536,note_on,,,,,0,0,2,,,,1,61,36
129536,note_on,,,,,0,0,2,,,,1,56,36
129946,note_off,,,,,410,0,2,,,,1,49,0
129946,note_off,,,,,0,0,2,,,,1,56,0
129946,note_off,,,,,0,0,2,,,,1,61,0
130560,note_on,,,,,0,0,1,,,,0,68,49
130560,note_on,,,,,0,0,1,,,,0,65,49
130560,note_off,,,,,0,0,1,,,,0,73,0
130560,note_off,,,,,0,0,1,,,,0,70,0
130560,note_off,,,,,1024,0,1,,,,0,66,0
130560,note_on,,,,,614,0,2,,,,1,49,36
130560,note_on,,,,,0,0,2,,,,1,56,36
130560,note_on,,,,,0,0,2,,,,1,61,36
130765,note_off,,,,,205,0,1,,,,0,65,0
130765,note_off,,,,,205,0,2,,,,1,49,0
130765,note_off,,,,,0,0,2,,,,1,56,0
130765,note_off,,,,,0,0,2,,,,1,61,0
130765,note_off,,,,,0,0,1,,,,0,68,0
131072,note_on,,,,,0,0,1,,,,0,68,49
131072,note_on,,,,,307,0,2,,,,1,56,36
131072,note_on,,,,,0,0,2,,,,1,60,36
131072,note_on,,,,,307,0,1,,,,0,65,49
131277,note_off,,,,,0,0,2,,,,1,60,0
131277,note_off,,,,,205,0,2,,,,1,56,0
131328,note_off,,,,,0,0,1,,,,0,68,0
131328,note_on,,,,,0,0,1,,,,0,62,49
131328,note_off,,,,,256,0,1,,,,0,65,0
131584,note_on,,,,,0,0,2,,,,1,60,36
131584,note_off,,,,,256,0,1,,,,0,62,0
131584,note_on,,,,,0,0,1,,,,0,63,61
131584,note_on,,,,,0,0,1,,,,0,66,61
131584,note_on,,,,,307,0,2,,,,1,56,36
131994,note_off,,,,,0,0,2,,,,1,60,0
131994,note_off,,,,,410,0,2,,,,1,56,0
132608,note_on,,,,,0,0,2,,,,1,60,36
132608,note_on,,,,,0,0,1,,,,0,75,49
132608,note_on,,,,,614,0,2,,,,1,56,36
132608,note_off,,,,,1024,0,1,,,,0,63,0
132608,note_off,,,,,0,0,1,,,,0,66,0
132608,note_on,,,,,0,0,1,,,,0,66,49
132813,note_off,,,,,0,0,2,,,,1,60,0
132813,note_off,,,,,205,0,2,,,,1,56,0
132813,note_off,,,,,205,0,1,,,,0,66,0
132813,note_off,,,,,0,0,1,,,,0,75,0
133120,note_on,,,,,0,0,2,,,,1,61,36
133120,note_on,,,,,0,0,1,,,,0,77,49
133120,note_on,,,,,307,0,1,,,,0,68,49
133120,note_on,,,,,307,0,2,,,,1,49,36
133120,note_on,,,,,0,0,2,,,,1,56,36
133325,note_off,,,,,0,0,2,,,,1,61,0
133325,note_off,,,,,0,0,2,,,,1,56,0
133325,note_off,,,,,205,0,2,,,,1,49,0
133376,note_on,,,,,0,0,1,,,,0,75,49
133376,note_on,,,,,0,0,1,,,,0,66,49
133376,note_off,,,,,0,0,1,,,,0,77,0
133376,note_off,,,,,256,0,1,,,,0,68,0
133632,note_on,,,,,0,0,2,,,,1,61,36
133632,note_on,,,,,0,0,2,,,,1,56,36
133632,note_on,,,,,307,0,2,,,,1,49,36
133632,note_off,,,,,0,0,1,,,,0,75,0
133632,note_on,,,,,0,0,1,,,,0,73,61
133632,note_on,,,,,0,0,1,,,,0,65,61
133632,note_off,,,,,256,0,1,,,,0,66,0
134042,note_off,,,,,410,0,2,,,,1,49,0
134042,note_off,,,,,0,0,2,,,,1,56,0
134042,note_off,,,,,0,0,2,,,,1,61,0
134656,note_on,,,,,0,0,1,,,,0,68,49
134656,note_on,,,,,0,0,1,,,,0,65,49
134656,note_off,,,,,0,0,1,,,,0,73,0
134656,note_off,,,,,1024,0,1,,,,0,65,0
134656,note_on,,,,,614,0,2,,,,1,49,36
134656,note_on,,,,,0,0,2,,,,1,56,36
134656,note_on,,,,,0,0,2,,,,1,61,36
134861,note_off,,,,,205,0,2,,,,1,49,0
134861,note_off,,,,,0,0,2,,,,1,56,0
134861,note_off,,,,,0,0,2,,,,1,61,0
134861,note_off,,,,,0,0,1,,,,0,68,0
134861,note_off,,,,,205,0,1,,,,0,65,0
135168,note_on,,,,,0,0,2,,,,1,56,36
135168,note_on,,,,,0,0,2,,,,1,61,36
135168,note_on,,,,,307,0,1,,,,0,65,49
135168,note_on,,,,,307,0,2,,,,1,49,36
135373,note_off,,,,,0,0,2,,,,1,61,0
135373,note_off,,,,,0,0,2,,,,1,56,0
135373,note_off,,,,,205,0,2,,,,1,49,0
135424,note_off,,,,,256,0,1,,,,0,65,0
135424,note_on,,,,,0,0,1,,,,0,68,49
135680,note_on,,,,,0,0,2,,,,1,61,36
135680,note_off,,,,,256,0,1,,,,0,68,0
135680,note_on,,,,,0,0,1,,,,0,66,61
135680,note_on,,,,,0,0,1,,,,0,70,61
135680,note_on,,,,,0,0,2,,,,1,56,36
135680,note_on,,,,,307,0,2,,,,1,49,36
136090,note_off,,,,,0,0,2,,,,1,61,0
136090,note_off,,,,,0,0,2,,,,1,56,0
136090,note_off,,,,,410,0,2,,,,1,49,0
136704,note_on,,,,,0,0,1,,,,0,68,49
136704,note_on,,,,,0,0,2,,,,1,61,36
136704,note_on,,,,,0,0,2,,,,1,56,36
136704,note_on,,,,,614,0,2,,,,1,49,36
136704,note_off,,,,,0,0,1,,,,0,70,0
136704,note_on,,,,,0,0,1,,,,0,65,49
136704,note_off,,,,,1024,0,1,,,,0,66,0
136909,note_off,,,,,0,0,2,,,,1,61,0
136909,note_off,,,,,205,0,2,,,,1,49,0
136909,note_off,,,,,205,0,1,,,,0,65,0
136909,note_off,,,,,0,0,2,,,,1,56,0
136909,note_off,,,,,0,0,1,,,,0,68,0
137216,note_on,,,,,307,0,1,,,,0,65,49
137216,note_on,,,,,307,0,2,,,,1,49,36
137216,note_on,,,,,0,0,2,,,,1,56,36
137216,note_on,,,,,0,0,2,,,,1,61,36
137421,note_off,,,,,0,0,2,,,,1,56,0
137421,note_off,,,,,205,0,2,,,,1,49,0
137421,note_off,,,,,0,0,2,,,,1,61,0
137472,note_off,,,,,256,0,1,,,,0,65,0
137472,note_on,,,,,0,0,1,,,,0,68,49
137728,note_on,,,,,307,0,2,,,,1,49,36
137728,note_on,,,,,0,0,2,,,,1,56,36
137728,note_on,,,,,0,0,2,,,,1,61,36
137728,note_off,,,,,256,0,1,,,,0,68,0
137728,note_on,,,,,0,0,1,,,,0,70,61
137728,note_on,,,,,0,0,1,,,,0,66,61
137728,note_on,,,,,0,0,1,,,,0,73,61
138138,note_off,,,,,410,0,2,,,,1,49,0
138138,note_off,,,,,0,0,2,,,,1,61,0
138138,note_off,,,,,0,0,2,,,,1,56,0
138752,note_off,,,,,1024,0,1,,,,0,66,0
138752,note_on,,,,,614,0,2,,,,1,49,36
138752,note_on,,,,,0,0,2,,,,1,56,36
138752,note_on,,,,,0,0,2,,,,1,61,36
138752,note_off,,,,,0,0,1,,,,0,73,0
138752,note_on,,,,,0,0,1,,,,0,65,49
138752,note_on,,,,,0,0,1,,,,0,68,49
138752,note_off,,,,,0,0,1,,,,0,70,0
138957,note_off,,,,,205,0,1,,,,0,65,0
138957,note_off,,,,,0,0,1,,,,0,68,0
138957,note_off,,,,,0,0,2,,,,1,61,0
138957,note_off,,,,,0,0,2,,,,1,56,0
138957,note_off,,,,,205,0,2,,,,1,49,0
139264,note_on,,,,,0,0,2,,,,1,60,36
139264,note_on,,,,,0,0,1,,,,0,68,49
139264,note_on,,,,,307,0,1,,,,0,65,49
139264,note_on,,,,,307,0,2,,,,1,56,36
139469,note_off,,,,,205,0,2,,,,1,56,0
139469,note_off,,,,,0,0,2,,,,1,60,0
139520,note_on,,,,,0,0,1,,,,0,62,49
139520,note_off,,,,,256,0,1,,,,0,65,0
139520,note_off,,,,,0,0,1,,,,0,68,0
139776,note_on,,,,,0,0,1,,,,0,66,61
139776,note_on,,,,,0,0,1,,,,0,63,61
139776,note_off,,,,,256,0,1,,,,0,62,0
139776,note_on,,,,,307,0,2,,,,1,56,36
139776,note_on,,,,,0,0,2,,,,1,60,36
140544,note_on,,,,,0,0,1,,,,0,66,49
140544,note_off,,,,,0,0,1,,,,0,66,0
140544,note_off,,,,,768,0,1,,,,0,63,0
140544,note_on,,,,,0,0,1,,,,0,75,49
140800,note_off,,,,,0,0,2,,,,1,60,0
140800,note_on,,,,,0,0,2,,,,1,60,36
140800,note_off,,,,,1024,0,2,,,,1,56,0
140800,note_on,,,,,0,0,2,,,,1,56,36
140800,note_off,,,,,256,0,1,,,,0,66,0
140800,note_on,,,,,0,0,1,,,,0,77,49
140800,note_on,,,,,0,0,1,,,,0,68,49
140800,note_off,,,,,0,0,1,,,,0,75,0
141005,note_off,,,,,0,0,2,,,,1,60,0
141005,note_off,,,,,205,0,2,,,,1,56,0
141056,note_off,,,,,0,0,1,,,,0,77,0
141056,note_on,,,,,0,0,1,,,,0,66,49
141056,note_on,,,,,0,0,1,,,,0,75,49
141056,note_off,,,,,256,0,1,,,,0,68,0
141312,note_on,,,,,0,0,2,,,,1,61,36
141312,note_on,,,,,0,0,1,,,,0,73,49
141312,note_on,,,,,0,0,1,,,,0,65,49
141312,note_on,,,,,307,0,2,,,,1,49,36
141312,note_on,,,,,0,0,2,,,,1,56,36
141312,note_off,,,,,0,0,1,,,,0,75,0
141312,note_off,,,,,256,0,1,,,,0,66,0
141517,note_off,,,,,0,0,2,,,,1,56,0
141517,note_off,,,,,0,0,2,,,,1,61,0
141517,note_off,,,,,205,0,2,,,,1,49,0
141568,note_on,,,,,0,0,1,,,,0,75,49
141568,note_off,,,,,256,0,1,,,,0,65,0
141568,note_off,,,,,0,0,1,,,,0,73,0
141568,note_on,,,,,0,0,1,,,,0,66,49
141824,note_on,,,,,307,0,2,,,,1,49,36
141824,note_on,,,,,0,0,2,,,,1,61,36
141824,note_on,,,,,0,0,1,,,,0,65,49
141824,note_on,,,,,0,0,1,,,,0,73,49
141824,note_off,,,,,0,0,1,,,,0,75,0
141824,note_on,,,,,0,0,2,,,,1,56,36
141824,note_off,,,,,256,0,1,,,,0,66,0
142438,note_off,,,,,0,0,2,,,,1,56,0
142438,note_off,,,,,614,0,2,,,,1,49,0
142438,note_off,,,,,0,0,2,,,,1,61,0
143360,note_off,,,,,1536,0,1,,,,0,65,0
143360,note_off,,,,,0,0,1,,,,0,73,0
143360,note_on,,,,,922,0,2,,,,1,32,49
143360,note_on,,,,,0,0,2,,,,1,44,49
143360,note_on,,,,,0,0,1,,,,0,56,64
143565,note_off,,,,,205,0,2,,,,1,32,0
143565,note_off,,,,,0,0,2,,,,1,44,0
143616,note_off,,,,,256,0,1,,,,0,56,0
143616,note_on,,,,,0,0,1,,,,0,60,64
143872,note_off,,,,,256,0,1,,,,0,60,0
143872,note_on,,,,,0,0,1,,,,0,52,80
143872,note_on,,,,,0,0,1,,,,0,56,80
143872,note_on,,,,,0,0,1,,,,0,61,80
143872,note_on,,,,,307,0,2,,,,1,37,49
143872,note_on,,,,,0,0,2,,,,1,44,49
144896,note_off,,,,,1024,0,2,,,,1,37,0
144896,note_off,,,,,0,0,2,,,,1,44,0
144896,note_off,,,,,0,0,1,,,,0,61,0
144896,note_on,,,,,0,0,2,,,,1,44,49
144896,note_on,,,,,0,0,1,,,,0,60,64
144896,note_on,,,,,0,0,1,,,,0,56,64
144896,note_on,,,,,0,0,1,,,,0,51,64
144896,note_off,,,,,0,0,1,,,,0,56,0
144896,note_off,,,,,1024,0,1,,,,0,52,0
144896,note_on,,,,,0,0,2,,,,1,32,49
145101,note_off,,,,,0,0,1,,,,0,56,0
145101,note_off,,,,,0,0,1,,,,0,60,0
145101,note_off,,,,,205,0,1,,,,0,51,0
145408,note_on,,,,,0,0,2,,,,1,32,49
145408,note_on,,,,,307,0,1,,,,0,56,64
145408,note_on,,,,,0,0,2,,,,1,44,49
145408,note_off,,,,,512,0,2,,,,1,32,0
145408,note_off,,,,,0,0,2,,,,1,44,0
145613,note_off,,,,,0,0,2,,,,1,44,0
145613,note_off,,,,,205,0,2,,,,1,32,0
145664,note_off,,,,,256,0,1,,,,0,56,0
145664,note_on,,,,,0,0,1,,,,0,60,64
145920,note_on,,,,,0,0,2,,,,1,44,49
145920,note_on,,,,,307,0,2,,,,1,37,49
145920,note_on,,,,,0,0,1,,,,0,61,80
145920,note_off,,,,,256,0,1,,,,0,60,0
145920,note_on,,,,,0,0,1,,,,0,56,80
145920,note_on,,,,,0,0,1,,,,0,64,80
146944,note_off,,,,,1024,0,2,,,,1,37,0
146944,note_off,,,,,0,0,2,,,,1,44,0
146944,note_on,,,,,0,0,2,,,,1,32,49
146944,note_on,,,,,0,0,2,,,,1,44,49
146944,note_on,,,,,0,0,1,,,,0,60,64
146944,note_off,,,,,1024,0,1,,,,0,56,0
146944,note_off,,,,,0,0,1,,,,0,61,0
146944,note_off,,,,,0,0,1,,,,0,64,0
146944,note_on,,,,,0,0,1,,,,0,63,64
146944,note_on,,,,,0,0,1,,,,0,56,64
147149,note_off,,,,,0,0,1,,,,0,63,0
147149,note_off,,,,,0,0,1,,,,0,60,0
147149,note_off,,,,,205,0,1,,,,0,56,0
147456,note_off,,,,,512,0,2,,,,1,32,0
147456,note_on,,,,,0,0,2,,,,1,32,49
147456,note_on,,,,,0,0,2,,,,1,44,49
147456,note_on,,,,,0,0,1,,,,0,63,64
147456,note_off,,,,,0,0,2,,,,1,44,0
147456,note_on,,,,,307,0,1,,,,0,60,64
147661,note_off,,,,,205,0,2,,,,1,32,0
147661,note_off,,,,,0,0,2,,,,1,44,0
147712,note_on,,,,,0,0,1,,,,0,69,63
147712,note_off,,,,,0,0,1,,,,0,63,0
147712,note_off,,,,,256,0,1,,,,0,60,0
147968,note_on,,,,,0,0,1,,,,0,64,78
147968,note_on,,,,,0,0,1,,,,0,61,78
147968,note_off,,,,,256,0,1,,,,0,69,0
147968,note_on,,,,,0,0,2,,,,1,44,47
147968,note_on,,,,,307,0,2,,,,1,37,47
147968,note_on,,,,,0,0,1,,,,0,68,78
148992,note_on,,,,,0,0,1,,,,0,63,58
148992,note_on,,,,,0,0,1,,,,0,60,58
148992,note_off,,,,,0,0,1,,,,0,68,0
148992,note_off,,,,,1024,0,1,,,,0,61,0
148992,note_on,,,,,0,0,1,,,,0,68,58
148992,note_off,,,,,0,0,1,,,,0,64,0
148992,note_off,,,,,0,0,2,,,,1,44,0
148992,note_on,,,,,0,0,2,,,,1,32,43
148992,note_off,,,,,1024,0,2,,,,1,37,0
148992,note_on,,,,,0,0,2,,,,1,44,43
149197,note_off,,,,,205,0,1,,,,0,60,0
149197,note_off,,,,,0,0,1,,,,0,63,0
149197,note_off,,,,,0,0,1,,,,0,68,0
149504,note_on,,,,,307,0,1,,,,0,59,56
149504,note_on,,,,,0,0,1,,,,0,63,56
149504,note_on,,,,,0,0,1,,,,0,69,56
149504,note_off,,,,,512,0,2,,,,1,32,0
149504,note_off,,,,,0,0,2,,,,1,44,0
149504,note_on,,,,,0,0,2,,,,1,47,41
149504,note_on,,,,,0,0,2,,,,1,42,41
149760,note_on,,,,,0,0,1,,,,0,71,55
149760,note_off,,,,,0,0,1,,,,0,69,0
149760,note_off,,,,,0,0,1,,,,0,63,0
149760,note_off,,,,,256,0,1,,,,0,59,0
150016,note_on,,,,,0,0,2,,,,1,40,39
150016,note_off,,,,,256,0,1,,,,0,71,0
150016,note_on,,,,,0,0,1,,,,0,60,54
150016,note_off,,,,,0,0,2,,,,1,47,0
150016,note_off,,,,,512,0,2,,,,1,42,0
150016,note_on,,,,,0,0,2,,,,1,47,39
150016,note_on,,,,,0,0,1,,,,0,64,54
150016,note_on,,,,,0,0,1,,,,0,68,54
151552,note_off,,,,,0,0,2,,,,1,47,0
151552,note_off,,,,,1536,0,2,,,,1,40,0
151552,note_on,,,,,0,0,2,,,,1,49,36
151552,note_on,,,,,0,0,2,,,,1,56,36
151552,note_off,,,,,0,0,1,,,,0,68,0
151552,set_tempo,,,,,0,1,0,,491803,,,,
151552,note_on,,,,,0,0,1,,,,0,65,49
151552,note_off,,,,,1536,0,1,,,,0,60,0
151552,note_off,,,,,0,0,1,,,,0,64,0
151552,note_on,,,,,0,0,2,,,,1,61,36
151552,set_tempo,,,,,24576,1,0,,491803,,,,
151757,note_off,,,,,0,0,2,,,,1,56,0
151757,note_off,,,,,0,0,2,,,,1,61,0
151757,note_off,,,,,205,0,2,,,,1,49,0
151808,note_off,,,,,256,0,1,,,,0,65,0
151808,note_on,,,,,0,0,1,,,,0,68,49
152064,note_on,,,,,307,0,2,,,,1,49,36
152064,note_on,,,,,0,0,2,,,,1,56,36
152064,note_on,,,,,0,0,2,,,,1,61,36
152064,note_off,,,,,256,0,1,,,,0,68,0
152064,note_on,,,,,0,0,1,,,,0,70,61
152064,note_on,,,,,0,0,1,,,,0,66,61
152474,note_off,,,,,410,0,2,,,,1,49,0
152474,note_off,,,,,0,0,2,,,,1,56,0
152474,note_off,,,,,0,0,2,,,,1,61,0
153088,note_off,,,,,0,0,1,,,,0,70,0
153088,note_off,,,,,1024,0,1,,,,0,66,0
153088,note_on,,,,,0,0,1,,,,0,68,49
153088,note_on,,,,,0,0,2,,,,1,56,36
153088,note_on,,,,,614,0,2,,,,1,49,36
153088,note_on,,,,,0,0,2,,,,1,61,36
153088,note_on,,,,,0,0,1,,,,0,65,49
153293,note_off,,,,,0,0,2,,,,1,61,0
153293,note_off,,,,,0,0,2,,,,1,56,0
153293,note_off,,,,,0,0,1,,,,0,68,0
153293,note_off,,,,,205,0,1,,,,0,65,0
153293,note_off,,,,,205,0,2,,,,1,49,0
153600,note_on,,,,,307,0,2,,,,1,49,36
153600,note_on,,,,,307,0,1,,,,0,65,49
153600,note_on,,,,,0,0,2,,,,1,61,36
153600,note_on,,,,,0,0,2,,,,1,56,36
153805,note_off,,,,,205,0,2,,,,1,49,0
153805,note_off,,,,,0,0,2,,,,1,56,0
153805,note_off,,,,,0,0,2,,,,1,61,0
153856,note_on,,,,,0,0,1,,,,0,68,49
153856,note_off,,,,,256,0,1,,,,0,65,0
154112,note_on,,,,,0,0,1,,,,0,73,61
154112,note_on,,,,,0,0,1,,,,0,70,61
154112,note_on,,,,,0,0,1,,,,0,66,61
154112,note_off,,,,,256,0,1,,,,0,68,0
154112,note_on,,,,,0,0,2,,,,1,61,36
154112,note_on,,,,,0,0,2,,,,1,56,36
154112,note_on,,,,,307,0,2,,,,1,49,36
154522,note_off,,,,,0,0,2,,,,1,56,0
154522,note_off,,,,,410,0,2,,,,1,49,0
154522,note_off,,,,,0,0,2,,,,1,61,0
155136,note_off,,,,,0,0,1,,,,0,73,0
155136,note_off,,,,,1024,0,1,,,,0,66,0
155136,note_on,,,,,0,0,1,,,,0,68,49
155136,note_off,,,,,0,0,1,,,,0,70,0
155136,note_on,,,,,0,0,1,,,,0,65,49
155136,note_on,,,,,0,0,2,,,,1,61,36
155136,note_on,,,,,614,0,2,,,,1,49,36
155136,note_on,,,,,0,0,2,,,,1,56,36
