tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,pitch,note,velocity
6240,note_on,35,0,9,,,,,,,,10,,,,58,100
6242,note_on,35,0,1,,,,,,,,0,,,,70,69
6243,note_on,35,0,10,,,,,,,,11,,,,58,100
6244,note_on,35,0,2,,,,,,,,1,,,,70,69
6245,note_on,35,0,3,,,,,,,,2,,,,58,69
6247,note_on,35,0,11,,,,,,,,12,,,,58,98
6250,note_on,35,0,12,,,,,,,,13,,,,46,97
6251,note_on,35,0,4,,,,,,,,3,,,,46,75
6256,note_on,35,0,13,,,,,,,,14,,,,34,96
6300,note_on,60,0,9,,,,,,,,10,,,,58,0
6302,note_on,60,0,1,,,,,,,,0,,,,70,0
6303,note_on,60,0,10,,,,,,,,11,,,,58,0
6304,note_on,60,0,2,,,,,,,,1,,,,70,0
6305,note_on,60,0,3,,,,,,,,2,,,,58,0
6307,note_on,60,0,11,,,,,,,,12,,,,58,0
6310,note_on,60,0,12,,,,,,,,13,,,,46,0
6311,note_on,60,0,4,,,,,,,,3,,,,46,0
6316,note_on,60,0,13,,,,,,,,14,,,,34,0
6360,set_tempo,120,1,0,,,,,,218181,,,,,,,
6360,note_on,60,0,9,,,,,,,,10,,,,68,100
6362,note_on,60,0,1,,,,,,,,0,,,,68,69
6363,note_on,60,0,10,,,,,,,,11,,,,68,100
6364,note_on,60,0,2,,,,,,,,1,,,,68,69
6365,note_on,60,0,3,,,,,,,,2,,,,56,69
6366,program_change,59,0,11,,,,,,,48,12,,,,,
6367,note_on,1,0,11,,,,,,,,12,,,,56,98
6370,note_on,60,0,12,,,,,,,,13,,,,44,97
6371,note_on,60,0,4,,,,,,,,3,,,,44,75
6376,note_on,60,0,13,,,,,,,,14,,,,32,96
6420,note_on,60,0,9,,,,,,,,10,,,,68,0
6422,note_on,60,0,1,,,,,,,,0,,,,68,0
6423,note_on,60,0,10,,,,,,,,11,,,,68,0
6424,note_on,60,0,2,,,,,,,,1,,,,68,0
6425,note_on,60,0,3,,,,,,,,2,,,,56,0
6427,note_on,60,0,11,,,,,,,,12,,,,56,0
6430,note_on,60,0,12,,,,,,,,13,,,,44,0
6431,note_on,60,0,4,,,,,,,,3,,,,44,0
6436,note_on,60,0,13,,,,,,,,14,,,,32,0
6480,set_tempo,120,1,0,,,,,,229885,,,,,,,
6480,note_on,0,0,9,,,,,,,,10,,,,66,125
6480,control_change,60,0,9,,,,,,,,10,11,114,,,
6482,control_change,60,0,1,,,,,,,,0,11,114,,,
6482,note_on,0,0,1,,,,,,,,0,,,,66,86
6483,note_on,60,0,10,,,,,,,,11,,,,66,125
6483,control_change,0,0,10,,,,,,,,11,11,114,,,
6484,control_change,60,0,2,,,,,,,,1,11,114,,,
6484,note_on,0,0,2,,,,,,,,1,,,,66,86
6485,control_change,60,0,3,,,,,,,,2,11,114,,,
6485,note_on,0,0,3,,,,,,,,2,,,,54,86
6487,note_on,60,0,11,,,,,,,,12,,,,54,123
6487,control_change,0,0,11,,,,,,,,12,11,114,,,
6490,control_change,0,0,12,,,,,,,,13,11,114,,,
6490,note_on,60,0,12,,,,,,,,13,,,,42,122
6491,control_change,60,0,4,,,,,,,,3,11,114,,,
6491,note_on,0,0,4,,,,,,,,3,,,,42,93
6495,control_change,15,0,9,,,,,,,,10,11,111,,,
6496,control_change,0,0,13,,,,,,,,14,11,114,,,
6496,note_on,60,0,13,,,,,,,,14,,,,30,121
6497,control_change,15,0,1,,,,,,,,0,11,111,,,
6498,control_change,15,0,10,,,,,,,,11,11,111,,,
6499,control_change,15,0,2,,,,,,,,1,11,111,,,
6500,control_change,15,0,3,,,,,,,,2,11,111,,,
6502,control_change,15,0,11,,,,,,,,12,11,111,,,
6505,control_change,15,0,12,,,,,,,,13,11,111,,,
6506,control_change,15,0,4,,,,,,,,3,11,111,,,
6511,control_change,16,0,9,,,,,,,,10,11,108,,,
6511,control_change,15,0,13,,,,,,,,14,11,111,,,
6513,control_change,16,0,1,,,,,,,,0,11,108,,,
6514,control_change,16,0,10,,,,,,,,11,11,108,,,
6515,control_change,16,0,2,,,,,,,,1,11,108,,,
6516,control_change,16,0,3,,,,,,,,2,11,108,,,
6518,control_change,16,0,11,,,,,,,,12,11,108,,,
6521,control_change,16,0,12,,,,,,,,13,11,108,,,
6522,control_change,16,0,4,,,,,,,,3,11,108,,,
6527,control_change,16,0,13,,,,,,,,14,11,108,,,
6527,control_change,16,0,9,,,,,,,,10,11,106,,,
6529,control_change,16,0,1,,,,,,,,0,11,106,,,
6530,control_change,16,0,10,,,,,,,,11,11,106,,,
6531,control_change,16,0,2,,,,,,,,1,11,106,,,
6532,control_change,16,0,3,,,,,,,,2,11,106,,,
6534,control_change,16,0,11,,,,,,,,12,11,106,,,
6537,control_change,16,0,12,,,,,,,,13,11,106,,,
6538,control_change,16,0,4,,,,,,,,3,11,106,,,
6543,control_change,16,0,13,,,,,,,,14,11,106,,,
6543,control_change,16,0,9,,,,,,,,10,11,102,,,
6545,control_change,16,0,1,,,,,,,,0,11,102,,,
6546,control_change,16,0,10,,,,,,,,11,11,102,,,
6547,control_change,16,0,2,,,,,,,,1,11,102,,,
6548,control_change,16,0,3,,,,,,,,2,11,102,,,
6550,control_change,16,0,11,,,,,,,,12,11,102,,,
6553,control_change,16,0,12,,,,,,,,13,11,102,,,
6554,control_change,16,0,4,,,,,,,,3,11,102,,,
6559,control_change,16,0,13,,,,,,,,14,11,102,,,
6559,control_change,16,0,9,,,,,,,,10,11,100,,,
6561,control_change,16,0,1,,,,,,,,0,11,100,,,
6562,control_change,16,0,10,,,,,,,,11,11,100,,,
6563,control_change,16,0,2,,,,,,,,1,11,100,,,
6564,control_change,16,0,3,,,,,,,,2,11,100,,,
6566,control_change,16,0,11,,,,,,,,12,11,100,,,
6569,control_change,16,0,12,,,,,,,,13,11,100,,,
6570,control_change,16,0,4,,,,,,,,3,11,100,,,
6575,control_change,16,0,13,,,,,,,,14,11,100,,,
6575,control_change,16,0,9,,,,,,,,10,11,97,,,
6577,control_change,16,0,1,,,,,,,,0,11,97,,,
6578,control_change,16,0,10,,,,,,,,11,11,97,,,
6579,control_change,16,0,2,,,,,,,,1,11,97,,,
6580,control_change,16,0,3,,,,,,,,2,11,97,,,
6582,control_change,16,0,11,,,,,,,,12,11,97,,,
6585,control_change,16,0,12,,,,,,,,13,11,97,,,
6586,control_change,16,0,4,,,,,,,,3,11,97,,,
6591,control_change,16,0,9,,,,,,,,10,11,94,,,
6591,control_change,16,0,13,,,,,,,,14,11,97,,,
6593,control_change,16,0,1,,,,,,,,0,11,94,,,
6594,control_change,16,0,10,,,,,,,,11,11,94,,,
6595,control_change,16,0,2,,,,,,,,1,11,94,,,
6596,control_change,16,0,3,,,,,,,,2,11,94,,,
6598,control_change,16,0,11,,,,,,,,12,11,94,,,
6600,note_on,0,0,9,,,,,,,,10,,,,67,100
6600,note_on,9,0,9,,,,,,,,10,,,,66,0
6600,set_tempo,120,1,0,,,,,,205479,,,,,,,
6601,control_change,16,0,12,,,,,,,,13,11,94,,,
6602,note_on,0,0,1,,,,,,,,0,,,,67,69
6602,note_on,9,0,1,,,,,,,,0,,,,66,0
6602,control_change,16,0,4,,,,,,,,3,11,94,,,
6603,note_on,0,0,10,,,,,,,,11,,,,67,100
6603,note_on,9,0,10,,,,,,,,11,,,,66,0
6604,note_on,9,0,2,,,,,,,,1,,,,66,0
6604,note_on,0,0,2,,,,,,,,1,,,,67,69
6605,note_on,9,0,3,,,,,,,,2,,,,54,0
6605,note_on,0,0,3,,,,,,,,2,,,,55,69
6607,note_on,0,0,11,,,,,,,,12,,,,55,98
6607,note_on,9,0,11,,,,,,,,12,,,,54,0
6607,control_change,16,0,13,,,,,,,,14,11,94,,,
6610,note_on,0,0,12,,,,,,,,13,,,,43,97
6610,note_on,9,0,12,,,,,,,,13,,,,42,0
6611,note_on,0,0,4,,,,,,,,3,,,,43,75
6611,note_on,9,0,4,,,,,,,,3,,,,42,0
6616,note_on,0,0,13,,,,,,,,14,,,,31,96
6616,note_on,9,0,13,,,,,,,,14,,,,30,0
6685,note_on,85,0,9,,,,,,,,10,,,,67,0
6687,note_on,85,0,1,,,,,,,,0,,,,67,0
6688,note_on,85,0,10,,,,,,,,11,,,,67,0
6689,note_on,85,0,2,,,,,,,,1,,,,67,0
6690,note_on,85,0,3,,,,,,,,2,,,,55,0
6692,note_on,85,0,11,,,,,,,,12,,,,55,0
6695,note_on,85,0,12,,,,,,,,13,,,,43,0
6696,note_on,85,0,4,,,,,,,,3,,,,43,0
6701,note_on,85,0,13,,,,,,,,14,,,,31,0
6720,note_on,35,0,9,,,,,,,,10,,,,75,100
6720,control_change,0,0,9,,,,,,,,10,11,114,,,
6720,set_tempo,120,1,0,,,,,,218181,,,,,,,
6722,note_on,0,0,1,,,,,,,,0,,,,87,94
6722,control_change,35,0,1,,,,,,,,0,11,114,,,
6723,note_on,35,0,10,,,,,,,,11,,,,63,100
6723,control_change,0,0,10,,,,,,,,11,11,114,,,
6724,note_on,3600,0,5,,,,,,,,4,,,,63,94
6724,control_change,0,0,5,,,,,,,,4,11,93,,,
6724,control_change,0,0,2,,,,,,,,1,11,114,,,
6724,note_on,35,0,2,,,,,,,,1,,,,75,94
6725,note_on,0,0,3,,,,,,,,2,,,,75,94
6725,control_change,35,0,3,,,,,,,,2,11,114,,,
6725,control_change,0,0,7,,,,,,,,6,11,93,,,
6725,note_on,0,0,7,,,,,,,,6,,,,51,105
6725,note_on,3600,0,7,,,,,,,,6,,,,63,105
6727,control_change,35,0,11,,,,,,,,12,11,114,,,
6727,note_on,0,0,11,,,,,,,,12,,,,55,98
6728,control_change,0,0,6,,,,,,,,5,11,93,,,
6728,note_on,3600,0,6,,,,,,,,5,,,,51,94
6730,note_on,35,0,12,,,,,,,,13,,,,51,97
6730,control_change,0,0,12,,,,,,,,13,11,114,,,
6731,control_change,0,0,4,,,,,,,,3,11,114,,,
6731,note_on,35,0,4,,,,,,,,3,,,,58,100
6731,note_on,0,0,4,,,,,,,,3,,,,55,100
6735,control_change,15,0,9,,,,,,,,10,11,111,,,
6735,note_on,3600,0,8,,,,,,,,15,,,,51,80
6736,control_change,0,0,13,,,,,,,,14,11,114,,,
6736,note_on,35,0,13,,,,,,,,14,,,,39,96
6737,control_change,15,0,1,,,,,,,,0,11,111,,,
6738,control_change,15,0,10,,,,,,,,11,11,111,,,
6739,control_change,15,0,2,,,,,,,,1,11,111,,,
6740,control_change,15,0,3,,,,,,,,2,11,111,,,
6742,control_change,15,0,11,,,,,,,,12,11,111,,,
6745,control_change,15,0,12,,,,,,,,13,11,111,,,
6746,control_change,15,0,4,,,,,,,,3,11,111,,,
6751,control_change,15,0,13,,,,,,,,14,11,111,,,
6751,control_change,16,0,9,,,,,,,,10,11,108,,,
6753,control_change,16,0,1,,,,,,,,0,11,108,,,
6754,control_change,16,0,10,,,,,,,,11,11,108,,,
6755,control_change,16,0,2,,,,,,,,1,11,108,,,
6756,control_change,16,0,3,,,,,,,,2,11,108,,,
6758,control_change,16,0,11,,,,,,,,12,11,108,,,
6761,control_change,16,0,12,,,,,,,,13,11,108,,,
6762,control_change,16,0,4,,,,,,,,3,11,108,,,
6767,control_change,16,0,13,,,,,,,,14,11,108,,,
6767,control_change,16,0,9,,,,,,,,10,11,106,,,
6769,control_change,16,0,1,,,,,,,,0,11,106,,,
6770,control_change,16,0,10,,,,,,,,11,11,106,,,
6771,control_change,16,0,2,,,,,,,,1,11,106,,,
6772,control_change,16,0,3,,,,,,,,2,11,106,,,
6774,control_change,16,0,11,,,,,,,,12,11,106,,,
6777,control_change,16,0,12,,,,,,,,13,11,106,,,
6778,control_change,16,0,4,,,,,,,,3,11,106,,,
6783,control_change,16,0,9,,,,,,,,10,11,102,,,
6783,control_change,16,0,13,,,,,,,,14,11,106,,,
6785,control_change,16,0,1,,,,,,,,0,11,102,,,
6786,control_change,16,0,10,,,,,,,,11,11,102,,,
6787,control_change,16,0,2,,,,,,,,1,11,102,,,
6788,control_change,16,0,3,,,,,,,,2,11,102,,,
6790,control_change,16,0,11,,,,,,,,12,11,102,,,
6793,control_change,16,0,12,,,,,,,,13,11,102,,,
6794,control_change,16,0,4,,,,,,,,3,11,102,,,
6799,control_change,16,0,13,,,,,,,,14,11,102,,,
6799,control_change,16,0,9,,,,,,,,10,11,100,,,
6801,control_change,16,0,1,,,,,,,,0,11,100,,,
6802,control_change,16,0,10,,,,,,,,11,11,100,,,
6803,control_change,16,0,2,,,,,,,,1,11,100,,,
6804,control_change,16,0,3,,,,,,,,2,11,100,,,
6806,control_change,16,0,11,,,,,,,,12,11,100,,,
6809,control_change,16,0,12,,,,,,,,13,11,100,,,
6810,control_change,16,0,4,,,,,,,,3,11,100,,,
6815,control_change,16,0,13,,,,,,,,14,11,100,,,
6815,control_change,16,0,9,,,,,,,,10,11,97,,,
6817,control_change,16,0,1,,,,,,,,0,11,97,,,
6818,control_change,16,0,10,,,,,,,,11,11,97,,,
6819,control_change,16,0,2,,,,,,,,1,11,97,,,
6820,control_change,16,0,3,,,,,,,,2,11,97,,,
6822,control_change,16,0,11,,,,,,,,12,11,97,,,
6825,control_change,16,0,12,,,,,,,,13,11,97,,,
6826,control_change,16,0,4,,,,,,,,3,11,97,,,
6831,control_change,16,0,9,,,,,,,,10,11,94,,,
6831,control_change,16,0,13,,,,,,,,14,11,97,,,
6833,control_change,16,0,1,,,,,,,,0,11,94,,,
6834,control_change,16,0,10,,,,,,,,11,11,94,,,
6835,control_change,16,0,2,,,,,,,,1,11,94,,,
6836,control_change,16,0,3,,,,,,,,2,11,94,,,
6838,control_change,16,0,11,,,,,,,,12,11,94,,,
6840,set_tempo,120,1,0,,,,,,229885,,,,,,,
6840,note_on,0,0,9,,,,,,,,10,,,,74,125
6840,note_on,9,0,9,,,,,,,,10,,,,75,0
6841,control_change,16,0,12,,,,,,,,13,11,94,,,
6842,control_change,16,0,4,,,,,,,,3,11,94,,,
6842,note_on,0,0,1,,,,,,,,0,,,,86,117
6842,note_on,9,0,1,,,,,,,,0,,,,87,0
6843,note_on,9,0,10,,,,,,,,11,,,,63,0
6843,note_on,0,0,10,,,,,,,,11,,,,62,125
6844,note_on,120,0,5,,,,,,,,4,,,,63,0
6844,note_on,9,0,2,,,,,,,,1,,,,75,0
6844,note_on,0,0,2,,,,,,,,1,,,,74,117
6845,note_on,120,0,7,,,,,,,,6,,,,51,0
6845,note_on,9,0,3,,,,,,,,2,,,,75,0
6845,note_on,0,0,3,,,,,,,,2,,,,74,117
6845,note_on,0,0,7,,,,,,,,6,,,,63,0
6847,note_on,9,0,11,,,,,,,,12,,,,55,0
6847,note_on,0,0,11,,,,,,,,12,,,,56,123
6847,control_change,16,0,13,,,,,,,,14,11,94,,,
6848,note_on,120,0,6,,,,,,,,5,,,,51,0
6850,note_on,9,0,12,,,,,,,,13,,,,51,0
6850,note_on,0,0,12,,,,,,,,13,,,,53,122
6851,note_on,9,0,4,,,,,,,,3,,,,55,0
6851,note_on,0,0,4,,,,,,,,3,,,,58,0
6851,note_on,0,0,4,,,,,,,,3,,,,56,125
6851,note_on,0,0,4,,,,,,,,3,,,,60,125
6855,note_on,120,0,8,,,,,,,,15,,,,51,0
6856,note_on,0,0,13,,,,,,,,14,,,,41,121
6856,note_on,9,0,13,,,,,,,,14,,,,39,0
6925,note_on,85,0,9,,,,,,,,10,,,,74,0
6927,note_on,85,0,1,,,,,,,,0,,,,86,0
6928,note_on,85,0,10,,,,,,,,11,,,,62,0
6929,note_on,85,0,2,,,,,,,,1,,,,74,0
6930,note_on,85,0,3,,,,,,,,2,,,,74,0
6932,note_on,85,0,11,,,,,,,,12,,,,56,0
6935,note_on,85,0,12,,,,,,,,13,,,,53,0
6936,note_on,0,0,4,,,,,,,,3,,,,56,0
6936,note_on,85,0,4,,,,,,,,3,,,,60,0
6941,note_on,85,0,13,,,,,,,,14,,,,41,0
6960,set_tempo,120,1,0,,,,,,205479,,,,,,,
6960,note_on,35,0,9,,,,,,,,10,,,,75,100
6962,note_on,35,0,1,,,,,,,,0,,,,87,94
6963,note_on,35,0,10,,,,,,,,11,,,,63,100
6964,note_on,35,0,2,,,,,,,,1,,,,75,94
6965,note_on,35,0,3,,,,,,,,2,,,,75,94
6967,note_on,35,0,11,,,,,,,,12,,,,58,98
6970,note_on,35,0,12,,,,,,,,13,,,,55,97
6971,note_on,35,0,4,,,,,,,,3,,,,62,100
6971,note_on,0,0,4,,,,,,,,3,,,,58,100
6976,note_on,35,0,13,,,,,,,,14,,,,43,96
7020,note_on,60,0,9,,,,,,,,10,,,,75,0
7022,note_on,60,0,1,,,,,,,,0,,,,87,0
7023,note_on,60,0,10,,,,,,,,11,,,,63,0
7024,note_on,60,0,2,,,,,,,,1,,,,75,0
7025,note_on,60,0,3,,,,,,,,2,,,,75,0
7027,note_on,60,0,11,,,,,,,,12,,,,58,0
7030,note_on,60,0,12,,,,,,,,13,,,,55,0
7031,note_on,60,0,4,,,,,,,,3,,,,58,0
7031,note_on,0,0,4,,,,,,,,3,,,,62,0
7036,note_on,60,0,13,,,,,,,,14,,,,43,0
7080,note_on,60,0,9,,,,,,,,10,,,,73,100
7080,set_tempo,120,1,0,,,,,,218181,,,,,,,
7082,note_on,60,0,1,,,,,,,,0,,,,85,94
7083,note_on,60,0,10,,,,,,,,11,,,,61,100
7084,note_on,240,0,5,,,,,,,,4,,,,63,94
7084,note_on,60,0,2,,,,,,,,1,,,,73,94
7085,note_on,60,0,3,,,,,,,,2,,,,73,94
7085,note_on,0,0,7,,,,,,,,6,,,,63,105
7085,note_on,240,0,7,,,,,,,,6,,,,51,105
7087,note_on,60,0,11,,,,,,,,12,,,,55,98
7088,note_on,240,0,6,,,,,,,,5,,,,51,94
7090,note_on,60,0,12,,,,,,,,13,,,,51,97
7091,note_on,0,0,4,,,,,,,,3,,,,55,100
7091,note_on,60,0,4,,,,,,,,3,,,,58,100
7095,note_on,240,0,8,,,,,,,,15,,,,51,80
7096,note_on,60,0,13,,,,,,,,14,,,,39,96
7140,note_on,60,0,9,,,,,,,,10,,,,73,0
7142,note_on,60,0,1,,,,,,,,0,,,,85,0
7143,note_on,60,0,10,,,,,,,,11,,,,61,0
7144,note_on,60,0,2,,,,,,,,1,,,,73,0
7145,note_on,60,0,3,,,,,,,,2,,,,73,0
7147,note_on,60,0,11,,,,,,,,12,,,,55,0
7150,note_on,60,0,12,,,,,,,,13,,,,51,0
7151,note_on,60,0,4,,,,,,,,3,,,,55,0
7151,note_on,0,0,4,,,,,,,,3,,,,58,0
7156,note_on,60,0,13,,,,,,,,14,,,,39,0
7200,control_change,0,0,9,,,,,,,,10,11,114,,,
7200,note_on,60,0,9,,,,,,,,10,,,,71,125
7200,set_tempo,120,1,0,,,,,,229885,,,,,,,
7202,note_on,60,0,1,,,,,,,,0,,,,83,117
7202,control_change,0,0,1,,,,,,,,0,11,114,,,
7203,note_on,60,0,10,,,,,,,,11,,,,59,125
7203,control_change,0,0,10,,,,,,,,11,11,114,,,
7204,control_change,60,0,2,,,,,,,,1,11,114,,,
7204,note_on,120,0,5,,,,,,,,4,,,,63,0
7204,note_on,0,0,5,,,,,,,,4,,,,63,117
7204,note_on,0,0,2,,,,,,,,1,,,,71,117
7205,note_on,120,0,7,,,,,,,,6,,,,63,0
7205,note_on,60,0,3,,,,,,,,2,,,,71,117
7205,note_on,0,0,7,,,,,,,,6,,,,63,127
7205,note_on,0,0,7,,,,,,,,6,,,,51,0
7205,note_on,0,0,7,,,,,,,,6,,,,51,127
7205,control_change,0,0,3,,,,,,,,2,11,114,,,
7207,control_change,0,0,11,,,,,,,,12,11,114,,,
7207,note_on,60,0,11,,,,,,,,12,,,,56,123
7208,note_on,120,0,6,,,,,,,,5,,,,51,0
7208,note_on,0,0,6,,,,,,,,5,,,,51,117
7210,note_on,60,0,12,,,,,,,,13,,,,56,122
7210,control_change,0,0,12,,,,,,,,13,11,114,,,
7211,note_on,0,0,4,,,,,,,,3,,,,56,125
7211,control_change,0,0,4,,,,,,,,3,11,114,,,
7211,note_on,60,0,4,,,,,,,,3,,,,44,125
7215,note_on,120,0,8,,,,,,,,15,,,,51,0
7215,note_on,0,0,8,,,,,,,,15,,,,51,100
7215,control_change,15,0,9,,,,,,,,10,11,111,,,
7216,control_change,0,0,13,,,,,,,,14,11,114,,,
7216,note_on,60,0,13,,,,,,,,14,,,,44,121
7217,control_change,15,0,1,,,,,,,,0,11,111,,,
7218,control_change,15,0,10,,,,,,,,11,11,111,,,
7219,control_change,15,0,2,,,,,,,,1,11,111,,,
7220,control_change,15,0,3,,,,,,,,2,11,111,,,
7222,control_change,15,0,11,,,,,,,,12,11,111,,,
7225,control_change,15,0,12,,,,,,,,13,11,111,,,
7226,control_change,15,0,4,,,,,,,,3,11,111,,,
7231,control_change,15,0,13,,,,,,,,14,11,111,,,
7231,control_change,16,0,9,,,,,,,,10,11,108,,,
7233,control_change,16,0,1,,,,,,,,0,11,108,,,
7234,control_change,16,0,10,,,,,,,,11,11,108,,,
7235,control_change,16,0,2,,,,,,,,1,11,108,,,
7236,control_change,16,0,3,,,,,,,,2,11,108,,,
7238,control_change,16,0,11,,,,,,,,12,11,108,,,
7241,control_change,16,0,12,,,,,,,,13,11,108,,,
7242,control_change,16,0,4,,,,,,,,3,11,108,,,
7247,control_change,16,0,9,,,,,,,,10,11,106,,,
7247,control_change,16,0,13,,,,,,,,14,11,108,,,
7249,control_change,16,0,1,,,,,,,,0,11,106,,,
7250,control_change,16,0,10,,,,,,,,11,11,106,,,
7251,control_change,16,0,2,,,,,,,,1,11,106,,,
7252,control_change,16,0,3,,,,,,,,2,11,106,,,
7254,control_change,16,0,11,,,,,,,,12,11,106,,,
7257,control_change,16,0,12,,,,,,,,13,11,106,,,
7258,control_change,16,0,4,,,,,,,,3,11,106,,,
7263,control_change,16,0,13,,,,,,,,14,11,106,,,
7263,control_change,16,0,9,,,,,,,,10,11,102,,,
7265,control_change,16,0,1,,,,,,,,0,11,102,,,
7266,control_change,16,0,10,,,,,,,,11,11,102,,,
7267,control_change,16,0,2,,,,,,,,1,11,102,,,
7268,control_change,16,0,3,,,,,,,,2,11,102,,,
7270,control_change,16,0,11,,,,,,,,12,11,102,,,
7273,control_change,16,0,12,,,,,,,,13,11,102,,,
7274,control_change,16,0,4,,,,,,,,3,11,102,,,
7279,control_change,16,0,13,,,,,,,,14,11,102,,,
7279,control_change,16,0,9,,,,,,,,10,11,100,,,
7281,control_change,16,0,1,,,,,,,,0,11,100,,,
7282,control_change,16,0,10,,,,,,,,11,11,100,,,
7283,control_change,16,0,2,,,,,,,,1,11,100,,,
7284,control_change,16,0,3,,,,,,,,2,11,100,,,
7286,control_change,16,0,11,,,,,,,,12,11,100,,,
7289,control_change,16,0,12,,,,,,,,13,11,100,,,
7290,control_change,16,0,4,,,,,,,,3,11,100,,,
7295,control_change,16,0,13,,,,,,,,14,11,100,,,
7295,control_change,16,0,9,,,,,,,,10,11,97,,,
7297,control_change,16,0,1,,,,,,,,0,11,97,,,
7298,control_change,16,0,10,,,,,,,,11,11,97,,,
7299,control_change,16,0,2,,,,,,,,1,11,97,,,
7300,control_change,16,0,3,,,,,,,,2,11,97,,,
7302,control_change,16,0,11,,,,,,,,12,11,97,,,
7305,control_change,16,0,12,,,,,,,,13,11,97,,,
7306,control_change,16,0,4,,,,,,,,3,11,97,,,
7311,control_change,16,0,9,,,,,,,,10,11,94,,,
7311,control_change,16,0,13,,,,,,,,14,11,97,,,
7313,control_change,16,0,1,,,,,,,,0,11,94,,,
7314,control_change,16,0,10,,,,,,,,11,11,94,,,
7315,control_change,16,0,2,,,,,,,,1,11,94,,,
7316,control_change,16,0,3,,,,,,,,2,11,94,,,
7318,control_change,16,0,11,,,,,,,,12,11,94,,,
7320,set_tempo,120,1,0,,,,,,205479,,,,,,,
7320,note_on,9,0,9,,,,,,,,10,,,,71,0
7320,note_on,0,0,9,,,,,,,,10,,,,72,100
7321,control_change,16,0,12,,,,,,,,13,11,94,,,
7322,note_on,9,0,1,,,,,,,,0,,,,83,0
7322,control_change,16,0,4,,,,,,,,3,11,94,,,
7322,note_on,0,0,1,,,,,,,,0,,,,84,94
7323,note_on,0,0,10,,,,,,,,11,,,,60,100
7323,note_on,9,0,10,,,,,,,,11,,,,59,0
7324,note_on,9,0,2,,,,,,,,1,,,,71,0
7324,note_on,0,0,2,,,,,,,,1,,,,72,94
7325,note_on,9,0,3,,,,,,,,2,,,,71,0
7325,note_on,0,0,3,,,,,,,,2,,,,72,94
7327,control_change,16,0,13,,,,,,,,14,11,94,,,
7405,note_on,85,0,9,,,,,,,,10,,,,72,0
7407,note_on,85,0,1,,,,,,,,0,,,,84,0
7408,note_on,85,0,10,,,,,,,,11,,,,60,0
7409,note_on,85,0,2,,,,,,,,1,,,,72,0
7410,note_on,85,0,3,,,,,,,,2,,,,72,0
7440,set_tempo,120,1,0,,,,,,218181,,,,,,,
7440,note_on,35,0,9,,,,,,,,10,,,,71,100
7440,control_change,0,0,9,,,,,,,,10,11,114,,,
7442,control_change,0,0,1,,,,,,,,0,11,114,,,
7442,note_on,35,0,1,,,,,,,,0,,,,83,94
7443,control_change,0,0,10,,,,,,,,11,11,114,,,
7443,note_on,35,0,10,,,,,,,,11,,,,59,100
7444,note_on,240,0,5,,,,,,,,4,,,,63,0
7444,note_on,35,0,2,,,,,,,,1,,,,71,94
7444,control_change,0,0,2,,,,,,,,1,11,114,,,
7445,note_on,240,0,7,,,,,,,,6,,,,51,0
7445,note_on,0,0,7,,,,,,,,6,,,,63,0
7445,note_on,35,0,3,,,,,,,,2,,,,71,94
7445,control_change,0,0,3,,,,,,,,2,11,114,,,
7447,control_change,0,0,11,,,,,,,,12,11,114,,,
7447,note_on,0,0,11,,,,,,,,12,,,,56,98
7447,note_on,129,0,11,,,,,,,,12,,,,56,0
7448,note_on,240,0,6,,,,,,,,5,,,,51,0
7450,control_change,0,0,12,,,,,,,,13,11,114,,,
7450,note_on,129,0,12,,,,,,,,13,,,,56,0
7450,note_on,0,0,12,,,,,,,,13,,,,56,97
7451,control_change,0,0,4,,,,,,,,3,11,114,,,
7451,note_on,0,0,4,,,,,,,,3,,,,56,100
7451,note_on,0,0,4,,,,,,,,3,,,,44,0
7451,note_on,129,0,4,,,,,,,,3,,,,56,0
7455,note_on,240,0,8,,,,,,,,15,,,,51,0
7455,control_change,15,0,9,,,,,,,,10,11,111,,,
7456,control_change,0,0,13,,,,,,,,14,11,114,,,
7456,note_on,0,0,13,,,,,,,,14,,,,44,96
7456,note_on,129,0,13,,,,,,,,14,,,,44,0
7457,control_change,15,0,1,,,,,,,,0,11,111,,,
7458,control_change,15,0,10,,,,,,,,11,11,111,,,
7459,control_change,15,0,2,,,,,,,,1,11,111,,,
7460,control_change,15,0,3,,,,,,,,2,11,111,,,
7462,control_change,15,0,11,,,,,,,,12,11,111,,,
7465,control_change,15,0,12,,,,,,,,13,11,111,,,
7466,control_change,15,0,4,,,,,,,,3,11,111,,,
7471,control_change,15,0,13,,,,,,,,14,11,111,,,
7471,control_change,16,0,9,,,,,,,,10,11,108,,,
7473,control_change,16,0,1,,,,,,,,0,11,108,,,
7474,control_change,16,0,10,,,,,,,,11,11,108,,,
7475,control_change,16,0,2,,,,,,,,1,11,108,,,
7476,control_change,16,0,3,,,,,,,,2,11,108,,,
7478,control_change,16,0,11,,,,,,,,12,11,108,,,
7481,control_change,16,0,12,,,,,,,,13,11,108,,,
7482,control_change,16,0,4,,,,,,,,3,11,108,,,
7487,control_change,16,0,9,,,,,,,,10,11,106,,,
7487,control_change,16,0,13,,,,,,,,14,11,108,,,
