tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,pitch,note,velocity
9751,control_change,30,0,8,,,,,,,,11,11,89,,,
9752,control_change,30,0,9,,,,,,,,12,11,89,,,
9755,control_change,30,0,10,,,,,,,,13,11,89,,,
9756,note_on,6,0,7,,,,,,,,10,,,,75,0
9757,note_on,6,0,8,,,,,,,,11,,,,63,0
9759,control_change,27,0,2,,,,,,,,1,11,84,,,
9759,control_change,30,0,11,,,,,,,,14,11,89,,,
9764,control_change,27,0,4,,,,,,,,3,11,86,,,
9780,control_change,0,0,7,,,,,,,,10,11,89,,,
9780,note_on,24,0,7,,,,,,,,10,,,,75,73
9780,set_tempo,60,1,0,,,,,,1121495,,,,,,,
9781,control_change,0,0,8,,,,,,,,11,11,89,,,
9781,note_on,24,0,8,,,,,,,,11,,,,63,93
9782,note_on,0,0,2,,,,,,,,1,,,,79,115
9782,note_on,23,0,2,,,,,,,,1,,,,77,0
9782,note_on,0,0,2,,,,,,,,1,,,,65,0
9782,control_change,30,0,9,,,,,,,,12,11,89,,,
9782,note_on,0,0,2,,,,,,,,1,,,,67,115
9785,control_change,30,0,10,,,,,,,,13,11,89,,,
9787,control_change,5,0,2,,,,,,,,1,11,84,,,
9789,control_change,30,0,11,,,,,,,,14,11,89,,,
9792,control_change,28,0,4,,,,,,,,3,11,86,,,
9810,control_change,30,0,7,,,,,,,,10,11,90,,,
9811,control_change,30,0,8,,,,,,,,11,11,90,,,
9812,control_change,30,0,9,,,,,,,,12,11,90,,,
9814,control_change,27,0,2,,,,,,,,1,11,84,,,
9815,control_change,30,0,10,,,,,,,,13,11,90,,,
9816,note_on,6,0,7,,,,,,,,10,,,,75,0
9817,note_on,6,0,8,,,,,,,,11,,,,63,0
9819,control_change,30,0,11,,,,,,,,14,11,90,,,
9819,control_change,27,0,4,,,,,,,,3,11,87,,,
9837,note_on,23,0,2,,,,,,,,1,,,,79,0
9837,note_on,0,0,2,,,,,,,,1,,,,67,0
9840,note_on,0,0,1,,,,,,,,0,,,,75,100
9840,note_on,0,0,1,,,,,,,,0,,,,87,85
9840,note_on,0,0,7,,,,,,,,10,,,,80,93
9840,note_on,25,0,10,,,,,,,,13,,,,49,0
9840,control_change,1980,0,1,,,,,,,,0,11,83,,,
9840,set_tempo,60,1,0,,,,,,1000000,,,,,,,
9840,control_change,24,0,7,,,,,,,,10,11,80,,,
9841,note_on,0,0,8,,,,,,,,11,,,,68,110
9841,control_change,24,0,8,,,,,,,,11,11,80,,,
9841,note_on,0,0,5,,,,,,,,4,,,,68,108
9841,control_change,0,0,5,,,,,,,,4,11,91,,,
9841,control_change,120,0,5,,,,,,,,4,91,100,,,
9842,control_change,0,0,9,,,,,,,,12,11,91,,,
9842,note_on,0,0,2,,,,,,,,1,,,,80,100
9842,note_on,30,0,9,,,,,,,,12,,,,56,98
9842,note_on,0,0,2,,,,,,,,1,,,,68,100
9842,control_change,5,0,2,,,,,,,,1,11,83,,,
9844,note_on,25,0,11,,,,,,,,14,,,,37,0
9844,control_change,1980,0,3,,,,,,,,2,11,83,,,
9844,note_on,0,0,3,,,,,,,,2,,,,68,100
9844,note_on,0,0,3,,,,,,,,2,,,,63,100
9845,control_change,120,0,6,,,,,,,,5,91,100,,,
9845,note_on,0,0,6,,,,,,,,5,,,,56,108
9845,note_on,5,0,10,,,,,,,,13,,,,48,97
9845,control_change,0,0,10,,,,,,,,13,11,91,,,
9845,control_change,0,0,6,,,,,,,,5,11,91,,,
9847,control_change,28,0,4,,,,,,,,3,11,85,,,
9847,note_on,0,0,4,,,,,,,,3,,,,48,100
9847,note_on,0,0,4,,,,,,,,3,,,,60,100
9849,note_on,5,0,11,,,,,,,,14,,,,36,96
9849,control_change,0,0,11,,,,,,,,14,11,91,,,
9858,control_change,18,0,7,,,,,,,,10,11,82,,,
9859,control_change,18,0,8,,,,,,,,11,11,82,,,
9864,control_change,24,0,1,,,,,,,,0,11,84,,,
9866,control_change,24,0,2,,,,,,,,1,11,84,,,
9868,control_change,24,0,3,,,,,,,,2,11,84,,,
9871,control_change,24,0,4,,,,,,,,3,11,86,,,
9876,control_change,18,0,7,,,,,,,,10,11,84,,,
9877,control_change,18,0,8,,,,,,,,11,11,84,,,
9888,control_change,24,0,1,,,,,,,,0,11,84,,,
9890,control_change,24,0,2,,,,,,,,1,11,84,,,
9892,control_change,24,0,3,,,,,,,,2,11,84,,,
9894,control_change,18,0,7,,,,,,,,10,11,86,,,
9895,control_change,24,0,4,,,,,,,,3,11,87,,,
9895,control_change,18,0,8,,,,,,,,11,11,86,,,
9912,control_change,24,0,1,,,,,,,,0,11,85,,,
9912,control_change,18,0,7,,,,,,,,10,11,88,,,
9913,control_change,18,0,8,,,,,,,,11,11,88,,,
9914,control_change,24,0,2,,,,,,,,1,11,85,,,
9916,control_change,24,0,3,,,,,,,,2,11,85,,,
9919,control_change,24,0,4,,,,,,,,3,11,88,,,
9930,control_change,18,0,7,,,,,,,,10,11,91,,,
9931,control_change,18,0,8,,,,,,,,11,11,91,,,
9936,control_change,24,0,1,,,,,,,,0,11,86,,,
9938,control_change,24,0,2,,,,,,,,1,11,86,,,
9940,control_change,24,0,3,,,,,,,,2,11,86,,,
9943,control_change,24,0,4,,,,,,,,3,11,89,,,
9955,note_on,25,0,7,,,,,,,,10,,,,80,0
9956,note_on,25,0,8,,,,,,,,11,,,,68,0
9957,note_on,115,0,9,,,,,,,,12,,,,56,0
9957,note_on,0,0,2,,,,,,,,1,,,,80,0
9957,note_on,19,0,2,,,,,,,,1,,,,68,0
9959,note_on,19,0,3,,,,,,,,2,,,,68,0
9960,control_change,0,0,1,,,,,,,,0,11,86,,,
9960,note_on,0,0,1,,,,,,,,0,,,,88,85
9960,note_on,0,0,1,,,,,,,,0,,,,76,100
9960,note_on,0,0,1,,,,,,,,0,,,,75,0
9960,note_on,5,0,7,,,,,,,,10,,,,80,86
9960,note_on,24,0,1,,,,,,,,0,,,,87,0
9960,note_on,115,0,10,,,,,,,,13,,,,48,0
9960,set_tempo,120,1,0,,,,,,937500,,,,,,,
9961,note_on,5,0,8,,,,,,,,11,,,,68,102
9961,note_on,120,0,5,,,,,,,,4,,,,68,0
9961,note_on,0,0,5,,,,,,,,4,,,,68,108
9962,note_on,5,0,9,,,,,,,,12,,,,56,98
9962,note_on,5,0,2,,,,,,,,1,,,,68,100
9962,control_change,0,0,2,,,,,,,,1,11,86,,,
9962,note_on,0,0,2,,,,,,,,1,,,,80,100
9962,note_on,0,0,4,,,,,,,,3,,,,60,0
9962,note_on,19,0,4,,,,,,,,3,,,,48,0
9964,note_on,0,0,3,,,,,,,,2,,,,64,100
9964,note_on,115,0,11,,,,,,,,14,,,,36,0
9964,note_on,0,0,3,,,,,,,,2,,,,68,100
9964,control_change,0,0,3,,,,,,,,2,11,86,,,
9964,note_on,5,0,3,,,,,,,,2,,,,63,0
9965,note_on,5,0,10,,,,,,,,13,,,,48,97
9965,note_on,120,0,6,,,,,,,,5,,,,56,0
9965,note_on,0,0,6,,,,,,,,5,,,,56,108
9967,control_change,5,0,4,,,,,,,,3,11,91,,,
9967,note_on,0,0,4,,,,,,,,3,,,,60,100
9967,note_on,0,0,4,,,,,,,,3,,,,48,100
9969,note_on,5,0,11,,,,,,,,14,,,,36,96
9984,control_change,24,0,1,,,,,,,,0,11,87,,,
9988,control_change,24,0,3,,,,,,,,2,11,87,,,
10008,control_change,24,0,1,,,,,,,,0,11,88,,,
10012,control_change,24,0,3,,,,,,,,2,11,88,,,
10032,control_change,24,0,1,,,,,,,,0,11,89,,,
10036,control_change,24,0,3,,,,,,,,2,11,89,,,
10050,note_on,90,0,7,,,,,,,,10,,,,80,0
10050,note_on,0,0,7,,,,,,,,10,,,,79,80
10051,note_on,90,0,8,,,,,,,,11,,,,68,0
10051,note_on,0,0,8,,,,,,,,11,,,,67,95
10052,note_on,0,0,2,,,,,,,,1,,,,79,100
10052,note_on,0,0,2,,,,,,,,1,,,,68,0
10052,note_on,90,0,2,,,,,,,,1,,,,80,0
10052,note_on,0,0,2,,,,,,,,1,,,,67,100
10054,note_on,0,0,3,,,,,,,,2,,,,67,100
10054,note_on,18,0,3,,,,,,,,2,,,,68,0
10056,control_change,24,0,1,,,,,,,,0,11,89,,,
10060,control_change,6,0,3,,,,,,,,2,11,89,,,
10075,note_on,19,0,1,,,,,,,,0,,,,88,0
10075,note_on,0,0,1,,,,,,,,0,,,,76,0
10075,note_on,25,0,7,,,,,,,,10,,,,79,0
10076,note_on,25,0,8,,,,,,,,11,,,,67,0
10077,note_on,25,0,2,,,,,,,,1,,,,67,0
10077,note_on,0,0,2,,,,,,,,1,,,,79,0
10077,note_on,115,0,9,,,,,,,,12,,,,56,0
10079,note_on,0,0,3,,,,,,,,2,,,,64,0
10079,note_on,19,0,3,,,,,,,,2,,,,67,0
10080,control_change,5,0,7,,,,,,,,10,11,91,,,
10080,control_change,5,0,1,,,,,,,,0,11,91,,,
10080,note_on,0,0,1,,,,,,,,0,,,,88,85
10080,note_on,0,0,7,,,,,,,,10,,,,79,93
10080,set_tempo,120,1,0,,,,,,1000000,,,,,,,
10080,note_on,115,0,10,,,,,,,,13,,,,48,0
10080,note_on,0,0,1,,,,,,,,0,,,,76,100
10081,control_change,5,0,8,,,,,,,,11,11,91,,,
10081,note_on,0,0,8,,,,,,,,11,,,,67,110
10081,note_on,0,0,5,,,,,,,,4,,,,68,108
10081,note_on,120,0,5,,,,,,,,4,,,,68,0
10082,control_change,0,0,9,,,,,,,,12,11,91,,,
10082,note_on,5,0,2,,,,,,,,1,,,,79,100
10082,note_on,5,0,9,,,,,,,,12,,,,56,98
10082,note_on,115,0,4,,,,,,,,3,,,,48,0
10082,note_on,0,0,4,,,,,,,,3,,,,60,0
10082,note_on,0,0,2,,,,,,,,1,,,,67,100
10082,control_change,0,0,2,,,,,,,,1,11,86,,,
10084,note_on,115,0,11,,,,,,,,14,,,,36,0
10084,note_on,0,0,3,,,,,,,,2,,,,67,100
10084,note_on,0,0,3,,,,,,,,2,,,,64,100
10084,control_change,5,0,3,,,,,,,,2,11,91,,,
10085,note_on,120,0,6,,,,,,,,5,,,,56,0
10085,note_on,0,0,10,,,,,,,,13,,,,49,97
10085,control_change,5,0,10,,,,,,,,13,11,91,,,
10085,note_on,0,0,6,,,,,,,,5,,,,56,108
10087,note_on,0,0,4,,,,,,,,3,,,,49,100
10087,control_change,5,0,4,,,,,,,,3,11,91,,,
10087,note_on,0,0,4,,,,,,,,3,,,,61,100
10089,control_change,5,0,11,,,,,,,,14,11,91,,,
10089,note_on,0,0,11,,,,,,,,14,,,,37,96
10104,control_change,24,0,1,,,,,,,,0,11,89,,,
10104,control_change,24,0,7,,,,,,,,10,11,90,,,
10105,control_change,24,0,8,,,,,,,,11,11,90,,,
10106,control_change,24,0,2,,,,,,,,1,11,86,,,
10106,control_change,24,0,9,,,,,,,,12,11,90,,,
10108,control_change,24,0,3,,,,,,,,2,11,89,,,
10109,control_change,24,0,10,,,,,,,,13,11,90,,,
10111,control_change,24,0,4,,,,,,,,3,11,89,,,
10113,control_change,24,0,11,,,,,,,,14,11,90,,,
10128,control_change,24,0,7,,,,,,,,10,11,89,,,
10128,control_change,24,0,1,,,,,,,,0,11,89,,,
10129,control_change,24,0,8,,,,,,,,11,11,89,,,
10130,control_change,24,0,2,,,,,,,,1,11,85,,,
10130,control_change,24,0,9,,,,,,,,12,11,89,,,
10132,control_change,24,0,3,,,,,,,,2,11,89,,,
10133,control_change,24,0,10,,,,,,,,13,11,89,,,
10135,control_change,24,0,4,,,,,,,,3,11,88,,,
10137,control_change,24,0,11,,,,,,,,14,11,89,,,
10152,control_change,24,0,7,,,,,,,,10,11,89,,,
10152,control_change,24,0,1,,,,,,,,0,11,88,,,
10153,control_change,24,0,8,,,,,,,,11,11,89,,,
10154,control_change,24,0,9,,,,,,,,12,11,89,,,
10154,control_change,24,0,2,,,,,,,,1,11,84,,,
10156,control_change,24,0,3,,,,,,,,2,11,88,,,
10157,control_change,24,0,10,,,,,,,,13,11,89,,,
10159,control_change,24,0,4,,,,,,,,3,11,87,,,
10161,control_change,24,0,11,,,,,,,,14,11,89,,,
10176,control_change,24,0,1,,,,,,,,0,11,87,,,
10176,control_change,24,0,7,,,,,,,,10,11,88,,,
10177,control_change,24,0,8,,,,,,,,11,11,88,,,
10178,control_change,24,0,2,,,,,,,,1,11,84,,,
10178,control_change,24,0,9,,,,,,,,12,11,88,,,
10180,control_change,24,0,3,,,,,,,,2,11,87,,,
10181,control_change,24,0,10,,,,,,,,13,11,88,,,
10183,control_change,24,0,4,,,,,,,,3,11,86,,,
10185,control_change,24,0,11,,,,,,,,14,11,88,,,
10200,note_on,0,0,1,,,,,,,,0,,,,77,100
10200,note_on,0,0,1,,,,,,,,0,,,,89,85
10200,control_change,0,0,1,,,,,,,,0,11,86,,,
10200,note_on,0,0,1,,,,,,,,0,,,,88,0
10200,note_on,24,0,1,,,,,,,,0,,,,76,0
10200,note_on,24,0,7,,,,,,,,10,,,,79,0
10200,set_tempo,120,1,0,,,,,,937500,,,,,,,
10200,note_on,0,0,7,,,,,,,,10,,,,77,87
10200,control_change,0,0,7,,,,,,,,10,11,88,,,
10201,note_on,24,0,8,,,,,,,,11,,,,67,0
10201,control_change,0,0,8,,,,,,,,11,11,88,,,
10201,note_on,0,0,8,,,,,,,,11,,,,65,103
10202,control_change,0,0,2,,,,,,,,1,11,83,,,
10202,note_on,0,0,2,,,,,,,,1,,,,65,100
10202,control_change,24,0,9,,,,,,,,12,11,88,,,
10202,note_on,0,0,2,,,,,,,,1,,,,77,100
10202,note_on,24,0,2,,,,,,,,1,,,,67,0
10202,note_on,0,0,2,,,,,,,,1,,,,79,0
10204,note_on,0,0,3,,,,,,,,2,,,,67,0
10204,note_on,24,0,3,,,,,,,,2,,,,64,0
10204,note_on,0,0,3,,,,,,,,2,,,,65,100
10204,control_change,0,0,3,,,,,,,,2,11,86,,,
10205,control_change,24,0,10,,,,,,,,13,11,88,,,
10207,note_on,0,0,4,,,,,,,,3,,,,49,100
10207,control_change,0,0,4,,,,,,,,3,11,85,,,
10207,note_on,24,0,4,,,,,,,,3,,,,61,0
10209,control_change,24,0,11,,,,,,,,14,11,88,,,
10224,control_change,24,0,7,,,,,,,,10,11,87,,,
10224,control_change,24,0,1,,,,,,,,0,11,86,,,
10225,control_change,24,0,8,,,,,,,,11,11,87,,,
10226,control_change,24,0,2,,,,,,,,1,11,83,,,
10226,control_change,24,0,9,,,,,,,,12,11,87,,,
10228,control_change,24,0,3,,,,,,,,2,11,86,,,
10229,control_change,24,0,10,,,,,,,,13,11,87,,,
10231,control_change,24,0,4,,,,,,,,3,11,84,,,
10233,control_change,24,0,11,,,,,,,,14,11,87,,,
10248,control_change,24,0,7,,,,,,,,10,11,86,,,
10248,control_change,24,0,1,,,,,,,,0,11,85,,,
10249,control_change,24,0,8,,,,,,,,11,11,86,,,
10250,control_change,24,0,2,,,,,,,,1,11,82,,,
10250,control_change,24,0,9,,,,,,,,12,11,86,,,
10252,control_change,24,0,3,,,,,,,,2,11,85,,,
10253,control_change,24,0,10,,,,,,,,13,11,86,,,
10255,control_change,24,0,4,,,,,,,,3,11,83,,,
10257,control_change,24,0,11,,,,,,,,14,11,86,,,
10257,note_on,7,0,9,,,,,,,,12,,,,56,0
10260,note_on,12,0,7,,,,,,,,10,,,,77,0
10260,note_on,12,0,1,,,,,,,,0,,,,77,0
10260,note_on,0,0,1,,,,,,,,0,,,,87,85
10260,note_on,0,0,1,,,,,,,,0,,,,75,100
10260,note_on,0,0,1,,,,,,,,0,,,,89,0
10260,note_on,0,0,7,,,,,,,,10,,,,75,84
10261,note_on,12,0,8,,,,,,,,11,,,,65,0
10261,note_on,0,0,8,,,,,,,,11,,,,63,99
10262,note_on,12,0,2,,,,,,,,1,,,,65,0
10262,note_on,0,0,2,,,,,,,,1,,,,77,0
10262,note_on,0,0,2,,,,,,,,1,,,,68,100
10262,note_on,0,0,2,,,,,,,,1,,,,75,100
10262,note_on,5,0,9,,,,,,,,12,,,,56,98
10264,note_on,0,0,3,,,,,,,,2,,,,63,100
10264,note_on,12,0,3,,,,,,,,2,,,,65,0
10265,note_on,12,0,10,,,,,,,,13,,,,49,0
10265,note_on,0,0,10,,,,,,,,13,,,,51,97
10267,note_on,12,0,4,,,,,,,,3,,,,49,0
10267,note_on,0,0,4,,,,,,,,3,,,,49,0
10267,note_on,0,0,4,,,,,,,,3,,,,51,100
10269,note_on,0,0,11,,,,,,,,14,,,,39,96
10269,note_on,12,0,11,,,,,,,,14,,,,37,0
10272,control_change,12,0,1,,,,,,,,0,11,84,,,
10272,control_change,12,0,7,,,,,,,,10,11,86,,,
10273,control_change,12,0,8,,,,,,,,11,11,86,,,
10274,control_change,12,0,2,,,,,,,,1,11,81,,,
10274,control_change,12,0,9,,,,,,,,12,11,86,,,
10276,control_change,12,0,3,,,,,,,,2,11,84,,,
10277,control_change,12,0,10,,,,,,,,13,11,86,,,
10279,control_change,12,0,4,,,,,,,,3,11,82,,,
10281,control_change,12,0,11,,,,,,,,14,11,86,,,
10296,control_change,24,0,1,,,,,,,,0,11,84,,,
10296,control_change,24,0,7,,,,,,,,10,11,85,,,
10297,control_change,24,0,8,,,,,,,,11,11,85,,,
10298,control_change,24,0,9,,,,,,,,12,11,85,,,
10298,control_change,24,0,2,,,,,,,,1,11,80,,,
10300,control_change,24,0,3,,,,,,,,2,11,84,,,
10301,control_change,24,0,10,,,,,,,,13,11,85,,,
10303,control_change,24,0,4,,,,,,,,3,11,81,,,
10305,control_change,24,0,11,,,,,,,,14,11,85,,,
10315,note_on,19,0,1,,,,,,,,0,,,,87,0
10315,note_on,0,0,1,,,,,,,,0,,,,75,0
10315,note_on,19,0,7,,,,,,,,10,,,,75,0
10316,note_on,19,0,8,,,,,,,,11,,,,63,0
10317,note_on,0,0,2,,,,,,,,1,,,,68,0
10317,note_on,19,0,2,,,,,,,,1,,,,75,0
10317,note_on,19,0,9,,,,,,,,12,,,,56,0
10319,note_on,19,0,3,,,,,,,,2,,,,63,0
10320,note_on,0,0,1,,,,,,,,0,,,,85,85
10320,control_change,0,0,7,,,,,,,,10,11,85,,,
10320,control_change,5,0,1,,,,,,,,0,11,83,,,
10320,note_on,19,0,10,,,,,,,,13,,,,51,0
10320,note_on,5,0,7,,,,,,,,10,,,,73,80
10320,note_on,0,0,1,,,,,,,,0,,,,73,100
10320,set_tempo,120,1,0,,,,,,1025641,,,,,,,
10321,note_on,240,0,5,,,,,,,,4,,,,68,0
10321,control_change,0,0,5,,,,,,,,4,11,91,,,
10321,note_on,0,0,8,,,,,,,,11,,,,61,95
10321,note_on,0,0,5,,,,,,,,4,,,,68,108
10321,control_change,5,0,8,,,,,,,,11,11,85,,,
10322,control_change,0,0,9,,,,,,,,12,11,85,,,
10322,note_on,0,0,2,,,,,,,,1,,,,73,100
10322,note_on,19,0,4,,,,,,,,3,,,,51,0
10322,note_on,5,0,9,,,,,,,,12,,,,56,98
10322,note_on,0,0,2,,,,,,,,1,,,,68,100
10322,control_change,5,0,2,,,,,,,,1,11,80,,,
10324,note_on,19,0,11,,,,,,,,14,,,,39,0
10324,note_on,0,0,3,,,,,,,,2,,,,56,100
10324,note_on,0,0,3,,,,,,,,2,,,,61,100
10324,control_change,5,0,3,,,,,,,,2,11,83,,,
10325,note_on,0,0,6,,,,,,,,5,,,,68,108
10325,control_change,0,0,6,,,,,,,,5,11,91,,,
10325,note_on,0,0,10,,,,,,,,13,,,,52,97
10325,control_change,5,0,10,,,,,,,,13,11,85,,,
10325,note_on,240,0,6,,,,,,,,5,,,,56,0
10327,note_on,0,0,4,,,,,,,,3,,,,52,100
10327,control_change,5,0,4,,,,,,,,3,11,80,,,
10329,control_change,5,0,11,,,,,,,,14,11,85,,,
10329,note_on,0,0,11,,,,,,,,14,,,,40,96
10345,control_change,24,0,5,,,,,,,,4,11,90,,,
10349,control_change,24,0,6,,,,,,,,5,11,90,,,
10369,control_change,24,0,5,,,,,,,,4,11,89,,,
10373,control_change,24,0,6,,,,,,,,5,11,89,,,
10393,control_change,24,0,5,,,,,,,,4,11,89,,,
10397,control_change,24,0,6,,,,,,,,5,11,89,,,
10417,control_change,24,0,5,,,,,,,,4,11,88,,,
10421,control_change,24,0,6,,,,,,,,5,11,88,,,
10435,note_on,115,0,7,,,,,,,,10,,,,73,0
10435,note_on,115,0,1,,,,,,,,0,,,,73,0
10435,note_on,0,0,1,,,,,,,,0,,,,85,0
10436,note_on,115,0,8,,,,,,,,11,,,,61,0
10439,note_on,115,0,3,,,,,,,,2,,,,61,0
10439,note_on,0,0,3,,,,,,,,2,,,,56,0
10440,set_tempo,120,1,0,,,,,,960000,,,,,,,
10440,note_on,5,0,7,,,,,,,,10,,,,70,85
10440,note_on,0,0,1,,,,,,,,0,,,,70,100
10440,note_on,5,0,1,,,,,,,,0,,,,82,85
10441,note_on,24,0,5,,,,,,,,4,,,,68,0
10441,control_change,0,0,5,,,,,,,,4,11,88,,,
10441,note_on,0,0,5,,,,,,,,4,,,,70,108
10441,note_on,5,0,8,,,,,,,,11,,,,58,100
10442,note_on,0,0,9,,,,,,,,12,,,,55,98
10442,note_on,120,0,9,,,,,,,,12,,,,56,0
10442,note_on,0,0,2,,,,,,,,1,,,,67,100
10442,note_on,0,0,2,,,,,,,,1,,,,70,100
10442,note_on,0,0,2,,,,,,,,1,,,,68,0
10442,note_on,120,0,2,,,,,,,,1,,,,73,0
10444,note_on,5,0,3,,,,,,,,2,,,,55,100
10444,note_on,0,0,3,,,,,,,,2,,,,58,100
10445,note_on,120,0,10,,,,,,,,13,,,,52,0
10445,note_on,24,0,6,,,,,,,,5,,,,68,0
10445,control_change,0,0,6,,,,,,,,5,11,88,,,
10445,note_on,0,0,6,,,,,,,,5,,,,63,108
10445,note_on,0,0,10,,,,,,,,13,,,,51,97
10447,note_on,120,0,4,,,,,,,,3,,,,52,0
10447,note_on,0,0,4,,,,,,,,3,,,,51,100
10449,note_on,120,0,11,,,,,,,,14,,,,40,0
10449,note_on,0,0,11,,,,,,,,14,,,,39,96
10465,control_change,24,0,5,,,,,,,,4,11,87,,,
10469,control_change,24,0,6,,,,,,,,5,11,87,,,
10489,control_change,24,0,5,,,,,,,,4,11,86,,,
10493,control_change,24,0,6,,,,,,,,5,11,86,,,
10513,control_change,24,0,5,,,,,,,,4,11,86,,,
10517,control_change,24,0,6,,,,,,,,5,11,86,,,
10530,note_on,90,0,7,,,,,,,,10,,,,70,0
10530,note_on,0,0,7,,,,,,,,10,,,,75,85
10530,note_on,0,0,1,,,,,,,,0,,,,82,0
10530,note_on,90,0,1,,,,,,,,0,,,,70,0
10530,note_on,0,0,1,,,,,,,,0,,,,75,100
10530,note_on,0,0,1,,,,,,,,0,,,,87,85
10531,note_on,0,0,8,,,,,,,,11,,,,63,100
10531,note_on,90,0,8,,,,,,,,11,,,,58,0
10532,note_on,0,0,2,,,,,,,,1,,,,75,100
10532,note_on,90,0,2,,,,,,,,1,,,,70,0
10534,note_on,0,0,3,,,,,,,,2,,,,63,100
10534,note_on,90,0,3,,,,,,,,2,,,,58,0
10537,control_change,24,0,5,,,,,,,,4,11,85,,,
10541,control_change,24,0,6,,,,,,,,5,11,85,,,
10555,note_on,25,0,7,,,,,,,,10,,,,75,0
10555,note_on,25,0,1,,,,,,,,0,,,,87,0
10555,note_on,0,0,1,,,,,,,,0,,,,75,0
10556,note_on,25,0,8,,,,,,,,11,,,,63,0
10557,note_on,0,0,2,,,,,,,,1,,,,67,0
10557,note_on,25,0,2,,,,,,,,1,,,,75,0
10559,note_on,25,0,3,,,,,,,,2,,,,63,0
10559,note_on,0,0,3,,,,,,,,2,,,,55,0
10560,note_on,5,0,7,,,,,,,,10,,,,72,85
10560,note_on,0,0,1,,,,,,,,0,,,,84,73
10560,set_tempo,120,1,0,,,,,,1034483,,,,,,,
10560,note_on,5,0,1,,,,,,,,0,,,,72,87
10561,note_on,24,0,5,,,,,,,,4,,,,70,0
10561,control_change,0,0,5,,,,,,,,4,11,85,,,
10561,note_on,0,0,5,,,,,,,,4,,,,72,108
10561,note_on,5,0,8,,,,,,,,11,,,,60,100
10562,note_on,120,0,9,,,,,,,,12,,,,55,0
10562,note_on,0,0,9,,,,,,,,12,,,,56,98
10562,note_on,0,0,2,,,,,,,,1,,,,68,87
10562,note_on,5,0,2,,,,,,,,1,,,,72,87
10564,note_on,5,0,3,,,,,,,,2,,,,56,87
10564,note_on,0,0,3,,,,,,,,2,,,,60,87
10565,note_on,24,0,6,,,,,,,,5,,,,63,0
10565,control_change,0,0,6,,,,,,,,5,11,85,,,
10565,note_on,0,0,6,,,,,,,,5,,,,68,108
10565,note_on,0,0,10,,,,,,,,13,,,,56,97
10565,note_on,120,0,10,,,,,,,,13,,,,51,0
10567,note_on,120,0,4,,,,,,,,3,,,,51,0
10567,note_on,0,0,4,,,,,,,,3,,,,56,87
10569,note_on,0,0,11,,,,,,,,14,,,,44,96
10569,note_on,120,0,11,,,,,,,,14,,,,39,0
10590,note_on,30,0,7,,,,,,,,10,,,,72,0
10591,note_on,30,0,8,,,,,,,,11,,,,60,0
10620,note_on,30,0,7,,,,,,,,10,,,,68,85
10620,control_change,0,0,7,,,,,,,,10,11,72,,,
10621,control_change,0,0,8,,,,,,,,11,11,72,,,
10621,note_on,30,0,8,,,,,,,,11,,,,56,100
10635,control_change,75,0,1,,,,,,,,0,11,83,,,
10636,control_change,75,0,5,,,,,,,,4,11,85,,,
10637,control_change,75,0,2,,,,,,,,1,11,80,,,
10639,control_change,75,0,3,,,,,,,,2,11,83,,,
10640,control_change,75,0,6,,,,,,,,5,11,85,,,
10642,control_change,75,0,4,,,,,,,,3,11,80,,,
10644,control_change,24,0,7,,,,,,,,10,11,74,,,
10645,control_change,24,0,8,,,,,,,,11,11,74,,,
10646,control_change,10,0,5,,,,,,,,4,11,82,,,
10648,control_change,11,0,2,,,,,,,,1,11,77,,,
10649,control_change,14,0,1,,,,,,,,0,11,80,,,
10650,control_change,10,0,6,,,,,,,,5,11,82,,,
10653,control_change,14,0,3,,,,,,,,2,11,80,,,
10653,control_change,11,0,4,,,,,,,,3,11,77,,,
10655,control_change,9,0,5,,,,,,,,4,11,79,,,
10659,control_change,9,0,6,,,,,,,,5,11,79,,,
10659,control_change,10,0,1,,,,,,,,0,11,77,,,
10660,control_change,12,0,2,,,,,,,,1,11,74,,,
10663,control_change,10,0,3,,,,,,,,2,11,77,,,
10664,control_change,9,0,5,,,,,,,,4,11,76,,,
10665,control_change,12,0,4,,,,,,,,3,11,74,,,
10666,control_change,7,0,1,,,,,,,,0,11,74,,,
10668,control_change,24,0,7,,,,,,,,10,11,76,,,
10668,control_change,9,0,6,,,,,,,,5,11,76,,,
10669,control_change,9,0,2,,,,,,,,1,11,71,,,
10669,control_change,24,0,8,,,,,,,,11,11,76,,,
10669,control_change,5,0,5,,,,,,,,4,11,73,,,
10670,control_change,7,0,3,,,,,,,,2,11,74,,,
10671,control_change,5,0,1,,,,,,,,0,11,71,,,
10673,control_change,5,0,6,,,,,,,,5,11,73,,,
10674,control_change,5,0,5,,,,,,,,4,11,70,,,
10674,control_change,9,0,4,,,,,,,,3,11,71,,,
10675,control_change,5,0,3,,,,,,,,2,11,71,,,
10677,control_change,6,0,1,,,,,,,,0,11,68,,,
10678,control_change,9,0,2,,,,,,,,1,11,68,,,
10678,control_change,5,0,6,,,,,,,,5,11,70,,,
10679,note_on,4,0,3,,,,,,,,2,,,,56,0
10680,note_on,0,0,7,,,,,,,,10,,,,72,85
10680,control_change,6,0,5,,,,,,,,4,11,67,,,
