tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,control,value,channel,program,data,note,velocity,pitch
45393,control_change,,4,0,9,,,,,,,11,103,8,,,,,
45393,control_change,,6,0,1,,,,,,,11,106,0,,,,,
45394,control_change,,6,0,7,,,,,,,11,106,6,,,,,
45394,control_change,,6,0,6,,,,,,,11,109,5,,,,,
45395,control_change,,4,0,8,,,,,,,11,104,7,,,,,
45396,control_change,,6,0,5,,,,,,,11,109,4,,,,,
45396,note_on,,6,0,14,,,,,,,,,13,,,52,62,
45396,control_change,,4,0,11,,,,,,,11,103,10,,,,,
45396,control_change,,4,0,12,,,,,,,11,103,11,,,,,
45397,control_change,,4,0,9,,,,,,,11,104,8,,,,,
45398,control_change,,6,0,3,,,,,,,11,107,2,,,,,
45398,control_change,,6,0,2,,,,,,,11,107,1,,,,,
45398,control_change,,6,0,4,,,,,,,11,106,3,,,,,
45399,note_on,,3,0,14,,,,,,,,,13,,,52,0,
45399,control_change,,6,0,1,,,,,,,11,107,0,,,,,
45399,control_change,,4,0,8,,,,,,,11,105,7,,,,,
45399,control_change,,5,0,6,,,,,,,11,110,5,,,,,
45400,control_change,,4,0,12,,,,,,,11,104,11,,,,,
45400,control_change,,4,0,11,,,,,,,11,104,10,,,,,
45400,control_change,,6,0,7,,,,,,,11,107,6,,,,,
45401,control_change,,5,0,5,,,,,,,11,110,4,,,,,
45401,control_change,,4,0,9,,,,,,,11,105,8,,,,,
45403,control_change,,4,0,8,,,,,,,11,106,7,,,,,
45404,control_change,,6,0,3,,,,,,,11,108,2,,,,,
45404,control_change,,4,0,11,,,,,,,11,105,10,,,,,
45404,control_change,,6,0,2,,,,,,,11,108,1,,,,,
45404,control_change,,6,0,4,,,,,,,11,107,3,,,,,
45404,control_change,,4,0,12,,,,,,,11,105,11,,,,,
45404,note_on,,5,0,14,,,,,,,,,13,,,52,60,
45405,control_change,,6,0,1,,,,,,,11,108,0,,,,,
45405,control_change,,4,0,9,,,,,,,11,106,8,,,,,
45405,control_change,,6,0,6,,,,,,,11,111,5,,,,,
45406,control_change,,6,0,7,,,,,,,11,108,6,,,,,
45407,control_change,,4,0,8,,,,,,,11,107,7,,,,,
45407,control_change,,6,0,5,,,,,,,11,111,4,,,,,
45407,note_on,,3,0,14,,,,,,,,,13,,,52,0,
45408,control_change,,4,0,12,,,,,,,11,106,11,,,,,
45408,control_change,,4,0,11,,,,,,,11,106,10,,,,,
45409,control_change,,4,0,9,,,,,,,11,107,8,,,,,
45410,control_change,,6,0,4,,,,,,,11,108,3,,,,,
45410,control_change,,6,0,3,,,,,,,11,109,2,,,,,
45410,control_change,,6,0,2,,,,,,,11,109,1,,,,,
45411,control_change,,4,0,8,,,,,,,11,108,7,,,,,
45411,control_change,,6,0,1,,,,,,,11,109,0,,,,,
45411,control_change,,6,0,6,,,,,,,11,112,5,,,,,
45412,note_on,,5,0,14,,,,,,,,,13,,,52,57,
45412,control_change,,4,0,11,,,,,,,11,107,10,,,,,
45412,control_change,,6,0,7,,,,,,,11,109,6,,,,,
45412,control_change,,4,0,12,,,,,,,11,107,11,,,,,
45413,control_change,,4,0,9,,,,,,,11,108,8,,,,,
45413,control_change,,6,0,5,,,,,,,11,112,4,,,,,
45415,control_change,,4,0,8,,,,,,,11,109,7,,,,,
45415,note_on,,3,0,14,,,,,,,,,13,,,52,0,
45416,control_change,,5,0,6,,,,,,,11,113,5,,,,,
45416,control_change,,4,0,11,,,,,,,11,108,10,,,,,
45416,control_change,,4,0,12,,,,,,,11,108,11,,,,,
45416,control_change,,6,0,3,,,,,,,11,110,2,,,,,
45416,control_change,,6,0,4,,,,,,,11,109,3,,,,,
45416,control_change,,6,0,2,,,,,,,11,110,1,,,,,
45417,control_change,,4,0,9,,,,,,,11,109,8,,,,,
45417,control_change,,6,0,1,,,,,,,11,110,0,,,,,
45418,control_change,,6,0,7,,,,,,,11,110,6,,,,,
45418,control_change,,5,0,5,,,,,,,11,113,4,,,,,
45419,control_change,,4,0,8,,,,,,,11,110,7,,,,,
45420,control_change,,4,0,11,,,,,,,11,109,10,,,,,
45420,note_on,,5,0,14,,,,,,,,,13,,,52,52,
45420,control_change,,4,0,12,,,,,,,11,109,11,,,,,
45421,control_change,,4,0,9,,,,,,,11,110,8,,,,,
45422,control_change,,6,0,2,,,,,,,11,111,1,,,,,
45422,control_change,,6,0,6,,,,,,,11,114,5,,,,,
45422,control_change,,6,0,3,,,,,,,11,111,2,,,,,
45422,control_change,,6,0,4,,,,,,,11,110,3,,,,,
45423,control_change,,6,0,1,,,,,,,11,111,0,,,,,
45423,note_on,,3,0,14,,,,,,,,,13,,,52,0,
45423,control_change,,4,0,8,,,,,,,11,111,7,,,,,
45424,control_change,,4,0,12,,,,,,,11,110,11,,,,,
45424,control_change,,6,0,7,,,,,,,11,111,6,,,,,
45424,control_change,,6,0,5,,,,,,,11,114,4,,,,,
45424,control_change,,4,0,11,,,,,,,11,110,10,,,,,
45425,control_change,,4,0,9,,,,,,,11,111,8,,,,,
45426,control_change,,3,0,8,,,,,,,11,112,7,,,,,
45427,control_change,,5,0,2,,,,,,,11,112,1,,,,,
45427,control_change,,1,0,8,,,,,,,11,112,7,,,,,
45427,control_change,,5,0,6,,,,,,,11,115,5,,,,,
45427,control_change,,5,0,3,,,,,,,11,112,2,,,,,
45428,control_change,,5,0,1,,,,,,,11,112,0,,,,,
45428,control_change,,3,0,9,,,,,,,11,112,8,,,,,
45428,control_change,,1,0,2,,,,,,,11,112,1,,,,,
45428,control_change,,4,0,11,,,,,,,11,111,10,,,,,
45428,control_change,,1,0,3,,,,,,,11,112,2,,,,,
45428,control_change,,1,0,6,,,,,,,11,115,5,,,,,
45428,control_change,,6,0,4,,,,,,,11,111,3,,,,,
45428,control_change,,4,0,12,,,,,,,11,111,11,,,,,
45428,note_on,,5,0,14,,,,,,,,,13,,,52,50,
45429,control_change,,5,0,7,,,,,,,11,112,6,,,,,
45429,control_change,,5,0,5,,,,,,,11,115,4,,,,,
45429,control_change,,1,0,1,,,,,,,11,112,0,,,,,
45429,control_change,,1,0,9,,,,,,,11,112,8,,,,,
45430,control_change,,1,0,5,,,,,,,11,115,4,,,,,
45430,control_change,,1,0,7,,,,,,,11,112,6,,,,,
45430,control_change,,3,0,8,,,,,,,11,111,7,,,,,
45431,control_change,,3,0,2,,,,,,,11,111,1,,,,,
45431,note_on,,3,0,14,,,,,,,,,13,,,52,0,
45431,control_change,,3,0,3,,,,,,,11,111,2,,,,,
45431,control_change,,3,0,6,,,,,,,11,114,5,,,,,
45431,control_change,,3,0,11,,,,,,,11,112,10,,,,,
45431,control_change,,3,0,12,,,,,,,11,112,11,,,,,
45432,control_change,,3,0,9,,,,,,,11,111,8,,,,,
45432,control_change,,1,0,12,,,,,,,11,112,11,,,,,
45432,control_change,,3,0,1,,,,,,,11,111,0,,,,,
45432,control_change,,1,0,11,,,,,,,11,112,10,,,,,
45433,control_change,,3,0,5,,,,,,,11,114,4,,,,,
45433,control_change,,3,0,7,,,,,,,11,111,6,,,,,
45433,control_change,,5,0,4,,,,,,,11,112,3,,,,,
45433,control_change,,3,0,8,,,,,,,11,110,7,,,,,
45434,control_change,,1,0,4,,,,,,,11,112,3,,,,,
45434,control_change,,3,0,2,,,,,,,11,110,1,,,,,
45434,control_change,,3,0,3,,,,,,,11,110,2,,,,,
45434,control_change,,3,0,6,,,,,,,11,113,5,,,,,
45434,note_on,,3,0,14,,,,,,,,,13,,,52,47,
45435,control_change,,3,0,9,,,,,,,11,110,8,,,,,
45435,control_change,,3,0,1,,,,,,,11,110,0,,,,,
45435,control_change,,3,0,12,,,,,,,11,111,11,,,,,
45435,control_change,,3,0,11,,,,,,,11,111,10,,,,,
45436,control_change,,3,0,8,,,,,,,11,109,7,,,,,
45436,control_change,,3,0,5,,,,,,,11,113,4,,,,,
45436,control_change,,3,0,7,,,,,,,11,110,6,,,,,
45437,control_change,,3,0,4,,,,,,,11,111,3,,,,,
45437,control_change,,3,0,6,,,,,,,11,112,5,,,,,
45437,control_change,,3,0,3,,,,,,,11,109,2,,,,,
45437,note_on,,3,0,14,,,,,,,,,13,,,52,0,
45437,control_change,,3,0,2,,,,,,,11,109,1,,,,,
45438,control_change,,3,0,9,,,,,,,11,109,8,,,,,
45438,control_change,,3,0,12,,,,,,,11,110,11,,,,,
45438,control_change,,3,0,11,,,,,,,11,110,10,,,,,
45438,control_change,,3,0,1,,,,,,,11,109,0,,,,,
45439,control_change,,3,0,5,,,,,,,11,112,4,,,,,
45439,control_change,,3,0,8,,,,,,,11,108,7,,,,,
45439,control_change,,3,0,7,,,,,,,11,109,6,,,,,
45440,control_change,,3,0,6,,,,,,,11,111,5,,,,,
45440,control_change,,3,0,4,,,,,,,11,110,3,,,,,
45440,control_change,,3,0,3,,,,,,,11,108,2,,,,,
45440,control_change,,3,0,2,,,,,,,11,108,1,,,,,
45441,control_change,,3,0,1,,,,,,,11,108,0,,,,,
45441,control_change,,3,0,9,,,,,,,11,108,8,,,,,
45441,note_on,,4,0,14,,,,,,,,,13,,,52,43,
45441,control_change,,3,0,12,,,,,,,11,109,11,,,,,
45441,control_change,,3,0,11,,,,,,,11,109,10,,,,,
45442,control_change,,3,0,8,,,,,,,11,107,7,,,,,
45442,control_change,,3,0,5,,,,,,,11,111,4,,,,,
45442,control_change,,3,0,7,,,,,,,11,108,6,,,,,
45443,control_change,,3,0,6,,,,,,,11,110,5,,,,,
45443,control_change,,3,0,3,,,,,,,11,107,2,,,,,
45443,control_change,,3,0,2,,,,,,,11,107,1,,,,,
45443,control_change,,3,0,4,,,,,,,11,109,3,,,,,
45444,control_change,,3,0,12,,,,,,,11,108,11,,,,,
45444,control_change,,3,0,11,,,,,,,11,108,10,,,,,
45444,control_change,,3,0,9,,,,,,,11,107,8,,,,,
45444,note_on,,3,0,14,,,,,,,,,13,,,52,0,
45444,control_change,,3,0,1,,,,,,,11,107,0,,,,,
45445,control_change,,3,0,5,,,,,,,11,110,4,,,,,
45445,control_change,,3,0,8,,,,,,,11,106,7,,,,,
45445,control_change,,3,0,7,,,,,,,11,107,6,,,,,
45446,control_change,,3,0,4,,,,,,,11,108,3,,,,,
45446,control_change,,3,0,6,,,,,,,11,109,5,,,,,
45446,control_change,,3,0,2,,,,,,,11,106,1,,,,,
45446,control_change,,3,0,3,,,,,,,11,106,2,,,,,
45447,control_change,,3,0,11,,,,,,,11,107,10,,,,,
45447,control_change,,3,0,9,,,,,,,11,106,8,,,,,
45447,control_change,,3,0,12,,,,,,,11,107,11,,,,,
45447,control_change,,3,0,1,,,,,,,11,106,0,,,,,
45448,control_change,,3,0,8,,,,,,,11,105,7,,,,,
45448,control_change,,3,0,5,,,,,,,11,109,4,,,,,
45448,control_change,,3,0,7,,,,,,,11,106,6,,,,,
45448,note_on,,4,0,14,,,,,,,,,13,,,52,38,
45449,control_change,,3,0,4,,,,,,,11,107,3,,,,,
45449,control_change,,3,0,6,,,,,,,11,108,5,,,,,
45449,control_change,,3,0,3,,,,,,,11,105,2,,,,,
45449,control_change,,3,0,2,,,,,,,11,105,1,,,,,
45450,control_change,,3,0,1,,,,,,,11,105,0,,,,,
45450,control_change,,3,0,11,,,,,,,11,106,10,,,,,
45450,control_change,,3,0,12,,,,,,,11,106,11,,,,,
45450,control_change,,3,0,9,,,,,,,11,105,8,,,,,
45451,note_on,,3,0,14,,,,,,,,,13,,,52,0,
45451,control_change,,3,0,5,,,,,,,11,108,4,,,,,
45451,control_change,,3,0,8,,,,,,,11,104,7,,,,,
45451,control_change,,3,0,7,,,,,,,11,105,6,,,,,
45452,control_change,,2,0,1,,,,,,,11,104,0,,,,,
45452,control_change,,3,0,6,,,,,,,11,107,5,,,,,
45452,control_change,,3,0,2,,,,,,,11,104,1,,,,,
45452,control_change,,3,0,4,,,,,,,11,106,3,,,,,
45452,control_change,,3,0,3,,,,,,,11,104,2,,,,,
45453,control_change,,3,0,11,,,,,,,11,105,10,,,,,
45453,control_change,,3,0,9,,,,,,,11,104,8,,,,,
45453,control_change,,3,0,12,,,,,,,11,105,11,,,,,
45454,control_change,,3,0,7,,,,,,,11,104,6,,,,,
45454,control_change,,3,0,5,,,,,,,11,107,4,,,,,
45454,control_change,,3,0,8,,,,,,,11,103,7,,,,,
45455,control_change,,3,0,2,,,,,,,11,103,1,,,,,
45455,control_change,,3,0,4,,,,,,,11,105,3,,,,,
45455,control_change,,3,0,3,,,,,,,11,103,2,,,,,
45455,control_change,,3,0,6,,,,,,,11,106,5,,,,,
45455,control_change,,3,0,1,,,,,,,11,103,0,,,,,
45456,control_change,,3,0,12,,,,,,,11,104,11,,,,,
45456,note_on,,5,0,14,,,,,,,,,13,,,52,35,
45456,control_change,,3,0,11,,,,,,,11,104,10,,,,,
45456,control_change,,3,0,9,,,,,,,11,103,8,,,,,
45457,control_change,,3,0,8,,,,,,,11,102,7,,,,,
45457,control_change,,3,0,7,,,,,,,11,103,6,,,,,
45457,control_change,,3,0,5,,,,,,,11,106,4,,,,,
45458,control_change,,3,0,2,,,,,,,11,102,1,,,,,
45458,control_change,,3,0,6,,,,,,,11,105,5,,,,,
45458,control_change,,3,0,3,,,,,,,11,102,2,,,,,
45458,control_change,,3,0,4,,,,,,,11,104,3,,,,,
45458,control_change,,3,0,1,,,,,,,11,102,0,,,,,
45459,control_change,,3,0,11,,,,,,,11,103,10,,,,,
45459,note_on,,3,0,14,,,,,,,,,13,,,52,0,
45459,control_change,,3,0,9,,,,,,,11,102,8,,,,,
45459,control_change,,3,0,12,,,,,,,11,103,11,,,,,
45460,control_change,,3,0,5,,,,,,,11,105,4,,,,,
45460,control_change,,3,0,8,,,,,,,11,101,7,,,,,
45460,control_change,,3,0,7,,,,,,,11,102,6,,,,,
45461,control_change,,3,0,1,,,,,,,11,101,0,,,,,
45461,control_change,,3,0,4,,,,,,,11,103,3,,,,,
45461,control_change,,3,0,3,,,,,,,11,101,2,,,,,
45461,control_change,,3,0,6,,,,,,,11,104,5,,,,,
45461,control_change,,3,0,2,,,,,,,11,101,1,,,,,
45462,control_change,,3,0,12,,,,,,,11,102,11,,,,,
45462,control_change,,3,0,9,,,,,,,11,101,8,,,,,
45462,control_change,,3,0,11,,,,,,,11,102,10,,,,,
45463,control_change,,3,0,5,,,,,,,11,104,4,,,,,
45463,control_change,,3,0,8,,,,,,,11,100,7,,,,,
45463,control_change,,3,0,7,,,,,,,11,101,6,,,,,
45464,control_change,,3,0,4,,,,,,,11,102,3,,,,,
45464,control_change,,3,0,6,,,,,,,11,103,5,,,,,
45464,control_change,,3,0,3,,,,,,,11,100,2,,,,,
45464,control_change,,3,0,1,,,,,,,11,100,0,,,,,
45464,control_change,,3,0,2,,,,,,,11,100,1,,,,,
45465,control_change,,3,0,11,,,,,,,11,101,10,,,,,
45465,note_on,,6,0,14,,,,,,,,,13,,,52,32,
45465,control_change,,3,0,9,,,,,,,11,100,8,,,,,
45465,control_change,,3,0,12,,,,,,,11,101,11,,,,,
45466,control_change,,3,0,8,,,,,,,11,99,7,,,,,
45466,control_change,,3,0,5,,,,,,,11,103,4,,,,,
45466,control_change,,3,0,7,,,,,,,11,100,6,,,,,
45467,control_change,,3,0,1,,,,,,,11,99,0,,,,,
45467,control_change,,3,0,4,,,,,,,11,101,3,,,,,
45467,control_change,,3,0,3,,,,,,,11,99,2,,,,,
45467,control_change,,3,0,6,,,,,,,11,102,5,,,,,
45467,control_change,,3,0,2,,,,,,,11,99,1,,,,,
45468,note_on,,3,0,14,,,,,,,,,13,,,52,0,
45468,control_change,,3,0,12,,,,,,,11,100,11,,,,,
45468,control_change,,3,0,9,,,,,,,11,99,8,,,,,
45468,control_change,,3,0,11,,,,,,,11,100,10,,,,,
45469,control_change,,3,0,8,,,,,,,11,98,7,,,,,
45469,control_change,,3,0,7,,,,,,,11,99,6,,,,,
45469,control_change,,3,0,5,,,,,,,11,102,4,,,,,
45470,control_change,,3,0,6,,,,,,,11,101,5,,,,,
45470,control_change,,3,0,4,,,,,,,11,100,3,,,,,
45470,control_change,,3,0,3,,,,,,,11,98,2,,,,,
45470,control_change,,3,0,2,,,,,,,11,98,1,,,,,
45470,control_change,,3,0,1,,,,,,,11,98,0,,,,,
45471,control_change,,3,0,11,,,,,,,11,99,10,,,,,
45471,control_change,,3,0,12,,,,,,,11,99,11,,,,,
45471,control_change,,3,0,9,,,,,,,11,98,8,,,,,
45472,control_change,,3,0,5,,,,,,,11,101,4,,,,,
45472,control_change,,3,0,8,,,,,,,11,97,7,,,,,
45472,control_change,,3,0,7,,,,,,,11,98,6,,,,,
45473,control_change,,3,0,4,,,,,,,11,99,3,,,,,
45473,control_change,,3,0,3,,,,,,,11,97,2,,,,,
45473,note_on,,5,0,14,,,,,,,,,13,,,52,29,
45473,control_change,,3,0,2,,,,,,,11,97,1,,,,,
45473,control_change,,3,0,1,,,,,,,11,97,0,,,,,
45473,control_change,,3,0,6,,,,,,,11,100,5,,,,,
45474,control_change,,3,0,9,,,,,,,11,97,8,,,,,
45474,control_change,,3,0,12,,,,,,,11,98,11,,,,,
45474,control_change,,3,0,11,,,,,,,11,98,10,,,,,
45475,control_change,,2,0,1,,,,,,,11,96,0,,,,,
45475,control_change,,3,0,8,,,,,,,11,96,7,,,,,
45475,control_change,,3,0,5,,,,,,,11,100,4,,,,,
45475,control_change,,3,0,7,,,,,,,11,97,6,,,,,
45476,control_change,,3,0,3,,,,,,,11,96,2,,,,,
45476,control_change,,3,0,2,,,,,,,11,96,1,,,,,
45476,note_on,,3,0,14,,,,,,,,,13,,,52,0,
45476,control_change,,3,0,4,,,,,,,11,98,3,,,,,
45476,control_change,,3,0,6,,,,,,,11,99,5,,,,,
45477,control_change,,3,0,9,,,,,,,11,96,8,,,,,
45477,control_change,,3,0,12,,,,,,,11,97,11,,,,,
45477,control_change,,3,0,11,,,,,,,11,97,10,,,,,
45478,control_change,,3,0,1,,,,,,,11,95,0,,,,,
45478,control_change,,3,0,7,,,,,,,11,96,6,,,,,
45478,control_change,,3,0,5,,,,,,,11,99,4,,,,,
45478,control_change,,3,0,8,,,,,,,11,95,7,,,,,
45479,control_change,,3,0,4,,,,,,,11,97,3,,,,,
45479,control_change,,3,0,3,,,,,,,11,95,2,,,,,
45479,control_change,,3,0,2,,,,,,,11,95,1,,,,,
45479,control_change,,3,0,6,,,,,,,11,98,5,,,,,
45480,control_change,,3,0,11,,,,,,,11,96,10,,,,,
45480,control_change,,3,0,9,,,,,,,11,95,8,,,,,
45480,control_change,,3,0,12,,,,,,,11,96,11,,,,,
45481,control_change,,3,0,5,,,,,,,11,98,4,,,,,
45481,control_change,,3,0,1,,,,,,,11,94,0,,,,,
45481,control_change,,3,0,8,,,,,,,11,94,7,,,,,
45481,control_change,,3,0,7,,,,,,,11,95,6,,,,,
45482,note_on,,6,0,14,,,,,,,,,13,,,52,26,
45482,control_change,,3,0,3,,,,,,,11,94,2,,,,,
45482,control_change,,3,0,2,,,,,,,11,94,1,,,,,
45482,control_change,,3,0,6,,,,,,,11,97,5,,,,,
45482,control_change,,3,0,4,,,,,,,11,96,3,,,,,
45483,control_change,,3,0,11,,,,,,,11,95,10,,,,,
45483,control_change,,3,0,12,,,,,,,11,95,11,,,,,
45483,control_change,,3,0,9,,,,,,,11,94,8,,,,,
45484,control_change,,3,0,7,,,,,,,11,94,6,,,,,
45484,control_change,,3,0,8,,,,,,,11,93,7,,,,,
45484,control_change,,3,0,1,,,,,,,11,93,0,,,,,
45484,control_change,,3,0,5,,,,,,,11,97,4,,,,,
45485,note_on,,3,0,14,,,,,,,,,13,,,52,0,
45485,control_change,,3,0,2,,,,,,,11,93,1,,,,,
45485,control_change,,3,0,3,,,,,,,11,93,2,,,,,
45485,control_change,,3,0,6,,,,,,,11,96,5,,,,,
45485,control_change,,3,0,4,,,,,,,11,95,3,,,,,
45486,control_change,,3,0,9,,,,,,,11,93,8,,,,,
45486,control_change,,3,0,11,,,,,,,11,94,10,,,,,
45486,control_change,,3,0,12,,,,,,,11,94,11,,,,,
45487,control_change,,3,0,1,,,,,,,11,92,0,,,,,
45487,control_change,,3,0,5,,,,,,,11,96,4,,,,,
45487,control_change,,3,0,8,,,,,,,11,92,7,,,,,
45487,control_change,,3,0,7,,,,,,,11,93,6,,,,,
45488,control_change,,3,0,2,,,,,,,11,92,1,,,,,
45488,control_change,,3,0,6,,,,,,,11,95,5,,,,,
45488,control_change,,3,0,3,,,,,,,11,92,2,,,,,
45488,control_change,,3,0,4,,,,,,,11,94,3,,,,,
45489,control_change,,3,0,11,,,,,,,11,93,10,,,,,
45489,control_change,,3,0,9,,,,,,,11,92,8,,,,,
45489,control_change,,3,0,12,,,,,,,11,93,11,,,,,
45490,control_change,,3,0,1,,,,,,,11,91,0,,,,,
45490,control_change,,3,0,8,,,,,,,11,91,7,,,,,
45490,control_change,,3,0,5,,,,,,,11,95,4,,,,,
45490,note_on,,5,0,14,,,,,,,,,13,,,52,24,
45490,control_change,,3,0,7,,,,,,,11,92,6,,,,,
45491,control_change,,3,0,6,,,,,,,11,94,5,,,,,
45491,control_change,,3,0,3,,,,,,,11,91,2,,,,,
45491,control_change,,3,0,4,,,,,,,11,93,3,,,,,
45491,control_change,,3,0,2,,,,,,,11,91,1,,,,,
45492,control_change,,3,0,9,,,,,,,11,91,8,,,,,
45492,control_change,,3,0,11,,,,,,,11,92,10,,,,,
45492,control_change,,3,0,12,,,,,,,11,92,11,,,,,
45493,control_change,,3,0,5,,,,,,,11,94,4,,,,,
45493,control_change,,3,0,7,,,,,,,11,91,6,,,,,
45493,note_on,,3,0,14,,,,,,,,,13,,,52,0,
45493,control_change,,3,0,8,,,,,,,11,90,7,,,,,
45493,control_change,,3,0,1,,,,,,,11,90,0,,,,,
45494,control_change,,3,0,3,,,,,,,11,90,2,,,,,
45494,control_change,,3,0,4,,,,,,,11,92,3,,,,,
45494,control_change,,3,0,6,,,,,,,11,93,5,,,,,
45494,control_change,,3,0,2,,,,,,,11,90,1,,,,,
45495,control_change,,3,0,12,,,,,,,11,91,11,,,,,
45495,control_change,,3,0,11,,,,,,,11,91,10,,,,,
45495,control_change,,3,0,9,,,,,,,11,90,8,,,,,
45496,control_change,,3,0,1,,,,,,,11,89,0,,,,,
45496,control_change,,3,0,7,,,,,,,11,90,6,,,,,
45496,control_change,,3,0,8,,,,,,,11,89,7,,,,,
45496,control_change,,3,0,5,,,,,,,11,93,4,,,,,
45497,control_change,,3,0,6,,,,,,,11,92,5,,,,,
45497,control_change,,3,0,3,,,,,,,11,89,2,,,,,
45497,control_change,,3,0,4,,,,,,,11,91,3,,,,,
45497,control_change,,3,0,2,,,,,,,11,89,1,,,,,
45498,control_change,,2,0,1,,,,,,,11,88,0,,,,,
45498,control_change,,3,0,9,,,,,,,11,89,8,,,,,
45498,control_change,,3,0,12,,,,,,,11,90,11,,,,,
45498,control_change,,3,0,11,,,,,,,11,90,10,,,,,
45498,note_on,,5,0,14,,,,,,,,,13,,,52,23,
45499,control_change,,3,0,7,,,,,,,11,89,6,,,,,
45499,control_change,,3,0,8,,,,,,,11,88,7,,,,,
45499,control_change,,3,0,5,,,,,,,11,92,4,,,,,
45500,control_change,,3,0,6,,,,,,,11,91,5,,,,,
45500,control_change,,3,0,4,,,,,,,11,90,3,,,,,
45500,control_change,,3,0,3,,,,,,,11,88,2,,,,,
45500,control_change,,3,0,2,,,,,,,11,88,1,,,,,
45501,control_change,,3,0,11,,,,,,,11,89,10,,,,,
45501,note_on,,3,0,14,,,,,,,,,13,,,52,0,
45501,control_change,,3,0,1,,,,,,,11,87,0,,,,,
45501,control_change,,3,0,12,,,,,,,11,89,11,,,,,
45501,control_change,,3,0,9,,,,,,,11,88,8,,,,,
45502,control_change,,3,0,8,,,,,,,11,87,7,,,,,
45502,control_change,,3,0,7,,,,,,,11,88,6,,,,,
45502,control_change,,3,0,5,,,,,,,11,91,4,,,,,
45503,control_change,,3,0,3,,,,,,,11,87,2,,,,,
45503,control_change,,3,0,6,,,,,,,11,90,5,,,,,
45503,control_change,,3,0,4,,,,,,,11,89,3,,,,,
45503,control_change,,3,0,2,,,,,,,11,87,1,,,,,
45504,control_change,,3,0,12,,,,,,,11,88,11,,,,,
45504,control_change,,3,0,11,,,,,,,11,88,10,,,,,
45504,control_change,,3,0,9,,,,,,,11,87,8,,,,,
45504,control_change,,3,0,1,,,,,,,11,86,0,,,,,
45505,control_change,,3,0,8,,,,,,,11,86,7,,,,,
45505,control_change,,3,0,5,,,,,,,11,90,4,,,,,
45505,control_change,,3,0,7,,,,,,,11,87,6,,,,,
45506,control_change,,3,0,4,,,,,,,11,88,3,,,,,
45506,control_change,,3,0,2,,,,,,,11,86,1,,,,,
45506,control_change,,3,0,3,,,,,,,11,86,2,,,,,
45506,control_change,,3,0,6,,,,,,,11,89,5,,,,,
45507,control_change,,3,0,12,,,,,,,11,87,11,,,,,
45507,control_change,,3,0,9,,,,,,,11,86,8,,,,,
45507,control_change,,3,0,1,,,,,,,11,85,0,,,,,
45507,control_change,,3,0,11,,,,,,,11,87,10,,,,,
45507,note_on,,6,0,14,,,,,,,,,13,,,52,21,
45508,control_change,,3,0,8,,,,,,,11,85,7,,,,,
45508,control_change,,3,0,5,,,,,,,11,89,4,,,,,
45508,control_change,,3,0,7,,,,,,,11,86,6,,,,,
45509,control_change,,3,0,3,,,,,,,11,85,2,,,,,
45509,control_change,,3,0,2,,,,,,,11,85,1,,,,,
45509,control_change,,3,0,4,,,,,,,11,87,3,,,,,
45509,control_change,,3,0,6,,,,,,,11,88,5,,,,,
45510,control_change,,3,0,1,,,,,,,11,84,0,,,,,
45510,control_change,,3,0,9,,,,,,,11,85,8,,,,,
45510,note_on,,3,0,14,,,,,,,,,13,,,52,0,
45510,control_change,,3,0,11,,,,,,,11,86,10,,,,,
45510,control_change,,3,0,12,,,,,,,11,86,11,,,,,
45511,control_change,,3,0,8,,,,,,,11,84,7,,,,,
45511,control_change,,3,0,7,,,,,,,11,85,6,,,,,
45511,control_change,,3,0,5,,,,,,,11,88,4,,,,,
45512,control_change,,3,0,6,,,,,,,11,87,5,,,,,
45512,control_change,,3,0,4,,,,,,,11,86,3,,,,,
45512,control_change,,3,0,2,,,,,,,11,84,1,,,,,
45512,control_change,,3,0,3,,,,,,,11,84,2,,,,,
45513,control_change,,3,0,11,,,,,,,11,85,10,,,,,
45513,control_change,,3,0,9,,,,,,,11,84,8,,,,,
45513,control_change,,3,0,1,,,,,,,11,83,0,,,,,
45513,control_change,,3,0,12,,,,,,,11,85,11,,,,,
45514,control_change,,3,0,5,,,,,,,11,87,4,,,,,
45514,control_change,,3,0,7,,,,,,,11,84,6,,,,,
45514,control_change,,3,0,8,,,,,,,11,83,7,,,,,
45515,note_on,,5,0,14,,,,,,,,,13,,,52,19,
45515,control_change,,3,0,6,,,,,,,11,86,5,,,,,
45515,control_change,,3,0,2,,,,,,,11,83,1,,,,,
45515,control_change,,3,0,3,,,,,,,11,83,2,,,,,
45515,control_change,,3,0,4,,,,,,,11,85,3,,,,,
45516,control_change,,3,0,9,,,,,,,11,83,8,,,,,
45516,control_change,,3,0,1,,,,,,,11,82,0,,,,,
45516,control_change,,3,0,11,,,,,,,11,84,10,,,,,
45516,control_change,,3,0,12,,,,,,,11,84,11,,,,,
45517,control_change,,3,0,5,,,,,,,11,86,4,,,,,
45517,control_change,,3,0,8,,,,,,,11,82,7,,,,,
45517,control_change,,3,0,7,,,,,,,11,83,6,,,,,
45518,control_change,,2,0,1,,,,,,,11,81,0,,,,,
45518,control_change,,3,0,6,,,,,,,11,85,5,,,,,
45518,control_change,,3,0,4,,,,,,,11,84,3,,,,,
45518,control_change,,3,0,3,,,,,,,11,82,2,,,,,
