tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,note,velocity
379682,note_off,,,,,240,0,2,,,,0,51,64
379682,note_on,,,,,0,0,2,,,,0,58,29
379772,note_off,,,,,90,0,2,,,,0,66,64
379772,note_off,,,,,0,0,2,,,,0,63,64
379772,note_off,,,,,0,0,2,,,,0,58,64
379794,control_change,,,,,112,0,1,,64,0,0,,
379802,note_on,,,,,30,0,2,,,,0,58,34
379802,note_on,,,,,0,0,2,,,,0,63,34
379802,note_on,,,,,0,0,2,,,,0,66,34
379802,control_change,,,,,0,0,1,,64,95,0,,
379802,note_off,,,,,8,0,1,,,,0,82,64
379802,note_on,,,,,0,0,1,,,,0,83,62
379922,note_on,,,,,0,0,1,,,,0,82,65
379922,note_off,,,,,120,0,1,,,,0,83,64
379982,note_off,,,,,180,0,2,,,,0,66,64
379982,note_off,,,,,0,0,2,,,,0,63,64
379982,note_off,,,,,0,0,2,,,,0,58,64
380042,note_on,,,,,0,0,1,,,,0,81,70
380042,note_off,,,,,120,0,1,,,,0,82,64
380042,note_on,,,,,60,0,2,,,,0,58,30
380042,note_on,,,,,0,0,2,,,,0,63,30
380042,note_on,,,,,0,0,2,,,,0,66,30
380132,note_off,,,,,0,0,2,,,,0,58,64
380132,note_off,,,,,90,0,2,,,,0,66,64
380132,note_off,,,,,0,0,2,,,,0,63,64
380154,control_change,,,,,112,0,1,,64,0,0,,
380162,note_on,,,,,0,0,2,,,,0,63,37
380162,note_on,,,,,0,0,1,,,,0,80,74
380162,note_on,,,,,0,0,2,,,,0,66,37
380162,note_off,,,,,8,0,1,,,,0,81,64
380162,note_on,,,,,30,0,2,,,,0,58,37
380162,control_change,,,,,0,0,1,,64,95,0,,
380282,note_on,,,,,0,0,1,,,,0,79,70
380282,note_off,,,,,120,0,1,,,,0,80,64
380342,note_off,,,,,180,0,2,,,,0,66,64
380342,note_off,,,,,0,0,2,,,,0,63,64
380342,note_off,,,,,0,0,2,,,,0,58,64
380402,note_on,,,,,0,0,1,,,,0,78,65
380402,note_off,,,,,120,0,1,,,,0,79,64
380402,note_on,,,,,0,0,2,,,,0,63,26
380402,note_on,,,,,60,0,2,,,,0,58,26
380402,note_on,,,,,0,0,2,,,,0,66,26
380492,note_off,,,,,0,0,2,,,,0,63,64
380492,note_off,,,,,0,0,2,,,,0,58,64
380492,note_off,,,,,90,0,2,,,,0,66,64
380514,control_change,,,,,112,0,1,,64,0,0,,
380522,note_on,,,,,0,0,2,,,,0,63,29
380522,note_on,,,,,30,0,2,,,,0,58,29
380522,note_on,,,,,0,0,2,,,,0,66,29
380522,note_on,,,,,0,0,1,,,,0,79,61
380522,control_change,,,,,0,0,1,,64,96,0,,
380522,note_off,,,,,8,0,1,,,,0,78,64
380642,note_off,,,,,120,0,1,,,,0,79,64
380642,note_on,,,,,0,0,1,,,,0,80,57
380702,note_off,,,,,180,0,2,,,,0,66,64
380702,note_off,,,,,0,0,2,,,,0,63,64
380702,note_off,,,,,0,0,2,,,,0,58,64
380762,note_on,,,,,0,0,2,,,,0,63,27
380762,note_on,,,,,60,0,2,,,,0,58,27
380762,note_on,,,,,0,0,2,,,,0,66,27
380762,note_off,,,,,120,0,1,,,,0,80,64
380762,note_on,,,,,0,0,1,,,,0,81,54
380780,set_tempo,,,,,8536,1,0,245902,,,,,
380852,note_off,,,,,0,0,2,,,,0,58,64
380852,note_off,,,,,0,0,2,,,,0,63,64
380852,note_off,,,,,90,0,2,,,,0,66,64
380874,control_change,,,,,112,0,1,,64,0,0,,
380882,note_on,,,,,30,0,2,,,,0,49,41
380882,note_off,,,,,8,0,1,,,,0,81,64
380882,note_on,,,,,0,0,1,,,,0,82,51
380882,control_change,,,,,0,0,1,,64,96,0,,
381062,note_off,,,,,180,0,1,,,,0,82,64
381122,note_on,,,,,0,0,2,,,,0,54,29
381122,note_on,,,,,0,0,2,,,,0,58,29
381122,note_on,,,,,0,0,2,,,,0,61,29
381122,note_off,,,,,240,0,2,,,,0,49,64
381128,control_change,,,,,66,0,1,,64,0,0,,
381212,note_off,,,,,0,0,2,,,,0,61,64
381212,note_off,,,,,90,0,2,,,,0,54,64
381212,note_off,,,,,0,0,2,,,,0,58,64
381242,control_change,,,,,0,0,1,,64,95,0,,
381242,note_on,,,,,114,0,1,,,,0,85,60
381242,note_on,,,,,30,0,2,,,,0,61,34
381242,note_on,,,,,0,0,2,,,,0,54,34
381242,note_on,,,,,0,0,2,,,,0,58,34
381422,note_off,,,,,0,0,2,,,,0,58,64
381422,note_off,,,,,180,0,2,,,,0,54,64
381422,note_off,,,,,0,0,2,,,,0,61,64
381482,note_on,,,,,0,0,2,,,,0,58,33
381482,note_on,,,,,0,0,2,,,,0,54,33
381482,control_change,,,,,240,0,1,,64,0,0,,
381482,note_on,,,,,60,0,2,,,,0,61,33
381542,note_off,,,,,60,0,1,,,,0,85,64
381572,note_off,,,,,0,0,2,,,,0,58,64
381572,note_off,,,,,0,0,2,,,,0,61,64
381572,note_off,,,,,90,0,2,,,,0,54,64
381602,note_on,,,,,30,0,2,,,,0,49,50
381602,control_change,,,,,0,0,1,,64,95,0,,
381602,note_on,,,,,60,0,1,,,,0,80,58
381782,note_off,,,,,180,0,1,,,,0,80,64
381820,set_tempo,,,,,1040,1,0,247934,,,,,
381842,note_on,,,,,0,0,2,,,,0,53,35
381842,note_on,,,,,0,0,2,,,,0,59,35
381842,control_change,,,,,60,0,1,,64,0,0,,
381842,note_on,,,,,0,0,2,,,,0,61,35
381842,note_off,,,,,240,0,2,,,,0,49,64
381932,note_off,,,,,0,0,2,,,,0,59,64
381932,note_off,,,,,0,0,2,,,,0,61,64
381932,note_off,,,,,90,0,2,,,,0,53,64
381962,note_on,,,,,0,0,2,,,,0,59,43
381962,note_on,,,,,0,0,2,,,,0,53,43
381962,note_on,,,,,120,0,1,,,,0,85,74
381962,note_on,,,,,30,0,2,,,,0,61,43
381968,control_change,,,,,6,0,1,,64,94,0,,
382142,note_off,,,,,0,0,2,,,,0,61,64
382142,note_off,,,,,0,0,2,,,,0,59,64
382142,note_off,,,,,180,0,2,,,,0,53,64
382202,note_on,,,,,0,0,2,,,,0,53,38
382202,note_on,,,,,0,0,2,,,,0,59,38
382202,note_on,,,,,60,0,2,,,,0,61,38
382202,control_change,,,,,234,0,1,,64,0,0,,
382262,note_off,,,,,60,0,1,,,,0,85,64
382292,note_off,,,,,90,0,2,,,,0,53,64
382292,note_off,,,,,0,0,2,,,,0,61,64
382292,note_off,,,,,0,0,2,,,,0,59,64
382322,note_on,,,,,30,0,2,,,,0,49,54
382322,control_change,,,,,0,0,1,,64,95,0,,
382322,note_on,,,,,60,0,1,,,,0,45,83
382440,set_tempo,,,,,620,1,0,252101,,,,,
382562,control_change,,,,,0,0,1,,64,0,0,,
382562,note_off,,,,,240,0,1,,,,0,45,64
382562,note_off,,,,,240,0,2,,,,0,49,64
382562,note_on,,,,,0,0,2,,,,0,57,62
382562,note_on,,,,,0,0,2,,,,0,61,62
382562,note_on,,,,,0,0,2,,,,0,54,62
382652,note_off,,,,,0,0,2,,,,0,57,64
382652,note_off,,,,,90,0,2,,,,0,54,64
382652,note_off,,,,,0,0,2,,,,0,61,64
382682,note_on,,,,,0,0,2,,,,0,61,67
382682,control_change,,,,,0,0,1,,64,95,0,,
382682,note_on,,,,,30,0,2,,,,0,57,67
382682,note_on,,,,,120,0,1,,,,0,49,77
382682,note_on,,,,,0,0,2,,,,0,54,67
382760,set_tempo,,,,,320,1,0,254237,,,,,
382862,note_off,,,,,0,0,2,,,,0,57,64
382862,note_off,,,,,0,0,2,,,,0,61,64
382862,note_off,,,,,180,0,2,,,,0,54,64
382922,note_on,,,,,0,0,2,,,,0,61,62
382922,note_on,,,,,60,0,2,,,,0,57,62
382922,note_on,,,,,0,0,2,,,,0,54,62
382922,control_change,,,,,240,0,1,,64,0,0,,
382982,note_off,,,,,60,0,1,,,,0,49,64
383012,note_off,,,,,0,0,2,,,,0,57,64
383012,note_off,,,,,90,0,2,,,,0,54,64
383012,note_off,,,,,0,0,2,,,,0,61,64
383040,set_tempo,,,,,280,1,0,262009,,,,,
383042,note_on,,,,,60,0,1,,,,0,44,93
383042,note_on,,,,,30,0,2,,,,0,49,85
383042,control_change,,,,,0,0,1,,64,96,0,,
383222,note_off,,,,,180,0,1,,,,0,44,64
383240,set_tempo,,,,,200,1,0,277778,,,,,
383282,note_off,,,,,240,0,2,,,,0,49,64
383282,note_on,,,,,0,0,2,,,,0,61,64
383282,note_on,,,,,0,0,2,,,,0,59,64
383282,note_on,,,,,0,0,2,,,,0,53,64
383282,control_change,,,,,60,0,1,,64,0,0,,
383360,set_tempo,,,,,120,1,0,283019,,,,,
383372,note_off,,,,,0,0,2,,,,0,59,64
383372,note_off,,,,,0,0,2,,,,0,61,64
383372,note_off,,,,,90,0,2,,,,0,53,64
383400,set_tempo,,,,,40,1,0,306122,,,,,
383402,note_on,,,,,0,0,2,,,,0,53,73
383402,control_change,,,,,0,0,1,,64,95,0,,
383402,note_on,,,,,120,0,1,,,,0,49,84
383402,note_on,,,,,30,0,2,,,,0,61,73
383402,note_on,,,,,0,0,2,,,,0,59,73
383480,set_tempo,,,,,80,1,0,310881,,,,,
383560,set_tempo,,,,,80,1,0,320856,,,,,
383580,set_tempo,,,,,20,1,0,337079,,,,,
383582,note_off,,,,,180,0,2,,,,0,53,64
383582,note_off,,,,,0,0,2,,,,0,59,64
383582,note_off,,,,,0,0,2,,,,0,61,64
383642,note_on,,,,,60,0,2,,,,0,61,65
383642,note_on,,,,,0,0,2,,,,0,59,65
383642,note_on,,,,,0,0,2,,,,0,53,65
383664,set_tempo,,,,,84,1,0,377358,,,,,
383668,control_change,,,,,266,0,1,,64,0,0,,
383684,set_tempo,,,,,20,1,0,379747,,,,,
383702,note_off,,,,,34,0,1,,,,0,49,64
383704,set_tempo,,,,,20,1,0,731707,,,,,
383724,set_tempo,,,,,20,1,0,714286,,,,,
383732,note_off,,,,,0,0,2,,,,0,59,64
383732,note_off,,,,,0,0,2,,,,0,61,64
383732,note_off,,,,,90,0,2,,,,0,53,64
383762,note_on,,,,,30,0,2,,,,0,37,70
383762,control_change,,,,,0,0,1,,64,95,0,,
383762,note_on,,,,,0,0,1,,,,0,57,40
383762,note_on,,,,,60,0,1,,,,0,54,40
383764,set_tempo,,,,,40,1,0,301508,,,,,
383804,set_tempo,,,,,40,1,0,294118,,,,,
383844,set_tempo,,,,,40,1,0,289855,,,,,
383884,set_tempo,,,,,40,1,0,284360,,,,,
384002,note_off,,,,,240,0,1,,,,0,57,64
384002,note_off,,,,,0,0,1,,,,0,54,64
384002,note_on,,,,,0,0,1,,,,0,61,27
384002,note_on,,,,,0,0,1,,,,0,57,27
384002,note_on,,,,,0,0,1,,,,0,54,27
384002,control_change,,,,,0,0,1,,64,0,0,,
384002,note_off,,,,,240,0,2,,,,0,37,64
384004,set_tempo,,,,,120,1,0,280374,,,,,
384092,note_off,,,,,0,0,1,,,,0,57,64
384092,note_off,,,,,0,0,1,,,,0,61,64
384092,note_off,,,,,90,0,1,,,,0,54,64
384120,note_on,,,,,118,0,2,,,,0,30,52
384122,note_on,,,,,30,0,1,,,,0,61,35
384122,note_on,,,,,0,0,1,,,,0,57,35
384122,note_on,,,,,0,0,1,,,,0,54,35
384184,set_tempo,,,,,180,1,0,273973,,,,,
384300,note_off,,,,,180,0,2,,,,0,30,64
384302,note_off,,,,,180,0,1,,,,0,54,64
384302,note_off,,,,,0,0,1,,,,0,57,64
384302,note_off,,,,,0,0,1,,,,0,61,64
384344,set_tempo,,,,,160,1,0,269058,,,,,
384362,note_on,,,,,0,0,1,,,,0,54,32
384362,note_on,,,,,0,0,1,,,,0,57,32
384362,note_on,,,,,60,0,1,,,,0,61,32
384452,note_off,,,,,90,0,1,,,,0,54,64
384452,note_off,,,,,0,0,1,,,,0,57,64
384452,note_off,,,,,0,0,1,,,,0,61,64
384464,set_tempo,,,,,120,1,0,265487,,,,,
384482,note_on,,,,,30,0,1,,,,0,61,42
384482,note_on,,,,,0,0,1,,,,0,57,42
384482,note_on,,,,,0,0,1,,,,0,54,42
384584,set_tempo,,,,,120,1,0,263158,,,,,
384602,note_on,,,,,302,0,2,,,,0,45,54
384722,note_on,,,,,0,0,1,,,,0,54,34
384722,note_off,,,,,240,0,1,,,,0,54,64
384722,note_on,,,,,0,0,1,,,,0,57,34
384722,note_on,,,,,0,0,1,,,,0,62,34
384722,note_off,,,,,0,0,1,,,,0,57,64
384722,note_off,,,,,0,0,1,,,,0,61,64
384722,note_off,,,,,120,0,2,,,,0,45,64
384722,note_on,,,,,0,0,2,,,,0,44,56
384744,set_tempo,,,,,160,1,0,259740,,,,,
384812,note_off,,,,,0,0,1,,,,0,57,64
384812,note_off,,,,,0,0,1,,,,0,62,64
384812,note_off,,,,,90,0,1,,,,0,54,64
384842,note_off,,,,,120,0,2,,,,0,44,64
384842,note_on,,,,,0,0,2,,,,0,45,61
384842,note_on,,,,,30,0,1,,,,0,62,43
384842,note_on,,,,,0,0,1,,,,0,57,43
384842,note_on,,,,,0,0,1,,,,0,54,43
384962,note_off,,,,,120,0,2,,,,0,45,64
384962,note_on,,,,,0,0,2,,,,0,44,63
384984,set_tempo,,,,,240,1,0,256410,,,,,
385022,note_off,,,,,0,0,1,,,,0,57,64
385022,note_off,,,,,180,0,1,,,,0,54,64
385022,note_off,,,,,0,0,1,,,,0,62,64
385064,set_tempo,,,,,80,1,0,255319,,,,,
385082,note_on,,,,,0,0,1,,,,0,54,40
385082,note_on,,,,,60,0,1,,,,0,63,40
385082,note_on,,,,,0,0,1,,,,0,57,40
385082,note_on,,,,,0,0,2,,,,0,42,66
385082,note_off,,,,,120,0,2,,,,0,44,64
385172,note_off,,,,,0,0,1,,,,0,57,64
385172,note_off,,,,,90,0,1,,,,0,54,64
385172,note_off,,,,,0,0,1,,,,0,63,64
385202,note_on,,,,,30,0,1,,,,0,66,52
385202,note_on,,,,,0,0,1,,,,0,59,52
385202,note_on,,,,,0,0,1,,,,0,56,52
385202,note_on,,,,,0,0,2,,,,0,40,68
385202,note_off,,,,,120,0,2,,,,0,42,64
385364,set_tempo,,,,,300,1,0,254237,,,,,
385442,note_off,,,,,0,0,1,,,,0,59,64
385442,note_on,,,,,0,0,1,,,,0,56,44
385442,note_off,,,,,240,0,1,,,,0,56,64
385442,note_off,,,,,0,0,1,,,,0,66,64
385442,note_on,,,,,0,0,1,,,,0,64,44
385442,note_off,,,,,240,0,2,,,,0,40,64
385442,note_on,,,,,0,0,1,,,,0,59,44
385504,set_tempo,,,,,140,1,0,253165,,,,,
385532,note_off,,,,,90,0,1,,,,0,56,64
385532,note_off,,,,,0,0,1,,,,0,59,64
385532,note_off,,,,,0,0,1,,,,0,64,64
385560,note_on,,,,,118,0,2,,,,0,52,56
385562,note_on,,,,,30,0,1,,,,0,57,42
385562,note_on,,,,,0,0,1,,,,0,60,42
385562,note_on,,,,,0,0,1,,,,0,64,42
385664,set_tempo,,,,,160,1,0,252101,,,,,
385740,note_off,,,,,180,0,2,,,,0,52,64
385742,note_off,,,,,180,0,1,,,,0,64,64
385742,note_off,,,,,0,0,1,,,,0,57,64
385742,note_off,,,,,0,0,1,,,,0,60,64
385802,note_on,,,,,0,0,1,,,,0,57,50
385802,note_on,,,,,0,0,1,,,,0,60,50
385802,note_on,,,,,60,0,1,,,,0,64,50
385892,note_off,,,,,0,0,1,,,,0,64,64
385892,note_off,,,,,90,0,1,,,,0,57,64
385892,note_off,,,,,0,0,1,,,,0,60,64
385922,note_on,,,,,30,0,1,,,,0,64,57
385922,note_on,,,,,182,0,2,,,,0,66,69
385922,note_on,,,,,0,0,1,,,,0,61,57
385922,note_on,,,,,0,0,1,,,,0,58,57
386044,set_tempo,,,,,380,1,0,248963,,,,,
386162,note_on,,,,,0,0,1,,,,0,58,52
386162,note_on,,,,,0,0,1,,,,0,61,52
386162,note_on,,,,,0,0,1,,,,0,64,52
386162,note_off,,,,,0,0,1,,,,0,64,64
386162,note_off,,,,,0,0,1,,,,0,61,64
386162,note_off,,,,,240,0,1,,,,0,58,64
386162,note_off,,,,,240,0,2,,,,0,66,64
386184,set_tempo,,,,,140,1,0,247934,,,,,
386252,note_off,,,,,0,0,1,,,,0,61,64
386252,note_off,,,,,90,0,1,,,,0,58,64
386252,note_off,,,,,0,0,1,,,,0,64,64
386282,note_on,,,,,120,0,2,,,,0,76,61
386282,note_on,,,,,0,0,1,,,,0,62,46
386282,note_on,,,,,30,0,1,,,,0,64,46
386282,note_on,,,,,0,0,1,,,,0,59,46
386282,note_on,,,,,0,0,2,,,,0,68,61
386344,set_tempo,,,,,160,1,0,246914,,,,,
386460,set_tempo,,,,,116,1,0,240964,,,,,
386462,note_off,,,,,0,0,2,,,,0,76,64
386462,note_off,,,,,0,0,1,,,,0,62,64
386462,note_off,,,,,180,0,1,,,,0,59,64
386462,note_off,,,,,180,0,2,,,,0,68,64
386462,note_off,,,,,0,0,1,,,,0,64,64
386480,set_tempo,,,,,20,1,0,243902,,,,,
386522,note_on,,,,,0,0,1,,,,0,62,42
386522,note_on,,,,,60,0,1,,,,0,64,42
386522,note_on,,,,,0,0,1,,,,0,59,42
386612,note_off,,,,,90,0,1,,,,0,59,64
386612,note_off,,,,,0,0,1,,,,0,62,64
386612,note_off,,,,,0,0,1,,,,0,64,64
386642,note_on,,,,,30,0,1,,,,0,64,40
386642,note_on,,,,,0,0,1,,,,0,61,40
386642,control_change,,,,,0,0,1,,64,95,0,,
386642,note_on,,,,,180,0,2,,,,0,40,85
386740,set_tempo,,,,,260,1,0,240000,,,,,
386880,set_tempo,,,,,140,1,0,240964,,,,,
386882,note_off,,,,,240,0,2,,,,0,40,64
386882,note_off,,,,,240,0,1,,,,0,61,64
386882,note_on,,,,,0,0,1,,,,0,69,49
386882,control_change,,,,,0,0,1,,64,0,0,,
386882,note_on,,,,,0,0,1,,,,0,64,49
386882,note_on,,,,,0,0,1,,,,0,61,49
386882,note_off,,,,,0,0,1,,,,0,64,64
386972,note_off,,,,,0,0,1,,,,0,69,64
386972,note_off,,,,,0,0,1,,,,0,61,64
386972,note_off,,,,,90,0,1,,,,0,64,64
387002,note_on,,,,,120,0,2,,,,0,33,69
387002,note_on,,,,,0,0,1,,,,0,64,52
387002,note_on,,,,,30,0,1,,,,0,69,52
387002,note_on,,,,,0,0,1,,,,0,61,52
387182,note_off,,,,,180,0,1,,,,0,64,64
387182,note_off,,,,,180,0,2,,,,0,33,64
387182,note_off,,,,,0,0,1,,,,0,61,64
387182,note_off,,,,,0,0,1,,,,0,69,64
387242,note_on,,,,,60,0,1,,,,0,69,46
387242,note_on,,,,,0,0,1,,,,0,61,46
387242,note_on,,,,,0,0,1,,,,0,64,46
387332,note_off,,,,,0,0,1,,,,0,61,64
387332,note_off,,,,,0,0,1,,,,0,69,64
387332,note_off,,,,,90,0,1,,,,0,64,64
387362,note_on,,,,,30,0,1,,,,0,68,59
387362,note_on,,,,,0,0,1,,,,0,61,59
387362,note_on,,,,,0,0,1,,,,0,64,59
387482,note_on,,,,,300,0,2,,,,0,49,76
387602,note_on,,,,,0,0,1,,,,0,61,52
387602,note_on,,,,,0,0,1,,,,0,69,52
387602,note_on,,,,,0,0,1,,,,0,64,52
387602,note_off,,,,,240,0,1,,,,0,64,64
387602,note_off,,,,,0,0,1,,,,0,61,64
387602,note_off,,,,,120,0,2,,,,0,49,64
387602,note_on,,,,,0,0,2,,,,0,48,81
387602,note_off,,,,,0,0,1,,,,0,68,64
387692,note_off,,,,,90,0,1,,,,0,61,64
387692,note_off,,,,,0,0,1,,,,0,69,64
387692,note_off,,,,,0,0,1,,,,0,64,64
387722,note_on,,,,,0,0,1,,,,0,64,66
387722,note_off,,,,,120,0,2,,,,0,48,64
387722,note_on,,,,,0,0,2,,,,0,49,86
387722,note_on,,,,,0,0,1,,,,0,61,66
387722,note_on,,,,,30,0,1,,,,0,69,66
387842,note_off,,,,,120,0,2,,,,0,49,64
387842,note_on,,,,,0,0,2,,,,0,47,89
387902,note_off,,,,,180,0,1,,,,0,61,64
387902,note_off,,,,,0,0,1,,,,0,64,64
387902,note_off,,,,,0,0,1,,,,0,69,64
387962,note_on,,,,,60,0,1,,,,0,64,66
387962,note_on,,,,,0,0,1,,,,0,61,66
387962,note_on,,,,,0,0,2,,,,0,45,95
387962,note_off,,,,,120,0,2,,,,0,47,64
387962,note_on,,,,,0,0,1,,,,0,69,66
388000,set_tempo,,,,,1120,1,0,242915,,,,,
388052,note_off,,,,,90,0,1,,,,0,61,64
388052,note_off,,,,,0,0,1,,,,0,69,64
388052,note_off,,,,,0,0,1,,,,0,64,64
388082,note_on,,,,,0,0,2,,,,0,44,99
388082,note_on,,,,,30,0,1,,,,0,73,71
388082,note_off,,,,,120,0,2,,,,0,45,64
388082,note_on,,,,,0,0,1,,,,0,66,71
388082,note_on,,,,,0,0,1,,,,0,62,71
388260,set_tempo,,,,,260,1,0,246914,,,,,
388322,note_on,,,,,0,0,1,,,,0,71,62
388322,note_on,,,,,0,0,1,,,,0,66,62
388322,note_off,,,,,0,0,1,,,,0,73,64
388322,note_off,,,,,0,0,1,,,,0,66,64
388322,note_off,,,,,240,0,1,,,,0,62,64
388322,note_on,,,,,0,0,1,,,,0,62,62
388322,note_off,,,,,240,0,2,,,,0,44,64
388412,note_off,,,,,90,0,1,,,,0,62,64
388412,note_off,,,,,0,0,1,,,,0,71,64
388412,note_off,,,,,0,0,1,,,,0,66,64
388442,note_on,,,,,120,0,2,,,,0,37,81
388442,note_on,,,,,0,0,1,,,,0,71,55
388442,note_on,,,,,0,0,1,,,,0,63,55
388442,note_on,,,,,30,0,1,,,,0,66,55
388622,note_off,,,,,180,0,1,,,,0,63,64
388622,note_off,,,,,0,0,1,,,,0,71,64
388622,note_off,,,,,0,0,1,,,,0,66,64
388622,note_off,,,,,180,0,2,,,,0,37,64
388682,note_on,,,,,60,0,1,,,,0,63,58
388682,note_on,,,,,0,0,1,,,,0,66,58
388682,note_on,,,,,0,0,1,,,,0,71,58
388772,note_off,,,,,90,0,1,,,,0,71,64
388772,note_off,,,,,0,0,1,,,,0,66,64
388772,note_off,,,,,0,0,1,,,,0,63,64
388802,note_on,,,,,0,0,1,,,,0,64,63
388802,note_on,,,,,0,0,1,,,,0,67,63
388802,note_on,,,,,30,0,1,,,,0,71,63
388802,note_on,,,,,180,0,2,,,,0,61,86
389042,note_on,,,,,0,0,1,,,,0,64,56
389042,note_on,,,,,0,0,1,,,,0,71,56
389042,note_off,,,,,0,0,1,,,,0,71,64
389042,note_off,,,,,0,0,1,,,,0,67,64
389042,note_on,,,,,0,0,1,,,,0,67,56
389042,note_off,,,,,240,0,1,,,,0,64,64
389042,note_off,,,,,240,0,2,,,,0,61,64
389132,note_off,,,,,90,0,1,,,,0,64,64
389132,note_off,,,,,0,0,1,,,,0,67,64
389132,note_off,,,,,0,0,1,,,,0,71,64
389160,set_tempo,,,,,900,1,0,250000,,,,,
389162,note_on,,,,,120,0,2,,,,0,73,68
389162,note_on,,,,,30,0,1,,,,0,68,54
389162,note_on,,,,,0,0,1,,,,0,71,54
389162,note_on,,,,,0,0,1,,,,0,65,54
389342,note_off,,,,,0,0,1,,,,0,68,64
389342,note_off,,,,,0,0,1,,,,0,71,64
389342,note_off,,,,,180,0,1,,,,0,65,64
389342,note_off,,,,,180,0,2,,,,0,73,64
389402,note_on,,,,,60,0,1,,,,0,68,49
389402,note_on,,,,,0,0,1,,,,0,71,49
389402,note_on,,,,,0,0,1,,,,0,65,49
389492,note_off,,,,,90,0,1,,,,0,65,64
389492,note_off,,,,,0,0,1,,,,0,71,64
389492,note_off,,,,,0,0,1,,,,0,68,64
389522,note_on,,,,,180,0,2,,,,0,54,49
389522,note_on,,,,,30,0,1,,,,0,69,40
389522,control_change,,,,,0,0,1,,64,95,0,,
389522,note_on,,,,,0,0,1,,,,0,66,40
389700,set_tempo,,,,,540,1,0,246914,,,,,
389754,control_change,,,,,232,0,1,,64,0,0,,
389762,note_off,,,,,240,0,2,,,,0,54,64
389762,note_on,,,,,0,0,1,,,,0,66,35
389762,note_on,,,,,0,0,1,,,,0,69,35
389762,note_on,,,,,0,0,1,,,,0,74,35
389762,note_off,,,,,0,0,1,,,,0,69,64
389762,note_off,,,,,8,0,1,,,,0,66,64
389852,note_off,,,,,0,0,1,,,,0,74,64
389852,note_off,,,,,0,0,1,,,,0,69,64
389852,note_off,,,,,90,0,1,,,,0,66,64
389882,note_on,,,,,0,0,1,,,,0,69,32
389882,note_on,,,,,120,0,2,,,,0,78,50
389882,note_on,,,,,30,0,1,,,,0,73,32
389882,note_on,,,,,0,0,1,,,,0,66,32
390002,note_on,,,,,0,0,2,,,,0,80,54
390002,note_off,,,,,120,0,2,,,,0,78,64
390020,set_tempo,,,,,320,1,0,243902,,,,,
390062,note_off,,,,,0,0,1,,,,0,73,64
390062,note_off,,,,,180,0,1,,,,0,66,64
390062,note_off,,,,,0,0,1,,,,0,69,64
390122,note_on,,,,,60,0,1,,,,0,73,41
390122,note_on,,,,,0,0,2,,,,0,81,56
390122,note_on,,,,,0,0,1,,,,0,69,41
390122,note_on,,,,,0,0,1,,,,0,66,41
390122,note_off,,,,,120,0,2,,,,0,80,64
390180,set_tempo,,,,,160,1,0,242915,,,,,
390212,note_off,,,,,90,0,1,,,,0,66,64
390212,note_off,,,,,0,0,1,,,,0,73,64
390212,note_off,,,,,0,0,1,,,,0,69,64
390242,note_on,,,,,0,0,1,,,,0,68,45
390242,note_on,,,,,0,0,1,,,,0,74,45
390242,note_on,,,,,30,0,1,,,,0,78,45
390242,note_off,,,,,120,0,2,,,,0,81,64
390242,note_on,,,,,0,0,2,,,,0,83,62
390242,control_change,,,,,0,0,1,,64,95,0,,
390474,control_change,,,,,232,0,1,,64,0,0,,
390482,note_off,,,,,8,0,1,,,,0,68,64
390482,note_off,,,,,0,0,1,,,,0,74,64
390482,note_off,,,,,0,0,1,,,,0,78,64
390482,note_on,,,,,0,0,1,,,,0,78,36
390482,note_off,,,,,240,0,2,,,,0,83,64
390482,note_on,,,,,0,0,1,,,,0,74,36
390482,note_on,,,,,0,0,1,,,,0,68,36
390572,note_off,,,,,90,0,1,,,,0,68,64
390572,note_off,,,,,0,0,1,,,,0,74,64
390572,note_off,,,,,0,0,1,,,,0,78,64
390600,set_tempo,,,,,420,1,0,245902,,,,,
390602,control_change,,,,,0,0,1,,64,95,0,,
390602,note_on,,,,,120,0,2,,,,0,52,46
390602,note_on,,,,,30,0,1,,,,0,76,41
390602,note_on,,,,,0,0,1,,,,0,74,41
390602,note_on,,,,,0,0,1,,,,0,68,41
390760,set_tempo,,,,,160,1,0,247934,,,,,
390782,note_off,,,,,180,0,1,,,,0,68,64
390782,note_off,,,,,0,0,1,,,,0,74,64
390782,note_off,,,,,0,0,1,,,,0,76,64
390842,control_change,,,,,0,0,1,,64,0,0,,
390842,note_on,,,,,0,0,1,,,,0,68,30
390842,note_on,,,,,0,0,1,,,,0,74,30
390842,note_off,,,,,240,0,2,,,,0,52,64
390842,note_on,,,,,60,0,1,,,,0,76,30
390932,note_off,,,,,90,0,1,,,,0,68,64
390932,note_off,,,,,0,0,1,,,,0,74,64
390932,note_off,,,,,0,0,1,,,,0,76,64
390962,note_on,,,,,0,0,1,,,,0,66,40
390962,note_on,,,,,120,0,2,,,,0,54,49
390962,control_change,,,,,0,0,1,,64,95,0,,
390962,note_on,,,,,30,0,1,,,,0,69,40
391194,control_change,,,,,232,0,1,,64,0,0,,
391200,note_on,,,,,6,0,1,,,,0,74,35
391202,note_off,,,,,2,0,1,,,,0,66,64
391202,note_on,,,,,0,0,1,,,,0,66,35
