tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,pitch,note,velocity
532080,note_on,0,0,1,,,,,,,,,1,,,71,84
532080,note_on,84,0,3,,,,,,,,,3,,,59,84
532080,note_on,0,0,3,,,,,,,,,3,,,62,84
532080,note_off,480,0,1,,,,,,,,,1,,,74,0
532080,note_on,0,0,1,,,,,,,,,1,,,83,84
532080,note_off,0,0,1,,,,,,,,,1,,,86,0
532080,note_on,84,0,4,,,,,,,,,4,,,56,84
532080,note_on,84,0,5,,,,,,,,,5,,,53,84
532200,set_tempo,5640,1,0,,,,,,394736,,,,,,,
532236,note_off,0,0,3,,,,,,,,,3,,,59,0
532236,note_off,156,0,3,,,,,,,,,3,,,62,0
532236,note_off,156,0,4,,,,,,,,,4,,,56,0
532236,note_off,156,0,5,,,,,,,,,5,,,53,0
532272,note_off,0,0,1,,,,,,,,,1,,,71,0
532272,note_off,192,0,1,,,,,,,,,1,,,83,0
532320,control_change,84,0,3,,,,,,,64,127,3,,,,
532320,note_on,0,0,4,,,,,,,,,4,,,66,98
532320,note_on,0,0,4,,,,,,,,,4,,,71,98
532320,control_change,84,0,4,,,,,,,64,127,4,,,,
532320,control_change,84,0,5,,,,,,,64,127,5,,,,
532320,note_on,0,0,5,,,,,,,,,5,,,54,98
532320,set_tempo,120,1,0,,,,,,389610,,,,,,,
532320,control_change,48,0,1,,,,,,,64,127,1,,,,
532320,control_change,780,0,2,,,,,,,64,127,2,,,,
532320,note_on,0,0,4,,,,,,,,,4,,,62,98
532320,note_on,0,0,1,,,,,,,,,1,,,78,98
532476,note_off,156,0,5,,,,,,,,,5,,,54,0
532560,note_on,84,0,5,,,,,,,,,5,,,54,87
532716,note_off,156,0,5,,,,,,,,,5,,,54,0
532800,note_on,84,0,5,,,,,,,,,5,,,54,89
532800,note_off,480,0,1,,,,,,,,,1,,,78,0
532800,note_on,0,0,1,,,,,,,,,1,,,76,89
532920,note_on,0,0,1,,,,,,,,,1,,,74,90
532920,note_off,120,0,1,,,,,,,,,1,,,76,0
532956,note_off,156,0,5,,,,,,,,,5,,,54,0
532980,control_change,60,0,1,,,,,,,64,0,1,,,,
532980,control_change,660,0,4,,,,,,,64,0,4,,,,
532980,control_change,660,0,3,,,,,,,64,0,3,,,,
532980,control_change,24,0,5,,,,,,,64,0,5,,,,
532980,control_change,660,0,2,,,,,,,64,0,2,,,,
533005,note_off,25,0,4,,,,,,,,,4,,,62,0
533010,note_off,0,0,4,,,,,,,,,4,,,71,0
533010,note_off,5,0,4,,,,,,,,,4,,,66,0
533016,note_off,36,0,1,,,,,,,,,1,,,74,0
533040,note_on,0,0,1,,,,,,,,,1,,,73,102
533040,control_change,60,0,3,,,,,,,64,127,3,,,,
533040,control_change,24,0,1,,,,,,,64,127,1,,,,
533040,note_on,0,0,4,,,,,,,,,4,,,64,102
533040,note_on,0,0,4,,,,,,,,,4,,,67,102
533040,note_on,0,0,4,,,,,,,,,4,,,70,102
533040,control_change,30,0,4,,,,,,,64,127,4,,,,
533040,control_change,60,0,2,,,,,,,64,127,2,,,,
533040,control_change,60,0,5,,,,,,,64,127,5,,,,
533040,note_on,0,0,5,,,,,,,,,5,,,54,102
533196,note_off,156,0,5,,,,,,,,,5,,,54,0
533280,note_on,84,0,5,,,,,,,,,5,,,54,92
533436,note_off,156,0,5,,,,,,,,,5,,,54,0
533520,note_on,84,0,5,,,,,,,,,5,,,54,94
533520,note_off,480,0,1,,,,,,,,,1,,,73,0
533520,note_on,0,0,1,,,,,,,,,1,,,74,94
533640,set_tempo,1320,1,0,,,,,,394736,,,,,,,
533640,note_off,120,0,1,,,,,,,,,1,,,74,0
533640,note_on,0,0,1,,,,,,,,,1,,,76,95
533676,note_off,156,0,5,,,,,,,,,5,,,54,0
533700,control_change,24,0,5,,,,,,,64,0,5,,,,
533700,control_change,660,0,2,,,,,,,64,0,2,,,,
533700,control_change,660,0,4,,,,,,,64,0,4,,,,
533700,control_change,660,0,3,,,,,,,64,0,3,,,,
533700,control_change,60,0,1,,,,,,,64,0,1,,,,
533730,note_off,30,0,4,,,,,,,,,4,,,64,0
533736,note_off,36,0,1,,,,,,,,,1,,,76,0
533740,note_off,0,0,4,,,,,,,,,4,,,70,0
533740,note_off,10,0,4,,,,,,,,,4,,,67,0
533760,note_on,0,0,1,,,,,,,,,1,,,78,109
533760,note_on,0,0,4,,,,,,,,,4,,,66,109
533760,control_change,20,0,4,,,,,,,64,127,4,,,,
533760,control_change,60,0,3,,,,,,,64,127,3,,,,
533760,set_tempo,120,1,0,,,,,,389610,,,,,,,
533760,control_change,24,0,1,,,,,,,64,127,1,,,,
533760,note_on,0,0,5,,,,,,,,,5,,,54,109
533760,control_change,60,0,5,,,,,,,64,127,5,,,,
533760,note_on,0,0,4,,,,,,,,,4,,,71,109
533760,note_on,0,0,4,,,,,,,,,4,,,62,109
533760,control_change,60,0,2,,,,,,,64,127,2,,,,
533916,note_off,156,0,5,,,,,,,,,5,,,54,0
534000,note_on,84,0,5,,,,,,,,,5,,,54,97
534156,note_off,156,0,5,,,,,,,,,5,,,54,0
534240,note_on,84,0,5,,,,,,,,,5,,,54,99
534240,note_off,480,0,1,,,,,,,,,1,,,78,0
534240,note_on,0,0,1,,,,,,,,,1,,,76,99
534360,note_off,120,0,1,,,,,,,,,1,,,76,0
534360,note_on,0,0,1,,,,,,,,,1,,,74,100
534396,note_off,156,0,5,,,,,,,,,5,,,54,0
534420,control_change,660,0,4,,,,,,,64,0,4,,,,
534420,control_change,660,0,2,,,,,,,64,0,2,,,,
534420,control_change,24,0,5,,,,,,,64,0,5,,,,
534420,control_change,60,0,1,,,,,,,64,0,1,,,,
534420,control_change,660,0,3,,,,,,,64,0,3,,,,
534445,note_off,25,0,4,,,,,,,,,4,,,62,0
534450,note_off,0,0,4,,,,,,,,,4,,,66,0
534450,note_off,5,0,4,,,,,,,,,4,,,71,0
534456,note_off,36,0,1,,,,,,,,,1,,,74,0
534480,control_change,60,0,5,,,,,,,64,127,5,,,,
534480,note_on,0,0,5,,,,,,,,,5,,,54,112
534480,control_change,60,0,2,,,,,,,64,127,2,,,,
534480,note_on,0,0,4,,,,,,,,,4,,,67,112
534480,note_on,0,0,4,,,,,,,,,4,,,70,112
534480,control_change,30,0,4,,,,,,,64,127,4,,,,
534480,control_change,24,0,1,,,,,,,64,127,1,,,,
534480,control_change,60,0,3,,,,,,,64,127,3,,,,
534480,note_on,0,0,1,,,,,,,,,1,,,73,112
534480,note_on,0,0,4,,,,,,,,,4,,,64,112
534636,note_off,156,0,5,,,,,,,,,5,,,54,0
534720,note_on,84,0,5,,,,,,,,,5,,,54,102
534876,note_off,156,0,5,,,,,,,,,5,,,54,0
534960,note_on,84,0,5,,,,,,,,,5,,,54,104
534960,note_off,480,0,1,,,,,,,,,1,,,73,0
534960,note_on,0,0,1,,,,,,,,,1,,,74,104
535080,set_tempo,1320,1,0,,,,,,394736,,,,,,,
535080,note_on,0,0,1,,,,,,,,,1,,,76,105
535080,note_off,120,0,1,,,,,,,,,1,,,74,0
535116,note_off,156,0,5,,,,,,,,,5,,,54,0
535140,control_change,60,0,1,,,,,,,64,0,1,,,,
535140,control_change,660,0,3,,,,,,,64,0,3,,,,
535140,control_change,660,0,4,,,,,,,64,0,4,,,,
535140,control_change,24,0,5,,,,,,,64,0,5,,,,
535140,control_change,660,0,2,,,,,,,64,0,2,,,,
535170,note_off,30,0,4,,,,,,,,,4,,,64,0
535176,note_off,36,0,1,,,,,,,,,1,,,76,0
535180,note_off,10,0,4,,,,,,,,,4,,,70,0
535180,note_off,0,0,4,,,,,,,,,4,,,67,0
535200,note_on,0,0,2,,,,,,,,,2,,,71,106
535200,set_tempo,120,1,0,,,,,,389610,,,,,,,
535200,note_on,0,0,2,,,,,,,,,2,,,65,106
535200,control_change,60,0,2,,,,,,,64,127,2,,,,
535200,note_on,0,0,5,,,,,,,,,5,,,54,106
535200,control_change,60,0,5,,,,,,,64,127,5,,,,
535200,note_on,0,0,2,,,,,,,,,2,,,68,106
535200,control_change,24,0,1,,,,,,,64,127,1,,,,
535200,note_on,0,0,2,,,,,,,,,2,,,74,106
535200,note_on,0,0,4,,,,,,,,,4,,,62,106
535200,control_change,20,0,4,,,,,,,64,127,4,,,,
535200,note_on,0,0,1,,,,,,,,,1,,,77,106
535200,control_change,60,0,3,,,,,,,64,127,3,,,,
535356,note_off,156,0,2,,,,,,,,,2,,,71,0
535356,note_off,0,0,2,,,,,,,,,2,,,65,0
535356,note_off,156,0,1,,,,,,,,,1,,,77,0
535356,note_off,0,0,2,,,,,,,,,2,,,68,0
535356,note_off,0,0,2,,,,,,,,,2,,,74,0
535356,note_off,156,0,4,,,,,,,,,4,,,62,0
535356,note_off,156,0,5,,,,,,,,,5,,,54,0
535440,note_on,0,0,2,,,,,,,,,2,,,65,108
535440,note_on,0,0,2,,,,,,,,,2,,,74,108
535440,note_on,84,0,5,,,,,,,,,5,,,54,108
535440,note_on,0,0,2,,,,,,,,,2,,,71,108
535440,note_on,84,0,2,,,,,,,,,2,,,68,108
535440,note_on,84,0,1,,,,,,,,,1,,,77,108
535440,note_on,84,0,4,,,,,,,,,4,,,62,108
535596,note_off,156,0,5,,,,,,,,,5,,,54,0
535596,note_off,156,0,4,,,,,,,,,4,,,62,0
535596,note_off,0,0,2,,,,,,,,,2,,,74,0
535596,note_off,156,0,2,,,,,,,,,2,,,71,0
535596,note_off,156,0,1,,,,,,,,,1,,,77,0
535596,note_off,0,0,2,,,,,,,,,2,,,68,0
535596,note_off,0,0,2,,,,,,,,,2,,,65,0
535680,note_on,0,0,2,,,,,,,,,2,,,71,111
535680,note_on,84,0,2,,,,,,,,,2,,,68,111
535680,note_on,84,0,4,,,,,,,,,4,,,62,111
535680,note_on,84,0,1,,,,,,,,,1,,,77,111
535680,note_on,84,0,5,,,,,,,,,5,,,54,111
535680,note_on,0,0,2,,,,,,,,,2,,,74,111
535680,note_on,0,0,2,,,,,,,,,2,,,65,111
535800,control_change,600,0,3,,,,,,,64,0,3,,,,
535800,control_change,120,0,2,,,,,,,64,0,2,,,,
535800,control_change,120,0,1,,,,,,,64,0,1,,,,
535800,control_change,120,0,4,,,,,,,64,0,4,,,,
535800,control_change,120,0,5,,,,,,,64,0,5,,,,
535836,note_off,36,0,4,,,,,,,,,4,,,62,0
535836,note_off,36,0,5,,,,,,,,,5,,,54,0
535836,note_off,36,0,1,,,,,,,,,1,,,77,0
535836,note_off,36,0,2,,,,,,,,,2,,,71,0
535836,note_off,0,0,2,,,,,,,,,2,,,65,0
535836,note_off,0,0,2,,,,,,,,,2,,,68,0
535836,note_off,0,0,2,,,,,,,,,2,,,74,0
535920,note_on,0,0,2,,,,,,,,,2,,,65,114
535920,note_on,0,0,2,,,,,,,,,2,,,71,114
535920,control_change,84,0,2,,,,,,,64,127,2,,,,
535920,note_on,0,0,1,,,,,,,,,1,,,77,114
535920,note_on,0,0,2,,,,,,,,,2,,,74,114
535920,note_on,0,0,2,,,,,,,,,2,,,68,114
535920,control_change,84,0,5,,,,,,,64,127,5,,,,
535920,control_change,84,0,1,,,,,,,64,127,1,,,,
535920,control_change,84,0,4,,,,,,,64,127,4,,,,
535920,note_on,0,0,5,,,,,,,,,5,,,54,114
535920,note_on,0,0,4,,,,,,,,,4,,,62,114
535920,control_change,120,0,3,,,,,,,64,127,3,,,,
536076,note_off,0,0,2,,,,,,,,,2,,,74,0
536076,note_off,156,0,4,,,,,,,,,4,,,62,0
536076,note_off,156,0,2,,,,,,,,,2,,,71,0
536076,note_off,156,0,1,,,,,,,,,1,,,77,0
536076,note_off,156,0,5,,,,,,,,,5,,,54,0
536076,note_off,0,0,2,,,,,,,,,2,,,65,0
536076,note_off,0,0,2,,,,,,,,,2,,,68,0
536160,note_on,0,0,2,,,,,,,,,2,,,71,117
536160,note_on,0,0,2,,,,,,,,,2,,,65,117
536160,note_on,84,0,2,,,,,,,,,2,,,68,117
536160,note_on,84,0,1,,,,,,,,,1,,,77,117
536160,note_on,84,0,4,,,,,,,,,4,,,62,117
536160,note_on,84,0,5,,,,,,,,,5,,,54,117
536160,note_on,0,0,2,,,,,,,,,2,,,74,117
536316,note_off,156,0,1,,,,,,,,,1,,,77,0
536316,note_off,156,0,2,,,,,,,,,2,,,71,0
536316,note_off,0,0,2,,,,,,,,,2,,,65,0
536316,note_off,156,0,5,,,,,,,,,5,,,54,0
536316,note_off,156,0,4,,,,,,,,,4,,,62,0
536316,note_off,0,0,2,,,,,,,,,2,,,74,0
536316,note_off,0,0,2,,,,,,,,,2,,,68,0
536400,note_on,84,0,4,,,,,,,,,4,,,62,120
536400,note_on,84,0,1,,,,,,,,,1,,,77,120
536400,note_on,84,0,2,,,,,,,,,2,,,68,120
536400,note_on,0,0,2,,,,,,,,,2,,,65,120
536400,note_on,0,0,2,,,,,,,,,2,,,74,120
536400,note_on,0,0,2,,,,,,,,,2,,,71,120
536400,note_on,84,0,5,,,,,,,,,5,,,54,120
536520,control_change,120,0,5,,,,,,,64,0,5,,,,
536520,control_change,600,0,3,,,,,,,64,0,3,,,,
536520,control_change,120,0,2,,,,,,,64,0,2,,,,
536520,set_tempo,1320,1,0,,,,,,394736,,,,,,,
536520,control_change,120,0,1,,,,,,,64,0,1,,,,
536520,control_change,120,0,4,,,,,,,64,0,4,,,,
536556,note_off,0,0,2,,,,,,,,,2,,,65,0
536556,note_off,0,0,2,,,,,,,,,2,,,68,0
536556,note_off,36,0,4,,,,,,,,,4,,,62,0
536556,note_off,36,0,1,,,,,,,,,1,,,77,0
536556,note_off,36,0,5,,,,,,,,,5,,,54,0
536556,note_off,36,0,2,,,,,,,,,2,,,71,0
536556,note_off,0,0,2,,,,,,,,,2,,,74,0
536640,note_on,84,0,1,,,,,,,,,1,,,78,126
536640,note_on,84,0,4,,,,,,,,,4,,,61,126
536640,note_on,84,0,5,,,,,,,,,5,,,54,126
536640,note_on,84,0,2,,,,,,,,,2,,,73,126
536640,note_on,0,0,2,,,,,,,,,2,,,70,126
536640,note_on,0,0,2,,,,,,,,,2,,,66,126
536880,note_off,240,0,5,,,,,,,,,5,,,54,0
536880,note_off,0,0,2,,,,,,,,,2,,,73,0
536880,note_off,240,0,4,,,,,,,,,4,,,61,0
536880,note_off,0,0,2,,,,,,,,,2,,,66,0
536880,note_off,240,0,2,,,,,,,,,2,,,70,0
536880,note_off,240,0,1,,,,,,,,,1,,,78,0
538080,note_on,0,0,2,,,,,,,,,2,,,62,53
538080,note_on,0,0,2,,,,,,,,,2,,,56,53
538080,control_change,1200,0,2,,,,,,,64,127,2,,,,
538080,control_change,1200,0,1,,,,,,,64,127,1,,,,
538080,note_on,0,0,1,,,,,,,,,1,,,65,53
538080,note_on,0,0,5,,,,,,,,,5,,,42,53
538080,control_change,1200,0,5,,,,,,,64,127,5,,,,
538080,control_change,1560,0,3,,,,,,,64,127,3,,,,
538080,control_change,1200,0,4,,,,,,,64,127,4,,,,
538080,note_on,0,0,4,,,,,,,,,4,,,50,53
538080,note_on,0,0,2,,,,,,,,,2,,,59,53
538080,note_on,0,0,2,,,,,,,,,2,,,53,53
538236,note_off,156,0,1,,,,,,,,,1,,,65,0
538236,note_off,0,0,2,,,,,,,,,2,,,59,0
538236,note_off,0,0,2,,,,,,,,,2,,,62,0
538236,note_off,156,0,4,,,,,,,,,4,,,50,0
538236,note_off,0,0,2,,,,,,,,,2,,,53,0
538236,note_off,156,0,5,,,,,,,,,5,,,42,0
538236,note_off,156,0,2,,,,,,,,,2,,,56,0
538320,note_on,84,0,5,,,,,,,,,5,,,42,51
538320,note_on,84,0,4,,,,,,,,,4,,,50,51
538320,note_on,84,0,2,,,,,,,,,2,,,59,51
538320,note_on,0,0,2,,,,,,,,,2,,,62,51
538320,note_on,0,0,2,,,,,,,,,2,,,53,51
538320,note_on,84,0,1,,,,,,,,,1,,,65,51
538320,note_on,0,0,2,,,,,,,,,2,,,56,51
538476,note_off,156,0,5,,,,,,,,,5,,,42,0
538476,note_off,0,0,2,,,,,,,,,2,,,53,0
538476,note_off,0,0,2,,,,,,,,,2,,,62,0
538476,note_off,0,0,2,,,,,,,,,2,,,59,0
538476,note_off,156,0,4,,,,,,,,,4,,,50,0
538476,note_off,156,0,2,,,,,,,,,2,,,56,0
538476,note_off,156,0,1,,,,,,,,,1,,,65,0
538560,note_on,84,0,2,,,,,,,,,2,,,59,48
538560,note_on,0,0,2,,,,,,,,,2,,,53,48
538560,note_on,0,0,2,,,,,,,,,2,,,56,48
538560,note_on,0,0,2,,,,,,,,,2,,,62,48
538560,note_on,84,0,4,,,,,,,,,4,,,50,48
538560,note_on,84,0,1,,,,,,,,,1,,,65,48
538560,note_on,84,0,5,,,,,,,,,5,,,42,48
538680,control_change,120,0,2,,,,,,,64,0,2,,,,
538680,control_change,120,0,1,,,,,,,64,0,1,,,,
538680,control_change,600,0,3,,,,,,,64,0,3,,,,
538680,control_change,120,0,4,,,,,,,64,0,4,,,,
538680,control_change,120,0,5,,,,,,,64,0,5,,,,
538716,note_off,0,0,2,,,,,,,,,2,,,59,0
538716,note_off,36,0,2,,,,,,,,,2,,,56,0
538716,note_off,36,0,5,,,,,,,,,5,,,42,0
538716,note_off,0,0,2,,,,,,,,,2,,,62,0
538716,note_off,36,0,1,,,,,,,,,1,,,65,0
538716,note_off,36,0,4,,,,,,,,,4,,,50,0
538716,note_off,0,0,2,,,,,,,,,2,,,53,0
538800,control_change,84,0,4,,,,,,,64,127,4,,,,
538800,note_on,0,0,4,,,,,,,,,4,,,50,46
538800,note_on,0,0,5,,,,,,,,,5,,,42,46
538800,note_on,0,0,2,,,,,,,,,2,,,59,46
538800,note_on,0,0,2,,,,,,,,,2,,,62,46
538800,note_on,0,0,2,,,,,,,,,2,,,56,46
538800,note_on,0,0,2,,,,,,,,,2,,,53,46
538800,control_change,84,0,5,,,,,,,64,127,5,,,,
538800,control_change,120,0,3,,,,,,,64,127,3,,,,
538800,control_change,84,0,1,,,,,,,64,127,1,,,,
538800,note_on,0,0,1,,,,,,,,,1,,,65,46
538800,control_change,84,0,2,,,,,,,64,127,2,,,,
538956,note_off,156,0,1,,,,,,,,,1,,,65,0
538956,note_off,156,0,4,,,,,,,,,4,,,50,0
538956,note_off,156,0,5,,,,,,,,,5,,,42,0
538956,note_off,156,0,2,,,,,,,,,2,,,53,0
538956,note_off,0,0,2,,,,,,,,,2,,,59,0
538956,note_off,0,0,2,,,,,,,,,2,,,62,0
538956,note_off,0,0,2,,,,,,,,,2,,,56,0
539040,note_on,84,0,5,,,,,,,,,5,,,42,44
539040,note_on,84,0,2,,,,,,,,,2,,,59,44
539040,note_on,84,0,1,,,,,,,,,1,,,65,44
539040,note_on,84,0,4,,,,,,,,,4,,,50,44
539040,note_on,0,0,2,,,,,,,,,2,,,62,44
539040,note_on,0,0,2,,,,,,,,,2,,,53,44
539040,note_on,0,0,2,,,,,,,,,2,,,56,44
539196,note_off,156,0,5,,,,,,,,,5,,,42,0
539196,note_off,0,0,2,,,,,,,,,2,,,53,0
539196,note_off,156,0,2,,,,,,,,,2,,,56,0
539196,note_off,0,0,2,,,,,,,,,2,,,62,0
539196,note_off,156,0,1,,,,,,,,,1,,,65,0
539196,note_off,0,0,2,,,,,,,,,2,,,59,0
539196,note_off,156,0,4,,,,,,,,,4,,,50,0
539280,note_on,84,0,5,,,,,,,,,5,,,42,41
539280,note_on,84,0,1,,,,,,,,,1,,,65,41
539280,note_on,0,0,2,,,,,,,,,2,,,56,41
539280,note_on,84,0,4,,,,,,,,,4,,,50,41
539280,note_on,0,0,2,,,,,,,,,2,,,62,41
539280,note_on,0,0,2,,,,,,,,,2,,,53,41
539280,note_on,84,0,2,,,,,,,,,2,,,59,41
539400,control_change,120,0,1,,,,,,,64,0,1,,,,
539400,control_change,600,0,3,,,,,,,64,0,3,,,,
539400,set_tempo,2880,1,0,,,,,,400000,,,,,,,
539400,control_change,120,0,4,,,,,,,64,0,4,,,,
539400,control_change,120,0,5,,,,,,,64,0,5,,,,
539400,control_change,120,0,2,,,,,,,64,0,2,,,,
539436,note_off,36,0,1,,,,,,,,,1,,,65,0
539436,note_off,0,0,2,,,,,,,,,2,,,59,0
539436,note_off,0,0,2,,,,,,,,,2,,,62,0
539436,note_off,0,0,2,,,,,,,,,2,,,53,0
539436,note_off,36,0,2,,,,,,,,,2,,,56,0
539436,note_off,36,0,5,,,,,,,,,5,,,42,0
539436,note_off,36,0,4,,,,,,,,,4,,,50,0
539520,note_on,84,0,4,,,,,,,,,4,,,49,39
539520,set_tempo,120,1,0,,,,,,408163,,,,,,,
539520,note_on,0,0,2,,,,,,,,,2,,,61,39
539520,note_on,84,0,5,,,,,,,,,5,,,42,39
539520,note_on,84,0,1,,,,,,,,,1,,,66,39
539520,note_on,0,0,2,,,,,,,,,2,,,54,39
539520,note_on,84,0,2,,,,,,,,,2,,,58,39
539760,note_off,240,0,2,,,,,,,,,2,,,61,0
539760,note_off,240,0,5,,,,,,,,,5,,,42,0
539760,note_off,240,0,1,,,,,,,,,1,,,66,0
539760,note_off,0,0,2,,,,,,,,,2,,,58,0
539760,note_off,0,0,2,,,,,,,,,2,,,54,0
539760,note_off,240,0,4,,,,,,,,,4,,,49,0
540240,set_tempo,720,1,0,,,,,,500000,,,,,,,
540960,note_on,1200,0,1,,,,,,,,,1,,,78,63
540960,control_change,1560,0,3,,,,,,,64,127,3,,,,
540960,control_change,1200,0,4,,,,,,,64,127,4,,,,
540960,set_tempo,720,1,0,,,,,,389610,,,,,,,
540960,control_change,1200,0,5,,,,,,,64,127,5,,,,
540960,note_on,0,0,5,,,,,,,,,5,,,50,63
541200,note_on,240,0,3,,,,,,,,,3,,,57,63
541440,note_on,0,0,1,,,,,,,,,1,,,76,63
541440,note_off,480,0,1,,,,,,,,,1,,,78,0
541440,note_on,0,0,3,,,,,,,,,3,,,62,63
541440,note_off,240,0,3,,,,,,,,,3,,,57,0
541620,control_change,180,0,3,,,,,,,64,0,3,,,,
541620,note_off,0,0,5,,,,,,,,,5,,,50,0
541620,control_change,660,0,5,,,,,,,64,0,5,,,,
541620,control_change,660,0,4,,,,,,,64,0,4,,,,
541620,note_off,180,0,1,,,,,,,,,1,,,76,0
541620,note_on,0,0,1,,,,,,,,,1,,,76,62
541632,note_off,12,0,3,,,,,,,,,3,,,62,0
541680,note_on,0,0,1,,,,,,,,,1,,,74,62
541680,control_change,60,0,4,,,,,,,64,127,4,,,,
541680,control_change,48,0,3,,,,,,,64,127,3,,,,
541680,note_on,0,0,5,,,,,,,,,5,,,54,62
541680,note_off,60,0,1,,,,,,,,,1,,,76,0
541680,control_change,60,0,5,,,,,,,64,127,5,,,,
541920,note_on,240,0,3,,,,,,,,,3,,,57,62
541920,note_off,240,0,1,,,,,,,,,1,,,74,0
541920,note_on,0,0,1,,,,,,,,,1,,,73,62
542160,note_on,0,0,1,,,,,,,,,1,,,74,62
542160,note_on,0,0,3,,,,,,,,,3,,,62,62
542160,note_off,240,0,3,,,,,,,,,3,,,57,0
542160,note_off,240,0,1,,,,,,,,,1,,,73,0
542340,note_off,0,0,5,,,,,,,,,5,,,54,0
542340,control_change,660,0,5,,,,,,,64,0,5,,,,
542340,control_change,660,0,4,,,,,,,64,0,4,,,,
542340,control_change,180,0,3,,,,,,,64,0,3,,,,
542352,note_off,192,0,1,,,,,,,,,1,,,74,0
542352,note_off,12,0,3,,,,,,,,,3,,,62,0
542400,control_change,60,0,4,,,,,,,64,127,4,,,,
542400,note_on,2640,0,2,,,,,,,,,2,,,72,61
542400,control_change,48,0,3,,,,,,,64,127,3,,,,
542400,control_change,60,0,5,,,,,,,64,127,5,,,,
542400,note_on,0,0,5,,,,,,,,,5,,,55,61
542400,note_on,48,0,1,,,,,,,,,1,,,75,61
542400,note_on,0,0,2,,,,,,,,,2,,,69,61
542640,note_on,240,0,3,,,,,,,,,3,,,60,61
542880,note_off,480,0,1,,,,,,,,,1,,,75,0
542880,note_on,0,0,3,,,,,,,,,3,,,63,61
542880,note_on,0,0,1,,,,,,,,,1,,,78,61
542880,note_off,240,0,3,,,,,,,,,3,,,60,0
543060,control_change,660,0,5,,,,,,,64,0,5,,,,
543060,control_change,180,0,3,,,,,,,64,0,3,,,,
543060,control_change,660,0,4,,,,,,,64,0,4,,,,
543060,note_off,0,0,5,,,,,,,,,5,,,55,0
543072,note_off,12,0,3,,,,,,,,,3,,,63,0
543120,note_on,0,0,5,,,,,,,,,5,,,55,60
543120,control_change,60,0,5,,,,,,,64,127,5,,,,
543120,control_change,48,0,3,,,,,,,64,127,3,,,,
543120,note_off,720,0,2,,,,,,,,,2,,,69,0
543120,note_on,0,0,1,,,,,,,,,1,,,76,60
543120,note_off,240,0,1,,,,,,,,,1,,,78,0
543120,control_change,60,0,4,,,,,,,64,127,4,,,,
543120,note_on,0,0,2,,,,,,,,,2,,,71,60
543120,note_off,0,0,2,,,,,,,,,2,,,72,0
543360,note_on,240,0,3,,,,,,,,,3,,,59,60
543600,note_on,0,0,3,,,,,,,,,3,,,64,59
543600,note_off,240,0,3,,,,,,,,,3,,,59,0
543720,set_tempo,2760,1,0,,,,,,394736,,,,,,,
543775,note_off,655,0,2,,,,,,,,,2,,,71,0
543780,control_change,660,0,4,,,,,,,64,0,4,,,,
543780,control_change,660,0,5,,,,,,,64,0,5,,,,
543780,note_off,660,0,1,,,,,,,,,1,,,76,0
543780,control_change,180,0,3,,,,,,,64,0,3,,,,
543785,note_off,5,0,5,,,,,,,,,5,,,55,0
543792,note_off,12,0,3,,,,,,,,,3,,,64,0
543840,note_on,65,0,2,,,,,,,,,2,,,71,63
543840,control_change,48,0,3,,,,,,,64,127,3,,,,
543840,note_on,0,0,5,,,,,,,,,5,,,56,59
543840,set_tempo,120,1,0,,,,,,389610,,,,,,,
543840,control_change,55,0,5,,,,,,,64,127,5,,,,
543840,control_change,60,0,4,,,,,,,64,127,4,,,,
543840,note_on,60,0,1,,,,,,,,,1,,,83,63
544080,note_on,240,0,3,,,,,,,,,3,,,62,59
544320,note_on,0,0,3,,,,,,,,,3,,,64,58
544320,note_off,240,0,3,,,,,,,,,3,,,62,0
544500,control_change,180,0,3,,,,,,,64,0,3,,,,
544500,control_change,660,0,5,,,,,,,64,0,5,,,,
544500,control_change,660,0,4,,,,,,,64,0,4,,,,
544500,note_on,660,0,1,,,,,,,,,1,,,76,58
544505,note_off,5,0,3,,,,,,,,,3,,,64,0
544505,note_off,5,0,1,,,,,,,,,1,,,83,0
544560,note_off,55,0,1,,,,,,,,,1,,,76,0
544560,control_change,60,0,5,,,,,,,64,127,5,,,,
544560,note_on,0,0,1,,,,,,,,,1,,,74,58
544560,note_off,720,0,2,,,,,,,,,2,,,71,0
544560,note_on,0,0,2,,,,,,,,,2,,,68,58
544560,control_change,55,0,3,,,,,,,64,127,3,,,,
544560,control_change,60,0,4,,,,,,,64,127,4,,,,
544560,note_on,0,0,5,,,,,,,,,5,,,59,58
544565,note_off,5,0,5,,,,,,,,,5,,,56,0
544800,note_on,240,0,3,,,,,,,,,3,,,62,58
544800,note_on,0,0,1,,,,,,,,,1,,,73,58
544800,note_off,240,0,1,,,,,,,,,1,,,74,0
545040,note_off,240,0,1,,,,,,,,,1,,,73,0
545040,note_on,0,0,1,,,,,,,,,1,,,74,57
545040,note_on,0,0,3,,,,,,,,,3,,,64,57
545040,note_off,240,0,3,,,,,,,,,3,,,62,0
545220,control_change,180,0,3,,,,,,,64,0,3,,,,
545220,control_change,660,0,4,,,,,,,64,0,4,,,,
545220,note_off,0,0,5,,,,,,,,,5,,,59,0
545220,note_off,660,0,2,,,,,,,,,2,,,68,0
545220,control_change,655,0,5,,,,,,,64,0,5,,,,
